# Kaiser - Brassiere Hill Taku Inlet  Juneau Area B - PCSI - ITRDB AK24
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3647
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3647.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak24-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak24-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak24.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak24.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Kaiser - Brassiere Hill Taku Inlet  Juneau Area B - PCSI - ITRDB AK24
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Brassiere Hill  Taku Inlet  Juneau Area B
#   Location: Alaska
#   Northernmost_Latitude: 58.47
#   Southernmost_Latitude: 58.47
#   Easternmost_Longitude: -134.02
#   Westernmost_Longitude: -134.02
#   Elevation_m: 30
#--------------------
# Data_Collection
#   Collection_Name: AK24
#   First_Year: 1758
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BRAS0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRAS0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRAS0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRASCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRASCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BRAS0010_raw	BRAS0020_raw	BRAS0030_raw	BRAS0040_raw	BRAS0050_raw	BRAS0060_raw	BRAS0070_raw	BRAS0080_raw	BRAS0090_raw	BRAS0100_raw	BRAS0110_raw	BRAS0120_raw	BRASCH00_raw
1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	1.13
1759	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	NA	NA	2.15
1760	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	1.87
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	1.42
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	0.77
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	0.66
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	1.12
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	1.11
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	0.44
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.67
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	0.8
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	0.84
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	0.95
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	0.91
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	1.46
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	1.5
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	1.42
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	1.44
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39	NA	NA	2.39
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	NA	NA	2.21
1778	NA	NA	NA	NA	NA	NA	0.88	NA	NA	2.51	NA	NA	1.7
1779	NA	NA	NA	NA	NA	2.95	1.48	NA	NA	2.93	2.4	NA	2.44
1780	NA	NA	NA	NA	NA	3.71	3.1	NA	NA	3.51	2.26	NA	3.15
1781	NA	NA	NA	NA	NA	3.59	2.88	NA	4.14	2.83	1.63	NA	3.01
1782	NA	NA	NA	NA	NA	3.64	3.93	NA	4.27	3.83	1.58	NA	3.45
1783	NA	NA	NA	NA	NA	3.92	3.69	NA	4.25	3.62	1.89	NA	3.47
1784	NA	NA	NA	NA	NA	5.11	3.26	NA	5.6	3.67	1.98	NA	3.92
1785	NA	NA	NA	NA	NA	4.81	2.58	NA	5.06	3.46	1.76	NA	3.53
1786	NA	NA	NA	NA	NA	3.55	2.92	NA	4.21	3.17	2.39	NA	3.25
1787	NA	NA	NA	NA	NA	3.92	2.69	NA	3.62	3.21	2.9	NA	3.27
1788	NA	NA	NA	NA	NA	4.44	2.74	NA	4.09	3.58	2.7	NA	3.51
1789	NA	NA	NA	NA	NA	3.78	3.04	NA	3.15	3.3	2.35	NA	3.12
1790	NA	NA	NA	NA	NA	4.7	3.09	NA	4.14	3.81	1.8	NA	3.51
1791	NA	NA	NA	NA	NA	5.35	3.49	NA	4.62	4.19	2.44	NA	4.02
1792	NA	NA	NA	NA	NA	5.64	3.33	NA	5.15	4.09	2.48	4.09	4.13
1793	NA	NA	NA	NA	NA	5.84	4.13	NA	5.81	4.39	2.84	3.34	4.39
1794	NA	NA	NA	NA	NA	5.15	4.12	NA	4.61	4.31	2.68	2.41	3.88
1795	NA	NA	NA	NA	NA	5.08	4.08	NA	4.44	4.31	2.4	1.88	3.7
1796	NA	NA	NA	NA	NA	4.88	4.73	NA	3.88	4.29	2.09	2.75	3.77
1797	NA	NA	NA	NA	NA	5.1	4.37	NA	4.33	4.28	2.2	2.62	3.82
1798	NA	NA	NA	NA	NA	4.66	3.57	NA	3.83	3.88	1.96	1.81	3.29
1799	NA	NA	NA	NA	NA	5.44	4.05	NA	4.86	4.48	2.19	2.82	3.97
1800	NA	NA	NA	NA	NA	4.55	3.32	NA	3.87	3.76	2.26	3.3	3.51
1801	NA	NA	NA	NA	NA	5.42	3.93	NA	3.91	4.66	2.01	3.12	3.84
1802	NA	NA	NA	NA	NA	5.35	4.3	NA	3.55	4.23	1.87	3.71	3.84
1803	NA	NA	NA	NA	NA	6.46	4.5	NA	4.08	4.3	2.69	3.41	4.24
1804	NA	NA	NA	NA	NA	5.66	3.94	NA	2.97	3.64	2.35	2.99	3.59
1805	NA	NA	NA	NA	NA	4.45	3.13	NA	3	3.7	2.25	2.54	3.18
1806	NA	NA	NA	NA	NA	4.18	3.46	NA	2.88	3.33	1.56	2.51	2.99
1807	NA	NA	NA	NA	NA	3.4	3.32	NA	2.6	3.02	1.78	2.67	2.8
1808	NA	NA	NA	NA	NA	3.32	3.44	NA	2.9	3.24	1.68	3.1	2.95
1809	NA	NA	NA	NA	NA	3.03	3.08	NA	2.54	3	1.28	2.77	2.62
1810	NA	NA	NA	NA	NA	2.66	2.8	NA	1.9	2.64	1.19	2.56	2.29
1811	NA	NA	2.03	NA	NA	3.46	3.78	NA	2.11	3.52	1.37	3.13	2.77
1812	NA	NA	1.67	NA	NA	3.9	3.6	NA	2.05	3.38	1.52	2.89	2.72
1813	NA	NA	1.62	NA	NA	3.6	3.25	NA	1.72	3.1	1.55	2.9	2.53
1814	NA	NA	3.57	NA	NA	3.82	3.48	NA	1.92	3.37	2.11	3.16	3.06
1815	NA	NA	3.56	NA	NA	4.39	3.51	NA	2.24	3.56	2.41	3.05	3.25
1816	NA	NA	2.48	NA	NA	3.91	3.45	NA	2.12	3.18	2.01	2.48	2.8
1817	NA	NA	2.36	NA	NA	2.74	2.07	NA	1.65	2.33	1.31	1.43	1.98
1818	NA	NA	2.19	1.17	NA	2.81	2.62	NA	2.35	2.42	1.49	1.41	2.06
1819	NA	NA	1.98	0.68	NA	2.73	2.86	NA	2.36	2.48	1.62	1.61	2.04
1820	NA	NA	2.35	0.58	4.24	2.84	3.47	3.67	2.54	2.67	1.55	1.58	2.55
1821	NA	NA	3.46	0.7	4.49	3.08	3.36	3.8	2.66	3.07	1.73	1.46	2.78
1822	NA	NA	2.91	0.84	4.78	3.4	3.45	3.91	2.86	3.23	1.88	1.47	2.87
1823	NA	NA	2.01	0.42	2.22	3.06	2.86	3.67	2.88	2.74	1.72	1.32	2.29
1824	NA	NA	1.29	0.44	3.68	2.61	2.58	3.34	2.27	2.4	1.47	1.4	2.15
1825	NA	NA	1.61	0.34	3.61	1.98	2.02	3.61	1.94	2.1	1.4	1.26	1.99
1826	NA	NA	3.72	0.42	3.96	2.44	1.84	3.7	2.42	2.37	1.44	0.81	2.31
1827	NA	NA	4.09	0.4	2.98	2.53	2.26	3.07	2.83	2.46	1.44	0.98	2.3
1828	NA	NA	4.1	0.43	4.45	2.72	3.02	3.54	2.84	2.25	1.38	1.09	2.58
1829	NA	NA	4.19	0.51	4.32	2.75	2.81	3.92	3.23	2.18	1.46	1.44	2.68
1830	NA	NA	4.66	0.36	4.54	2.46	2.03	4.47	3.02	1.96	1.35	1.44	2.96
1831	NA	NA	3.7	0.41	3.61	2.54	1.82	3.53	2.46	1.94	1.22	1.39	2.66
1832	NA	NA	4.42	0.98	4.32	2.86	2.83	4.3	3.07	2.44	1.42	2	3.24
1833	NA	NA	4.17	0.69	3.14	2.26	2.41	3.4	2.56	1.99	1.15	1.82	2.74
1834	NA	NA	4.35	1.02	2	2.29	2	3.58	2	1.81	1.19	1.45	2.57
1835	NA	NA	3.75	1.3	3.03	2.44	2.46	3.92	2	1.88	1.35	1.52	2.77
1836	NA	NA	3.24	1.49	2.93	2.24	2.32	3.22	1.96	1.89	1.11	1.44	2.4
1837	NA	NA	3.57	1.54	3.13	2.02	2.51	3.35	2.38	1.71	1.22	1.34	2.62
1838	NA	NA	4.13	1.75	3.42	2.37	2.8	3.29	2.53	1.98	1.43	1.36	2.79
1839	NA	NA	4.25	1	3.8	2.8	2.55	4.06	2.9	2.32	1.66	1.51	3.06
1840	6.13	NA	4.03	0.85	3.95	2.47	2.57	4.23	2.37	1.98	1.58	1.48	2.88
1841	5.66	NA	3.19	1.32	3.82	2.3	2.32	3.36	2	1.79	1.08	1.28	2.56
1842	5.75	NA	3.17	1.71	3.84	2.13	2.07	3.26	2.25	1.69	1.2	1.29	2.58
1843	7.03	NA	3.3	2.82	4.38	2.53	2.6	3.51	2.49	1.95	1.2	1.44	3.02
1844	6.25	NA	3.35	2.05	4	2.53	3.04	3.52	2.81	1.87	1.68	1.57	2.97
1845	5.71	6.32	3.25	1.36	3.5	2.31	3.02	3.86	2.51	1.81	1.59	1.75	3.08
1846	5.37	6.63	2.38	1.21	3.19	2.03	2.69	3.58	2.15	1.73	1.73	1.93	2.89
1847	5.45	5.86	2.28	1.5	3.14	1.75	2.29	2.9	1.96	1.52	1.53	1.52	2.64
