# Graybill - Mimbres Junction Recollection - PIED - ITRDB NM568
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3379
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3379.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm568-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm568-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm568.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm568.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Graybill - Mimbres Junction Recollection - PIED - ITRDB NM568
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mimbres Junction Recollection
#   Location: New Mexico
#   Northernmost_Latitude: 32.95
#   Southernmost_Latitude: 32.95
#   Easternmost_Longitude: -108.02
#   Westernmost_Longitude: -108.02
#   Elevation_m: 1950
#--------------------
# Data_Collection
#   Collection_Name: NM568
#   First_Year: 1670
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MJN011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MJN122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MJN122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MJN011_raw	MJN012_raw	MJN021_raw	MJN022_raw	MJN031_raw	MJN032_raw	MJN041_raw	MJN042_raw	MJN051_raw	MJN052_raw	MJN061_raw	MJN062_raw	MJN071_raw	MJN072_raw	MJN081_raw	MJN082_raw	MJN091_raw	MJN092_raw	MJN101_raw	MJN102_raw	MJN111_raw	MJN112_raw	MJN121_raw	MJN122_raw
1661	NA	NA	NA	NA	3.72	1.05	NA	NA	NA	NA	NA	NA	NA	NA	2.05	1.75	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	1.22	1.37	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.25	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	0.84	1.22	NA	NA	NA	NA	NA	NA	NA	NA	1.4	1.29	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	0.46	0.42	NA	NA	NA	NA	NA	NA	NA	NA	1.25	0.82	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	0.71	0.75	NA	NA	NA	NA	NA	NA	NA	NA	1.56	1.41	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	0.42	0.69	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.24	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	0.51	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.95	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	0.45	0.63	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.1	NA	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	0.45	0.73	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.14	NA	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	0.51	0.59	NA	NA	NA	NA	NA	NA	NA	NA	1.05	0.85	NA	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	0.77	0.74	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.46	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	1.98	1	NA	NA	NA	NA	NA	NA	NA	NA	1.29	1.5	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	1.44	0.57	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1.37	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	1.53	1.65	NA	NA	NA	NA	NA	NA	NA	NA	1.46	1.71	NA	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	1.54	1.81	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.77	NA	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	1.13	1.9	NA	NA	NA	NA	NA	NA	NA	NA	1.46	1.45	NA	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	0.69	1.42	NA	NA	NA	NA	NA	NA	NA	NA	1.67	1.39	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	0.76	1.46	NA	NA	NA	NA	NA	NA	NA	NA	1.67	1.37	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	0.74	1.07	NA	NA	NA	NA	NA	NA	NA	NA	1.22	1.05	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	1.33	1.66	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.3	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	1.5	0.97	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.17	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	1.22	1.6	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.73	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	1.59	2.21	NA	NA	NA	NA	NA	NA	NA	NA	1.72	1.22	NA	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	0.72	0.83	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.84	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	0.57	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.43	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	1.15	1.42	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.4	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	0.88	1.04	NA	NA	NA	NA	NA	NA	NA	NA	1.63	1.74	NA	NA	NA	NA	NA	NA	NA	NA
1688	1.06	1.06	NA	NA	0.68	0.79	NA	NA	NA	NA	NA	NA	NA	NA	1.89	1.75	NA	NA	NA	NA	NA	NA	NA	NA
1689	1.02	1.02	NA	NA	0.51	0.58	NA	NA	NA	NA	NA	NA	NA	NA	1.99	1.46	NA	NA	NA	NA	NA	NA	NA	NA
1690	1.3	1.48	NA	NA	0.77	0.99	NA	NA	NA	NA	NA	NA	NA	NA	2.29	1.92	NA	NA	NA	NA	NA	NA	NA	NA
1691	0.67	0.65	NA	NA	0.95	0.84	NA	NA	NA	NA	NA	NA	NA	NA	1.47	1.27	NA	NA	NA	NA	NA	NA	NA	NA
1692	1.31	1.29	NA	NA	1.89	1.74	NA	NA	NA	NA	NA	NA	NA	NA	1.79	1.91	NA	NA	NA	NA	NA	NA	NA	NA
1693	1.65	1.66	NA	NA	1.73	1.59	NA	NA	NA	NA	NA	NA	NA	NA	1.72	1.84	NA	NA	NA	NA	NA	NA	NA	NA
1694	1.72	1.69	NA	NA	1.6	1.67	NA	NA	NA	NA	NA	NA	NA	NA	1.94	1.8	NA	NA	NA	NA	NA	NA	NA	NA
1695	1.75	1.77	NA	NA	1.33	1.11	NA	NA	NA	NA	NA	NA	NA	NA	1.8	1.48	NA	NA	NA	NA	NA	NA	NA	NA
1696	0.77	0.77	NA	NA	0.68	0.75	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1.29	NA	NA	NA	NA	NA	0.22	NA	NA
1697	1.35	1.43	NA	NA	1.44	1.4	NA	NA	NA	NA	NA	NA	NA	NA	1.58	1.45	NA	NA	NA	NA	0.31	0.5	NA	NA
1698	2.16	2.18	NA	NA	1.36	2.23	NA	NA	NA	NA	NA	NA	NA	NA	1.07	0.9	NA	NA	NA	NA	0.45	0.32	NA	NA
1699	2.55	2.4	NA	NA	1.35	2.63	NA	NA	NA	NA	NA	NA	NA	NA	1.36	1.24	NA	NA	NA	NA	0.72	0.41	NA	NA
1700	1.87	1.88	NA	NA	0.72	0.84	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.53	NA	NA	NA	NA	0.44	0.53	NA	NA
1701	1.53	1.7	NA	NA	0.91	1.6	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.37	NA	NA	NA	NA	0.82	1.16	NA	NA
1702	1.29	1.35	NA	NA	0.29	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.53	NA	NA	NA	NA	0.4	0.37	NA	NA
1703	2.05	2.06	NA	NA	0.95	1.06	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.14	NA	NA	NA	NA	0.77	0.88	NA	NA
1704	1.3	1.35	NA	NA	0.66	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.65	NA	NA	NA	NA	0.46	0.57	NA	NA
1705	1.2	1.27	NA	NA	0.88	0.92	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.15	NA	NA	NA	NA	0.24	0.65	NA	NA
1706	1.75	1.74	NA	NA	0.82	1.02	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.02	NA	NA	NA	NA	0.31	0.63	NA	NA
1707	1.69	1.72	NA	NA	0.56	1.12	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.75	NA	NA	NA	NA	0.19	0.47	NA	NA
1708	1.91	1.9	NA	NA	0.81	1.2	NA	NA	NA	NA	NA	NA	NA	NA	1	1.05	NA	NA	NA	NA	0.35	0.83	NA	NA
