# Boyd - Interior Alaska Aspen Site SA1101 - PPTR - ITRDB AK183
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32078
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32078.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak183-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak183-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak183.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak183.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-12-16
#--------------------
# File_Last_Modified_Date
#   Date: 2020-12-16
#--------------------
# Title
#   Study_Name: Boyd - Interior Alaska Aspen Site SA1101 - PPTR - ITRDB AK183
#--------------------
# Investigators
#   Investigators: Boyd, M.; Berner, L.T.; Foster, A.; Goetz, S.; Rogers, B.; Walker, X.; Mack, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: This data file contains raw ring-width chronologies of individual trees that died (dying) and survived (living) an insect oubreak of Phyllocnistis populiella (outbreak period: 1997-2013) in Interior Alaska.  Living trees have ring-width measurements up to 2015 and the tree names are preceded by TA whereas dying tree ring-width measurements end in 1997-2013 and the tree names are preceded by TM. NOAA Template Raw Measurements file added 2021-02-22
#--------------------
# Publication
#   Authors: Melissa A. Boyd, Logan T. Berner, Adrianna C. Foster, Scott J. Goetz, Brendan M. Rogers, Xanthe J. Walker, Michelle C. Mack
#   Journal_Name: Ecosphere
#   Published_Title: Historic declines in growth portend trembling aspen death during a contemporary leaf miner outbreak in Alaska
#   Published_Date_or_Year: 2021
#   Volume: 12
#   Pages: 
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1002/ecs2.3569
#   Full_Citation: None
#   Abstract: Climate change-driven droughts and insect outbreaks are becoming more frequent and widespread, increasing forest vulnerability to mortality. By addressing the impacts of climate and insects on tree growth preceding death, we can better understand tree mortality risk under a changing climate. Here, we used tree stature and interannual growth (basal area increment; BAI) to assess processes leading to trembling aspen (Populus tremuloides) survival or mortality during an unprecedented leaf miner (Phyllocnistis populiella) outbreak in boreal North America. We identified eight sites (22 plots) in the longest running forest monitoring network in Alaska, spanning ~350 km of latitude, that experienced >=0.25 Mg ha-1 yr-1 aspen mortality during the outbreak. We compared the size and canopy position, growth patterns, and sensitivity to climate and leaf mining of aspen that survived (living; n = 84) vs. died (dying; n = 76) and linked the normalized difference vegetation index (NDVI) to plot-level aspen growth and stand biomass recruitment, growth, and mortality. Dying aspen were in the subcanopy, smaller in diameter, and after a drought in 1957 had lower growth than living aspen until death. Before the outbreak, growth of all trees was positively influenced by moisture and negatively by temperature, but only living trees maintained this climate response during the outbreak. Leaf mining reduced growth of both groups, exerting at least a twofold greater impact than climate. The NDVI captured plot-level tree growth and stand biomass growth and mortality, yet it was nearly two times more strongly associated with living than dying tree growth and 12 times more strongly associated with biomass growth than mortality. These differences suggest that NDVI may inadequately detect insect-driven dieback and dispersed mortality of aspen across the boreal biome. Our findings reveal that a historic drought triggered a multi-decadal growth decline that predisposed aspen to mortality during the leaf miner outbreak and that while aspen growth is influenced by moisture and temperature, it is more strongly affected by P. populiella. We conclude that as the climate warms and insect outbreaks increase in frequency and magnitude at high latitudes, we should expect to see persistent and greater declines in aspen growth and increases in mortality.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: DEB-1636476
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture Forest Service
#   Grant: RJVA-PNW-01-JV-11261952-231
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US NASA
#   Grant: NNX17AE44G
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Strategic Environmental Research and Development Program
#   Grant: RC18-C2-1183
#--------------------
# Site_Information
#   Site_Name: Interior Alaska Aspen Site SA1101
#   Location: Alaska
#   Northernmost_Latitude: 63.8048
#   Southernmost_Latitude: 63.8048
#   Easternmost_Longitude: -144.8685
#   Westernmost_Longitude: -144.8685
#   Elevation_m: 122
#--------------------
# Data_Collection
#   Collection_Name: AK183
#   First_Year: 1908
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TA429_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA429; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA529_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA529; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1229_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1229; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA829_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA829; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1329_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1329; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA229_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA229; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA329_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA329; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM729_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM729; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM529_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM529; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM429_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM429; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM329_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM329; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1229_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1229; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM829_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM829; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM929_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM929; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TA429_raw	TA529_raw	TA1229_raw	TA1029_raw	TA829_raw	TA1329_raw	TA229_raw	TA329_raw	TA129_raw	TM729_raw	TM529_raw	TM429_raw	TM329_raw	TM129_raw	TM1229_raw	TM1129_raw	TM1029_raw	TM829_raw	TM929_raw
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.486	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	1.071	NA	NA	NA	NA	NA	NA	2.252	1.494	NA	NA	0.709	2.282	NA	NA	NA	NA
1910	NA	NA	2.249	NA	NA	NA	NA	NA	NA	2.436	1.129	NA	NA	1.51	1.276	NA	NA	NA	0.96
1911	NA	NA	1.895	NA	NA	NA	NA	NA	NA	1.046	0.496	NA	NA	0.576	1.018	NA	0.851	1.829	0.878
1912	NA	NA	3.434	NA	NA	NA	NA	NA	NA	1.95	0.728	NA	2.42	0.635	1.394	NA	0.953	1.894	0.584
1913	NA	NA	3.178	NA	NA	NA	NA	NA	NA	2.107	0.822	NA	2.43	0.464	1.048	1.677	2.773	1.862	0.16
1914	NA	NA	3.54	NA	2.033	NA	NA	NA	NA	3.08	0.649	NA	3.038	0.993	3.448	1.127	7.526	1.36	0.998
1915	NA	NA	3.91	NA	2.556	NA	NA	NA	NA	3.152	1.084	4.008	3.021	1.762	3.189	1.99	2.106	2.994	1.237
1916	NA	NA	3.449	NA	2.369	NA	NA	NA	NA	3.345	1.39	2.005	2.786	1.393	2.999	1.654	2.071	2.562	1.816
1917	NA	NA	3.724	2.822	2.077	NA	NA	NA	NA	3.124	1.306	2.426	3.222	1.224	3.188	1.892	1.667	2.223	2.302
1918	NA	NA	3.23	2.243	1.576	NA	NA	NA	NA	2.19	0.798	1.33	2.242	0.803	1.785	0.596	1.718	1.9	1.708
1919	NA	NA	4.281	2.425	1.787	NA	NA	NA	NA	2.393	1.516	0.965	2.134	1.063	2.458	0.852	1.975	2.086	1.958
1920	NA	NA	3.967	2.337	1.932	NA	NA	NA	NA	2.354	1.375	1.473	2.34	1.197	2.46	1.178	2.172	2.298	2.074
1921	2.808	2.233	2.838	2.442	2.299	NA	NA	1.624	NA	1.788	1.369	1.704	2.816	1.315	2.039	1.337	2.134	2.336	2.403
1922	1.15	1.429	2.406	1.628	2.312	NA	NA	1.218	NA	1.281	1.138	1.53	2.065	0.782	1.36	0.676	1.763	2.09	1.542
1923	1.759	1.058	1.14	0.827	0.837	NA	NA	0.566	NA	0.513	1.001	1.136	1.256	1.046	0.64	0.608	0.578	0.79	0.999
1924	2	1.111	1.425	1.593	2.111	NA	NA	1.508	NA	0.157	1.352	1.923	2.593	1.632	1.19	0.95	1.01	1.294	1.514
1925	3.511	1.804	3.662	3.233	3.081	NA	NA	2.404	NA	0.498	2.023	3.502	3.485	2.112	2.258	2.206	2.635	2.352	3.346
1926	1.407	0.784	2.825	1.624	1.038	NA	NA	0.864	NA	0.707	1.51	1.986	2.023	0.771	1.448	1.32	2.162	1.864	1.936
1927	1.423	1.035	1.746	1.005	0.696	NA	NA	0.494	NA	0.504	1.382	1.144	1.352	0.375	1.092	0.836	1.076	1.46	0.751
1928	1.876	1.232	2.153	1.552	1.729	NA	NA	0.673	NA	0.758	1.3	1.865	2.332	1.005	0.939	1.202	1.367	1.79	1.43
1929	2.109	1.652	3.118	2.732	2.849	NA	NA	1.198	NA	1.789	2.274	2.534	2.572	1.192	1.451	1.321	1.779	2.754	2.098
1930	1.64	1.056	1.809	2.267	1.526	0.92	NA	0.796	NA	1.273	1.613	1.55	2.492	0.844	1.082	1.177	1.724	1.876	1.632
1931	1.894	1.567	2.635	2.948	2.495	1.39	NA	1.104	NA	1.902	1.994	2.102	2.812	0.836	1.466	1.452	1.884	1.714	2.544
1932	1.813	1.032	2.61	2.838	1.946	0.851	NA	1.042	NA	1.536	1.532	2.166	2.214	1.231	1.408	1.412	1.67	1.628	2.167
1933	1.448	0.837	2.012	2.336	1.601	0.659	NA	0.746	NA	1.16	1.572	2.021	1.688	1.15	0.77	1.094	1.113	1.187	1.525
1934	1.412	1.223	2.425	2.401	2.08	0.476	NA	0.772	NA	1.658	1.444	1.927	1.726	0.833	0.924	0.936	1.4	1.811	1.814
1935	1.741	1.548	2.592	2.801	2.058	1.446	NA	0.906	NA	1.68	1.632	2.228	2.285	0.765	1.404	1.588	1.478	1.992	1.889
1936	1.427	1.374	1.998	2.345	1.601	0.798	NA	0.768	NA	1.59	1.663	1.888	1.769	0.639	0.858	1.258	1.706	2.131	2.118
1937	1.225	0.887	1.844	2.827	1.548	0.881	NA	0.669	NA	1.531	1.626	1.786	1.92	0.762	0.558	1.314	1.767	1.9	1.872
1938	1.568	1.11	2.291	2.702	1.547	0.665	NA	1.058	NA	1.663	1.746	1.579	1.597	0.686	0.46	1.502	1.689	2.038	2.41
1939	1.172	0.713	1.998	1.678	1.445	0.554	NA	0.594	NA	1.078	1.108	1.844	1.072	0.391	0.432	0.94	1.391	1.908	1.806
1940	0.663	0.491	1.112	0.939	0.86	0.218	NA	0.312	NA	0.498	0.976	1.204	0.616	0.384	0.179	0.546	0.599	1.041	0.816
1941	0.843	0.698	1.194	1.772	1.209	0.37	NA	0.689	NA	0.894	1.192	1.454	1.143	0.357	0.547	0.676	0.572	0.831	1.414
1942	1.106	0.904	2.172	1.725	1.177	0.634	NA	0.48	NA	0.836	1.61	1.712	0.954	0.506	0.572	0.796	0.987	1.388	1.26
1943	1.593	0.935	1.369	1.696	0.889	0.54	NA	0.507	NA	1.024	1.78	1.484	1.228	0.634	0.442	1.02	0.672	1.588	1.73
1944	1.684	0.682	1.514	2.069	1.272	0.252	2.052	0.674	NA	1.721	1.439	1.638	1.226	0.807	0.407	0.91	0.599	1.386	1.184
1945	1.441	0.794	2.082	2.171	1.748	0.504	1.658	0.642	NA	1.786	1.894	1.804	1.809	0.735	0.55	1.36	0.736	1.804	2.203
1946	1.584	0.56	1.1	1.739	1.338	0.303	1.214	0.582	NA	1.282	1.607	1.427	1.393	0.931	0.288	1.024	0.78	1.274	2.052
1947	1.509	0.988	1.273	1.874	1.676	0.28	1.491	0.61	NA	1.762	1.424	1.514	1.768	1.097	0.302	1.204	0.492	1.191	2.131
1948	0.668	0.651	0.61	1.301	0.588	0.214	0.913	0.383	NA	1.309	0.816	0.81	0.971	0.826	0.219	0.829	0.211	0.675	1.215
1949	0.869	0.967	1.05	2.116	1.35	0.35	1.222	0.62	NA	1.308	1.216	1.178	1.682	0.675	0.196	0.85	0.37	1.014	1.254
1950	0.587	0.539	0.903	1.251	0.567	0.289	1.214	0.372	NA	1.115	0.884	0.847	0.958	0.317	0.216	0.423	0.161	0.645	1.26
1951	0.745	0.54	0.61	0.699	0.542	0.056	0.96	0.215	NA	0.824	0.74	0.81	0.537	0.38	0.232	0.426	0.127	0.595	0.302
1952	1.252	0.868	1.062	1.536	0.794	0.425	1.467	0.385	NA	1.14	1.175	1.315	1.291	0.821	0.516	0.906	0.241	0.624	0.593
1953	0.907	0.77	0.914	1.171	0.88	0.386	1.11	0.399	NA	0.822	0.904	0.904	1.009	0.802	0.384	0.685	0.114	0.736	1.154
1954	0.933	0.968	1.035	1.759	0.742	0.36	1.206	0.336	NA	1.216	1.188	1.142	1.018	0.973	0.346	0.653	0.234	0.914	0.704
1955	1.217	1.028	1.372	1.888	1.043	0.623	1.802	0.499	NA	1.351	1.278	1.614	1.341	1.101	0.546	1.292	0.307	1.076	1.122
1956	1.279	1.094	1.479	2.243	1.271	0.621	1.564	0.405	NA	1.626	1.361	1.559	1.731	1.016	0.482	1.071	0.383	1.27	1.584
1957	0.832	0.35	0.844	0.943	0.456	0.182	1.017	0.15	NA	0.916	0.756	0.983	0.814	0.317	0.128	0.608	0.13	0.509	0.654
1958	0.744	0.586	0.712	0.694	0.554	0.163	0.84	0.155	NA	0.643	0.522	0.843	0.773	0.233	0.144	0.539	0.125	0.418	0.406
1959	0.854	0.791	0.977	1.165	0.988	0.219	1.561	0.277	NA	1.068	0.807	1.27	1.039	1.016	0.334	0.76	0.21	0.44	0.921
1960	1.068	0.92	0.918	1.006	0.896	0.202	1.513	0.313	NA	1.073	0.9	1.053	1.154	0.803	0.432	0.91	0.355	0.738	1.194
1961	1.116	0.692	1.164	1.146	0.622	0.298	1.291	0.194	NA	0.75	1.003	1.292	1.23	0.738	0.268	0.714	0.24	0.51	0.874
1962	0.726	0.597	1.236	1.501	0.586	0.324	1.316	0.274	NA	0.906	0.948	1.158	0.974	0.423	0.286	0.558	0.255	0.534	0.884
1963	0.915	0.563	1.236	1.28	0.902	0.275	0.84	0.238	NA	1.18	1.054	1.237	0.735	0.486	0.37	0.532	0.235	0.523	1.544
1964	0.578	0.571	0.962	1.332	0.354	0.169	0.597	0.178	NA	0.875	0.575	0.962	0.415	0.63	0.246	0.246	0.104	0.412	0.94
1965	0.915	0.535	1.078	1.564	1.071	0.207	0.713	0.234	NA	1.247	0.93	1.194	0.964	0.357	0.36	0.504	0.163	0.7	1.356
1966	0.721	0.663	0.974	1.545	1.352	0.213	0.483	0.286	NA	1.107	0.854	0.876	0.964	0.347	0.384	0.589	0.097	0.584	1.158
1967	0.455	0.325	0.604	0.643	0.711	0.168	0.381	0.21	0.595	0.647	0.344	0.378	0.42	0.233	0.25	0.258	0.049	0.388	0.786
1968	0.285	0.15	0.378	0.244	0.415	0.146	0.476	0.103	0.155	0.29	0.408	0.108	0.2	0.058	0.066	0.05	0.024	0.216	0.223
