# Young - Rainbow Falls Trail - CADN - ITRDB TN015
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5392
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5392.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn015e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn015e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn015e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn015e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Young - Rainbow Falls Trail - CADN - ITRDB TN015
#--------------------
# Investigators
#   Investigators: Young, J.; Keeland, R.; Alford, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rainbow Falls Trail
#   Location: Tennessee
#   Northernmost_Latitude: 35.67
#   Southernmost_Latitude: 35.67
#   Easternmost_Longitude: -83.5
#   Westernmost_Longitude: -83.5
#   Elevation_m: 825
#--------------------
# Data_Collection
#   Collection_Name: TN015
#   First_Year: 1695
#   Last_Year: 1922
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RFT03B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT05B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT08A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT08B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT08D_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT08D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT10B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT10C_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT10E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT10E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT13A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT13B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT21A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT21B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: RFT21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RFT03B_raw	RFT05B_raw	RFT08A_raw	RFT08B_raw	RFT08D_raw	RFT10B_raw	RFT10C_raw	RFT10E_raw	RFT13A_raw	RFT13B_raw	RFT21A_raw	RFT21B_raw
1695	NA	NA	NA	NA	1.011	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	0.566	NA	1.133	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	0.56	NA	0.795	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	0.623	NA	0.826	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	0.518	NA	0.819	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	0.881	NA	0.671	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	0.625	NA	0.614	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	0.81	NA	0.906	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	0.769	NA	0.69	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	0.779	NA	0.614	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	0.607	NA	0.625	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	0.691	NA	0.777	NA	NA	NA	NA	NA	NA	NA
1707	NA	NA	0.833	NA	0.96	NA	NA	NA	NA	NA	NA	NA
1708	NA	NA	0.65	NA	0.631	NA	NA	NA	NA	NA	NA	NA
1709	NA	NA	0.581	NA	0.753	NA	NA	NA	NA	NA	NA	NA
1710	NA	NA	0.653	NA	0.68	NA	NA	NA	NA	NA	NA	NA
1711	NA	NA	0.672	NA	0.715	NA	NA	NA	NA	NA	NA	NA
1712	NA	NA	0.779	NA	0.729	NA	NA	NA	NA	NA	NA	NA
1713	NA	NA	0.843	NA	0.479	NA	NA	NA	NA	NA	NA	NA
1714	NA	NA	0.66	NA	0.667	NA	NA	NA	NA	NA	NA	NA
1715	NA	NA	0.727	NA	0.625	NA	NA	NA	NA	NA	NA	NA
1716	NA	NA	0.702	NA	0.655	NA	NA	NA	NA	NA	NA	NA
1717	NA	NA	0.784	NA	0.666	NA	NA	NA	NA	NA	NA	NA
1718	NA	NA	0.739	NA	0.604	NA	NA	NA	NA	NA	NA	NA
1719	NA	NA	0.698	NA	0.599	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	0.534	NA	0.531	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	0.686	NA	0.828	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	0.659	NA	0.766	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	0.641	NA	0.723	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	0.677	NA	0.667	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	0.79	NA	0.739	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	0.664	NA	0.781	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	0.708	NA	0.714	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	0.784	NA	0.681	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	0.719	NA	0.776	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	0.591	NA	0.654	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	0.836	NA	0.8	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	0.831	NA	0.749	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	0.798	NA	0.873	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	0.791	NA	0.892	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	0.821	NA	0.742	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	0.791	NA	0.923	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	0.827	NA	0.907	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	0.587	NA	0.844	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	0.806	NA	0.926	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	0.749	NA	0.866	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	0.765	NA	0.78	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	0.647	NA	0.717	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	0.735	NA	0.674	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	0.699	NA	0.82	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	0.541	NA	0.906	NA	NA	NA	2.832	NA	NA	NA
1746	NA	NA	0.827	NA	0.771	NA	NA	NA	1.666	NA	NA	NA
1747	NA	NA	0.813	NA	0.614	NA	NA	NA	0.724	NA	NA	NA
1748	NA	NA	0.391	NA	0.621	NA	NA	NA	0.862	NA	NA	NA
1749	NA	NA	0.713	NA	0.781	NA	NA	NA	1.146	NA	NA	NA
1750	NA	NA	0.748	NA	0.78	NA	NA	NA	0.729	NA	NA	NA
1751	NA	NA	0.549	NA	0.67	NA	NA	NA	1	NA	NA	NA
1752	NA	NA	0.544	NA	0.625	NA	NA	NA	1.218	NA	NA	NA
1753	NA	NA	0.498	NA	0.633	NA	NA	NA	0.822	NA	NA	NA
1754	NA	NA	0.711	NA	0.863	NA	NA	NA	0.396	NA	NA	NA
1755	NA	NA	0.963	NA	0.83	NA	NA	NA	0.725	NA	NA	NA
1756	NA	NA	0.669	NA	0.713	NA	NA	NA	0.809	NA	NA	NA
1757	NA	NA	0.847	NA	0.642	1.269	NA	NA	0.767	1.434	NA	NA
1758	NA	NA	0.953	NA	0.843	0.993	NA	NA	0.735	0.844	NA	NA
1759	NA	NA	0.907	NA	0.765	1.072	NA	NA	0.64	1.017	NA	NA
1760	NA	NA	0.962	NA	0.751	1.127	NA	NA	0.972	0.64	NA	NA
1761	NA	NA	0.743	NA	0.925	0.762	NA	NA	0.701	0.748	NA	NA
1762	NA	NA	1.093	NA	1.037	0.967	NA	NA	0.808	0.5	NA	NA
1763	NA	NA	0.701	NA	0.754	0.901	NA	NA	0.548	0.654	NA	NA
