# Tepley - Canyon Creek Update - PSME - ITRDB OR113
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38216
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38216.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or113-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or113.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or113.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-06-14
#--------------------
# File_Last_Modified_Date
#   Date: 2023-06-14
#--------------------
# Title
#   Study_Name: Tepley - Canyon Creek Update - PSME - ITRDB OR113
#--------------------
# Investigators
#   Investigators: Tepley, Alan J.; Black, Bryan A.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: 10.1111/gcb.12756
#   Abstract:
#--------------------
# Publication
#   Authors: Cowles, Jane; Laura Templeton; John J. Battles; Peter J. Edmunds; Robert C. Carpenter; Stephen R. Carpenter; Michael Paul Nelson; Natalie L. Cleavitt; Timothy J. Fahey; Peter M. Groffman; Joe H. Sullivan; Maile C. Neel; Gretchen J. A. Hansen; Sarah Hobbie; Sally J. Holbrook; Clare E. Kazanski; Eric W. Seabloom; Russell J. Schmitt; Emily H. Stanley; Alan J. Tepley; Natalie S. Doorn; Jake M. Vander Zanden
#   Published_Date_or_Year: 2021
#   Published_Title: Resilience: insights from the U.S. LongTerm Ecological Research Network
#   Journal_Name: Ecosphere
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1002/ecs2.3434
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: DEB-0823380 Long Term Environmental Research (LTER) at the Andrews Experimental Forest
#--------------------
# Site_Information
#   Site_Name: Canyon Creek
#   Location: Oregon
#   Northernmost_Latitude: 44.288
#   Southernmost_Latitude: 44.288
#   Easternmost_Longitude: -122.301
#   Westernmost_Longitude: -122.301
#   Elevation_m: 1016
#--------------------
# Data_Collection
#   Collection_Name: OR113
#   First_Year: 1216
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CC101a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC101a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC112a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC112a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC201a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC201a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC401a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC401a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC402a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC402a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC403a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC403a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC601a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC601a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC602a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC602a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC001a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC001a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC004a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC004a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC005a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC005a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC006a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC006a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC007a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC007a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC008a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC008a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC009a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC009a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC010a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC010a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC011a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC011a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC012a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC012a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC013a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC013a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC014a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC014a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC015a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC015a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CC101a_raw	CC112a_raw	CC201a_raw	CC401a_raw	CC402a_raw	CC403a_raw	CC601a_raw	CC602a_raw	CC001a_raw	CC004a_raw	CC005a_raw	CC006a_raw	CC007a_raw	CC008a_raw	CC009a_raw	CC010a_raw	CC011a_raw	CC012a_raw	CC013a_raw	CC014a_raw	CC015a_raw
1379	0.459	0.526	0.337	0.587	0.401	0.42	0.242	0.46	0.033	0.035	0.041	0.055	0.037	0.043	0.047	0.06	0.018	0.047	0.05	0.083	0.028
1380	0.381	0.662	0.537	0.591	0.391	0.353	0.297	0.496	0.04	0.043	0.047	0.051	0.041	0.045	0.043	0.064	0.024	0.049	0.04	0.075	0.093
1381	0.396	0.684	0.753	0.552	0.419	0.406	0.293	0.54	0.041	0.058	0.072	0.042	0.039	0.051	0.051	0.059	0.024	0.046	0.05	0.099	0.086
1382	0.387	0.523	0.647	0.498	0.315	0.37	0.268	0.48	0.037	0.046	0.073	0.059	0.041	0.046	0.053	0.049	0.017	0.041	0.047	0.095	0.076
1383	0.403	0.644	0.616	0.603	0.25	0.449	0.26	0.405	0.034	0.037	0.071	0.069	0.04	0.044	0.053	0.065	0.018	0.042	0.048	0.091	0.073
1384	0.39	0.732	0.551	0.509	0.289	0.577	0.342	0.467	0.045	0.05	0.074	0.06	0.054	0.076	0.057	0.082	0.03	0.056	0.053	0.076	0.072
1385	0.499	0.88	0.702	0.779	0.394	0.752	0.368	0.699	0.047	0.067	0.07	0.074	0.066	0.08	0.058	0.103	0.033	0.068	0.065	0.103	0.077
1386	0.404	0.667	0.426	0.539	0.386	0.567	0.316	0.604	0.039	0.05	0.045	0.064	0.047	0.067	0.056	0.098	0.025	0.064	0.053	0.099	0.064
1387	0.429	0.746	0.578	0.68	0.439	0.522	0.398	0.649	0.042	0.056	0.054	0.07	0.056	0.08	0.069	0.103	0.028	0.044	0.069	0.109	0.05
1388	0.505	0.704	0.56	0.568	0.454	0.541	0.418	0.561	0.042	0.057	0.045	0.059	0.054	0.089	0.058	0.107	0.036	0.046	0.071	0.103	0.059
1389	0.562	0.88	0.64	0.731	0.589	0.612	0.461	0.724	0.051	0.071	0.055	0.061	0.073	0.1	0.069	0.114	0.04	0.053	0.079	0.114	0.071
1390	0.531	0.811	0.622	0.6	0.511	0.568	0.39	0.832	0.053	0.067	0.047	0.059	0.068	0.091	0.07	0.147	0.04	0.057	0.082	0.112	0.053
1391	0.34	0.526	0.407	0.29	0.373	0.287	0.273	0.467	0.032	0.037	0.03	0.054	0.036	0.062	0.059	0.079	0.025	0.05	0.047	0.068	0.01
1392	0.411	0.532	0.423	0.319	0.517	0.495	0.33	1.06	0.048	0.045	0.033	0.065	0.06	0.063	0.065	0.097	0.016	0.058	0.057	0.105	0.023
1393	0.355	0.466	0.332	0.308	0.369	0.358	0.192	0.645	0.036	0.04	0.029	0.043	0.042	0.042	0.064	0.07	0.012	0.05	0.039	0.085	0.042
1394	0.346	0.429	0.331	0.343	0.345	0.391	0.219	0.601	0.033	0.04	0.031	0.047	0.043	0.035	0.063	0.071	0.011	0.047	0.052	0.087	0.048
1395	0.335	0.593	0.364	0.476	0.293	0.556	0.259	0.599	0.025	0.046	0.034	0.045	0.05	0.045	0.07	0.104	0.009	0.041	0.059	0.099	0.041
1396	0.197	0.46	0.372	0.361	0.236	0.341	0.218	0.373	0.01	0.028	0.017	0.03	0.043	0.037	0.048	0.102	0.014	0.046	0.033	0.06	0.036
1397	0.087	0.309	0.283	0.33	0.17	0.292	0.092	0.226	0	0.02	0.016	0.018	0.033	0.034	0.045	0.086	0	0.025	0.02	0.052	0.035
1398	0.106	0.265	0.274	0.245	0.108	0.305	0.035	0.159	0.02	0.017	0.017	0.02	0.027	0.024	0.041	0.075	0.009	0.017	0.016	0.039	0.025
1399	0.171	0.37	0.276	0.342	0.144	0.326	0.123	0.263	0.012	0.024	0.013	0.024	0.028	0.028	0.045	0.083	0.013	0.021	0.018	0.046	0.029
1400	0.255	0.619	0.429	0.446	0.206	0.375	0.225	0.325	0.02	0.037	0.03	0.037	0.036	0.045	0.061	0.102	0.015	0.034	0.033	0.059	0.041
1401	0.133	0.319	0.53	0.166	0.305	0.191	0.168	0.229	0.012	0.025	0.013	0.028	0.032	0.032	0.03	0.059	0.006	0.028	0.019	0.015	0.028
1402	0.197	0.536	0.658	0.441	0.404	0.404	0.266	0.473	0.022	0.035	0.029	0.033	0.048	0.048	0.042	0.076	0.02	0.032	0.028	0.048	0.029
1403	0.2	0.497	0.517	0.327	0.256	0.317	0.164	0.296	0.013	0.019	0.028	0.022	0.037	0.027	0.042	0.051	0.02	0.023	0.024	0.041	0.029
1404	0.307	0.6	0.43	0.406	0.254	0.37	0.257	0.379	0.021	0.026	0.039	0.027	0.038	0.036	0.051	0.067	0.02	0.04	0.023	0.057	0.027
1405	0.346	0.617	0.413	0.351	0.259	0.401	0.242	0.35	0.027	0.026	0.034	0.019	0.038	0.038	0.051	0.074	0.014	0.049	0.024	0.048	0.027
1406	0.349	0.703	0.678	0.411	0.366	0.361	0.274	0.407	0.035	0.043	0.036	0.024	0.039	0.034	0.04	0.067	0.018	0.034	0.032	0.051	0.031
1407	0.376	0.498	0.705	0.423	0.362	0.4	0.257	0.533	0.03	0.052	0.039	0.027	0.039	0.04	0.042	0.076	0.022	0.038	0.031	0.053	0.032
1408	0.452	0.556	0.853	0.59	0.477	0.45	0.3	0.627	0.037	0.059	0.033	0.026	0.049	0.051	0.052	0.101	0.04	0.043	0.039	0.06	0.029
1409	0.358	0.488	0.816	0.5	0.488	0.496	0.289	0.511	0.034	0.049	0.029	0.024	0.047	0.046	0.055	0.092	0.044	0.043	0.039	0.06	0.024
1410	0.402	0.733	0.823	0.628	0.551	0.519	0.293	0.533	0.032	0.057	0.032	0.029	0.047	0.048	0.062	0.102	0.061	0.054	0.042	0.079	0.029
1411	0.374	0.504	0.605	0.525	0.433	0.472	0.245	0.528	0.031	0.05	0.037	0.028	0.041	0.048	0.064	0.082	0.041	0.045	0.031	0.085	0.031
1412	0.307	0.696	0.595	0.576	0.477	0.437	0.299	0.548	0.033	0.05	0.035	0.023	0.034	0.054	0.059	0.096	0.041	0.051	0.027	0.095	0.03
1413	0.363	0.777	0.568	0.642	0.323	0.414	0.23	0.549	0.033	0.04	0.038	0.03	0.033	0.048	0.063	0.087	0.042	0.052	0.029	0.087	0.039
1414	0.339	0.703	0.581	0.611	0.329	0.388	0.269	0.478	0.027	0.044	0.039	0.032	0.038	0.035	0.065	0.084	0.033	0.05	0.032	0.098	0.042
1415	0.34	0.606	0.649	0.551	0.341	0.427	0.244	0.639	0.026	0.055	0.043	0.03	0.044	0.07	0.063	0.101	0.046	0.045	0.03	0.107	0.036
1416	0.31	0.556	0.528	0.522	0.45	0.411	0.213	0.629	0.025	0.042	0.035	0.029	0.044	0.073	0.072	0.102	0.04	0.049	0.024	0.103	0.035
1417	0.286	0.48	0.481	0.444	0.413	0.374	0.148	0.503	0.017	0.039	0.021	0.019	0.033	0.055	0.062	0.094	0.029	0.038	0.02	0.085	0.031
1418	0.388	0.684	0.856	0.621	0.615	0.488	0.243	0.655	0.028	0.048	0.044	0.031	0.045	0.074	0.072	0.128	0.033	0.052	0.031	0.103	0.028
1419	0.349	0.574	0.901	0.494	0.796	0.482	0.259	0.596	0.036	0.049	0.045	0.033	0.046	0.1	0.062	0.13	0.037	0.056	0.031	0.103	0.031
1420	0.344	0.663	0.772	0.472	0.813	0.353	0.296	0.576	0.04	0.047	0.038	0.049	0.044	0.076	0.064	0.179	0.033	0.05	0.032	0.094	0.03
1421	0.401	0.778	0.934	0.61	0.667	0.386	0.24	0.732	0.042	0.066	0.052	0.044	0.04	0.066	0.067	0.205	0.029	0.054	0.032	0.103	0.032
1422	0.4	0.839	0.871	0.642	0.635	0.396	0.194	0.658	0.045	0.061	0.055	0.042	0.037	0.05	0.061	0.123	0.039	0.05	0.048	0.094	0.031
1423	0.357	0.76	0.869	0.637	0.666	0.459	0.226	0.779	0.037	0.064	0.057	0.044	0.041	0.061	0.068	0.1	0.039	0.049	0.048	0.094	0.033
1424	0.325	0.686	0.735	0.621	0.783	0.444	0.258	0.704	0.032	0.056	0.053	0.036	0.032	0.071	0.068	0.102	0.037	0.059	0.042	0.085	0.035
1425	0.278	0.776	0.676	0.518	0.566	0.397	0.176	0.615	0.021	0.044	0.035	0.029	0.032	0.057	0.061	0.084	0.029	0.046	0.025	0.07	0.028
1426	0.278	0.786	0.641	0.477	0.447	0.418	0.198	0.517	0.023	0.052	0.041	0.03	0.038	0.048	0.058	0.078	0.035	0.042	0.035	0.075	0.031
1427	0.172	0.652	0.365	0.361	0.441	0.375	0.228	0.47	0.023	0.043	0.028	0.05	0.03	0.065	0.04	0.068	0.031	0.04	0.028	0.052	0.026
1428	0.236	0.715	0.439	0.421	0.483	0.425	0.247	0.528	0.028	0.07	0.029	0.058	0.039	0.077	0.056	0.086	0.038	0.053	0.037	0.068	0.038
1429	0.349	0.759	0.447	0.714	0.502	0.639	0.244	0.629	0.033	0.063	0.028	0.049	0.056	0.08	0.071	0.11	0.038	0.058	0.049	0.078	0.039
1430	0.412	0.664	0.543	0.678	0.426	0.525	0.229	0.56	0.03	0.051	0.034	0.04	0.058	0.065	0.067	0.097	0.034	0.046	0.048	0.075	0.034
1431	0.466	0.654	0.557	0.678	0.481	0.44	0.343	0.573	0.032	0.06	0.038	0.033	0.056	0.063	0.056	0.08	0.04	0.046	0.046	0.07	0.03
1432	0.434	0.568	0.438	0.523	0.495	0.346	0.293	0.585	0.026	0.052	0.038	0.043	0.047	0.065	0.049	0.08	0.046	0.048	0.035	0.057	0.029
1433	0.431	0.601	0.46	0.533	0.494	0.358	0.286	0.529	0.022	0.049	0.039	0.039	0.043	0.062	0.063	0.068	0.046	0.052	0.042	0.067	0.03
1434	0.503	0.786	0.402	0.694	0.541	0.508	0.37	0.679	0.038	0.061	0.053	0.047	0.054	0.066	0.071	0.088	0.048	0.063	0.049	0.062	0.034
1435	0.446	0.655	0.426	0.581	0.459	0.503	0.334	0.681	0.028	0.053	0.047	0.043	0.055	0.052	0.06	0.08	0.046	0.067	0.054	0.06	0.037
1436	0.443	0.501	0.447	0.707	0.483	0.516	0.278	0.704	0.021	0.043	0.033	0.034	0.047	0.05	0.049	0.084	0.032	0.067	0.042	0.059	0.035
1437	0.428	0.613	0.462	0.805	0.44	0.63	0.302	0.846	0.032	0.052	0.045	0.045	0.048	0.056	0.065	0.088	0.038	0.071	0.049	0.074	0.044
1438	0.416	0.623	0.384	0.555	0.501	0.625	0.308	0.873	0.029	0.047	0.041	0.031	0.043	0.067	0.067	0.088	0.021	0.061	0.048	0.088	0.041
1439	0.444	0.634	0.435	0.6	0.5	0.687	0.261	0.837	0.024	0.042	0.037	0.04	0.044	0.042	0.066	0.103	0.033	0.077	0.042	0.077	0.036
1440	0.439	0.647	0.598	0.688	0.622	0.752	0.328	0.941	0.03	0.056	0.045	0.04	0.048	0.073	0.064	0.095	0.037	0.07	0.048	0.099	0.038
1441	0.439	0.587	0.599	0.745	0.561	0.62	0.308	0.752	0.027	0.052	0.05	0.053	0.046	0.076	0.064	0.094	0.029	0.061	0.07	0.104	0.043
1442	0.48	0.545	0.539	0.606	0.517	0.526	0.298	0.772	0.029	0.046	0.046	0.061	0.048	0.066	0.051	0.088	0.026	0.049	0.055	0.08	0.032
1443	0.541	0.65	0.63	0.572	0.621	0.566	0.443	0.914	0.028	0.055	0.054	0.06	0.052	0.066	0.064	0.094	0.027	0.061	0.075	0.063	0.034
1444	0.487	0.694	0.62	0.561	0.47	0.561	0.303	0.954	0.022	0.053	0.048	0.059	0.05	0.066	0.072	0.099	0.023	0.061	0.066	0.072	0.039
1445	0.379	0.515	0.443	0.363	0.385	0.444	0.277	0.74	0.002	0.043	0.024	0.038	0.043	0.06	0.056	0.083	0.022	0.046	0.05	0.048	0.031
1446	0.405	0.577	0.526	0.424	0.325	0.455	0.27	0.726	0.006	0.035	0.027	0.043	0.035	0.05	0.059	0.087	0.025	0.049	0.041	0.048	0.037
1447	0.399	0.664	0.562	0.449	0.286	0.488	0.253	0.754	0.012	0.07	0.028	0.053	0.053	0.068	0.054	0.083	0.019	0.053	0.058	0.043	0.019
1448	0.519	0.767	0.663	0.509	0.326	0.555	0.341	0.918	0.024	0.061	0.031	0.062	0.058	0.084	0.053	0.108	0.029	0.056	0.055	0.05	0.034
1449	0.338	0.722	0.728	0.549	0.42	0.474	0.295	0.955	0.029	0.069	0.036	0.051	0.058	0.077	0.065	0.11	0.026	0.055	0.067	0.041	0.043
1450	0.327	0.605	0.57	0.519	0.418	0.376	0.244	0.683	0.039	0.035	0.031	0.04	0.035	0.042	0.059	0.08	0.028	0.053	0.04	0.028	0.04
1451	0.273	0.664	0.636	0.63	0.27	0.558	0.324	0.804	0.032	0.051	0.034	0.046	0.057	0.051	0.068	0.078	0.027	0.057	0.046	0.034	0.035
1452	0.366	0.64	0.618	0.747	0.317	0.655	0.28	0.922	0.04	0.052	0.034	0.052	0.045	0.048	0.076	0.078	0.024	0.06	0.049	0.041	0.035
1453	0.333	0.585	0.649	0.765	0.414	0.525	0.287	0.826	0.044	0.046	0.03	0.055	0.032	0.048	0.068	0.073	0.022	0.065	0.04	0.035	0.037
1454	0.335	0.494	0.484	0.705	0.405	0.545	0.313	0.789	0.041	0.062	0.026	0.05	0.034	0.046	0.066	0.07	0.024	0.067	0.049	0.048	0.035
1455	0.261	0.374	0.422	0.675	0.333	0.401	0.205	0.666	0.03	0.039	0.024	0.043	0.027	0.049	0.052	0.056	0.018	0.051	0.03	0.037	0.029
1456	0.399	0.468	0.542	0.816	0.434	0.333	0.191	0.859	0.021	0.055	0.024	0.048	0.037	0.066	0.063	0.072	0.015	0.07	0.045	0.034	0.033
1457	0.267	0.441	0.53	0.747	0.385	0.272	0.173	0.765	0.032	0.046	0.018	0.04	0.03	0.05	0.068	0.065	0.021	0.077	0.03	0.032	0.039
1458	0.326	0.411	0.398	0.621	0.375	0.317	0.246	0.617	0.023	0.055	0.022	0.045	0.035	0.039	0.054	0.061	0.009	0.072	0.039	0.026	0.038
1459	0.409	0.375	0.477	0.778	0.386	0.42	0.242	0.789	0.023	0.045	0.037	0.042	0.041	0.041	0.065	0.063	0.011	0.062	0.05	0.032	0.043
1460	0.366	0.384	0.57	0.757	0.352	0.359	0.206	0.595	0.033	0.042	0.035	0.041	0.034	0.048	0.059	0.064	0.015	0.064	0.043	0.036	0.043
1461	0.318	0.456	0.505	0.477	0.38	0.32	0.199	0.569	0.029	0.038	0.032	0.037	0.023	0.039	0.055	0.049	0.019	0.057	0.044	0.031	0.041
1462	0.362	0.464	0.54	0.538	0.394	0.365	0.219	0.513	0.03	0.034	0.038	0.034	0.035	0.041	0.054	0.061	0.019	0.064	0.044	0.031	0.043
1463	0.328	0.366	0.445	0.577	0.334	0.312	0.15	0.411	0.031	0.034	0.035	0.026	0.026	0.038	0.046	0.079	0.006	0.052	0.045	0.025	0.039
1464	0.299	0.454	0.371	0.616	0.461	0.314	0.181	0.319	0.022	0.03	0.032	0.024	0.026	0.049	0.048	0.073	0.011	0.059	0.045	0.027	0.035
1465	0.384	0.384	0.302	0.641	0.468	0.362	0.208	0.379	0.024	0.041	0.034	0.032	0.028	0.049	0.052	0.086	0.008	0.06	0.043	0.031	0.039
1466	0.198	0.282	0.223	0.441	0.363	0.339	0.196	0.315	0.016	0.026	0.033	0.031	0.031	0.042	0.041	0.043	0.014	0.047	0.022	0.051	0.036
1467	0.199	0.429	0.269	0.622	0.321	0.449	0.255	0.319	0.023	0.043	0.042	0.037	0.032	0.047	0.045	0.031	0.019	0.065	0.028	0.048	0.034
1468	0.23	0.374	0.275	0.72	0.266	0.422	0.222	0.248	0.025	0.036	0.041	0.035	0.034	0.042	0.052	0.019	0.019	0.07	0.03	0.044	0.038
1469	0.269	0.406	0.34	0.828	0.276	0.341	0.188	0.329	0.031	0.038	0.041	0.03	0.033	0.038	0.052	0.014	0.016	0.063	0.034	0.043	0.04
1470	0.225	0.409	0.3	0.744	0.204	0.235	0.189	0.377	0.032	0.03	0.038	0.026	0.032	0.038	0.04	0.009	0.016	0.045	0.031	0.025	0.041
1471	0.216	0.421	0.334	0.873	0.262	0.234	0.207	0.499	0.035	0.031	0.038	0.03	0.029	0.041	0.044	0.007	0.017	0.062	0.034	0.03	0.04
1472	0.203	0.285	0.254	0.86	0.246	0.202	0.195	0.345	0.026	0.043	0.023	0.02	0.038	0.045	0.042	0.003	0.011	0.043	0.027	0.024	0.037
1473	0.304	0.488	0.438	1.082	0.416	0.292	0.338	0.492	0.052	0.058	0.035	0.031	0.044	0.055	0.066	0.013	0.027	0.062	0.036	0.047	0.044
1474	0.23	0.321	0.436	0.849	0.375	0.245	0.321	0.344	0.04	0.046	0.027	0.03	0.043	0.046	0.058	0.009	0.024	0.051	0.037	0.04	0.039
1475	0.21	0.278	0.474	0.823	0.316	0.263	0.302	0.259	0.031	0.053	0.025	0.03	0.031	0.038	0.053	0.01	0.023	0.049	0.032	0.046	0.033
1476	0.216	0.288	0.463	0.931	0.386	0.325	0.416	0.275	0.032	0.053	0.034	0.026	0.025	0.042	0.061	0.014	0.033	0.053	0.033	0.062	0.04
1477	0.275	0.323	0.522	0.918	0.389	0.349	0.433	0.226	0.028	0.061	0.032	0.03	0.027	0.044	0.063	0.015	0.037	0.048	0.034	0.07	0.039
1478	0.331	0.434	0.665	1.101	0.476	0.442	0.443	0.262	0.035	0.074	0.038	0.042	0.033	0.046	0.077	0.019	0.055	0.048	0.043	0.097	0.052
1479	0.305	0.473	0.51	1.066	0.545	0.44	0.43	0.22	0.031	0.063	0.042	0.04	0.032	0.042	0.078	0.02	0.062	0.051	0.053	0.101	0.047
1480	0.318	0.493	0.476	1.106	0.552	0.482	0.488	0.219	0.038	0.053	0.042	0.04	0.032	0.041	0.078	0.027	0.078	0.054	0.055	0.107	0.048
1481	0.317	0.698	0.559	1.458	0.745	0.477	0.474	0.401	0.041	0.054	0.049	0.041	0.035	0.06	0.138	0.029	0.105	0.05	0.076	0.22	0.044
1482	0.341	0.567	0.824	2.085	1.103	0.629	0.594	0.469	0.038	0.055	0.064	0.082	0.069	0.091	0.139	0.049	0.111	0.066	0.074	0.233	0.039
1483	0.361	0.623	0.717	1.608	0.958	0.469	0.528	0.478	0.036	0.053	0.053	0.064	0.069	0.082	0.136	0.041	0.095	0.066	0.062	0.19	0.038
1484	0.378	0.621	0.745	1.358	0.789	0.398	0.478	0.449	0.027	0.052	0.055	0.05	0.056	0.064	0.111	0.038	0.078	0.057	0.054	0.175	0.04
1485	0.347	0.514	0.734	1.057	0.455	0.376	0.478	0.448	0.028	0.036	0.048	0.034	0.043	0.073	0.122	0.032	0.135	0.064	0.061	0.143	0.041
1486	0.387	0.543	0.713	1.064	0.352	0.417	0.392	0.426	0.027	0.047	0.045	0.047	0.042	0.083	0.116	0.033	0.164	0.06	0.075	0.168	0.036
1487	0.337	0.46	0.668	0.756	0.339	0.365	0.348	0.344	0.029	0.048	0.044	0.049	0.047	0.07	0.092	0.033	0.154	0.06	0.07	0.148	0.041
1488	0.288	0.473	0.697	0.786	0.349	0.416	0.271	0.555	0.036	0.052	0.031	0.044	0.044	0.065	0.093	0.042	0.142	0.055	0.061	0.12	0.033
1489	0.332	0.547	0.645	0.886	0.401	0.411	0.324	0.563	0.043	0.056	0.033	0.044	0.042	0.064	0.094	0.044	0.139	0.052	0.07	0.117	0.045
1490	0.361	0.537	0.555	0.842	0.398	0.409	0.284	0.51	0.038	0.057	0.04	0.038	0.037	0.04	0.1	0.049	0.166	0.054	0.072	0.122	0.044
1491	0.388	0.62	0.775	1.063	0.419	0.48	0.273	0.471	0.041	0.062	0.041	0.044	0.04	0.047	0.098	0.053	0.163	0.057	0.075	0.117	0.05
1492	0.382	0.527	0.983	1.164	0.419	0.491	0.326	0.815	0.045	0.051	0.035	0.055	0.04	0.044	0.1	0.081	0.158	0.061	0.06	0.12	0.052
