# Duvick - Cameron Woods - QUAL - ITRDB IA006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3152
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3152.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ia006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ia006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ia006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Duvick - Cameron Woods - QUAL - ITRDB IA006
#--------------------
# Investigators
#   Investigators: Duvick, D.N.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cameron Woods
#   Location: Iowa
#   Northernmost_Latitude: 41.65
#   Southernmost_Latitude: 41.65
#   Easternmost_Longitude: -90.73
#   Westernmost_Longitude: -90.73
#   Elevation_m: 220
#--------------------
# Data_Collection
#   Collection_Name: IA006
#   First_Year: 1845
#   Last_Year: 1980
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CAM01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CAM01A_raw	CAM01B_raw	CAM02A_raw	CAM02B_raw	CAM03A_raw	CAM03B_raw	CAM04A_raw	CAM04B_raw	CAM05A_raw	CAM05B_raw	CAM06A_raw	CAM06B_raw	CAM07A_raw	CAM07B_raw	CAM08A_raw	CAM08B_raw	CAM09A_raw	CAM09B_raw	CAM10A_raw	CAM10B_raw	CAM11A_raw	CAM11B_raw	CAM12A_raw	CAM12B_raw
1845	1.84	NA	NA	NA	NA	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	2.86	NA	NA	NA	NA	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	2.76	NA	NA	1.27	2.18	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	2.81	NA	NA	1.21	2.76	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	3.55	NA	NA	2.17	2.38	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	5.35	NA	NA	1.68	2.39	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	3.82	NA	NA	2.98	3.02	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	3.32	NA	NA	1.61	2.23	2.05	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	3.56	NA	NA	2.92	2.15	2.09	NA	NA	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	3.02	NA	NA	4.06	2.86	2.78	NA	NA	2.42	3.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	2.76	NA	NA	4.57	3.39	2.61	NA	NA	3.14	3.5	NA	3.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	2.07	NA	NA	4.82	2.72	2.82	NA	NA	2.79	2.87	NA	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	2.54	3.65	NA	4.28	3.83	3.85	NA	NA	4.56	3.68	NA	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	2.07	3.16	NA	3.83	3.27	2.96	NA	NA	4.99	4.38	NA	4.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.87	NA	NA
1859	1.48	2.82	NA	3.21	3.15	2.96	NA	NA	5.19	3.92	NA	5.19	NA	NA	3	NA	NA	NA	NA	NA	NA	5.45	NA	NA
1860	2.18	3.37	NA	4.43	3.79	2.54	NA	NA	5.22	3.8	NA	4.33	NA	NA	2.11	NA	NA	NA	NA	NA	NA	4.71	NA	NA
1861	1.51	3.04	NA	4.57	3.73	1.97	NA	NA	4.48	3.06	NA	3.74	NA	3.24	1.87	NA	NA	NA	NA	NA	NA	4.05	NA	NA
1862	2.28	3.73	NA	4.32	4.84	3.01	NA	NA	5.76	3.24	NA	4.57	4.8	4.07	3.45	NA	NA	NA	NA	NA	NA	4.79	NA	NA
1863	1.92	3.2	NA	4.26	3.39	2.9	NA	NA	4.27	3.76	NA	4.21	4.32	3.97	4.02	NA	NA	NA	NA	NA	NA	3.02	NA	NA
1864	1.93	2.93	NA	3.87	4.4	3.62	NA	NA	4.32	4.45	NA	3.79	3.29	4.2	4.22	NA	NA	NA	NA	NA	NA	2.95	NA	NA
1865	1.67	2.04	NA	2.62	2.45	1.66	NA	NA	4.05	5.14	5.03	4.94	3.1	3.44	3.44	NA	NA	NA	NA	NA	NA	2.64	NA	NA
1866	1.55	2.19	NA	2.65	0.47	0.63	NA	NA	4.14	4.95	2.93	3.65	2.7	3.01	2.53	NA	NA	NA	NA	NA	3.4	2.25	NA	NA
1867	1.57	1.99	NA	4.08	0.61	0.54	NA	NA	3.2	4.58	4.21	4.17	2.56	2.86	2.2	NA	NA	NA	NA	NA	2.05	1.58	NA	NA
1868	0.92	1.18	1.22	1.87	0.91	0.76	NA	NA	2.58	3.8	4.34	3.11	1.65	1.78	1.76	NA	NA	NA	NA	NA	1.93	1.25	NA	NA
1869	1.07	1.62	2.73	2.41	2.22	1.7	NA	NA	4.94	5.58	4.54	5.49	2.71	3.31	2.34	NA	NA	NA	NA	NA	3.04	1.84	NA	NA
1870	0.39	0.91	1.53	1.14	1.22	0.95	NA	NA	2.34	2.67	2.87	2.83	1.36	1.7	0.97	NA	NA	NA	NA	NA	1.19	0.88	NA	NA
1871	0.84	1.28	2.09	1.56	2.12	1.11	NA	NA	2.59	2.54	2.49	3.23	1.87	1.93	1.02	NA	NA	NA	NA	NA	1.68	1.2	NA	NA
1872	1.02	1.34	1.92	1.53	1.93	1.34	NA	NA	3.45	3.36	2.49	2.98	2.72	2.95	1.26	NA	NA	NA	NA	NA	1.96	1.3	NA	NA
1873	0.92	1.25	1.71	1.47	1.48	1.35	NA	NA	2.02	1.93	1.59	1.79	1.71	1.61	0.88	NA	NA	NA	NA	NA	1.67	1.2	NA	NA
1874	0.88	1.14	1.24	1.18	1.13	1.57	NA	NA	1.42	1.44	1.4	1.46	1.81	1.39	1.06	NA	NA	NA	NA	NA	1.39	1.19	NA	NA
1875	1.58	2.16	3.27	2.15	0.91	1.69	NA	NA	2.12	1.77	2.89	2.03	1.97	2.51	1.93	NA	NA	NA	NA	NA	2.98	2.62	NA	NA
1876	2.28	2.31	4.71	2.75	0.9	2.13	4.4	NA	2.66	3.04	5.36	3.26	2.77	2.85	1.59	3.44	NA	NA	NA	NA	4.03	3.14	NA	NA
1877	1.91	2.1	3.12	3.58	1.75	2.25	4.95	NA	2.86	2.44	2.41	3.23	1.99	2.25	1.83	2.13	NA	NA	NA	NA	3.97	2.68	NA	NA
1878	2.39	2.56	5.18	5.02	2	2.18	5.57	4.92	3.81	3.18	3.17	4.38	3.37	3.64	2.29	3.5	NA	NA	NA	NA	4.95	2.97	NA	NA
1879	2.71	2.88	3.76	4.3	2.1	2.33	5.38	5.5	3.8	3.04	3.38	5.46	3.4	3.63	1.94	2.33	NA	NA	2.08	NA	5.08	3.42	NA	NA
1880	2.3	2.36	3.2	3.12	2.2	2.34	4.44	4.36	2.81	2.69	3.01	3.2	2.82	3.62	2.06	2.43	NA	NA	2.36	2.37	4.01	3.52	NA	NA
1881	2.43	2.78	2.77	2.45	2.55	2.88	3.94	4.21	2.23	2.38	2.1	2.83	2.82	4.03	1.47	1.89	NA	NA	2.01	2.72	4.76	3.95	NA	NA
1882	3.19	3.13	3.4	3.47	2.58	3.36	3.83	4.02	2.52	3.11	3.45	3.46	4.96	5.04	1.84	2.51	NA	NA	1.58	2.35	3.79	3.6	NA	NA
1883	1.68	1.77	3.4	2.51	2.61	2.96	2.91	2.71	2.03	2.34	3.95	3.36	2.96	2.17	1.24	1.75	NA	NA	1.5	1.65	1.66	2.47	NA	NA
1884	2.5	2.64	3.73	3.24	2.96	3.18	2.91	3.08	1.77	1.48	3.96	2.64	2.98	2.59	1.55	2.56	NA	NA	1.7	1.77	1.96	1.55	NA	NA
1885	2.76	3.12	3.85	2.95	3.28	3.67	4.06	3.91	1.51	1.43	4.74	2.66	2.5	3.99	1.77	1.88	NA	NA	2.53	2.27	3.2	2.7	NA	NA
1886	1.85	2.11	2.98	3.21	2.66	3.37	2.46	2.77	0.96	0.94	1.68	1.7	1.96	2.49	1.58	1.95	NA	NA	2.06	1.88	2	1.51	NA	NA
1887	2.39	2.39	2.24	1.76	3.09	2.51	3.56	3.85	0.8	0.87	1.26	1.77	1.81	2.16	1.57	1.16	NA	NA	1.87	2.31	2.86	1.91	0.76	NA
1888	2.71	2.78	2.7	2.34	3.85	2.64	3.2	3.62	0.77	0.73	2	2.59	2	2.96	2.4	2.46	NA	NA	2.86	3.05	2.85	2.8	0.89	NA
1889	3.6	3.46	3.65	3.06	3.96	2.99	3.52	3.73	0.75	0.7	3.04	4.42	2.68	3.61	3.38	3.7	NA	NA	4.08	3.59	3.34	3.24	0.76	NA
