# Barefoot - New Hill Beaver Tree Farm - PITA - ITRDB NC6
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2685
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2685.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc6-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc6-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc6.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc6.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Barefoot - New Hill Beaver Tree Farm - PITA - ITRDB NC6
#--------------------
# Investigators
#   Investigators: Barefoot, A.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: New Hill Beaver Tree Farm
#   Location: North Carolina
#   Northernmost_Latitude: 35.65
#   Southernmost_Latitude: 35.65
#   Easternmost_Longitude: -78.88
#   Westernmost_Longitude: -78.88
#   Elevation_m: 88
#--------------------
# Data_Collection
#   Collection_Name: NC6
#   First_Year: 1891
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus taeda L.
#   Common_Name: loblolly pine
#   Tree_Species_Code: PITA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NHLOB031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB162_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB162; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB241_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB241; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB271_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB271; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB272_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB272; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB301_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB301; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB302_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB302; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB311_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB311; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB312_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB312; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB321_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB321; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB322_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB322; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB331_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB331; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB332_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB332; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB341_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB341; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB342_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB342; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB351_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB351; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB352_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB352; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB361_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB361; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB364_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB364; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB371_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB371; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOB372_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOB372; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NHLOBAVE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NHLOBAVE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NHLOB031_raw	NHLOB032_raw	NHLOB071_raw	NHLOB072_raw	NHLOB081_raw	NHLOB082_raw	NHLOB111_raw	NHLOB112_raw	NHLOB141_raw	NHLOB142_raw	NHLOB161_raw	NHLOB162_raw	NHLOB211_raw	NHLOB212_raw	NHLOB241_raw	NHLOB242_raw	NHLOB271_raw	NHLOB272_raw	NHLOB301_raw	NHLOB302_raw	NHLOB311_raw	NHLOB312_raw	NHLOB321_raw	NHLOB322_raw	NHLOB331_raw	NHLOB332_raw	NHLOB341_raw	NHLOB342_raw	NHLOB351_raw	NHLOB352_raw	NHLOB361_raw	NHLOB364_raw	NHLOB371_raw	NHLOB372_raw	NHLOBAVE_raw
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.39	7.3	NA	NA	NA	NA	NA	NA	NA	NA	6.85
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.78	5.87	NA	NA	NA	NA	NA	NA	NA	NA	6.32
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.66	4.94	NA	NA	NA	NA	NA	NA	NA	NA	5.3
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.14	5.66	4.79	4.09	NA	NA	NA	NA	NA	NA	5.17
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.94	3.99	4.12	3.74	NA	NA	NA	NA	NA	NA	3.95
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.94	4.92	4.07	3.84	NA	NA	NA	NA	NA	NA	4.19
1897	NA	NA	NA	NA	NA	NA	NA	8.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57	3.82	4.14	4.46	NA	4.19	NA	NA	NA	NA	4.7
1898	NA	NA	12.28	NA	NA	NA	NA	12.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.55	4.87	3.89	3.05	NA	4.21	NA	NA	NA	NA	6.53
1899	NA	NA	12.97	NA	NA	9.82	NA	4.63	14.38	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7	3.97	2.08	2.03	2.29	3.39	NA	NA	NA	NA	6.52
1900	NA	6.33	11.21	NA	NA	7.29	NA	4.22	8.02	8.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96	3.07	1.83	1.16	2.05	2.24	NA	NA	NA	NA	4.94
1901	8.49	12.33	11.15	10.34	14.09	7.73	12.85	5	7.43	7.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.75	2.74	1.05	0.82	3.34	3.09	NA	NA	NA	NA	6.91
1902	7.97	13.85	4.58	4.31	5.7	4.85	4.71	2.74	4.67	4.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.52	1.23	1.16	2.72	2.3	NA	NA	NA	NA	4.15
1903	7.64	10.55	5.52	4.25	8.86	6.43	5.81	4.88	6.81	7.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.14	1.67	1.37	3.05	2.87	NA	NA	NA	NA	4.96
1904	8.09	14.67	4.7	2.74	4.86	3.52	5.71	4.53	7.07	7.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95	1.92	2.66	2.19	3.78	3.67	NA	NA	NA	NA	5
1905	6.67	8.17	5.54	3.08	6.65	5.68	4.9	4.49	6.8	8.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	2.5	2.6	1.87	2.92	6.38	NA	NA	NA	NA	4.9
1906	6.27	6.71	3.57	2.76	4.14	3.3	5.15	4.32	4.62	4.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.08	1.67	1.59	2.64	3.6	NA	NA	NA	NA	3.6
1907	15.21	6.92	3.86	2.42	5.05	4.2	5.77	3.32	4.68	4.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.98	1.56	1.54	2.75	2.55	NA	NA	NA	NA	4.14
1908	3.97	5.33	3.44	1.75	3.45	3.65	5.91	2.38	3.77	2.93	NA	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.69	1.43	1.72	3.1	3.4	NA	NA	NA	NA	2.94
1909	4.93	4.04	4.17	1.92	3.61	3.81	5.16	2.78	3.97	2.99	NA	NA	8.53	NA	NA	NA	NA	NA	9.8	NA	NA	NA	NA	NA	1.17	0.48	1.62	1.42	3.04	3.63	NA	NA	NA	NA	3.73
1910	4.44	3.79	3.12	1.47	3.16	3.28	4.89	2.63	3.31	3.8	NA	NA	9.98	8.37	NA	NA	NA	NA	16.55	NA	NA	NA	NA	NA	0.86	0.9	1.56	1.71	2.29	2.23	NA	NA	NA	NA	4.12
1911	3.15	2.62	2.01	1.55	2.16	2.65	3.34	2.2	2.6	2.04	NA	NA	7.85	6.61	NA	NA	NA	NA	11.04	NA	NA	NA	NA	NA	0.87	0.83	1.02	1.36	1.9	1.51	NA	NA	NA	NA	3.02
1912	3.3	3.32	2.25	1.93	3.52	4.16	3.77	2.35	3.33	2.68	NA	NA	8.56	5.8	NA	NA	NA	NA	11.45	16.47	NA	NA	NA	NA	1.34	0.88	1.14	1.38	1.88	1.63	NA	NA	NA	NA	4.06
1913	2.03	2.56	3.25	1.62	2.95	3.14	3.77	2.69	2.9	1.97	NA	NA	7.31	5.52	NA	NA	NA	NA	9.16	10.27	NA	NA	NA	NA	0.84	1.42	2.01	1.73	2.07	1.69	NA	NA	NA	NA	3.44
1914	2.1	2.46	2.7	1.42	3.06	3.58	3.35	2.27	2.69	1	NA	NA	4.27	4.06	NA	NA	NA	NA	6.93	8.19	NA	NA	NA	NA	1.44	1.1	1.59	1.31	2.25	1.75	NA	NA	NA	NA	2.88
1915	2.36	2.37	2.92	1.36	3.03	3.08	2.66	1.59	2.25	2.34	NA	NA	2.69	4.34	NA	NA	NA	NA	5.86	6.34	NA	NA	NA	NA	0.92	1.31	1.25	0.73	1.79	1.38	NA	NA	NA	NA	2.53
1916	1.94	1.51	2.2	1.36	2.17	2.27	2.3	1.71	2.01	1.97	NA	NA	3.26	3.8	NA	NA	NA	NA	5.48	5.18	NA	NA	NA	NA	0.9	1.28	1.81	1.1	1.63	1.16	NA	NA	NA	NA	2.25
1917	1.94	1.72	2.3	1.34	4.08	3.96	2.35	2.35	2.72	2.46	NA	NA	3.85	3.91	NA	NA	NA	NA	6.05	6.01	NA	NA	NA	NA	0.85	0.79	1.33	1.36	2.01	1.31	NA	NA	NA	NA	2.63
1918	1.91	1.79	1.8	1.19	2.79	3.19	2.18	1.86	2.2	1.96	NA	NA	3.55	3.03	NA	NA	NA	NA	4.99	4.3	NA	NA	NA	NA	0.61	0.42	1.11	0.89	1.75	1.4	NA	NA	NA	NA	2.15
1919	1.89	1.54	1.58	1.01	2.27	2.75	1.74	1.9	2.14	1.53	NA	NA	3.51	3.27	NA	NA	NA	NA	4.47	3.95	NA	NA	NA	NA	0.71	0.52	1.19	0.71	1.44	1.07	NA	NA	NA	NA	1.96
1920	1.51	1.16	1.37	0.73	1.87	2.19	1.38	1.49	1.31	0.86	NA	NA	4.38	3.01	NA	NA	NA	NA	3.05	2.66	NA	NA	NA	NA	0.54	0.44	0.7	0.76	1.73	1.01	NA	NA	NA	NA	1.61
1921	1.63	1.17	1.27	0.78	2.26	2.4	1.69	1.76	1.51	0.95	NA	6.37	3.63	2.98	NA	NA	NA	NA	3.53	3.14	NA	NA	NA	NA	0.51	0.42	0.53	0.61	1.14	0.75	NA	NA	NA	NA	1.86
1922	1.32	1.29	1.56	0.69	2.1	2.16	1.92	1.64	1.78	1.03	8.11	11.83	3.61	2.44	NA	NA	NA	16.8	3.27	3.06	NA	NA	NA	NA	0.36	0.3	0.44	0.4	0.93	0.58	NA	NA	NA	NA	2.94
1923	1.79	0.99	1.43	1.15	1.94	2.83	2.17	2.18	1.44	1.29	10.89	14.79	4.58	2.93	5.54	NA	21.36	14.71	3.42	2.75	NA	NA	NA	NA	0.42	0.72	0.8	0.62	1.7	1.4	NA	NA	NA	NA	4.15
1924	1.84	1.56	1.48	1.11	2.7	3.14	2.06	1.61	1.66	1.56	7.89	11.48	3.6	3.04	10.32	13.8	11.08	11.13	3.38	2.94	NA	NA	NA	NA	0.51	0.52	0.92	0.61	2.12	1.31	NA	NA	NA	NA	3.98
1925	1.54	1.42	1.02	1.09	2.5	2.87	1.43	1.45	1.46	1.09	6.24	8.34	3.38	2.54	10.17	9.12	9.51	8.61	3.12	2.85	NA	NA	NA	NA	0.48	0.38	0.55	0.57	1.71	1.15	3.22	NA	NA	NA	3.25
1926	1.85	1.73	1.26	1.12	2.4	2.06	1.09	0.8	1.75	1.56	6.89	8.04	2.68	2.32	10.63	9.81	7.49	7.28	2.78	2.34	NA	NA	NA	NA	0.28	0.26	0.54	0.45	1.84	0.92	3.61	NA	NA	NA	3.1
1927	1.96	1.3	1.16	0.7	1.94	1.47	1.72	0.95	1.6	1.38	9.65	9.86	2.25	2.54	12.9	23.33	4.69	7.3	3.09	3.17	NA	NA	NA	NA	0.74	0.44	1	0.89	2.03	1.4	7.97	NA	NA	NA	3.98
1928	2.31	2.11	0.97	0.61	2.91	1.91	1.33	1.07	1.65	1.65	6.31	5.42	2.29	1.98	10.38	7.93	5.82	6.2	3.55	3.15	NA	NA	17.11	17.91	0.54	0.44	0.66	1.29	2.57	1.64	9.03	12.56	NA	NA	4.44
1929	1.97	2.09	1.25	0.75	2.87	2.7	1.3	0.79	1.77	1.58	4.81	3.35	1.77	2.42	9.01	7.45	3.45	4.78	2.98	2.78	7.15	NA	16.93	9.08	0.58	0.52	0.72	1	2.95	1.27	10.15	11.96	NA	NA	3.94
1930	1.57	1.27	0.67	0.69	1.32	1.26	0.64	0.57	1.08	1	3.72	2.81	1.23	1.35	5.09	3.82	2.43	3.75	2.37	1.94	5.23	NA	7.17	7.48	0.39	0.27	0.37	0.49	1.4	0.68	7.7	9.86	NA	NA	2.57
