# Black - Klickitat - PSME - ITRDB OR125
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38228
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38228.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or125-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or125.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or125.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-06-14
#--------------------
# File_Last_Modified_Date
#   Date: 2023-06-14
#--------------------
# Title
#   Study_Name: Black - Klickitat - PSME - ITRDB OR125
#--------------------
# Investigators
#   Investigators: Black, Bryan A.; Struble, William T.; Wetherell, Logan; Roering, Joshua J.
#--------------------
# Description_Notes_and_Keywords
#   Description: trees drowned in a lake formed when a landslide impounded a stream
#--------------------
# Publication
#   Authors: Struble, William T.; Joshua J. Roering; Bryan A. Black; William J. Burns; Nancy Calhoun; Logan Wetherell
#   Published_Date_or_Year: 2020
#   Published_Title: Dendrochronological dating of landslides in western Oregon: Searching for signals of the Cascadia A.D. 1700 earthquake
#   Journal_Name: Missing Journal Name
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1130/B35269.1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Struble, William T.; Joshua J. Roering; William J. Burns; Nancy C. Calhoun; Logan R. Wetherell; Bryan A. Black
#   Published_Date_or_Year: 2021
#   Published_Title: The Preservation of Climate‐Driven Landslide Dams in Western Oregon
#   Journal_Name: J. Geophys. Res. Earth Surf.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1029/2020JF005908
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: United States Geological Survey National Earthquake Hazard Reduction Program
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Klickitat
#   Location: Oregon
#   Northernmost_Latitude: 44.48
#   Southernmost_Latitude: 44.48
#   Easternmost_Longitude: -123.659
#   Westernmost_Longitude: -123.659
#   Elevation_m: 369
#--------------------
# Data_Collection
#   Collection_Name: OR125
#   First_Year: 1437
#   Last_Year: 1750
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KLT02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLT02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLT02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLT03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLT03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLT04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLT04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLT04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLT06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLT06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KLT06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KLT06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KLT02A_raw	KLT02B_raw	KLT03A_raw	KLT03B_raw	KLT04A_raw	KLT04B_raw	KLT06A_raw	KLT06B_raw
1530	3.05	3.42	2.49	2.55	NA	NA	2.48	2.27
1531	2.89	2.91	2.33	2.38	NA	NA	2.01	1.65
1532	3.36	3.55	2.51	2.52	NA	NA	2.06	1.67
1533	2.24	2.39	1.7	1.71	NA	NA	1.52	1.56
1534	1.83	1.84	1.32	1.25	NA	NA	1.07	1.08
1535	1.73	1.74	1.8	1.82	NA	NA	1.33	0.93
1536	1.63	1.69	1.62	1.61	NA	NA	1.12	1.04
1537	1.61	1.63	1.53	1.51	NA	NA	0.99	0.75
1538	1.54	1.9	1.33	1.35	NA	NA	1.09	1.01
1539	1.97	2.43	1.58	1.8	NA	NA	1.35	1.18
1540	1.74	1.95	2.33	2.5	NA	NA	1.25	1.21
1541	1.93	1.97	2.4	2.53	NA	NA	1.4	1.33
1542	2.38	2.29	1.35	1.37	NA	NA	1.82	1.79
1543	2.56	2.69	1.18	0.85	NA	NA	1.94	1.95
1544	2.5	2.38	1.17	0.92	NA	NA	1.61	1.45
1545	2.31	2.38	1.17	1.17	NA	NA	1.32	1.33
1546	1.51	1.63	1.08	1.27	NA	NA	0.66	0.6
1547	1.85	2.14	0.84	0.95	NA	NA	0.72	0.58
1548	1.73	1.9	0.68	0.73	NA	NA	0.87	0.61
1549	1.69	1.8	1.19	1.13	NA	NA	0.86	0.71
1550	1.79	1.92	1.83	1.48	NA	NA	1.03	0.91
1551	2.18	2.2	1.93	1.69	NA	NA	1.28	1.32
1552	1.38	1.49	1.2	1.23	NA	NA	0.74	0.73
1553	1.68	1.62	1.69	1.77	NA	NA	1.34	1.19
1554	1.45	1.46	1.61	1.68	NA	NA	1.59	1.33
1555	1.58	1.57	1.77	1.7	NA	NA	1.22	1.01
1556	2.19	2.15	2.18	2.19	NA	NA	1.58	1.29
1557	2.47	2.34	2.25	2.28	NA	NA	1.94	1.69
1558	2.05	2.06	2.32	1.93	NA	NA	1.67	1.55
1559	2.27	2.26	2.47	2.27	NA	NA	1.7	1.48
1560	2.29	2.14	2.57	2.53	NA	NA	1.67	1.34
1561	1.75	1.66	1.85	1.77	NA	NA	1.48	1.21
1562	1.45	1.5	1.31	1.25	NA	NA	1.14	0.98
1563	1.5	1.55	1.28	1.18	NA	NA	1.02	1.04
1564	1.95	1.98	1.2	1.77	NA	NA	1.34	1.17
1565	2.26	2.07	1.24	1.57	NA	NA	1.49	1.1
1566	3.76	3.47	1.96	2.05	NA	NA	1.55	1.31
1567	3.54	3.59	1.62	1.5	NA	NA	1.46	1.2
1568	3.12	3.46	1.53	1.37	NA	NA	1.24	0.91
1569	3.79	4.31	2.16	1.99	NA	NA	1.25	1
1570	3.15	3.13	1.9	1.72	NA	NA	1.12	1.15
1571	2.29	2.45	1.61	1.07	NA	NA	1.23	1.39
1572	2.34	2.56	1.59	1.42	NA	NA	1.33	1.46
1573	1.96	2.16	1.76	1.61	NA	NA	1.38	1.22
1574	1.89	2.14	1.5	1.4	NA	NA	1.49	1.65
1575	1.98	2.2	1.5	1.54	NA	NA	1.25	1.55
1576	1.38	1.52	1.12	1.13	NA	NA	0.97	1.17
1577	1.52	1.54	1.1	1.08	NA	NA	0.9	1.03
1578	2.08	2.47	1.4	1.56	NA	NA	1.29	1.23
1579	2.65	3.41	1.76	1.91	NA	NA	1.39	1.47
1580	2.78	3.34	1.68	1.64	NA	NA	1.47	1.26
1581	1.98	2.33	1.05	0.81	NA	NA	0.96	0.94
1582	1.79	1.91	1.17	1.04	NA	NA	0.75	0.78
1583	1.8	2.07	1.46	1.11	NA	NA	0.66	0.76
1584	1.2	1.66	0.99	0.86	NA	NA	0.53	0.64
1585	1.44	1.79	0.92	0.77	NA	NA	0.62	0.65
1586	1.47	1.69	1.32	1.53	NA	NA	0.64	0.69
1587	1.57	1.75	1.42	1.76	NA	4.73	0.79	0.75
1588	2.24	2.19	1.58	1.97	NA	3.94	0.9	0.96
1589	1.51	1.51	1.59	1.5	2.47	2.92	0.77	0.79
1590	1.19	1.05	1.92	1.68	3.11	3.78	0.87	0.74
1591	0.99	0.94	1.26	1.21	2.93	3.85	0.53	0.43
1592	1.31	1.43	1.92	1.93	2.25	3.54	0.88	0.74
1593	1.47	1.42	1.62	1.68	2.83	3.33	0.79	0.77
1594	1.4	1.28	1.32	1.33	2.22	3.06	0.7	0.64
1595	1.51	1.41	1.49	1.37	1.75	2.57	0.85	0.85
1596	1.89	1.75	1.55	1.16	2.11	3	0.79	0.75
1597	1.87	1.58	1.98	1.86	2.93	3.73	0.85	1
1598	1.56	1.28	1.31	1.37	3.07	3.23	0.65	0.64
1599	1.46	1.29	1.52	1.46	2.18	2.04	0.69	0.7
1600	1.27	1.12	1.16	1.42	1.93	1.81	0.6	0.69
1601	1.07	1.06	0.99	1.11	1.22	1.18	0.43	0.48
1602	1.07	1.15	0.9	1	1.59	1.56	0.48	0.59
1603	0.77	0.85	0.61	0.74	0.71	0.72	0.26	0.34
1604	0.74	0.72	0.65	0.99	0.84	0.84	0.24	0.31
1605	0.49	0.54	0.72	0.69	0.99	1	0.17	0.3
1606	0.66	0.73	1.14	1.24	1.41	1.42	0.14	0.3
1607	0.92	0.86	1.22	1.14	2.08	2.07	0.23	0.41
1608	0.87	1.04	2.04	1.71	3.31	3.28	0.21	0.38
1609	1	1.06	1.56	1.38	2.47	2.48	0.27	0.42
1610	1.13	1.06	1.28	1.29	1.94	1.96	0.21	0.38
1611	1.27	1.14	1.66	1.6	2.22	2.16	0.24	0.35
1612	1.41	1.29	1.7	1.85	2.27	2.17	0.3	0.4
1613	1.18	1.13	1.12	1.03	1.57	1.59	0.32	0.43
1614	1.12	0.97	1.73	1.53	2.21	2.17	0.31	0.35
1615	0.81	0.65	1.87	1.85	1.61	1.63	0.28	0.27
1616	0.67	0.49	1.4	1.49	1.63	1.6	0.33	0.28
1617	0.98	0.73	1.71	1.7	2.26	2.19	0.3	0.35
1618	0.8	0.72	1.25	1.25	2.18	2.21	0.27	0.33
1619	0.73	0.82	1.26	1.27	1.73	1.71	0.38	0.46
1620	0.82	0.87	0.87	1.27	1.37	1.43	0.34	0.36
1621	1.09	1.25	1.23	1.62	1.82	1.76	0.35	0.49
1622	1.82	1.75	2.55	2.48	3.32	3.35	0.55	0.72
1623	1.7	1.45	1.61	1.52	2.73	2.74	0.58	0.57
1624	2.29	1.96	1.3	1.39	2.43	2.4	0.48	0.5
1625	1.86	1.43	1.19	1.29	2.17	2.17	0.39	0.4
1626	1.36	1.13	0.78	0.86	1.76	1.72	0.29	0.38
1627	1.33	1.27	1.07	1.12	1.75	1.77	0.34	0.34
1628	1.09	0.94	0.93	1.03	1.24	1.21	0.3	0.39
1629	1.44	1.46	1.4	1.56	1.19	1.18	0.33	0.41
1630	1.72	2.07	1.74	1.79	2.27	2.3	0.36	0.49
1631	1.38	1.65	1.31	1.27	2.22	2.21	0.34	0.44
1632	2.61	2.69	2.17	2.12	2.3	2.3	0.55	0.64
1633	2.78	2.55	2.39	2.25	2.07	2.1	0.47	0.62
1634	2.47	2.25	1.52	1.38	2.2	2.18	0.42	0.47
1635	1.95	1.81	0.98	0.99	1.69	1.68	0.31	0.4
1636	2.69	2.47	1.91	1.86	2.44	2.46	0.48	0.51
1637	2.38	2.04	1.62	1.71	2.24	2.25	0.33	0.4
1638	2.42	2.04	1.91	1.93	1.98	1.95	0.38	0.47
1639	2.25	1.75	2.22	2.45	3.17	3.17	0.4	0.53
1640	2.11	1.76	2.4	2.85	3.55	3.54	0.33	0.46
1641	1.84	1.33	1.64	2.34	3.46	3.46	0.33	0.47
1642	1.89	1.51	1.45	2.24	2.84	2.83	0.36	0.51
1643	2.02	1.78	2.41	3.02	3.03	3.04	0.28	0.37
1644	2.05	1.87	2.27	2.61	3.09	3.08	0.36	0.43
1645	1.74	1.76	1.69	1.92	2.4	2.4	0.32	0.41
1646	2.34	2.42	1.83	1.92	2.21	2.21	0.35	0.53
1647	2.2	2.26	1.46	1.46	2.01	2	0.34	0.55
1648	2.18	2.19	1.5	1.7	2.56	2.3	0.48	0.65
1649	1.01	0.93	1.06	1.22	2.61	2.87	0.47	0.71
1650	1.29	1.18	1.86	1.63	2.96	2.97	0.5	0.65
1651	1.39	1.25	1.58	1.6	2.42	2.39	0.48	0.6
1652	1.86	1.68	1.44	1.55	2.01	2	0.54	0.65
1653	1.47	1.31	1.01	1.31	1.4	1.44	0.46	0.55
1654	1.86	1.53	1.43	1.5	1.53	1.51	0.54	0.54
1655	2.35	2.22	1.86	1.87	1.59	1.56	0.55	0.54
1656	2.37	2.39	1.19	1.73	1.54	1.52	0.54	0.6
1657	2.48	2.26	1.65	1.85	1.78	1.79	0.54	0.58
1658	2.67	2.64	1.77	2.13	2.01	1.93	0.6	0.67
1659	2.59	2.45	1.49	1.59	1.74	1.82	0.56	0.66
1660	2.59	2.7	1.64	1.85	1.71	1.73	0.71	0.74
1661	2.85	2.8	1.51	1.54	1.89	1.92	0.96	0.98
1662	2.23	2.14	1.49	1.29	1.52	1.49	0.84	0.82
1663	1.86	1.47	1.01	0.97	1.6	1.58	0.74	0.7
1664	1.97	1.65	1.51	1.57	1.66	1.6	0.73	0.73
1665	1.83	1.47	1.23	1.34	1.62	1.5	0.7	0.69
1666	2.02	1.63	1.17	1.14	1.57	1.63	0.65	0.74
1667	2.17	1.94	1	1.22	1.63	1.48	0.64	0.86
1668	1.56	1.46	0.73	0.89	1.46	1.5	0.64	0.8
1669	1.65	1.38	0.79	1.03	1.39	1.43	0.64	0.84
1670	1.74	1.46	0.79	1.16	1.28	1.49	0.7	0.91
1671	1.99	1.84	0.65	1.07	1.45	1.63	0.72	0.92
1672	1.59	1.8	1.19	1.67	1.53	1.46	0.87	0.91
1673	1.67	1.91	1.32	1.52	1.73	1.73	0.96	1.01
1674	1.6	1.79	1.07	1.05	1.41	1.56	0.63	0.65
1675	1.39	1.84	1.15	1.26	1.31	1.31	0.66	0.73
1676	1.47	1.81	1.21	1.46	1.35	1.43	0.74	0.78
1677	1.59	1.74	0.75	0.9	1.39	1.43	0.71	0.69
1678	1.8	1.92	0.95	0.98	1.64	1.51	0.85	0.87
1679	1.99	2.19	0.84	1.07	2.15	2.06	0.76	0.79
1680	1.94	2.1	0.68	0.87	1.83	2.05	0.69	0.72
1681	2.38	2.63	1.26	1.41	1.87	1.83	0.8	1
1682	2.2	2.32	1.39	1.49	1.84	1.79	1.03	1.19
1683	1.51	1.62	0.7	0.77	1.37	1.41	0.63	0.67
1684	1.39	1.3	0.58	0.64	1.13	1.16	0.52	0.56
1685	1.48	1.59	0.59	0.71	1.65	1.59	0.6	NA
1686	1.8	2	0.8	0.94	1.88	1.92	0.86	NA
1687	1.77	2.09	1.02	1.05	1.54	1.64	0.98	NA
1688	1.29	1.45	1	1.05	1.5	1.49	0.85	NA
1689	1.12	1.24	0.94	1.03	1.3	1.13	0.88	NA
1690	1.39	1.71	0.82	1.06	1.22	1.15	0.49	NA
1691	1.03	1.26	0.7	0.84	1.07	1.05	NA	NA
1692	1.31	1.38	0.76	0.86	1.03	1.1	NA	NA
1693	1.28	1.24	0.98	1.05	1.28	1.23	NA	NA
1694	1.44	1.4	1.24	1.34	1.39	1.39	NA	NA
1695	1.72	1.64	1.35	1.7	1.32	1.31	NA	NA
