# Biondi - Torrey Pine State Reserve - PITO - ITRDB CA599
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2764
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2764.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca599-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca599-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca599.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca599.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Biondi - Torrey Pine State Reserve - PITO - ITRDB CA599
#--------------------
# Investigators
#   Investigators: Biondi, F.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Torrey Pine State Reserve
#   Location: California
#   Northernmost_Latitude: 32.92
#   Southernmost_Latitude: 32.92
#   Easternmost_Longitude: -117.25
#   Westernmost_Longitude: -117.25
#   Elevation_m: 100
#--------------------
# Data_Collection
#   Collection_Name: CA599
#   First_Year: 1827
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus torreyana Parry ex Carrière
#   Common_Name: Torrey Pine
#   Tree_Species_Code: PITO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TPR01D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR01D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TPR17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TPR17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TPR01D_raw	TPR02A_raw	TPR06A_raw	TPR06B_raw	TPR07A_raw	TPR07B_raw	TPR08A_raw	TPR08B_raw	TPR09A_raw	TPR09B_raw	TPR10A_raw	TPR10B_raw	TPR11A_raw	TPR11B_raw	TPR12A_raw	TPR12B_raw	TPR13A_raw	TPR13B_raw	TPR14A_raw	TPR15A_raw	TPR16A_raw	TPR17A_raw	TPR17B_raw
1827	NA	NA	NA	NA	NA	NA	1.71	2.14	0.49	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	1.99	2.05	0.57	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	0.89	0.7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	2.28	2.03	0.15	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	2.58	2.39	1.22	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	2.78	2.54	1.86	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	3.68	2.46	1.15	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	1.67	1.32	0.71	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	2.32	1.61	0.56	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	1.65	1.24	0.69	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	1.01	0.93	0.19	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	1.32	1.3	1.01	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	1.45	1.24	0.56	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.19	2.65
1840	NA	NA	NA	NA	NA	NA	2.61	1.94	1.85	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.46	2.17
1841	NA	NA	NA	NA	NA	NA	0.8	0.97	0.44	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.52
1842	NA	NA	NA	NA	NA	NA	1.11	1.36	0.72	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	0.95
1843	NA	NA	NA	NA	NA	NA	0.49	0.58	0.12	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.36
1844	NA	NA	NA	NA	NA	NA	1.33	1.15	0.77	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	0.65
1845	NA	NA	NA	NA	NA	NA	0	0.45	0.23	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.4
1846	NA	NA	NA	NA	NA	NA	1.45	1.25	0.7	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.86
1847	NA	NA	NA	NA	NA	NA	1.39	1.79	1.09	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.48
1848	NA	NA	NA	NA	NA	NA	1.54	1.91	1.38	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99	2.03
1849	NA	NA	NA	NA	NA	NA	2.51	2.61	2.82	3.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92	1.02
1850	NA	NA	NA	NA	NA	NA	5.62	3.43	1.73	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	1.19
1851	NA	NA	NA	NA	NA	NA	3.72	2.6	2.41	2.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	1.58
1852	NA	NA	NA	NA	NA	NA	4.13	3.09	0.56	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.53	2.66
1853	NA	NA	NA	NA	NA	NA	3.39	2.31	1.64	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.36	1.8
1854	NA	NA	NA	NA	NA	NA	3.49	2.79	0.65	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.77	1.08
1855	NA	NA	NA	NA	NA	NA	5.59	2.12	3.04	2.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29	0.27
1856	NA	NA	NA	NA	NA	NA	1.51	1.41	1.25	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	0.45
1857	NA	NA	NA	NA	NA	NA	0.62	0.6	0.64	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0
1858	NA	NA	NA	NA	NA	NA	1.58	1.16	1.17	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.75
1859	NA	NA	NA	NA	NA	NA	1.19	0.81	1.31	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.13
1860	NA	NA	NA	NA	NA	NA	0.86	0.81	0.85	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0
1861	NA	NA	NA	NA	NA	NA	1.02	1.11	2.47	3.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.57
1862	NA	NA	NA	NA	NA	NA	4.07	3.98	5.14	9.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.87	2.44
1863	NA	NA	NA	NA	NA	NA	0.87	0.75	2.02	4.15	NA	NA	NA	NA	NA	NA	2.39	1.72	NA	NA	NA	0.58	0.87
1864	NA	NA	NA	NA	NA	NA	0.58	0.44	1.14	1.77	NA	NA	NA	NA	NA	NA	1.66	1.09	NA	NA	NA	0.15	0.18
1865	NA	NA	NA	NA	NA	NA	0.97	0.52	1.08	2.27	NA	NA	NA	NA	3.04	NA	1.54	0.85	NA	NA	NA	0.85	0.33
1866	NA	NA	NA	NA	NA	NA	1.61	0.82	2.98	5.35	NA	NA	NA	NA	5.12	NA	2.66	2.44	NA	NA	NA	1.79	0.94
1867	NA	NA	NA	NA	NA	NA	4.66	2.45	4.87	11.66	NA	NA	NA	NA	5.55	NA	3.64	3.08	NA	NA	NA	3.5	1.83
1868	NA	NA	NA	NA	NA	NA	4.45	3.1	7.65	10.68	NA	NA	NA	NA	3.98	4.54	6.42	3.48	NA	NA	NA	2.9	1.99
1869	1.24	NA	NA	NA	NA	NA	2.7	1.79	4.85	9.37	NA	NA	NA	NA	2.96	3.51	5.46	3.43	NA	NA	NA	4.35	2.06
1870	0.63	NA	NA	NA	NA	NA	1.19	0.68	1	2.09	NA	NA	NA	NA	1.24	1.53	4.84	2.94	NA	NA	NA	0.71	0.46
1871	0.15	NA	NA	NA	NA	NA	0.9	0.87	0.99	2.55	NA	NA	NA	NA	0.97	1.6	5.24	3.45	NA	NA	NA	1.09	0.8
1872	0.24	NA	NA	NA	NA	NA	0.39	0.67	0.7	1.39	NA	NA	NA	NA	0.82	0.58	3.13	2.17	NA	NA	NA	0.68	0.35
1873	0.28	NA	NA	NA	NA	NA	0.61	0.61	0.72	1.13	NA	NA	NA	NA	1.17	1.12	3.51	2.82	NA	NA	NA	1.11	0.46
1874	0.77	NA	NA	NA	NA	NA	1.11	0.99	0.68	1.6	NA	NA	NA	NA	1.34	1.36	3.8	2.86	NA	NA	NA	1.67	1.06
1875	0.44	NA	NA	NA	NA	NA	1.4	0.57	0.75	1.3	NA	NA	NA	NA	1.42	1.26	4.4	3.39	NA	NA	NA	1.17	0.95
