# Black - Price Lake - PSME - ITRDB WA159
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38207
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38207.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa159-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa159.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa159.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-06-12
#--------------------
# File_Last_Modified_Date
#   Date: 2023-06-12
#--------------------
# Title
#   Study_Name: Black - Price Lake - PSME - ITRDB WA159
#--------------------
# Investigators
#   Investigators: Black, Bryan A.; Pearl, Jessie K.; Hughes, Jonathan F.; Pringle, Patrick T.
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Geological Survey
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Price Lake
#   Location: Washington
#   Northernmost_Latitude: 47.471
#   Southernmost_Latitude: 47.471
#   Easternmost_Longitude: -123.165
#   Westernmost_Longitude: -123.165
#   Elevation_m: 220
#--------------------
# Data_Collection
#   Collection_Name: WA159
#   First_Year: 704
#   Last_Year: 923
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PRL01_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL02_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL03A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL03B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL04_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL05_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL06_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL07_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL08A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL08B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL09A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL09B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL09C_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL09C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL10A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL10B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL11A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL11B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL12A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL12B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL13A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL13B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL13C_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL13C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL13D_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL13D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL14A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL14B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL15A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL15B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL02B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL04B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL16A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL16B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL17_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL18_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL19A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL19B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL20A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL20B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL20C_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL20C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL21A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PRL21B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PRL21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PRL01_raw	PRL02_raw	PRL03A_raw	PRL03B_raw	PRL04_raw	PRL05_raw	PRL06_raw	PRL07_raw	PRL08A_raw	PRL08B_raw	PRL09A_raw	PRL09B_raw	PRL09C_raw	PRL10A_raw	PRL10B_raw	PRL11A_raw	PRL11B_raw	PRL12A_raw	PRL12B_raw	PRL13A_raw	PRL13B_raw	PRL13C_raw	PRL13D_raw	PRL14A_raw	PRL14B_raw	PRL15A_raw	PRL15B_raw	PRL02B_raw	PRL04B_raw	PRL16A_raw	PRL16B_raw	PRL17_raw	PRL18_raw	PRL19A_raw	PRL19B_raw	PRL20A_raw	PRL20B_raw	PRL20C_raw	PRL21A_raw	PRL21B_raw
704	5.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
705	2.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
706	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA
707	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	1.27	1.09	NA	NA
708	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	1.6	1.9	NA	NA
709	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	1.89	2.21	NA	NA
710	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	2.01	2.17	NA	NA
711	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	2.09	2.12	NA	NA
712	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	1.81	2.01	NA	NA
713	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	1.69	1.67	NA	NA
714	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	2.07	1.84	NA	NA
715	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	2	2.03	NA	NA
716	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.81	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98	2.03	2.23	NA	NA
717	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	1.43	1.12	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	2.07	2.24	NA	NA
718	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	1.33	1.28	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	1.82	2.18	NA	NA
719	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	1.15	1.4	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	2.13	1.7	NA	NA
720	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1.61	1.16	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.54	2.08	2.02	NA	NA
721	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	1.5	0.96	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2.18	2.22	NA	NA
722	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.37	0.79	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.17	1.2	NA	NA
723	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.14	1.11	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.52	1.52	NA	NA
724	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	1.61	0.87	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	1.02	1.01	NA	NA
725	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63	1.3	1.13	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	1.52	1.56	NA	NA
726	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.83	0.85	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.75	0.71	NA	NA
727	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.72	0.56	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.99	1.05	NA	NA
728	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.73	0.6	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.45	0.48	NA	NA
729	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	1.02	0.95	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.79	0.86	NA	NA
730	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	1	0.83	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.83	0.94	NA	NA
731	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.82	0.94	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1.04	1.28	NA	NA
732	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.88	0.83	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	1.06	1.12	NA	NA
733	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.93	0.82	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.29	1.15	NA	NA
734	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.88	1.05	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.32	1.05	NA	NA
735	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.88	1.26	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.4	1.14	NA	NA
736	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.91	1.4	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	1.52	1.53	NA	NA
737	3.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.77	1.32	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	1.85	1.93	NA	NA
738	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.76	0.99	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	1.6	2.05	NA	NA
739	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.02	1.07	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	1.68	1.93	NA	NA
740	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1.03	0.8	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	1.54	1.35	NA	NA
741	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.75	0.51	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	1.52	1.17	NA	NA
742	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.02	1.14	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	1.58	1.37	NA	NA
743	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.95	0.87	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	1.51	1.59	NA	NA
744	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.68	0.9	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.19	1.58	NA	NA
745	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.83	0.82	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	1.4	1.58	NA	NA
