# Peterson - San Bernardino Mountains M - PSMA - ITRDB CA548
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4185
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4185.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca548-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca548-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca548.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca548.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Peterson - San Bernardino Mountains M - PSMA - ITRDB CA548
#--------------------
# Investigators
#   Investigators: Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: San Bernardino Mountains M
#   Location: California
#   Northernmost_Latitude: 34.15
#   Southernmost_Latitude: 34.15
#   Easternmost_Longitude: -117.02
#   Westernmost_Longitude: -117.02
#   Elevation_m: 1400
#--------------------
# Data_Collection
#   Collection_Name: CA548
#   First_Year: 1800
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga macrocarpa (Vasey) Mayr
#   Common_Name: bigcone Douglas-fir
#   Tree_Species_Code: PSMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BC2801B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2801B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2802B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2802B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2803A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2803A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2804A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2804A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2805A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2805A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2806A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2806A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2807B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2807B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2808B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2808B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2809B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2809B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2810A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2810A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2811B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2811B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2812B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2812B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2813B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2813B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2814A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2814A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2815A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2815A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2816B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2816B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2817A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2817A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2818A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2818A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2819A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2819A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC2820A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC2820A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BC2801B_raw	BC2802B_raw	BC2803A_raw	BC2804A_raw	BC2805A_raw	BC2806A_raw	BC2807B_raw	BC2808B_raw	BC2809B_raw	BC2810A_raw	BC2811B_raw	BC2812B_raw	BC2813B_raw	BC2814A_raw	BC2815A_raw	BC2816B_raw	BC2817A_raw	BC2818A_raw	BC2819A_raw	BC2820A_raw
1800	1.67	1.09	1.2	0.93	1.03	NA	NA	NA	NA	NA	0.73	0.85	0.72	1.28	NA	NA	NA	NA	NA	NA
1801	2.05	1.33	1.74	0.97	1.45	NA	NA	NA	NA	NA	0.84	1.04	0.84	0.82	NA	NA	NA	NA	NA	NA
1802	1.92	1.53	1.62	1.08	1.3	NA	NA	NA	NA	NA	0.77	1.25	0.8	1.31	NA	NA	NA	NA	NA	NA
1803	2.56	1.99	1.52	1.07	1.01	NA	NA	NA	NA	NA	0.89	1.42	1.02	1.42	NA	NA	NA	NA	NA	NA
1804	4.65	3.84	2.57	1.44	2.13	NA	NA	NA	NA	NA	1.25	2.13	1.47	2.1	NA	NA	NA	NA	NA	NA
1805	3.74	2.99	1.81	1.11	1.48	NA	NA	NA	NA	NA	1.06	1.8	1.2	1.97	NA	NA	NA	NA	NA	NA
1806	2.2	2.28	1.66	0.83	1.2	NA	NA	NA	NA	NA	0.72	1.27	1.05	1.49	NA	NA	NA	NA	NA	NA
1807	1.49	1.98	1.29	0.72	1	NA	NA	NA	NA	NA	0.64	1.09	0.92	1.33	NA	NA	NA	NA	NA	NA
1808	2.44	2.26	1.84	0.91	1.46	NA	NA	NA	NA	NA	0.73	1.77	1.02	1.51	NA	NA	NA	NA	NA	NA
1809	0.21	0.44	0.23	0.13	0.05	NA	NA	NA	NA	NA	0.19	0.31	0.37	0.57	NA	NA	NA	NA	NA	NA
1810	1.5	2.14	1.33	0.96	1.22	NA	NA	NA	NA	1.17	0.87	1.34	1.11	1.05	NA	NA	NA	NA	NA	NA
1811	1.47	2.08	1.48	0.73	0.99	NA	NA	NA	NA	0.84	0.74	1.54	0.94	1.05	NA	NA	NA	NA	NA	NA
1812	1.04	1.05	0.78	0.24	0.3	NA	NA	NA	NA	0.28	0.31	1.03	0.77	0.65	NA	NA	NA	NA	NA	0.84
1813	0.71	1.33	1.12	0.32	0.82	NA	NA	NA	NA	0.75	0.47	0.88	0.38	0.55	NA	NA	NA	NA	NA	2.26
1814	0.92	1.44	1.32	0.44	1.03	NA	NA	NA	NA	0.73	0.44	0.91	0.7	0.66	NA	NA	NA	NA	NA	1.75
1815	1.42	1.92	1.83	0.62	1.32	NA	NA	NA	NA	1.1	0.47	1.22	0.79	0.67	NA	NA	NA	NA	NA	1.21
1816	2.54	2.48	2.38	0.69	2.5	NA	NA	NA	NA	1.42	0.65	1.76	0.96	0.94	NA	NA	NA	NA	NA	1.29
1817	1.11	1.65	1.33	0.41	1.76	NA	NA	NA	NA	1.02	0.29	1.2	0.65	0.67	NA	NA	NA	NA	NA	1.39
1818	1.64	2.74	2.01	0.7	2.21	NA	NA	NA	NA	1.13	0.69	1.49	0.74	0.9	0.69	NA	NA	NA	NA	1.98
1819	1.36	2.31	1.86	0.57	2	NA	NA	NA	NA	1.16	0.69	1.47	0.68	0.92	0.92	NA	NA	NA	NA	1.78
1820	0.54	1.17	0.47	0.21	0.43	NA	NA	0.3	NA	0.29	0.38	0.64	0.63	0.71	0.49	NA	NA	NA	NA	0.45
1821	0.93	1.82	1.75	0.66	1.24	NA	NA	0.83	NA	0.84	0.78	0.94	0.75	0.96	1.04	NA	NA	NA	NA	1.52
1822	0.52	0.87	0.59	0.54	0.55	NA	NA	0.44	NA	0.35	0.39	0.51	0.5	0.75	0.49	NA	NA	NA	NA	0.72
1823	0.84	1.28	0.94	0.67	0.57	NA	NA	0.53	NA	0.4	0.46	0.67	0.71	0.92	0.84	NA	NA	NA	NA	0.51
1824	0.81	1.04	1.16	0.82	0.53	NA	NA	0.52	NA	0.42	0.26	0.68	0.55	0.88	1.09	NA	NA	NA	NA	0.98
1825	1.81	1.77	1.61	1.46	0.4	NA	NA	0.83	NA	0.61	0.65	0.57	0.86	1.17	1.3	NA	NA	NA	NA	1.34
1826	2.1	2	1.41	1.6	1.39	NA	NA	0.73	NA	0.62	0.89	0.84	0.6	0.88	1.82	NA	NA	NA	NA	1.78
1827	1.58	1.61	1.34	1.36	1.34	NA	NA	0.58	NA	0.55	0.58	0.63	0.47	0.53	2.05	NA	NA	NA	NA	1.76
1828	1.92	2.36	2.23	2.06	1.59	NA	NA	0.78	NA	0.82	1.02	0.68	0.89	0.74	2.02	NA	NA	NA	NA	2.59
1829	0.72	1.07	0.7	0.84	0.28	NA	NA	0.25	NA	0.24	0.29	0.2	0.27	0.34	0.79	NA	NA	NA	NA	0.7
1830	1.57	2.22	1.65	1.55	1.06	NA	NA	0.72	NA	0.65	0.66	0.63	0.97	0.44	1.02	NA	NA	NA	NA	1.79
1831	1.82	2.27	1.37	1.38	0.66	NA	NA	0.69	NA	0.76	0.71	0.65	0.99	0.63	0.9	NA	NA	NA	NA	1.47
1832	2.86	2.71	1.31	1.32	0.45	NA	NA	0.63	NA	0.78	0.62	0.72	0.85	0.54	0.7	NA	NA	NA	NA	1.82
1833	1.91	2.45	1.86	1.56	1.07	NA	NA	0.74	NA	0.76	0.78	0.93	0.88	0.43	0.67	NA	NA	NA	NA	2.09
1834	1.35	1.72	1.54	1.27	0.79	NA	NA	0.55	NA	0.54	0.49	0.56	0.71	0.47	0.72	NA	NA	NA	NA	1.52
1835	1.42	1.78	1.22	1.31	0.53	NA	NA	0.72	NA	0.59	0.46	0.29	0.67	0.54	0.94	NA	NA	NA	NA	1.29
1836	1.76	2.28	1.89	1.52	1.26	NA	NA	0.83	NA	0.69	0.71	0.58	0.76	0.76	1.45	NA	NA	NA	NA	1.95
1837	1.98	2.4	1.74	1.28	1.04	NA	NA	0.95	NA	0.75	0.7	0.72	0.97	0.93	1.92	NA	NA	NA	NA	1.7
1838	2.18	2.61	1.9	1.49	1.18	NA	NA	1.05	NA	0.71	0.97	0.94	0.94	1.16	2.19	NA	NA	NA	NA	2.34
1839	2.39	2.5	2.21	1.62	0.86	NA	NA	0.96	NA	0.62	0.72	1.02	0.88	1.48	2.69	NA	NA	NA	NA	2.56
1840	1.65	1.82	1.8	1.45	0.37	NA	NA	0.78	NA	0.5	0.67	0.78	0.56	1.44	2.25	NA	NA	NA	NA	2.18
1841	0.34	0.41	0.31	0.34	0.04	NA	NA	0.22	NA	0.17	0.2	0.16	0.31	0.62	0.91	NA	NA	NA	NA	0.35
1842	0.56	0.83	0.98	0.62	0.44	NA	NA	0.42	NA	0.36	0.34	0.39	0.34	0.77	1.25	NA	NA	NA	NA	1.48
1843	0.49	0.77	0.57	0.61	0.28	NA	NA	0.48	NA	0.39	0.32	0.31	0.24	0.86	1.22	NA	NA	NA	NA	0.74
1844	0.62	0.94	1.06	0.78	0.55	NA	NA	0.56	NA	0.45	0.39	0.31	0.45	1.13	1.5	NA	NA	NA	NA	2.34
1845	0.43	0.65	0.5	0.43	0.04	NA	NA	0.24	NA	0.13	0.14	0.12	0.37	0.99	1.01	NA	NA	NA	NA	0.66
1846	0.99	1.29	1.67	1.28	0.82	NA	NA	0.58	NA	0.53	0.5	0.36	0.57	1.07	1.69	NA	NA	NA	NA	2.32
1847	0.66	1.05	1.03	0.88	0.43	NA	NA	0.44	NA	0.35	0.31	0.18	0.48	0.95	0.93	NA	NA	NA	NA	1.59
1848	1.02	1.52	1.23	1.3	0.54	NA	NA	0.64	NA	0.4	0.48	0.34	0.44	1.19	1.02	NA	NA	NA	NA	1.57
1849	0.98	1.29	1.1	1.75	0.56	NA	NA	0.58	NA	0.48	0.5	0.16	0.38	1.03	0.86	NA	NA	NA	NA	2.49
1850	1.6	3.8	1.52	1.15	1.04	NA	0.57	0.22	0.24	0.65	0.79	0.4	0.44	0.85	0.9	NA	NA	NA	NA	1.73
1851	1.8	3.44	1.71	1.78	0.54	1.13	1.93	0.18	0.21	0.16	0.67	0.39	0.54	0.26	1.44	NA	NA	NA	NA	0.99
1852	2.65	5.28	2.53	2.59	0.72	0.53	0.87	0.17	0.19	0.56	0.78	0.36	0.52	0.77	1.44	NA	NA	NA	NA	1.72
1853	4.61	6.68	3.54	3.18	1.45	1.23	0.67	0.33	0.34	0.69	0.96	0.86	0.74	1.64	2.18	NA	NA	NA	NA	1.98
1854	2.3	3.97	2.95	1.91	1.01	1.57	1.21	0.5	0.48	0.44	0.91	0.54	0.72	1.66	1.96	NA	NA	NA	NA	1.72
1855	2.34	4.22	2.42	2.26	0.97	1.25	0.7	0.69	0.73	0.66	1.01	0.74	0.48	1.96	2.34	NA	NA	NA	NA	1.58
1856	1.01	1.44	1.13	1.32	0.53	1.31	0.58	0.43	0.44	0.43	0.6	0.51	0.58	1.41	1.55	NA	NA	NA	NA	0.67
1857	0.21	0.43	0.16	0.27	0	0.59	0.23	0.19	0.2	0.04	0.04	0.03	0.28	0.4	0.93	NA	NA	NA	NA	0.09
1858	1.23	1.16	1.05	1.15	0.88	1.08	0.35	0.84	0.94	0.6	0.53	0.54	0.67	1.79	2.15	NA	NA	NA	NA	0.92
1859	1.59	1.34	1.54	1.46	0.7	1.08	0.71	0.76	0.8	0.48	0.51	0.72	0.92	1.93	2.89	NA	NA	NA	NA	1.22
1860	1.27	0.82	0.93	1.06	0.39	0.61	0.53	0.71	0.72	0.3	0.25	0.38	0.78	1.31	2.74	NA	NA	NA	NA	0.92
1861	0.63	0.52	0.76	0.55	0.38	0.64	0.53	0.44	0.48	0.18	0.13	0.14	0.78	0.94	1.9	NA	NA	NA	NA	1.13
1862	1.3	1.03	1.26	1.4	0.5	0.81	0.65	0.69	0.7	0.4	0.4	0.19	0.88	1.68	1.89	NA	NA	NA	NA	1.85
1863	0.54	0.43	0.35	0.66	0.19	0.18	0.19	0.38	0.42	0.12	0.17	0.11	0.54	0.65	0.89	NA	NA	NA	NA	0.35
1864	0.26	0.31	0.15	0.36	0.16	0.13	0.2	0.44	0.46	0.14	0.1	0.07	0.51	0.39	0.37	NA	NA	NA	NA	0.57
1865	0.46	0.58	0.61	0.78	0.35	0.33	0.26	0.49	0.49	0.14	0.12	0.24	0.57	1.04	0.59	NA	NA	NA	NA	1.53
1866	0.53	0.7	0.66	1.09	0.23	0.55	0.4	0.85	0.86	0.17	0.18	0.24	0.67	1.29	0.63	NA	NA	NA	NA	2.09
