# Kaiser - Starrigawan Old Sitka - PCSI - ITRDB AK6
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3669
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3669.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak6-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak6-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak6.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak6.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Kaiser - Starrigawan Old Sitka - PCSI - ITRDB AK6
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Starrigawan  Old Sitka
#   Location: Alaska
#   Northernmost_Latitude: 57.13
#   Southernmost_Latitude: 57.13
#   Easternmost_Longitude: -135.38
#   Westernmost_Longitude: -135.38
#   Elevation_m: 5
#--------------------
# Data_Collection
#   Collection_Name: AK6
#   First_Year: 1605
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## STAR0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STAR0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STAR0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## STARCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: STARCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	STAR0010_raw	STAR0020_raw	STAR0030_raw	STAR0040_raw	STAR0050_raw	STAR0060_raw	STAR0070_raw	STAR0080_raw	STAR0120_raw	STAR0130_raw	STAR0140_raw	STAR0150_raw	STAR0160_raw	STARCH00_raw
1667	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	0.67	0.22	0.09	0.53
1668	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.54	0.19	0.05	0.47
1669	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	0.62	0.24	0.08	0.53
1670	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	0.39	0.21	0.06	0.5
1671	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	0.61	0.26	0.04	0.63
1672	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	0.56	0.27	0.09	0.58
1673	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	0.62	0.27	0.07	0.71
1674	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	0.77	0.34	0.11	0.69
1675	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.45	0.71	0.41	0.06	0.74
1676	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.38	0.58	0.34	0.12	0.7
1677	NA	NA	NA	NA	NA	NA	NA	NA	0.63	1.05	0.52	0.33	0.1	0.55
1678	NA	NA	NA	NA	NA	NA	NA	NA	0.83	1.53	0.65	0.34	0.07	0.65
1679	NA	NA	NA	NA	NA	NA	NA	NA	0.52	1.06	0.41	0.14	0.04	0.46
1680	NA	NA	NA	NA	NA	NA	NA	NA	0.56	1.1	0.5	0.3	0.14	0.5
1681	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.96	0.57	0.37	0.08	0.47
1682	NA	NA	NA	NA	NA	NA	NA	NA	1.07	0.96	0.53	0.25	0.07	0.55
1683	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.2	0.93	0.29	0.17	0.7
1684	NA	NA	NA	NA	NA	NA	NA	NA	1.09	1.39	0.96	0.24	0.21	0.68
1685	NA	NA	NA	NA	NA	NA	NA	NA	1.22	1.73	1.03	0.29	0.17	0.79
1686	NA	NA	NA	NA	NA	NA	NA	NA	1.14	1.39	1.19	0.27	0.14	0.82
1687	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.55	1.8	0.28	0.13	0.97
1688	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.54	0.68	0.11	0.1	0.48
1689	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.74	0.92	0.27	0.17	0.55
1690	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.69	0.87	0.24	0.18	0.52
1691	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.49	0.8	0.14	0.15	0.46
1692	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.36	0.9	0.09	0.14	0.43
1693	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.5	1.21	0.2	0.17	0.56
1694	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.54	1.65	0.27	0.11	0.66
1695	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.85	2.31	0.19	0.11	0.77
1696	NA	NA	NA	NA	NA	NA	NA	NA	0.6	1.02	1.87	0.26	0.17	0.75
1697	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.91	1.41	0.17	0.14	0.59
1698	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.8	1.07	0.1	0.19	0.49
1699	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.78	0.77	0.2	0.17	0.47
1700	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.68	0.92	0.14	0.08	0.44
1701	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.77	0.74	0.31	0.09	0.43
1702	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.84	0.82	0.22	0.15	0.44
1703	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.81	0.82	0.2	0.18	0.46
1704	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.78	0.93	0.25	0.21	0.49
1705	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.83	0.85	0.33	0.17	0.48
1706	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.86	0.93	0.25	0.24	0.5
1707	NA	NA	NA	NA	NA	NA	NA	NA	0.45	1.28	1.1	0.25	0.29	0.62
1708	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.98	0.84	0.15	0.2	0.49
1709	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.36	1.23	0.2	0.28	0.74
1710	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1.22	0.86	0.19	0.34	0.63
1711	NA	NA	NA	NA	NA	NA	NA	NA	0.61	1.05	0.59	0.12	0.26	0.49
1712	NA	NA	NA	NA	NA	NA	NA	NA	0.61	1.13	0.78	0.2	0.25	0.56
1713	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.1	0.84	0.14	0.3	0.61
1714	NA	NA	NA	NA	NA	NA	NA	NA	1.05	0.89	0.88	0.14	0.33	0.63
1715	NA	NA	NA	NA	NA	NA	NA	NA	1.01	1.4	0.91	0.28	0.44	0.73
1716	NA	NA	NA	NA	NA	NA	NA	NA	0.87	1.2	0.84	0.2	0.25	0.63
1717	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.93	0.75	0.12	0.21	0.54
1718	NA	NA	NA	NA	NA	NA	NA	NA	0.94	1.09	0.99	0.22	0.3	0.72
1719	NA	NA	NA	NA	NA	NA	NA	NA	0.94	1.12	0.77	0.15	0.25	0.64
1720	NA	NA	NA	NA	NA	NA	NA	NA	1	1.03	0.72	0.15	0.24	0.58
1721	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.09	0.88	0.16	0.23	0.59
1722	NA	NA	NA	NA	NA	NA	NA	NA	0.72	1.1	0.83	0.17	0.24	0.59
1723	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1.11	0.79	0.21	0.23	0.56
1724	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1.19	0.68	0.19	0.24	0.56
1725	NA	NA	NA	NA	NA	NA	NA	NA	0.72	1.27	0.82	0.29	0.33	0.68
1726	NA	NA	NA	NA	NA	NA	NA	NA	0.63	1.02	0.61	0.17	0.29	0.53
1727	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.88	0.67	0.28	0.35	0.52
1728	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.88	0.58	0.22	0.49	0.53
1729	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.02	0.63	0.2	0.52	0.59
1730	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1	0.91	0.24	0.6	0.64
1731	NA	NA	NA	NA	NA	NA	NA	NA	0.74	1.13	0.68	0.33	0.7	0.64
1732	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.87	0.69	0.2	0.58	0.55
1733	NA	NA	NA	NA	NA	NA	NA	NA	1.14	1.02	0.68	0.25	0.88	0.68
1734	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.08	0.66	0.31	1.17	0.7
1735	NA	NA	NA	NA	NA	NA	NA	NA	0.94	1.03	0.55	0.38	1.39	0.75
1736	NA	NA	NA	NA	NA	NA	NA	NA	1.01	1.09	0.56	0.2	1.37	0.74
1737	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.24	0.69	0.42	1.8	0.94
1738	NA	NA	NA	NA	NA	NA	NA	NA	0.74	1.03	0.53	0.26	1.45	0.71
1739	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.29	0.65	0.44	1.62	0.84
1740	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.87	0.43	0.42	0.95	0.6
1741	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.72	0.27	0.33	0.5	0.44
1742	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.48	0.2	0.3	0.24	0.33
1743	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.6	0.35	0.43	0.25	0.39
1744	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.4	0.28	0.32	0.22	0.3
1745	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.41	0.24	0.49	0.24	0.38
1746	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.38	0.19	0.39	0.28	0.31
1747	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.37	0.46	0.59	0.57	0.44
1748	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.57	0.53	0.76	1.03	0.61
1749	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.65	0.73	0.97	1.44	0.81
1750	NA	NA	NA	NA	NA	NA	NA	NA	1.38	0.69	0.73	1.37	1.38	1.01
1751	NA	NA	NA	NA	NA	NA	NA	NA	1.14	0.67	0.59	1.04	1.02	0.8
1752	NA	NA	NA	NA	NA	NA	NA	NA	1.47	0.63	0.51	0.92	0.91	0.8
1753	NA	NA	NA	NA	NA	NA	NA	0.29	1.11	0.69	0.37	0.88	0.73	0.6
1754	NA	NA	NA	NA	NA	NA	NA	0.41	0.59	0.47	0.41	0.7	0.48	0.46
1755	NA	NA	NA	NA	NA	NA	NA	0.59	0.44	0.59	0.5	0.79	0.47	0.51
1756	NA	NA	NA	NA	NA	NA	NA	0.29	0.44	0.67	0.52	0.83	0.56	0.51
1757	NA	NA	NA	NA	NA	NA	NA	0.31	0.68	0.72	0.6	0.91	0.71	0.6
1758	NA	NA	NA	NA	NA	NA	NA	0.37	0.54	0.74	0.4	0.81	0.7	0.54
1759	NA	NA	NA	NA	NA	NA	NA	0.41	0.48	0.69	0.41	0.59	1.02	0.53
1760	NA	NA	NA	NA	NA	NA	NA	0.35	0.5	0.79	0.52	0.65	1.22	0.59
1761	NA	NA	NA	NA	NA	NA	NA	0.4	0.47	0.72	0.59	0.76	1.28	0.62
1762	NA	NA	NA	NA	NA	NA	NA	0.25	0.39	0.72	0.55	0.74	1.07	0.55
1763	NA	NA	NA	NA	NA	NA	NA	0.32	0.53	0.7	0.72	0.69	0.93	0.58
