# Stahle - Joyce Kilmer Memorial Forest - TSCA - ITRDB NC013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4872
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4872.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc013l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc013l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc013l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc013l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Joyce Kilmer Memorial Forest - TSCA - ITRDB NC013
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Sierzchula, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Joyce Kilmer Memorial Forest
#   Location: North Carolina
#   Northernmost_Latitude: 35.35
#   Southernmost_Latitude: 35.35
#   Easternmost_Longitude: -83.92
#   Westernmost_Longitude: -83.92
#   Elevation_m: 250
#--------------------
# Data_Collection
#   Collection_Name: NC013
#   First_Year: 1784
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JOY32B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY33B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY34B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY35A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY35A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY35B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY35B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY36A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY36A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY36B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY36B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY38B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY38B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY39A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY39A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY39B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY40A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY40A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY40B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY40B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY43A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY43A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY43B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: JOY43B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JOY32B_raw	JOY33B_raw	JOY34B_raw	JOY35A_raw	JOY35B_raw	JOY36A_raw	JOY36B_raw	JOY38B_raw	JOY39A_raw	JOY39B_raw	JOY40A_raw	JOY40B_raw	JOY43A_raw	JOY43B_raw
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.122	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.164	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.197	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.217	NA	NA	NA
1791	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	0.185	NA	NA	NA
1792	NA	NA	NA	NA	NA	0.307	NA	NA	NA	NA	0.174	NA	NA	NA
1793	NA	NA	NA	NA	NA	0.215	NA	NA	NA	NA	0.162	NA	NA	NA
1794	NA	NA	NA	NA	NA	0.393	NA	NA	NA	NA	0.21	NA	NA	NA
1795	NA	NA	NA	NA	NA	0.343	NA	NA	NA	NA	0.234	NA	NA	NA
1796	NA	NA	NA	NA	NA	0.229	NA	NA	NA	NA	0.157	NA	NA	NA
1797	NA	NA	NA	NA	NA	0.404	NA	NA	NA	NA	0.199	NA	NA	NA
1798	NA	NA	NA	NA	NA	0.295	NA	NA	NA	NA	0.142	NA	NA	NA
1799	NA	NA	NA	NA	NA	0.335	NA	NA	NA	NA	0.227	NA	NA	NA
1800	NA	NA	NA	NA	NA	0.312	NA	NA	NA	NA	0.618	NA	NA	NA
1801	NA	NA	NA	NA	NA	0.275	NA	NA	NA	NA	0.23	NA	NA	NA
1802	NA	NA	NA	NA	NA	0.494	NA	NA	NA	NA	0.174	NA	NA	NA
1803	NA	NA	NA	NA	NA	0.305	NA	NA	NA	NA	0.114	NA	NA	NA
1804	NA	NA	NA	NA	NA	0.301	NA	NA	NA	NA	0.121	NA	NA	NA
1805	NA	NA	NA	NA	NA	0.472	NA	NA	NA	NA	0.161	NA	NA	NA
1806	NA	NA	NA	NA	NA	0.444	NA	NA	NA	NA	0.173	NA	NA	NA
1807	NA	NA	NA	NA	NA	0.336	NA	NA	NA	NA	0.247	NA	NA	NA
1808	NA	NA	NA	NA	NA	0.364	NA	NA	NA	NA	0.291	NA	NA	NA
1809	NA	NA	NA	NA	NA	0.372	NA	NA	NA	NA	0.253	NA	NA	NA
1810	NA	NA	NA	NA	NA	0.472	NA	NA	NA	NA	0.278	NA	NA	NA
1811	NA	NA	NA	NA	NA	0.201	NA	NA	NA	NA	0.256	NA	NA	NA
1812	NA	NA	NA	NA	NA	0.214	NA	NA	NA	NA	0.101	NA	NA	NA
1813	NA	NA	NA	NA	NA	0.366	NA	NA	NA	NA	0.053	NA	NA	NA
1814	NA	NA	NA	NA	NA	0.426	NA	NA	NA	NA	0.06	NA	NA	NA
1815	NA	NA	NA	NA	NA	0.549	NA	NA	NA	NA	0.136	NA	NA	NA
1816	NA	NA	NA	NA	NA	0.303	NA	NA	NA	NA	0.128	0.387	NA	NA
1817	NA	NA	NA	NA	NA	0.318	NA	NA	NA	NA	0.156	0.522	NA	NA
1818	NA	NA	NA	NA	NA	0.437	NA	NA	NA	NA	0.19	0.509	NA	NA
1819	NA	NA	NA	NA	NA	0.368	NA	NA	NA	NA	0.319	0.393	NA	NA
1820	NA	NA	NA	NA	NA	0.549	NA	NA	NA	NA	0.256	0.584	NA	NA
1821	NA	NA	NA	NA	NA	0.229	NA	NA	NA	NA	0.228	0.405	NA	NA
1822	NA	NA	NA	NA	NA	0.217	NA	NA	NA	NA	0.132	0.279	NA	NA
1823	NA	NA	NA	NA	NA	0.237	NA	NA	NA	NA	0.137	0.203	NA	NA
1824	NA	NA	NA	NA	NA	0.323	NA	NA	NA	NA	0.157	0.215	NA	NA
1825	NA	NA	NA	NA	NA	0.522	NA	NA	NA	NA	0.189	0.406	NA	NA
1826	NA	NA	NA	NA	NA	0.373	NA	NA	NA	NA	0.19	0.342	NA	NA
1827	NA	NA	NA	NA	NA	0.479	NA	NA	NA	NA	0.294	0.335	NA	NA
1828	NA	NA	NA	NA	NA	0.324	NA	NA	NA	NA	0.314	0.336	NA	NA
1829	NA	NA	NA	NA	NA	0.247	NA	NA	NA	NA	0.277	0.125	NA	NA
1830	NA	NA	NA	NA	NA	0.455	NA	NA	NA	NA	0.456	0.224	NA	NA
1831	NA	NA	NA	NA	NA	0.352	NA	NA	NA	NA	0.398	0.218	NA	NA
1832	NA	NA	NA	NA	NA	0.416	NA	NA	NA	NA	0.329	0.158	NA	NA
1833	NA	NA	NA	NA	NA	0.226	NA	NA	NA	NA	0.279	0.141	NA	NA
1834	NA	NA	NA	NA	NA	0.193	NA	NA	NA	NA	0.359	0.131	NA	NA
1835	NA	NA	NA	NA	NA	0.407	NA	NA	NA	NA	0.197	0.121	NA	NA
1836	NA	NA	NA	NA	NA	0.394	0.305	NA	NA	NA	0.229	0.134	NA	NA
1837	NA	NA	NA	NA	NA	0.356	0.487	NA	NA	NA	0.188	0.142	NA	NA
1838	NA	NA	NA	NA	NA	0.396	0.379	NA	NA	NA	0.181	0.125	NA	NA
1839	NA	NA	NA	NA	NA	0.389	0.84	NA	NA	NA	0.166	0.079	NA	NA
1840	NA	NA	NA	NA	NA	0.574	0.406	NA	NA	NA	0.178	0.127	NA	NA
1841	NA	NA	NA	NA	NA	0.651	0.329	NA	NA	NA	0.198	0.093	NA	NA
1842	NA	NA	NA	NA	NA	0.527	0.468	NA	NA	NA	0.047	0.031	NA	NA
1843	NA	NA	NA	NA	NA	0.567	0.454	NA	NA	NA	0.068	0.048	NA	NA
1844	NA	NA	NA	NA	NA	0.678	0.505	NA	NA	NA	0.084	0.065	NA	NA
1845	NA	NA	NA	NA	NA	0.601	0.572	NA	NA	NA	0.131	0.107	NA	NA
1846	NA	NA	NA	NA	NA	0.436	0.434	NA	NA	NA	0.178	0.162	NA	NA
1847	NA	NA	NA	NA	NA	0.558	0.288	NA	NA	NA	0.278	0.212	NA	NA
