# Stahle - Lynn Hollow - QUVE - ITRDB TN020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4891
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4891.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn020-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn020-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Lynn Hollow - QUVE - ITRDB TN020
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Therrell, M.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lynn Hollow
#   Location: Tennessee
#   Northernmost_Latitude: 35.62
#   Southernmost_Latitude: 35.62
#   Easternmost_Longitude: -85.43
#   Westernmost_Longitude: -85.43
#   Elevation_m: 700
#--------------------
# Data_Collection
#   Collection_Name: TN020
#   First_Year: 1743
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus velutina Lam.
#   Common_Name: black oak
#   Tree_Species_Code: QUVE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LYN14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN30A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN30A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN30B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN30B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN33A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN33A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN33C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN33C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN34A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN34A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN35A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN35A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN37A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN37A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN37B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN37B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN38A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN38A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LYN14A_raw	LYN14B_raw	LYN21A_raw	LYN22A_raw	LYN23A_raw	LYN23B_raw	LYN25A_raw	LYN27A_raw	LYN30A_raw	LYN30B_raw	LYN33A_raw	LYN33B_raw	LYN33C_raw	LYN34A_raw	LYN34B_raw	LYN35A_raw	LYN37A_raw	LYN37B_raw	LYN38A_raw
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.254	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.264	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.568	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.398	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.292	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.493	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.265	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.245	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.289	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204	NA	NA	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.231	NA	NA	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.351	NA	NA	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.369	NA	NA	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368	NA	NA	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.457	NA	NA	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.434	NA	NA	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.505	NA	NA	NA	NA	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.679	NA	NA	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.524	NA	NA	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.701	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.722	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.536	NA	NA	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.885	NA	NA	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.217	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.854	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.756	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.617	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.084	1.102	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998	1.437	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.879	1.086	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.553	1.785	NA	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	0.409	NA	NA	0.972	NA	NA	NA	1.559	1.58	NA	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	0.446	NA	NA	0.65	NA	NA	NA	1.274	1.57	NA	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	0.362	NA	NA	0.764	NA	NA	NA	1.596	2.544	NA	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	0.388	NA	NA	0.829	NA	NA	NA	1.475	2.154	NA	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	0.261	NA	NA	0.829	NA	NA	NA	0.99	2.267	NA	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	0.345	NA	NA	1.062	NA	NA	NA	1.072	2.671	NA	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	0.315	NA	NA	1.102	NA	NA	NA	1.436	3.598	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	0.266	NA	NA	1.299	NA	NA	NA	0.941	1.373	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	0.444	NA	NA	1.229	NA	NA	NA	0.987	1.647	NA	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	0.392	NA	NA	1.464	NA	NA	NA	0.927	0.677	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	0.736	NA	NA	1.014	NA	NA	NA	0.686	0.51	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	0.573	NA	NA	1.078	NA	NA	NA	0.826	0.557	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	0.604	NA	NA	1.02	NA	NA	NA	0.732	0.618	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	0.762	NA	NA	1.13	NA	NA	NA	0.992	0.619	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	0.907	NA	NA	1.409	NA	NA	NA	1.062	0.649	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	0.799	NA	NA	1.303	NA	NA	NA	1.112	0.909	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	0.711	NA	NA	1.952	NA	NA	NA	1.844	1.015	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	0.511	NA	NA	1.556	NA	NA	NA	1.703	0.827	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	0.488	NA	NA	1.46	NA	NA	NA	1.611	1.029	NA	NA	NA	NA	NA	NA
