# Bradfield - Klagetoh - PIPO - ITRDB AZ069
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2805
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2805.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az069-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az069-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az069.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az069.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Bradfield - Klagetoh - PIPO - ITRDB AZ069
#--------------------
# Investigators
#   Investigators: Bradfield, R.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Klagetoh
#   Location: Arizona
#   Northernmost_Latitude: 35.0
#   Southernmost_Latitude: 35.0
#   Easternmost_Longitude: -109.0
#   Westernmost_Longitude: -109.0
#   Elevation_m: 2194
#--------------------
# Data_Collection
#   Collection_Name: AZ069
#   First_Year: 1600
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 231032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 231032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 231047_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 231047; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 231061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 231061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 231082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 231082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 231254_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 231254; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 231266_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 231266; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	231032_raw	231047_raw	231061_raw	231082_raw	231254_raw	231266_raw
1687	1.72	2.32	1.54	0.96	1.02	1.3
1688	1.64	2.6	2.02	0.77	1.22	1.15
1689	2.56	4.04	1.31	1.22	1.87	1.66
1690	1.48	2.54	1.74	1	1.44	1.96
1691	1.77	4.2	1.66	0.87	1.13	2.3
1692	2.94	4.8	2.08	1.59	1.75	3
1693	1.48	3.12	1.75	1.23	1.4	2.36
1694	2.09	5	1.81	1.42	2.08	3.6
1695	2.15	4.8	1.96	1.56	2.04	2.6
1696	1.04	1.8	0.75	0.78	1.02	1.18
1697	1.4	3.67	1.58	1.26	1.41	1.9
1698	0.93	1.83	0.91	0.86	0.63	0.75
1699	1.58	2.96	1.31	1.22	1.29	1.76
1700	0.45	0.81	0.48	0.31	0.56	0.63
1701	1.47	2.27	0.93	1.24	1.11	1.04
1702	1.13	1.2	0.92	0.48	0.73	0.74
1703	0.69	1.16	0.76	0.52	0.46	0.46
1704	0.47	0.9	0.41	0.14	0.17	0.22
1705	1.97	1.53	1.01	0.93	0.95	0.95
1706	1.89	1.71	1.32	0.66	0.57	0.77
1707	0.62	1.39	0.76	0.4	0.38	0.6
1708	0.33	0.19	0.27	0.2	0.07	0.11
1709	1.15	1.19	0.89	0.75	0.54	0.56
1710	1.01	1.52	0.9	0.67	0.5	0.65
1711	0.24	0.54	0.56	0.37	0.3	0.23
1712	0.87	0.87	0.96	0.56	0.42	0.65
1713	0.82	0.88	0.85	0.45	0.34	0.5
1714	1.31	2.52	1.25	0.78	0.76	0.43
1715	1	1.25	0.81	0.62	0.34	0.74
1716	0.15	0.34	0.2	0.01	0.02	0.08
1717	0.7	0.61	0.83	0.31	0.33	0.63
1718	1.23	1.62	0.83	0.81	0.72	1.2
1719	0.86	1.26	0.59	0.55	0.55	0.75
1720	1.15	2.01	1.15	0.66	0.72	0.86
1721	1.35	1.07	0.97	0.71	0.53	0.99
1722	0.87	0.74	0.42	0.45	0.35	0.58
1723	1.28	1.24	0.88	0.7	0.6	0.85
1724	0.23	0.32	0.49	0.25	0.16	0.19
1725	2.02	2.9	1.62	1.4	1.14	1.27
1726	1.91	2.23	0.99	1.38	0.75	1.4
1727	1.01	1.9	0.86	0.76	0.83	0.83
1728	0.78	0.68	0.36	0.46	0.4	0.42
1729	0.01	0.01	0.03	0.05	0.01	0.01
1730	0.85	0.93	0.47	0.59	0.45	0.61
1731	0.65	1.02	0.44	0.86	0.49	0.7
1732	0.69	0.94	0.81	1.08	0.71	0.84
1733	0.83	1.08	0.84	0.56	0.32	0.78
1734	0.68	0.49	0.79	0.45	0.66	0.59
1735	0.01	0.01	0.01	0.01	0.02	0.01
1736	0.44	0.43	0.41	0.28	0.25	0.16
1737	0.84	1	0.55	0.69	0.68	0.6
1738	1.03	1.21	0.71	0.79	0.69	0.65
1739	0.67	0.35	0.45	0.25	0.22	0.22
1740	0.82	1.23	0.52	0.66	0.51	0.6
1741	1.11	1.12	0.59	0.61	0.63	0.63
1742	1.08	1.06	0.52	0.61	0.57	0.52
1743	1.46	1.75	0.98	0.99	0.65	0.74
1744	0.34	0.66	0.47	0.43	0.24	0.16
1745	1.23	1.96	0.85	1.33	0.92	1.05
1746	1.37	1.97	1.33	1.74	0.85	1.15
1747	0.99	1.8	1.05	1.19	0.88	0.85
1748	0.31	0.17	0.04	0.18	0.14	0.07
1749	1.9	1.63	1.06	1.65	0.87	1.19
1750	0.5	0.76	0.6	0.79	0.46	0.36
1751	0.47	0.52	0.45	0.56	0.64	0.19
1752	0.53	0.57	0.15	0.24	0.07	0.03
1753	0.26	0.29	0.17	0.15	0.09	0.19
1754	0.48	0.74	0.57	0.75	0.4	0.56
1755	0.17	0.34	0.12	0.26	0.17	0.17
1756	0.36	0.64	0.4	0.29	0.15	0.2
1757	0.23	0.32	0.22	0.28	0.14	0.14
1758	0.71	0.68	0.7	0.55	0.49	0.35
1759	0.35	0.32	0.33	0.36	0.15	0.17
1760	0.66	1.12	0.54	0.62	0.44	0.54
1761	0.19	0.3	0.39	0.21	0.04	0.04
1762	0.6	0.72	0.7	0.42	0.36	0.2
1763	0.35	0.3	0.21	0.14	0.02	0.07
1764	1.29	1.32	0.77	0.94	0.75	0.36
1765	0.13	0.28	0.09	0.17	0.03	0.06
1766	0.87	0.95	0.9	0.8	0.68	0.39
1767	0.65	0.91	0.73	0.67	0.1	0.3
1768	1	1.6	0.74	0.95	0.57	0.39
1769	0.93	1.06	0.7	0.94	0.72	0.33
1770	1.16	0.78	0.59	1.02	0.32	0.49
1771	1.14	2.18	1.96	1.81	0.85	1.16
1772	1.56	2.12	1.63	1.37	0.65	1.1
1773	0.64	0.47	0.32	0.44	0.21	0.17
1774	1	1.23	0.86	1.22	0.56	0.59
1775	0.66	1.06	0.55	0.7	0.49	0.38
1776	0.8	1.32	0.75	1.18	0.61	0.58
1777	0.11	0.21	0.19	0.2	0.15	0.08
1778	0.3	0.24	0.3	0.23	0.06	0.17
1779	0.46	0.78	0.38	0.61	0.43	0.33
1780	0.53	0.59	0.64	0.66	0.53	0.35
1781	0.92	0.8	0.62	0.68	0.61	0.57
1782	0.13	0.23	0.08	0.07	0.05	0.13
1783	0.78	1.05	0.76	0.77	0.57	0.58
1784	1.58	1.64	1.09	1.53	0.91	1.26
1785	0.37	0.32	0.11	0.41	0.12	0.53
1786	1	1.09	0.8	0.96	0.81	0.36
1787	1.21	1.63	0.98	1.38	0.85	1.07
1788	0.59	0.62	0.38	0.32	0.37	0.32
1789	0.9	1.04	0.52	0.83	0.58	0.54
1790	0.72	0.58	0.71	0.75	0.45	0.46
1791	1.31	1.14	0.86	1.02	0.66	0.71
1792	1.48	1.35	1.03	1.24	0.59	0.9
1793	0.97	1.22	0.93	1.26	0.85	0.78
1794	1.16	1.16	0.67	0.96	0.51	0.76
1795	1.03	0.97	0.93	0.94	0.83	0.56
1796	0.59	0.96	0.59	0.77	0.53	0.31
1797	0.14	0.34	0.11	0.26	0.1	0.07
1798	0.6	0.81	0.5	0.66	0.29	0.35
1799	0.82	0.93	0.72	0.65	0.47	0.32
1800	1.1	0.88	0.76	0.8	0.6	0.5
1801	0.13	0.27	0.09	0.08	0.05	0.04
1802	0.93	0.98	0.53	0.62	0.5	0.27
1803	0.37	0.25	0.21	0.28	0.17	0.12
1804	0.93	0.95	0.71	0.71	0.62	0.5
1805	0.49	0.3	0.57	0.73	0.37	0.3
1806	0.11	0.09	0.23	0.11	0.02	0.04
1807	0.77	0.82	0.67	0.83	0.66	0.56
1808	0.36	0.55	0.36	0.62	0.31	0.34
1809	0.4	0.75	0.43	0.74	0.42	0.35
1810	0.22	0.43	0.29	0.29	0.07	0.19
1811	0.58	0.76	0.53	0.6	0.4	0.43
1812	0.48	0.71	0.5	0.63	0.36	0.39
1813	0.56	0.93	0.31	0.73	0.3	0.53
1814	0.72	0.89	0.51	0.81	0.47	0.64
1815	1	1.12	0.96	1.19	0.64	0.73
1816	1.06	1.13	1.43	0.87	1.11	0.92
1817	0.84	0.77	0.77	0.55	0.35	0.8
1818	0.05	0.01	0.05	0.01	0.01	0.01
1819	0.06	0.01	0.01	0.01	0.01	0.01
1820	0.01	0.01	0.01	0.01	0.01	0.01
1821	0.63	0.61	0.18	0.16	0.24	0.1
1822	0.01	0.01	0.01	0.01	0.01	0.01
1823	0.05	0.01	0.01	0.01	0.01	0.01
1824	0.38	0.53	0.43	0.44	0.16	0.13
1825	0.41	0.52	0.49	0.55	0.39	0.25
1826	0.78	0.49	0.63	0.31	0.32	0.23
1827	0.18	0.12	0.34	0.1	0.07	0.01
1828	0.89	0.99	0.67	0.88	0.55	0.55
1829	0.23	0.3	0.26	0.29	0.11	0.06
1830	0.74	0.84	0.94	0.72	0.43	0.27
1831	0.67	0.66	0.85	0.78	0.33	0.29
1832	0.72	0.69	0.76	0.58	0.41	0.32
1833	0.92	1.03	0.99	1.06	0.76	0.48
1834	1.1	1.22	0.9	0.71	0.73	0.45
1835	1.02	1.03	1.02	1.32	0.68	0.86
1836	1.11	1.04	1.32	1.12	0.75	0.5
1837	0.75	0.91	0.82	1.21	0.76	0.72
1838	1.07	1.14	1.09	1.48	0.85	0.79
1839	1.3	1.35	1.43	1.94	1.2	0.84
1840	0.96	1.16	1.58	1	0.81	0.86
1841	0.22	0.49	0.59	0.49	0.23	0.25
1842	0.26	0.31	0.59	0.62	0.28	0.26
1843	0.3	0.62	0.44	0.68	0.25	0.34
1844	0.61	1.06	0.94	0.74	0.55	0.64
1845	0.08	0.28	0.34	0.53	0.13	0.19
1846	0.59	0.75	0.83	0.72	0.54	0.52
1847	0.02	0.03	0.01	0.01	0.03	0.01
1848	0.43	0.57	0.65	0.63	0.5	0.36
1849	0.64	0.81	0.66	1.25	0.63	0.63
1850	0.49	0.64	0.79	0.96	0.77	0.68
1851	0.25	0.27	0.51	0.33	0.35	0.2
1852	0.96	0.81	1.25	1.04	0.82	0.87
1853	0.62	0.58	0.84	0.86	0.7	0.59
1854	0.71	0.79	1.28	0.82	0.93	0.51
1855	1.04	1.09	1.41	1.38	0.78	0.72
1856	0.83	1.07	1.23	1.57	0.98	1.12
1857	0.49	0.73	0.81	0.64	0.56	0.58
1858	1.2	1.32	1.26	1.44	1.11	1.05
1859	0.52	0.63	0.73	0.77	0.56	0.55
1860	0.39	0.64	0.75	0.4	0.39	0.43
1861	0.03	0.28	0.32	0.24	0.22	0.07
1862	0.94	0.96	1.07	1.05	0.9	0.74
1863	0.22	0.68	0.45	0.42	0.34	0.43
1864	0.06	0.14	0.16	0.2	0.08	0.05
1865	0.94	0.81	0.73	0.93	0.64	0.78
1866	0.6	1.01	0.95	0.92	0.43	0.72
1867	0.75	0.97	0.98	0.74	0.6	0.59
1868	1.18	1.28	1.19	1.72	1.15	1.2
1869	0.74	1.57	1.05	1.02	0.63	0.91
1870	0.37	0.65	0.79	0.55	0.45	0.36
1871	0.07	0.41	0.42	0.34	0.23	0.15
1872	0.1	0.03	0.22	0.17	0.24	0.01
1873	0.14	0.28	0.18	0.29	0.21	0.15
1874	0.43	0.53	0.68	0.62	0.77	0.32
1875	0.3	0.46	0.95	0.6	0.57	0.2
1876	0.21	0.36	0.39	0.32	0.22	0.2
1877	0.59	0.56	0.67	0.67	0.47	0.31
1878	0.36	0.58	0.95	0.8	0.88	0.42
1879	0.26	0.57	0.24	0.33	0.1	0.16
1880	0.01	0.12	0.1	0.12	0.02	0.01
1881	0.21	0.14	0.18	0.2	0.12	0.09
1882	0.09	0.17	0.22	0.17	0.16	0.15
1883	0.28	0.33	0.27	0.15	0.22	0.09
1884	0.18	0.37	0.4	0.36	0.33	0.26
1885	0.68	0.61	0.73	0.6	0.4	0.55
1886	0.28	0.45	0.61	0.28	0.26	0.22
1887	0.13	0.09	0.11	0.2	0.01	0.07
1888	0.66	0.27	0.42	0.72	0.49	0.51
1889	0.68	0.98	0.29	0.5	0.71	0.47
1890	0.47	0.72	0.56	0.73	0.61	0.39
1891	0.45	0.53	0.44	0.75	0.38	0.36
1892	0.61	0.72	0.41	0.43	0.54	0.3
1893	0.5	0.62	0.56	0.56	0.38	0.35
1894	0.2	0.22	0.14	0.3	0.05	0.08
1895	0.52	0.71	0.51	0.55	0.55	0.34
1896	0.4	0.51	0.27	0.57	0.29	0.23
1897	0.37	0.54	0.34	0.31	0.46	0.32
1898	0.24	0.42	0.23	0.47	0.29	0.23
1899	0.21	0.27	0.2	0.36	0.26	0.09
1900	0.01	0.03	0.01	0.05	0.01	0.01
1901	0.34	0.53	0.25	0.39	0.37	0.19
1902	0.01	0.01	0.01	0.05	0.04	0.01
1903	0.27	0.43	0.28	0.28	0.34	0.2
1904	0.01	0.01	0.01	0.06	0.02	0.01
1905	0.29	0.49	0.34	0.35	0.5	0.31
1906	0.21	0.48	0.28	0.63	0.38	0.36
1907	0.28	0.44	0.57	0.42	0.51	0.46
1908	0.51	0.83	0.88	0.56	0.53	0.53
1909	0.47	0.77	0.65	0.56	0.75	0.52
1910	0.48	0.82	0.53	0.44	0.5	0.51
1911	0.55	0.98	0.68	0.73	0.84	0.56
1912	0.37	0.61	0.54	0.57	0.65	0.46
1913	0.32	0.58	0.47	0.21	0.36	0.25
1914	0.58	0.83	0.6	0.68	0.86	0.55
1915	0.58	0.89	0.7	0.77	0.65	0.55
1916	0.5	0.95	0.68	0.65	0.72	0.54
1917	0.51	0.67	0.57	0.86	0.51	0.6
1918	0.49	0.68	0.57	0.42	0.53	0.25
1919	0.43	0.7	0.56	0.91	0.92	0.58
1920	0.46	0.83	0.37	0.64	0.59	0.43
1921	0.45	0.71	0.45	0.28	0.52	0.33
1922	0.52	0.65	0.38	0.47	0.27	0.35
1923	0.51	0.53	0.34	0.51	0.44	0.32
1924	0.56	0.61	0.31	0.62	0.31	0.41
1925	0.6	0.59	0.39	0.27	0.53	0.33
1926	0.52	0.57	0.47	0.43	0.29	0.39
1927	0.64	0.69	0.62	0.68	0.66	0.42
1928	0.33	0.47	0.32	0.28	0.22	0.36
1929	0.68	0.87	0.62	0.37	0.78	0.46
1930	0.16	0.5	0.28	0.24	0.24	0.25
1931	0.35	0.36	0.42	0.2	0.56	0.35
1932	0.37	0.65	0.29	0.43	0.26	0.34
1933	0.33	0.52	0.31	0.22	0.27	0.24
1934	0.05	0.09	0.09	0.1	0.03	0.07
1935	0.68	0.67	0.28	0.48	0.45	0.47
1936	0.38	0.55	0.15	0.45	0.23	0.36
1937	0.45	0.64	0.27	0.4	0.37	0.43
1938	0.45	0.51	0.13	0.44	0.29	0.37
1939	0.39	0.75	0.18	0.51	0.54	0.53
1940	0.21	0.34	0.26	0.14	0.36	0.16
1941	0.54	0.74	0.33	0.57	0.51	0.62
1942	0.46	0.73	0.38	0.68	0.79	0.63
1943	0.26	0.41	0.16	0.21	0.42	0.23
1944	0.51	0.72	0.19	0.47	0.53	0.43
1945	0.52	0.83	0.35	0.65	1.15	0.54
1946	0.21	0.43	0.28	0.33	0.42	0.41
1947	0.17	0.26	0.33	0.28	0.49	0.21
1948	0.48	0.57	0.31	0.47	0.66	0.37
1949	0.48	0.52	0.31	0.33	0.68	0.4
1950	0.11	0.22	0.12	0.22	0.34	0.19
1951	0.06	0.02	0.09	0.09	0.24	0.01
1952	0.49	0.5	0.3	0.54	0.53	0.29
1953	0.11	0.21	0.11	0.17	0.35	0.14
1954	0.13	0.11	0.09	0.08	0.31	0.07
1955	0.18	0.31	0.19	0.19	0.24	0.11
1956	0.09	0.18	0.12	0.12	0.27	0.1
1957	0.23	0.31	0.23	0.26	0.59	0.2
