# Larson - Mineral Point Brewery - QUSP - ITRDB WI043
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33944
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33944.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi043-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi043-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi043.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi043.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Mineral Point Brewery - QUSP - ITRDB WI043
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mineral Point Brewery
#   Location: Wisconsin
#   Northernmost_Latitude: 42.858
#   Southernmost_Latitude: 42.858
#   Easternmost_Longitude: -90.177
#   Westernmost_Longitude: -90.177
#   Elevation_m: 292
#--------------------
# Data_Collection
#   Collection_Name: WI043
#   First_Year: 1677
#   Last_Year: 1852
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MPB001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPB001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPBOO1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPBOO1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MPB001A_raw	MPBOO1B_raw
1677	NA	3.153
1678	NA	1.929
1679	NA	2.489
1680	NA	1.437
1681	NA	1.084
1682	NA	0.396
1683	NA	0.335
1684	NA	0.57
1685	NA	0.359
1686	NA	0.422
1687	0.682	0.466
1688	1.709	0.335
1689	0.976	0.392
1690	2.101	0.884
1691	2.052	0.955
1692	1.556	0.742
1693	1.448	0.597
1694	1.2	0.849
1695	1.892	2.186
1696	1.227	1.226
1697	1.233	1.21
1698	1.159	1.205
1699	1.526	1.774
1700	0.993	1.093
1701	0.61	1.082
1702	0.923	1.232
1703	0.744	1.004
1704	0.977	1.021
1705	1.054	0.875
1706	0.636	0.638
1707	0.771	0.94
1708	0.81	1.067
1709	0.729	1.397
1710	0.708	1.416
1711	0.663	0.941
1712	0.854	0.773
1713	0.705	0.746
1714	0.811	0.671
1715	0.988	0.671
1716	0.698	0.725
1717	0.624	0.527
1718	0.492	0.433
1719	0.939	0.397
1720	0.864	0.628
1721	0.631	0.666
1722	0.71	0.561
1723	0.77	0.783
1724	0.877	0.832
1725	1.418	0.737
1726	1.226	1.139
1727	1.407	1.836
1728	1.22	1.139
1729	1.111	0.992
1730	1.109	0.804
1731	1.478	1.099
1732	1.974	1.31
1733	1.283	1.164
1734	1.131	1.057
1735	1.218	0.929
1736	1.169	0.95
1737	1.748	1.301
1738	1.908	1.189
1739	1.588	1.238
1740	1.449	1.219
1741	1.062	1.327
1742	0.962	0.844
1743	1.732	1.079
1744	1.521	1.058
1745	1.588	1.185
1746	1.248	1.01
1747	1.82	1.142
1748	1.683	1.226
1749	0.924	1.015
1750	1.021	1.32
1751	1.274	1.463
1752	1.111	1.289
1753	1.205	1.311
1754	1.435	1.721
1755	0.972	1.046
1756	0.947	1.123
1757	0.781	1.147
1758	0.906	0.998
1759	1.224	1.145
1760	0.995	1.006
1761	1.225	1.117
1762	0.843	0.81
1763	0.967	0.764
1764	0.974	0.877
1765	0.95	0.869
1766	0.91	0.84
1767	1.056	0.901
1768	1.161	1.035
1769	1.288	0.945
1770	0.864	0.873
1771	0.778	0.666
1772	0.629	0.543
1773	0.88	0.986
1774	0.867	0.922
1775	1.412	1.125
1776	1.077	0.728
1777	1.156	0.687
1778	0.974	0.768
1779	1.245	0.869
1780	0.889	0.741
1781	0.947	0.822
1782	0.84	0.727
1783	0.803	0.791
1784	0.889	0.821
1785	0.846	0.632
1786	0.74	0.591
1787	0.878	0.782
1788	1.041	0.736
1789	0.917	0.864
1790	0.846	0.661
1791	0.675	0.569
1792	0.822	0.729
1793	1.051	1.03
1794	0.971	0.915
1795	0.909	0.796
1796	1.013	0.832
1797	0.955	0.732
1798	0.984	0.998
1799	0.686	0.627
1800	0.858	0.637
1801	1.223	1.134
1802	1.092	0.927
1803	0.829	0.624
1804	0.817	0.677
1805	0.799	0.826
1806	0.607	0.592
1807	0.74	0.676
1808	0.718	0.613
1809	0.741	0.656
1810	0.698	0.613
1811	0.739	0.698
1812	0.804	0.698
1813	0.719	0.717
1814	0.738	0.789
1815	0.854	0.725
1816	0.75	0.776
1817	0.837	0.703
1818	0.84	0.528
1819	0.717	0.637
1820	0.612	0.446
1821	0.592	0.59
1822	0.762	0.764
1823	0.867	0.729
1824	0.847	0.783
1825	0.931	0.708
1826	1.015	0.813
1827	0.868	0.666
1828	0.758	0.617
1829	0.628	0.619
1830	0.649	0.721
1831	0.713	0.797
1832	0.715	0.837
1833	0.717	0.631
1834	0.656	0.847
1835	0.612	0.55
1836	0.462	0.529
1837	0.463	0.486
1838	0.457	0.508
1839	0.485	0.507
1840	0.635	0.75
1841	0.803	1.011
1842	0.634	0.693
1843	0.696	0.591
1844	0.823	0.824
1845	0.76	0.782
1846	0.675	0.672
1847	0.844	0.72
1848	0.779	0.783
1849	0.959	0.846
1850	0.794	0.801
1851	1.033	0.943
1852	1.055	0.898
