# Kaiser - Goat Mountain Mt.St.Helens Ntl.Monument - TSHE - ITRDB WA6
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3656
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3656.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa6-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa6-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa6.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa6.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Kaiser - Goat Mountain Mt.St.Helens Ntl.Monument - TSHE - ITRDB WA6
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Goat Mountain  Mt.St.Helens Ntl.Monument
#   Location: Washington
#   Northernmost_Latitude: 46.35
#   Southernmost_Latitude: 46.35
#   Easternmost_Longitude: -122.08
#   Westernmost_Longitude: -122.08
#   Elevation_m: 980
#--------------------
# Data_Collection
#   Collection_Name: WA6
#   First_Year: 1630
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga heterophylla (Raf.) Sarg.
#   Common_Name: western hemlock
#   Tree_Species_Code: TSHE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GOAT0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOAT0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOAT0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOATCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOATCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GOAT0010_raw	GOAT0020_raw	GOAT0030_raw	GOAT0040_raw	GOAT0050_raw	GOAT0060_raw	GOAT0070_raw	GOAT0080_raw	GOAT0090_raw	GOAT0120_raw	GOAT0130_raw	GOAT0140_raw	GOAT0150_raw	GOAT0160_raw	GOATCH00_raw
1630	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63
1631	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78
1632	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8
1633	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88
1634	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08
1635	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26
1636	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33
1637	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97
1638	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83
1639	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01
1640	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01
1641	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99
1642	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04
1643	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05
1644	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83
1645	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77
1646	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63
1647	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47
1648	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76
1649	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	0.43
1650	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.5
1651	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	0.53
1652	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	0.51
1653	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.41
1654	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.46
1655	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	0.43
1656	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	0.37
1657	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	0.37
1658	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	0.37
1659	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	0.36
1660	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	0.35
1661	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	0.31
1662	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	0.3
1663	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	0.38
1664	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	0.48
1665	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	0.43
1666	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	0.53
1667	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	0.43
1668	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	0.39
1669	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	0.43
1670	0.27	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.37
1671	0.26	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	0.36
1672	0.32	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	0.41
1673	0.39	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	0.48
1674	0.33	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	0.5
1675	0.29	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	0.47
1676	0.35	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	0.46
1677	0.31	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	0.35
1678	0.29	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	NA	0.35
1679	0.43	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	NA	0.4
1680	0.35	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.37
1681	0.25	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	0.3
1682	0.18	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	0.43
1683	0.25	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	0.5
1684	0.44	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.52
1685	0.44	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	0.49
1686	0.32	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	0.42
1687	0.31	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	0.33
1688	0.59	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.45
1689	0.57	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	0.49
1690	0.55	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.4
1691	0.5	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	0.33
