# Graybill - Dry Creek Arizona - PIED - ITRDB AZ517
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3351
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3351.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az517-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az517-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az517.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az517.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - Dry Creek Arizona - PIED - ITRDB AZ517
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Dry Creek Arizona
#   Location: Arizona
#   Northernmost_Latitude: 34.88
#   Southernmost_Latitude: 34.88
#   Easternmost_Longitude: -111.82
#   Westernmost_Longitude: -111.82
#   Elevation_m: 1377
#--------------------
# Data_Collection
#   Collection_Name: AZ517
#   First_Year: 1630
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DCP011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCP132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCP132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DCP011_raw	DCP012_raw	DCP021_raw	DCP022_raw	DCP031_raw	DCP041_raw	DCP042_raw	DCP051_raw	DCP052_raw	DCP061_raw	DCP062_raw	DCP071_raw	DCP072_raw	DCP081_raw	DCP082_raw	DCP091_raw	DCP092_raw	DCP101_raw	DCP102_raw	DCP111_raw	DCP112_raw	DCP121_raw	DCP122_raw	DCP131_raw	DCP132_raw
1626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA
1627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.3	NA	NA	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.33	NA	NA	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.52	NA	NA	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.43	NA	NA	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.49	NA	NA	NA	NA	NA	NA	NA	NA
1632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.25	NA	NA	NA	NA	NA	NA	NA	NA
1633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.39	NA	NA	NA	NA	NA	NA	NA	NA
1634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.39	NA	NA	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.47	NA	NA	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.59	NA	NA	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.53	NA	NA	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.52	NA	NA	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.54	NA	NA	NA	NA	NA	NA	NA	NA
1640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.67	NA	NA	NA	NA	NA	NA	NA	NA
1641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.54	NA	NA	NA	NA	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.7	NA	NA	NA	NA	NA	NA	NA	NA
1643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.75	NA	NA	NA	NA	NA	NA	NA	NA
1644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	0.72	NA	NA	NA	NA	NA	NA	NA	NA
1645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.37	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.85	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	0.68	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.43	0.46	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	1.53	0.63	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	1.39	0.59	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	1.56	0.67	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63	1.23	0.42	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.67	0.4	NA	NA	NA	NA	NA	NA	NA
1654	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04	0.04	0.26	NA	NA	NA	NA	NA	NA	NA
1655	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	1.18	0.61	NA	NA	NA	NA	NA	NA	NA
1656	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	1.22	0.84	NA	NA	NA	NA	NA	NA	NA
1657	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	0.75	0.35	NA	NA	NA	NA	NA	NA	NA
1658	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.69	0.75	NA	NA	NA	NA	NA	NA	NA
1659	NA	NA	1.04	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	0.62	0.81	NA	0.44	NA	NA	NA	NA	NA
1660	NA	NA	1.13	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	0.99	0.75	NA	0.38	0.17	NA	NA	NA	NA
1661	NA	NA	1.64	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.19	0.92	NA	0.51	0.23	NA	NA	NA	NA
1662	NA	NA	0.44	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.54	0.73	NA	0.28	0.19	NA	NA	NA	NA
1663	NA	NA	1.1	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.59	0.5	NA	0.43	0.38	NA	NA	NA	NA
1664	NA	NA	1.38	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.63	0.57	NA	0.39	0.34	NA	NA	NA	NA
1665	NA	NA	0.7	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.14	0.29	NA	0.08	0.06	NA	NA	NA	NA
1666	NA	NA	0.72	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.3	0.53	NA	0.31	0.19	NA	NA	NA	NA
1667	NA	NA	0.4	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.06	0.24	NA	0.05	0.05	NA	NA	NA	NA
1668	NA	NA	0.84	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.28	0.43	NA	0.27	0.19	NA	NA	NA	NA
1669	NA	NA	0.55	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.22	0.54	NA	0.34	0.33	NA	NA	NA	NA
1670	NA	NA	0.19	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0	0.08	NA	0.13	0.11	NA	NA	NA	NA
1671	NA	NA	1.04	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.66	0.8	NA	0.39	0.36	NA	NA	NA	NA
1672	NA	NA	1.28	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.67	1.29	NA	0.4	0.47	NA	NA	NA	NA
1673	NA	NA	0.95	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	1.37	1.21	NA	0.55	0.52	NA	NA	NA	NA
