# Young - Laurel Falls Trail - CADN - ITRDB TN011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5391
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5391.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn011e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn011e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn011e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn011e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Young - Laurel Falls Trail - CADN - ITRDB TN011
#--------------------
# Investigators
#   Investigators: Young, J.; Blozan, W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Laurel Falls Trail
#   Location: Tennessee
#   Northernmost_Latitude: 35.68
#   Southernmost_Latitude: 35.68
#   Easternmost_Longitude: -83.62
#   Westernmost_Longitude: -83.62
#   Elevation_m: 1095
#--------------------
# Data_Collection
#   Collection_Name: TN011
#   First_Year: 1761
#   Last_Year: 1929
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LFC01A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC01B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC01C_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC01C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC02A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC02B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC05A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC05B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC07A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC08A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC08B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC10B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFC10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT01A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFT01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT02A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT02B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFT02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT03A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT04A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: LFT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LFC01A_raw	LFC01B_raw	LFC01C_raw	LFC02A_raw	LFC02B_raw	LFC05A_raw	LFC05B_raw	LFC07A_raw	LFC08A_raw	LFC08B_raw	LFC10B_raw	LFT01A_raw	LFT02A_raw	LFT02B_raw	LFT03A_raw	LFT04A_raw
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.782	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.828	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.714	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.125	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.848	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.784	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.814	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.024	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.066	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.832	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.812	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.902	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.124	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.087	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.777	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.804	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.703	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.768	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.791	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	0.742	NA	NA	NA	NA	0.934	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	0.608	NA	NA	NA	NA	0.916	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.964	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	0.573	NA	NA	NA	NA	0.774	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	0.647	NA	NA	NA	NA	0.898	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	0.741	NA	NA	NA	NA	0.88	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	0.815	NA	NA	NA	NA	0.755	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	0.967	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	0.989	NA	NA	NA	NA	1.063	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	1.124	NA	NA	NA	NA	0.991	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	1.172	NA	NA	NA	NA	0.708	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	1.038	NA	NA	NA	NA	0.919	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	1.352	NA	NA	NA	NA	0.875	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	1.041	NA	NA	NA	NA	0.806	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	1.032	NA	NA	NA	NA	0.71	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	1.173	NA	NA	NA	NA	0.914	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	1.041	NA	NA	NA	NA	1.11	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	1.177	NA	NA	NA	NA	0.75	NA	NA	NA
1800	NA	NA	0.606	NA	NA	NA	NA	1.346	NA	NA	NA	NA	0.772	NA	NA	NA
1801	0.661	NA	0.512	NA	NA	NA	NA	1.185	NA	NA	NA	NA	0.702	NA	NA	NA
1802	0.861	0.712	1.875	NA	NA	NA	NA	1.084	NA	NA	NA	NA	0.793	NA	NA	NA
1803	0.88	0.877	1.895	NA	NA	NA	NA	1.187	NA	NA	NA	NA	0.557	NA	NA	NA
1804	0.879	1.093	2.253	NA	NA	NA	NA	1.642	NA	NA	NA	NA	0.483	NA	NA	NA
1805	0.824	1.064	1.765	NA	NA	NA	NA	1.33	NA	NA	NA	NA	0.604	NA	NA	NA
1806	1.044	0.93	1.232	NA	NA	NA	NA	1.151	NA	NA	NA	NA	0.989	NA	NA	NA
1807	0.95	0.971	1.439	NA	NA	NA	NA	1.215	NA	NA	NA	NA	0.919	NA	NA	NA
1808	1.091	1.218	1.593	NA	NA	NA	NA	1.357	NA	NA	NA	NA	0.765	NA	NA	NA
1809	1.02	0.89	1.659	NA	NA	NA	NA	1.119	NA	NA	NA	NA	0.87	NA	NA	NA
1810	1.118	1.26	2.24	NA	NA	NA	NA	1.233	NA	NA	NA	NA	0.824	NA	NA	NA
1811	1.159	1.194	2.397	NA	0.589	NA	NA	0.963	NA	NA	NA	NA	0.91	NA	NA	NA
1812	0.896	1.327	2.208	NA	0.404	NA	NA	0.869	NA	NA	NA	NA	0.722	NA	NA	NA
1813	1.021	1.142	1.948	NA	0.462	NA	NA	0.793	NA	NA	NA	NA	0.816	1.906	NA	NA
1814	1.293	1.105	1.963	NA	0.29	0.231	NA	0.997	NA	NA	NA	NA	0.688	1.085	NA	NA
1815	1.208	1.348	1.811	NA	0.34	0.425	NA	0.933	NA	NA	NA	0.83	0.886	1.051	NA	NA
1816	1.145	1.364	2.37	NA	0.472	0.659	NA	1.021	NA	NA	NA	0.973	1.014	0.765	NA	NA
1817	0.902	1.191	2.334	0.924	0.51	0.467	NA	1.11	NA	NA	NA	0.863	0.91	0.98	NA	NA
1818	1.113	1.214	2.314	0.62	0.425	0.291	NA	1.285	NA	NA	NA	0.961	0.947	0.945	NA	NA
1819	0.926	1.186	1.054	0.48	0.471	0.504	0.598	0.905	NA	NA	NA	0.941	1.011	0.9	NA	NA
