# Cleaveland - Pueblita Canyon - PSME - ITRDB NM537
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2947
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2947.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm537e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm537e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm537e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm537e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Pueblita Canyon - PSME - ITRDB NM537
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pueblita Canyon
#   Location: New Mexico
#   Northernmost_Latitude: 36.68
#   Southernmost_Latitude: 36.68
#   Easternmost_Longitude: -107.32
#   Westernmost_Longitude: -107.32
#   Elevation_m: 2073
#--------------------
# Data_Collection
#   Collection_Name: NM537
#   First_Year: 1570
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PD203E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD203E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD204E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD204E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD213E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD213E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD214E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD214E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD215E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD215E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD239E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD239E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD238E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD238E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD243E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD243E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD249E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD249E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD283E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD283E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD289E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD289E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD332E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD332E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD342E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: PD342E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PD203E_raw	PD204E_raw	PD213E_raw	PD214E_raw	PD215E_raw	PD239E_raw	PD238E_raw	PD243E_raw	PD249E_raw	PD283E_raw	PD289E_raw	PD332E_raw	PD342E_raw
1570	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	NA	0.11	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	NA	NA	NA	0.39	0.47	NA	NA	NA	NA	NA	NA
1597	NA	NA	NA	NA	NA	0.21	0.21	NA	NA	NA	NA	NA	NA
1598	NA	NA	NA	NA	NA	0.2	0.19	NA	NA	NA	NA	NA	NA
1599	NA	NA	NA	NA	NA	0.3	0.33	NA	NA	NA	NA	NA	NA
1600	NA	NA	NA	NA	NA	0.21	0.25	NA	NA	NA	NA	NA	NA
1601	NA	NA	NA	NA	NA	0.25	0.23	NA	NA	NA	NA	NA	NA
1602	NA	NA	NA	NA	NA	0.21	0.25	NA	NA	NA	NA	NA	NA
1603	NA	NA	NA	NA	NA	0.39	0.32	NA	NA	NA	NA	NA	NA
1604	NA	NA	NA	NA	NA	0.39	0.46	NA	NA	NA	NA	NA	NA
1605	NA	NA	NA	NA	NA	0.34	0.44	NA	NA	NA	NA	NA	NA
1606	NA	NA	NA	NA	NA	0.37	0.38	NA	NA	NA	NA	NA	NA
1607	NA	NA	NA	NA	NA	0.23	0.22	NA	NA	NA	NA	NA	NA
1608	NA	NA	NA	NA	NA	0.31	0.41	NA	NA	NA	NA	NA	NA
1609	NA	NA	NA	NA	NA	0.51	0.43	NA	NA	NA	NA	NA	NA
1610	NA	NA	NA	NA	NA	0.61	0.56	NA	NA	NA	NA	NA	NA
1611	NA	NA	NA	NA	NA	0.51	0.55	NA	NA	NA	NA	NA	NA
1612	NA	NA	NA	NA	NA	0.36	0.37	NA	NA	NA	NA	NA	NA
1613	NA	NA	NA	NA	NA	0.31	0.28	NA	NA	NA	NA	NA	NA
1614	NA	NA	NA	NA	NA	0.23	0.2	NA	NA	NA	NA	NA	NA
1615	NA	NA	NA	NA	NA	0.31	0.29	NA	NA	NA	NA	NA	NA
1616	NA	NA	NA	NA	NA	0.31	0.35	NA	NA	NA	NA	NA	NA
1617	NA	NA	NA	NA	NA	0.56	0.54	NA	NA	NA	NA	NA	NA
1618	NA	NA	NA	NA	NA	0.55	0.52	NA	NA	NA	NA	NA	NA
1619	NA	NA	NA	NA	NA	0.39	0.42	NA	NA	NA	NA	NA	NA
1620	NA	NA	NA	NA	NA	0.55	0.56	NA	NA	NA	NA	NA	NA
1621	NA	NA	NA	NA	NA	0.57	0.52	NA	NA	NA	NA	NA	NA
1622	NA	NA	NA	NA	NA	0.41	0.31	NA	NA	NA	NA	NA	NA
1623	NA	NA	NA	NA	NA	0.17	0.15	NA	NA	NA	NA	NA	NA
1624	NA	NA	NA	NA	NA	0.22	0.19	NA	NA	NA	NA	NA	NA
1625	NA	NA	NA	NA	NA	0.17	0.19	NA	NA	NA	NA	NA	NA
1626	NA	NA	NA	NA	NA	0.1	0.14	NA	NA	NA	NA	NA	NA
1627	NA	NA	NA	NA	NA	0.43	0.53	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	NA	0.33	0.37	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	NA	0.49	0.46	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	NA	0.54	0.51	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	NA	0.46	0.44	NA	NA	NA	NA	NA	NA
1632	NA	NA	NA	NA	NA	0.38	0.26	NA	NA	NA	NA	NA	NA
1633	NA	NA	NA	NA	NA	0.55	0.53	NA	NA	NA	NA	NA	NA
1634	NA	NA	NA	NA	NA	0.67	0.55	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	NA	0.85	0.73	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	0.52	0.26	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	NA	0.2	0.12	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	NA	0.35	0.24	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	NA	0.52	0.51	NA	NA	NA	NA	NA	NA
1640	NA	NA	NA	NA	NA	0.62	0.42	NA	NA	NA	NA	NA	NA
1641	NA	NA	NA	NA	NA	0.54	0.38	NA	NA	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	0.44	0.34	NA	NA	NA	NA	NA	NA
1643	NA	NA	NA	NA	NA	0.45	0.33	NA	NA	NA	NA	NA	NA
1644	NA	NA	NA	NA	NA	0.55	0.45	NA	NA	NA	NA	NA	NA
1645	NA	NA	NA	NA	NA	0.12	0.07	NA	NA	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	0.64	0.56	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	0.6	0.46	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	0.26	0.25	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	0.56	0.56	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	0.65	0.57	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	0.8	0.72	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	NA	NA	0.56	0.43	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	NA	NA	0.75	0.59	NA	NA	NA	NA	NA	NA
1654	NA	NA	NA	NA	NA	0.41	0.32	NA	NA	NA	NA	NA	NA
1655	NA	NA	NA	NA	NA	0.72	0.57	NA	NA	NA	NA	NA	NA
1656	NA	NA	NA	NA	NA	0.53	0.45	NA	NA	NA	NA	NA	NA
1657	NA	NA	NA	NA	NA	0.24	0.15	NA	NA	NA	NA	NA	NA
1658	NA	NA	NA	NA	NA	0.25	0.22	NA	NA	NA	NA	NA	NA
1659	NA	NA	NA	NA	NA	0.38	0.34	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	0.55	0.43	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	0.46	0.38	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	0.27	0.24	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	0.35	0.34	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	0.18	0.14	NA	NA	NA	0.28	NA	NA
1665	NA	NA	NA	NA	NA	0.61	0.49	NA	NA	NA	0.32	NA	NA
1666	NA	NA	NA	NA	NA	0.3	0.31	NA	NA	NA	0.54	NA	NA
1667	NA	NA	NA	NA	NA	0.14	0.2	NA	NA	NA	0.38	NA	NA
1668	NA	NA	NA	NA	NA	0.18	0.2	NA	NA	NA	0.43	NA	NA
1669	NA	NA	NA	NA	NA	0.25	0.22	NA	NA	NA	0.42	NA	NA
1670	NA	NA	NA	NA	NA	0.33	0.3	NA	NA	NA	0.33	NA	NA
1671	NA	NA	NA	NA	NA	0.4	0.45	NA	NA	NA	0.63	NA	NA
1672	NA	NA	NA	NA	NA	0.57	0.53	NA	NA	NA	0.77	NA	NA
1673	NA	NA	NA	NA	NA	0.46	0.46	NA	NA	NA	0.71	NA	NA
1674	NA	NA	NA	NA	NA	0.64	0.56	NA	NA	NA	1.27	NA	NA
1675	NA	NA	NA	NA	NA	0.46	0.53	NA	NA	NA	0.6	NA	NA
1676	NA	NA	NA	NA	NA	0.36	0.42	NA	NA	NA	0.52	NA	NA
1677	NA	NA	NA	NA	NA	0.39	0.4	NA	NA	NA	0.56	NA	NA
1678	NA	NA	NA	NA	NA	0.49	0.53	NA	NA	NA	0.74	NA	NA
1679	NA	NA	NA	NA	NA	0.54	0.56	NA	NA	NA	0.64	NA	NA
1680	NA	NA	NA	NA	NA	0.71	0.75	NA	NA	1.31	0.99	NA	NA
1681	NA	NA	NA	NA	NA	0.7	0.82	NA	NA	1.36	1.15	NA	NA
1682	NA	NA	NA	NA	NA	0.71	0.93	NA	NA	1.41	1.27	NA	NA
1683	NA	NA	NA	NA	NA	0.61	0.69	NA	NA	0.88	0.7	NA	NA
1684	NA	NA	NA	NA	NA	0.26	0.26	NA	NA	0.4	0.37	NA	NA
1685	NA	NA	NA	NA	NA	0.08	0.11	NA	NA	0.08	0.08	NA	NA
1686	NA	NA	NA	NA	NA	0.48	0.67	NA	NA	1.41	1.25	NA	NA
1687	NA	NA	NA	NA	NA	0.42	0.47	NA	NA	1.25	1.19	NA	NA
1688	NA	NA	NA	NA	NA	0.31	0.34	NA	NA	0.68	0.66	NA	NA
1689	NA	NA	NA	NA	NA	0.48	0.64	NA	NA	1.91	1.31	NA	NA
1690	NA	NA	NA	NA	NA	0.76	1	NA	NA	1.54	1.68	NA	NA
1691	NA	NA	NA	NA	NA	0.52	0.68	NA	NA	0.75	0.8	NA	NA
1692	NA	NA	NA	NA	NA	0.64	0.99	NA	NA	1.79	1.72	NA	NA
1693	NA	NA	NA	NA	NA	0.64	1.1	NA	NA	1.15	1.01	NA	NA
1694	NA	NA	NA	NA	NA	0.34	0.54	NA	NA	0.92	0.87	NA	NA
1695	NA	NA	NA	NA	NA	0.43	0.61	NA	NA	0.92	0.89	NA	NA
1696	NA	NA	NA	NA	NA	0.26	0.35	NA	NA	0.4	0.4	NA	NA
1697	NA	NA	NA	NA	NA	0.36	0.5	NA	NA	0.8	0.76	NA	NA
1698	NA	NA	NA	NA	NA	0.46	0.57	NA	NA	1.14	1.13	NA	NA
1699	NA	NA	NA	NA	NA	0.54	0.67	NA	NA	0.95	1.14	NA	NA
1700	NA	NA	NA	NA	NA	0.4	0.61	NA	NA	1.07	0.87	NA	NA
1701	NA	NA	NA	NA	NA	NA	0.97	NA	NA	2.47	2.59	NA	NA
1702	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.83	0.63	NA	NA
1703	NA	NA	NA	NA	NA	NA	0.53	NA	NA	0.68	0.77	NA	NA
1704	NA	NA	NA	NA	NA	NA	0.39	NA	NA	0.54	0.51	NA	NA
1705	NA	NA	NA	NA	NA	NA	0.53	NA	NA	0.83	0.8	NA	NA
1706	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.74	0.83	NA	NA
1707	NA	NA	NA	NA	NA	NA	0.41	NA	NA	0.41	0.48	NA	NA
1708	NA	NA	NA	NA	NA	NA	0.71	NA	NA	0.69	0.86	NA	NA
1709	NA	NA	NA	NA	NA	NA	0.65	NA	1.17	0.59	0.71	NA	NA
1710	NA	NA	NA	NA	NA	NA	0.77	2.3	1.98	0.98	1.06	NA	NA
1711	NA	NA	NA	NA	NA	NA	1.13	1.49	1.88	0.85	1.26	NA	NA
1712	NA	NA	NA	NA	NA	NA	0.88	1.1	1.61	1.08	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	0.69	0.83	1.05	1.03	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	0.3	0.36	0.4	0.46	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	0.81	0.95	1.16	1	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	0.39	0.6	0.62	0.44	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	0.55	0.64	0.7	0.59	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	0.57	0.87	0.87	0.7	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	0.23	0.49	0.61	0.49	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	0.65	2.06	1.93	1.95	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	0.91	1.89	2.03	1.11	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	0.62	0.76	0.74	0.73	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	0.78	1.2	1.26	1.84	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	0	0.87	0.82	2.19	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	0.83	0.9	1.11	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	1.62	1.45	1.89	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	1.94	1.59	1.61	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	0.92	0.97	1.07	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	0.14	0.13	0.42	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	0.73	0.55	0.89	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	0.94	0.5	0.89	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	1.53	1.17	1.05	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	0.98	0.83	1.03	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	0.81	0.9	1.02	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	0.19	0.19	0.22	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	0.86	0.92	0.67	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	0.5	0.47	0.57	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	0.47	0.54	0.64	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	0.27	0.32	0.41	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	0.75	0.91	0.98	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	0.61	0.77	0.81	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	0.51	0.7	0.76	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	1.03	1.13	1.05	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	0.73	0.7	0.4	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	1.73	1.49	1.02	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	1.49	1.76	1.17	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	1.81	2.16	1.5	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	0.23	0.23	0.23	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	1.41	1.41	1.26	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	NA	0.63	0.69	0.58	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	NA	0.41	0.44	0.67	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	NA	0.32	0.37	0.55	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	NA	0.58	0.63	0.68	NA	NA	NA
1754	NA	NA	NA	NA	NA	NA	NA	0.85	1.04	1.38	NA	NA	NA
