# Buma - Glacier Bay National Park and Preserve - PCSI - ITRDB AK173
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/29170
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-29170.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak173-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak173-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak173.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak173.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-02-22
#--------------------
# File_Last_Modified_Date
#   Date: 2020-02-22
#--------------------
# Title
#   Study_Name: Buma - Glacier Bay National Park and Preserve - PCSI - ITRDB AK173
#--------------------
# Investigators
#   Investigators: Buma, B.; Bisbing, S.M.; Wiles, G.(https://orcid.org/0000-0001-7977-5383); Bidlack, A.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2020-05-12.
#--------------------
# Publication
#   Authors: B. Buma, S.M. Bisbing, G. Wiles, A.L. Bidlack
#   Journal_Name: Ecology
#   Published_Title: 100 yr of primary succession highlights stochasticity and competition driving community establishment and stability
#   Published_Date_or_Year: 2019
#   Volume: 100
#   Pages: 
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1002/ecy.2885
#   Full_Citation: None
#   Abstract: The study of community succession is one of the oldest pursuits in ecology. Challenges remain in terms of evaluating the predictability of succession and the reliability of the chronosequence methods typically used to study community development. The research of William S. Cooper in Glacier Bay National Park is an early and well-known example of successional ecology that provides a long-term observational data set to test hypotheses derived from space-for-time substitutions. It also provides a unique opportunity to explore the importance of historical contingencies and as an example of a revitalized historical study system. We test the textbook successional trajectory in Glacier Bay and evaluate long-term plant community development via primary succession through extensive fieldwork, remote sensing, dendrochronological methods, and newly discovered data that fills in data gaps (1940s to late 1980s) in continuous measurement over 100+ years. To date, Cooper's quadrats do not support the classic facilitation model of succession in which a sequence of species interacts to form predictable successional trajectories. Rather, stochastic early community assembly and subsequent inhibition have dominated; most species arrived shortly after deglaciation and have remained stable for 50+ years. Chronosequence studies assuming prior composition are thus questionable, as no predictable species sequence or timeline was observed. This underscores the significance of assumptions about early conditions in chronosequences and the need to defend such assumptions. Furthermore, this work brings a classic study system in ecology up to date via a plot size expansion, new baseline biogeochemical data, and spatial mapping for future researchers for its second century of observation.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Glacier Bay National Park and Preserve
#   Location: Alaska
#   Northernmost_Latitude: 58.9667
#   Southernmost_Latitude: 58.9667
#   Easternmost_Longitude: -136.8167
#   Westernmost_Longitude: -136.8167
#   Elevation_m: 477
#--------------------
# Data_Collection
#   Collection_Name: AK173
#   First_Year: 1950
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q1-01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q1-09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q1-09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-01C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-01C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q2-08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q2-08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-01C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-01C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3-08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3-08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q4-03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q4-03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q4-05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q4-05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q6-10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q6-10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q7-16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q7-16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q8-04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q8-04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Spruce2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Spruce2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Spruce2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Spruce2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q1-01_raw	Q1-01A_raw	Q1-02_raw	Q1-03_raw	Q1-03A_raw	Q1-07_raw	Q1-07C_raw	Q1-08_raw	Q1-08A_raw	Q1-08B_raw	Q1-09_raw	Q2-01_raw	Q2-01A_raw	Q2-01B_raw	Q2-01C_raw	Q2-07B_raw	Q2-08_raw	Q3-01_raw	Q3-01A_raw	Q3-01B_raw	Q3-01C_raw	Q3-02_raw	Q3-07_raw	Q3-08A_raw	Q4-03A_raw	Q4-05A_raw	Q6-07_raw	Q6-07A_raw	Q6-07B_raw	Q6-08_raw	Q6-10_raw	Q7-16_raw	Q8-04_raw	Q8-04A_raw	Q8-04B_raw	Q8-04C_raw	Spruce2_raw	Spruce2A_raw
1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.558	NA	NA	NA
1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.758	NA	NA	NA
1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.796	NA	NA	NA
1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.958	NA	NA	NA
1954	NA	NA	NA	NA	2.126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.383	NA	NA	NA
1955	NA	NA	2.033	NA	3.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.318	NA	NA	NA
1956	NA	NA	3.639	NA	3.305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.979	NA	NA	NA
1957	NA	NA	2.802	NA	4.297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.805	NA	NA	NA
1958	NA	NA	3.102	NA	4.424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.311	5.569	NA	NA	NA
1959	NA	NA	3.774	NA	4.659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.092	6.203	NA	NA	NA
1960	NA	NA	4.484	NA	5.743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.632	8.829	7.536	NA	NA	NA
1961	NA	NA	6.27	NA	9.038	NA	NA	NA	NA	NA	NA	NA	5.101	6.097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	10.012	9.018	9.575	NA	NA	NA
1962	NA	NA	5.313	8.416	6.964	NA	NA	5.822	NA	2.202	NA	NA	7.986	10.182	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.267	NA	NA	0.849	NA	NA	NA	NA	NA	11.684	8.935	9.165	NA	NA	NA
1963	NA	NA	4.979	7.367	6.12	NA	NA	11.102	4.909	5.03	NA	NA	8.366	15.77	8.277	NA	NA	NA	NA	NA	NA	NA	NA	1.483	NA	NA	0.913	NA	NA	NA	NA	NA	12.636	11.605	10.246	6.536	NA	NA
1964	NA	NA	4.446	6.117	5.193	NA	NA	6.788	4.554	5.711	NA	NA	7.096	8.932	6.415	NA	NA	NA	NA	NA	NA	NA	NA	1.279	NA	NA	0.689	NA	NA	NA	NA	NA	9.927	8.34	8.318	10.563	NA	NA
1965	NA	NA	4.149	6.16	6.372	NA	NA	6.643	4.921	5.919	NA	NA	7.452	5.252	7.136	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA	0.754	NA	NA	NA	NA	NA	9.06	7.75	7.917	10.583	NA	NA
1966	NA	NA	3.368	5.398	5.102	NA	NA	7.007	5.199	4.89	NA	NA	5.891	4.702	6.011	NA	NA	NA	NA	NA	NA	NA	NA	1.334	NA	NA	0.915	NA	NA	NA	NA	NA	7.472	7.709	7.112	9.335	NA	NA
1967	NA	2.345	3.389	8.024	7.282	NA	NA	5.754	4.38	5.601	NA	NA	6.329	3.032	5.8	NA	NA	NA	NA	NA	NA	NA	NA	1.284	NA	NA	1.175	NA	NA	NA	NA	NA	9.504	8.322	8.064	10.689	NA	NA
1968	NA	2.844	2.568	8.193	7.409	7.971	NA	5.521	4.815	5.234	NA	NA	6.939	2.973	5.143	5.474	NA	NA	NA	NA	NA	NA	NA	1.694	NA	NA	2.885	NA	NA	NA	NA	NA	9.758	7.964	7.641	9.228	NA	NA
1969	NA	2.825	2.054	7.26	6.371	11.852	NA	5.429	5.133	4.953	NA	NA	5.37	3.793	3.283	12.744	NA	NA	NA	NA	NA	NA	NA	2.441	NA	NA	1.876	NA	7.417	NA	NA	NA	8.319	7.918	6.096	5.04	NA	3.836
1970	NA	5.926	2.371	8.851	8.321	13.322	11.031	6.698	5.466	6.096	NA	NA	7.416	5.309	5.801	13.106	3.14	NA	NA	NA	NA	NA	NA	3.019	NA	NA	1.767	NA	7.455	NA	NA	NA	7.706	7.381	6.583	7.071	NA	8.653
1971	NA	6.1	1.863	8.17	6.731	12.45	15.785	5.934	6.229	4.741	4.042	NA	7.599	7.981	6.203	11.262	2.506	NA	NA	NA	NA	NA	NA	1.908	NA	2.249	2.359	NA	6.964	NA	NA	NA	6.205	7.029	5.355	5.929	NA	8.89
1972	NA	4.933	2.848	6.902	5.928	10.5	12.618	4.512	4.062	3.356	8.27	NA	5.99	7.476	5.552	10.309	2.564	NA	NA	NA	NA	NA	NA	1.8	NA	2.468	1.168	NA	5.61	NA	NA	NA	5.503	5.821	4.445	4.932	NA	7.323
1973	NA	4.636	3.091	6.033	6.879	11.113	13.482	5.17	2.981	3.461	6.196	NA	6.65	5.531	6.765	10.329	3.04	NA	NA	NA	NA	NA	NA	1.973	NA	2.528	1.212	NA	7.112	NA	NA	NA	6.012	6.859	5.059	5.948	NA	8.234
1974	NA	4.254	3.064	4.615	5.334	9.419	9.919	5.623	3.515	3.939	3.743	NA	7.263	6.011	7.345	8.742	2.418	NA	NA	NA	NA	NA	NA	1.824	NA	1.914	1.768	NA	6.921	NA	NA	NA	5.36	6.105	5.059	5.653	NA	8.045
1975	NA	4.617	3.389	5.08	6.096	10.837	10.082	5.618	3.969	3.873	4.647	NA	6.879	5.496	7.135	9.377	2.127	NA	NA	NA	NA	NA	NA	1.99	3.732	1.926	1.772	NA	7.198	NA	NA	NA	5.869	5.483	4.678	5.651	NA	8.298
1976	NA	4.847	2.731	6.521	6.732	9.229	8.53	7.408	4.728	4.792	6.896	NA	4.447	6.607	7.136	8.108	2.388	NA	NA	NA	NA	NA	NA	1.778	7.171	2.791	2.35	NA	7.239	NA	NA	NA	6.922	6.265	5.588	6.8	7.689	7.685
1977	NA	6.329	3.433	7.535	7.408	8.593	7.219	7.471	5.76	4.895	6.766	NA	4.669	5.337	4.34	7.725	2.15	NA	NA	NA	NA	NA	NA	1.651	5.658	2.721	3.226	NA	8.318	NA	NA	NA	8.552	7.239	6.202	7.557	8.555	9.441
1978	16.743	6.053	3.18	7.345	6.139	7.345	5.209	7.154	5.803	5.313	6.739	NA	7.033	7.705	7.165	6.075	1.86	NA	NA	NA	NA	NA	NA	1.778	5.324	1.44	3.551	NA	6.71	NA	2.819	NA	7.895	6.502	5.757	6.795	8.467	9.886
1979	12.451	6.056	3.027	7.641	6.88	7.663	6.224	7.345	5.041	6.796	6.945	NA	6.185	8.023	6.943	6.25	3.078	NA	NA	NA	NA	NA	NA	2.794	4.995	1.081	2.095	NA	7.493	NA	5.704	NA	7.641	6.521	4.826	7.218	8.109	9.485
1980	10.223	7.556	5.32	7.303	6.413	8.509	7.579	8.022	5.888	8.318	8.83	8.638	6.52	7.81	8.467	7.939	3.818	NA	NA	NA	NA	NA	NA	3.282	4.974	1.78	3.589	NA	7.895	NA	2.495	NA	8.425	8.32	5.778	7.366	7.053	10.018
1981	9.741	8.192	5.334	8.17	6.604	9.334	7.753	7.556	8.109	9.166	9.231	9.652	7.975	8.976	8.68	8.096	3.75	NA	NA	NA	NA	NA	NA	3.302	5.042	1.947	6.145	NA	7.62	NA	6.501	NA	6.755	9.504	6.604	7.308	9.038	9.95
1982	9.568	7.493	4.516	8.191	6.605	9.398	7.006	8.192	8.996	8.236	8.764	8.242	8.868	8.382	8.679	8.531	3.896	NA	NA	NA	NA	NA	NA	3.832	9.539	1.422	4.077	NA	6.71	NA	8.039	NA	6.626	6.795	5.271	6.097	8.28	9.123
1983	11.473	8.891	4.196	9.039	7.408	9.569	7.26	8.466	9.13	9.123	10.017	9.201	8.215	8.617	9.017	8.321	4.879	NA	NA	NA	NA	NA	NA	4.931	16.193	1.398	3.655	NA	7.937	NA	9.212	3.344	7.96	8.276	5.695	8.554	7.979	8.7
1984	9.885	10.14	3.578	8.085	6.499	10.076	7.98	7.748	10.339	8.595	9.38	7.517	7.243	7.708	9.296	9.242	4.245	NA	NA	NA	NA	NA	NA	4.255	4.367	2.561	4.016	NA	8.425	6.634	8.128	1.482	7.979	8.362	5.778	7.388	8.214	8.151
1985	8.784	8.974	3.727	6.879	5.334	9.527	6.921	6.393	7.688	9.379	8.128	8.183	6.839	7.028	7.07	7.754	4.117	NA	NA	NA	NA	NA	NA	4.381	5.472	2.603	3.858	NA	6.098	7.388	7.516	2.751	6.35	5.546	4.721	5.377	10.753	7.895
1986	11.261	9.864	3.729	8.087	5.737	9.231	8.022	7.303	8.744	10.435	8.868	8.58	7.029	7.43	8.467	9	4.847	1.663	NA	NA	NA	NA	NA	4.742	6.008	3.154	4.257	NA	6.753	8.111	7.365	3.611	5.948	6.246	5.102	5.503	10.822	8.128
1987	12.15	10.14	4.256	8.043	6.837	9.44	8.044	7.77	3.143	11.136	8.319	8.199	6.836	7.027	6.159	9.596	5.549	2.247	NA	NA	NA	NA	1.048	4.741	5.256	2.182	3.89	NA	6.795	9.277	7.599	3.273	5.736	6.18	5.206	5.351	10.969	8.362
1988	12.235	11.409	4.169	7.303	6.901	10.752	6.181	4.279	8.554	9.736	10.29	7.866	7.197	6.985	6.267	10.862	6.267	1.316	NA	NA	NA	NA	1.229	5.125	5.675	2.414	5.37	3.76	6.498	11.388	7.621	3.922	6.308	6.353	6.139	6.034	10.33	8.406
1989	11.134	10.35	4.17	6.138	5.651	9.803	4.553	3.365	7.16	7.346	9.235	9.531	6.774	5.148	6.604	9.417	6.562	1.146	NA	NA	NA	NA	1.291	6.712	5.632	1.948	4.011	14.226	5.949	12.213	6.202	4.827	6.667	5.866	5.377	5.779	8.619	7.558
1990	10.033	10.097	3.429	6.604	6.202	9.617	7.966	3.75	7.474	6.477	8.742	8.846	6.986	7.113	7.219	8.153	5.545	1.079	NA	NA	NA	NA	2.388	5.78	6.605	2.415	4.015	9.037	6.224	12.853	6.477	4.789	6.058	7.074	5.186	5.53	7.45	7.641
1991	8.318	8.424	2.713	5.718	5.189	10.415	3.283	3.945	6.434	4.43	7.262	7.2	6.84	6.477	6.268	8.996	5.969	1.887	NA	NA	NA	NA	2.118	5.929	7.704	2.477	4.064	6.834	5.355	11.183	5.441	5.757	5.314	5.99	4.532	4.764	8.131	7.095
1992	9.398	9.377	2.985	6.162	5.694	10.671	4.318	4.461	7.05	3.809	6.266	7.578	6.033	6.392	6.887	9.43	5.715	2.287	4.606	NA	5.136	NA	2.102	5.06	7.433	3.705	5.525	8.031	4.995	10.753	5.144	7.049	5.122	5.759	4.064	4.381	9.571	7.006
1993	8.026	5.491	2.921	5.546	5.335	8.347	3.852	3.566	5.673	3.708	6.202	6.71	5.927	4.784	6.084	7.947	5.673	2.716	3.738	NA	4.257	NA	3.701	5.19	7.261	5.15	6.457	7.602	5.485	8.128	4.763	4.573	4.976	4.594	4	4.493	6.964	5.038
