# Copenheaver - Zoar State Forest (flood plain) - FAGR - ITRDB VA031
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/9963
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-9963.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va031-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; va031-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va031.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/va031.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-07-14
#--------------------
# File_Last_Modified_Date
#   Date: 2010-07-14
#--------------------
# Title
#   Study_Name: Copenheaver - Zoar State Forest (flood plain) - FAGR - ITRDB VA031
#--------------------
# Investigators
#   Investigators: Copenheaver, C.A.(https://orcid.org/0000-0003-1778-3593)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology 
# #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Journal of the Torrey Botanical Society
#   Published_Title: Dendroclimatic analysis of a bottomland hardwood forest:  Floodplain vs. terrace responses.
#   Published_Date_or_Year: 2007
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Copenheaver, C.A., M.W. Yancey, E. Pantaleoni, and V.R. Emrick. 2007. 
Dendroclimatic analysis of a bottomland hardwood forest: 
Floodplain vs. terrace responses.  
Journal of the Torrey Botanical Society 134:505-511.


#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Zoar State Forest (flood plain)
#   Location: Virginia
#   Northernmost_Latitude: 37.7833
#   Southernmost_Latitude: 37.7833
#   Easternmost_Longitude: -77.1
#   Westernmost_Longitude: -77.1
#   Elevation_m: 4
#--------------------
# Data_Collection
#   Collection_Name: VA031
#   First_Year: 1854
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus grandifolia Ehrh.
#   Common_Name: American beech
#   Tree_Species_Code: FAGR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## zlbe01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe16a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe16a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe16b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe16b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe17a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe17a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe17b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe17b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe18a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe18a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe20b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe20b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe20a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe20a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zlbe18b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zlbe18b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	zlbe01b_raw	zlbe03a_raw	zlbe03b_raw	zlbe04a_raw	zlbe04b_raw	zlbe05b_raw	zlbe07a_raw	zlbe07b_raw	zlbe09a_raw	zlbe09b_raw	zlbe10a_raw	zlbe10b_raw	zlbe11b_raw	zlbe12a_raw	zlbe12b_raw	zlbe14a_raw	zlbe14b_raw	zlbe15a_raw	zlbe15b_raw	zlbe16a_raw	zlbe16b_raw	zlbe17a_raw	zlbe17b_raw	zlbe18a_raw	zlbe20b_raw	zlbe20a_raw	zlbe18b_raw
1854	NA	NA	NA	NA	NA	0.544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	0.415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	0.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	NA	NA	NA	NA	NA	0.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	NA	NA	NA	NA	0.235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	NA	NA	NA	NA	0.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	NA	NA	NA	0.174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	0.289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	0.299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	0.223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	NA	0.161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	NA	NA	NA	0.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	0.426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	1.11	NA	NA	0.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	0.861	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	0.989	NA	NA	0.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	0.828	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	0.783	NA	NA	0.399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	0.708	NA	NA	0.502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	0.711	NA	NA	0.467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	0.952	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	0.314	NA	NA	0.531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA
1878	NA	NA	0.573	NA	NA	0.394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.506	NA	NA	NA
1879	NA	NA	0.853	NA	NA	0.464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.323	NA	NA	NA
1880	NA	NA	1.694	NA	NA	0.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.932	NA	NA	NA
1881	NA	NA	1.34	NA	NA	1.269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.303	NA	NA	NA
1882	NA	NA	1.236	NA	NA	1.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.034	NA	NA	1.126
1883	NA	0.962	0.578	NA	NA	2.197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.039	NA	NA	1.501
1884	NA	1.143	0.947	NA	NA	1.498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	3.783	NA	NA	0.717
1885	NA	0.798	0.791	NA	NA	0.917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.521	NA	NA	NA	NA	NA	NA	2.354	NA	NA	2
1886	NA	0.904	1.328	NA	NA	1.195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.182	NA	NA	NA	NA	NA	NA	2.549	NA	NA	1.843
1887	NA	1.003	1.305	NA	NA	1.154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953	NA	NA	NA	NA	NA	NA	4.288	NA	NA	0.521
1888	NA	1.046	1.791	NA	NA	0.611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.006	NA	NA	NA	NA	NA	NA	3.777	NA	NA	2.604
1889	NA	1.164	1.729	NA	NA	0.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.374	NA	NA	NA	NA	NA	NA	3.447	NA	NA	3.218
1890	NA	1.73	1.258	NA	NA	1.834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.964	NA	NA	NA	NA	NA	NA	2.659	NA	NA	2.211
1891	NA	1.237	1.011	NA	NA	3.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.213	NA	NA	NA	NA	NA	NA	2.426	NA	NA	2.389
1892	NA	1.104	1.054	NA	NA	2.673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	3.809	NA	NA	2.007
1893	NA	1.041	1.609	NA	NA	2.875	NA	NA	NA	NA	NA	NA	NA	NA	0.685	NA	0.607	NA	NA	NA	NA	NA	NA	3.614	NA	NA	1.902
1894	NA	0.728	1.282	NA	NA	2.478	NA	NA	NA	NA	NA	NA	NA	NA	0.455	NA	0.64	NA	NA	NA	NA	NA	NA	2.979	NA	NA	1.958
1895	NA	1.171	1.493	NA	NA	1.661	NA	NA	NA	NA	NA	NA	NA	NA	0.582	NA	0.645	NA	NA	NA	NA	NA	NA	3.722	NA	NA	1.451
1896	NA	0.923	0.815	0.49	NA	1.816	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	0.697	NA	NA	NA	NA	NA	NA	3.936	NA	NA	2.548
1897	NA	1.828	1.25	1.154	NA	1.903	NA	NA	NA	NA	NA	NA	NA	NA	0.411	NA	1.065	NA	NA	NA	NA	NA	NA	2.911	NA	NA	3.177
1898	NA	1.191	1.277	1.369	NA	2.139	NA	NA	NA	NA	NA	NA	NA	NA	0.582	NA	1.194	NA	NA	NA	NA	NA	NA	2.197	NA	NA	2.976
1899	NA	1.154	1.02	0.748	NA	2.209	NA	NA	NA	NA	NA	NA	NA	NA	0.318	NA	0.793	NA	NA	NA	NA	NA	NA	2.11	NA	NA	3.383
1900	NA	1.019	1.077	0.779	NA	2.138	NA	NA	NA	NA	NA	NA	NA	NA	0.287	NA	0.465	NA	NA	NA	NA	NA	NA	1.833	NA	NA	2.541
1901	NA	0.592	0.611	0.638	NA	1.256	NA	NA	NA	NA	NA	NA	NA	NA	0.194	NA	0.465	NA	NA	NA	1.205	NA	NA	2.026	NA	NA	2.726
1902	NA	0.742	0.771	1.912	NA	1.673	NA	NA	NA	NA	NA	NA	NA	NA	0.269	NA	0.82	NA	NA	NA	0.606	NA	NA	1.447	NA	NA	2.641
1903	NA	0.547	0.7	1.939	NA	1.142	NA	NA	NA	NA	NA	NA	NA	NA	0.124	NA	0.471	NA	NA	NA	0.848	NA	NA	2.33	NA	NA	2.279
1904	NA	0.739	0.708	2.473	NA	1.001	NA	NA	NA	NA	NA	NA	NA	NA	0.368	NA	0.916	NA	NA	NA	1.733	NA	NA	3.188	NA	NA	1.538
