# Touchan - Huysink Lake - ABMA - ITRDB CA696
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/29813
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-29813.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca696-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca696-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca696.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca696.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2020-05-21
#--------------------
# Title
#   Study_Name: Touchan - Huysink Lake - ABMA - ITRDB CA696
#--------------------
# Investigators
#   Investigators: Touchan, R.; Lepley, K.S.; Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Campbell, R.; Shamir, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2020-07-08.
#--------------------
# Publication
#   Authors: Kai Lepley, Ramzi Touchan, David Meko, Eylon Shamir, Rochelle Graham, and Donald Falk
#   Journal_Name: The Holocene
#   Published_Title: A multi-century Sierra Nevada snowpack reconstruction modeled using upper-elevation coniferous tree rings (California, USA)
#   Published_Date_or_Year: 2020
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1177/0959683620919972
#   Full_Citation: None
#   Abstract: Snowpack in the Sierra Nevada Mountains accounts for around one-third of California's water supply. Melting snow provides water into dry summer months characteristic of the region's Mediterranean climate. As climate changes, understanding patterns of snowpack, snowmelt, and biological response is critical in this region of agricultural, recreational, and ecological value. Here we investigated the relationships between tree rings of montane conifer trees (Tsuga mertensiana, Abies magnifica, Abies concolor, Calocedrus decurrens, Juniperus occidentalis, and Pinus ponderosa) and regional climate indices with the goal of reconstructing April 1 snow-water equivalent (SWE) in the North Fork American River watershed of the Sierra Nevada. Chronologies were positively correlated with April 1 SWE of the year prior to ring formation. Temporal trends in correlation between tree-ring chronologies and climate indices indicate strengthening tree growth response to climate over time. We developed a skillful, nested reconstruction for April 1 SWE, 1661-2013. Variability of the reconstruction is within the envelope of 20th and 21st-century variability; however, the 2015 record low snowpack is unprecedented in the tree-ring record, as in results from previous studies. Future research should focus on integrating modern snow sensor data into paleoclimate research and understanding mechanistic linkages between snow and tree growth response.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1445895
#--------------------
# Site_Information
#   Site_Name: Huysink Lake
#   Location: California
#   Northernmost_Latitude: 39.2822
#   Southernmost_Latitude: 39.2822
#   Easternmost_Longitude: -120.5278
#   Westernmost_Longitude: -120.5278
#   Elevation_m: 2008
#--------------------
# Data_Collection
#   Collection_Name: CA696
#   First_Year: 1799
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies magnifica A. Murray
#   Common_Name: California red fir
#   Tree_Species_Code: ABMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HYS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HYS20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HYS20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HYS01A_raw	HYS01B_raw	HYS04A_raw	HYS04B_raw	HYS02B_raw	HYS02A_raw	HYS03A_raw	HYS03B_raw	HYS05A_raw	HYS05B_raw	HYS06A_raw	HYS06B_raw	HYS07A_raw	HYS07B_raw	HYS08A_raw	HYS08B_raw	HYS09A_raw	HYS09B_raw	HYS10A_raw	HYS10B_raw	HYS11A_raw	HYS11B_raw	HYS12A_raw	HYS12B_raw	HYS13A_raw	HYS13B_raw	HYS14A_raw	HYS14B_raw	HYS15A_raw	HYS15B_raw	HYS16A_raw	HYS16B_raw	HYS17A_raw	HYS17B_raw	HYS18A_raw	HYS18B_raw	HYS19A_raw	HYS19B_raw	HYS20A_raw	HYS20B_raw
1799	NA	3.213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	4.298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	2.627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	3.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	4.664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	3.577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	4.139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	4.651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	4.011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	5.432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	4.174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	2.751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	NA	4.254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	NA	5.341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	NA	4.818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	NA	4.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	2.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	3.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	6.949	3.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	6.759	2.901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	3.936	3.264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	3.483	4.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.008	NA	2.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	3.953	3.084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.747	NA	2.947	NA	NA	NA	NA	NA	NA	NA	2.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	2.743	3.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.537	NA	3.988	NA	NA	NA	NA	NA	NA	NA	4.086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	3.829	2.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.384	NA	2.603	NA	NA	NA	NA	NA	NA	NA	2.461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	3.768	2.382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.617	NA	3.716	NA	NA	NA	NA	NA	NA	NA	4.327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	3.299	2.535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.373	NA	1.408	NA	NA	NA	NA	NA	NA	NA	2.499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	3.511	3.865	3.694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.249	NA	2.717	NA	NA	NA	NA	NA	NA	NA	3.955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	3.104	3.498	4.084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.293	NA	4.081	NA	NA	NA	NA	NA	NA	NA	5.077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	2.505	3.697	4.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.473	NA	2.449	NA	NA	NA	NA	NA	NA	NA	3.059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	2.624	2.903	5.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.849	NA	5.391	NA	NA	NA	2.851	NA	NA	NA	3.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	2.245	2.942	4.27	NA	NA	NA	NA	5.779	1.698	NA	NA	NA	NA	NA	NA	NA	2.982	NA	4.557	NA	NA	NA	3.07	NA	NA	NA	4.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	2.083	2.959	3.835	NA	NA	NA	NA	5.463	1.54	NA	NA	NA	NA	NA	NA	NA	3.273	NA	5.506	NA	NA	NA	2.275	NA	NA	NA	3.429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	2.233	3.96	5.163	NA	NA	NA	5.196	5.993	1.919	NA	NA	NA	NA	NA	NA	NA	3.752	NA	6.587	NA	NA	NA	3.276	NA	NA	NA	3.497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	2.591	4.525	4.538	NA	NA	NA	4.113	5.336	1.355	3.936	NA	NA	NA	NA	NA	NA	2.942	NA	4.964	NA	NA	NA	1.901	NA	NA	NA	2.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	2.462	3.636	4.776	NA	NA	NA	4.35	4.322	1.069	1.964	NA	NA	NA	NA	NA	NA	3.526	NA	6.031	NA	NA	NA	3.728	NA	NA	NA	3.068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	2.456	2.733	6.096	NA	NA	NA	4.647	4.516	0.813	1.633	NA	NA	NA	NA	NA	NA	4.016	NA	5.512	5.223	NA	NA	4.469	NA	NA	NA	3.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	2.114	2.93	5.061	NA	NA	NA	4.733	5.275	0.784	1.341	NA	NA	NA	NA	NA	NA	3.773	NA	3.755	3.324	NA	NA	3.347	NA	NA	NA	3.315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	3.065	3.438	5.498	NA	NA	NA	6.133	5.555	1.144	1.974	NA	NA	NA	NA	NA	NA	4.647	NA	4.594	4.624	NA	NA	4.362	NA	NA	NA	4.691	4.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	2.995	3.222	6.017	NA	NA	NA	6.904	7.499	0.849	1.741	NA	NA	NA	NA	NA	NA	3.804	NA	4.272	4.114	NA	NA	3.496	NA	NA	NA	4.655	3.868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	2.568	3.487	4.809	NA	NA	NA	6.06	6.246	1.178	1.667	NA	NA	NA	NA	NA	NA	4.395	NA	5.076	4.677	NA	NA	4.137	NA	NA	NA	5.072	4.877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	2.595	3.378	3.852	NA	NA	NA	5.619	4.447	0.919	1.356	NA	NA	NA	NA	NA	NA	2.814	NA	3.803	3.794	NA	NA	3.794	NA	NA	NA	4.974	4.067	NA	NA	NA	NA	1.955	NA	NA	NA	NA	NA	NA	NA
1841	1.87	2.419	3.029	NA	NA	NA	8.453	6.208	1.799	1.829	NA	NA	NA	NA	NA	NA	3.709	NA	4.821	3.927	NA	NA	3.782	NA	NA	NA	5.692	3.798	NA	NA	NA	NA	1.848	NA	NA	NA	NA	NA	NA	NA
1842	1.91	1.963	3.11	NA	NA	NA	5.251	5.109	0.732	0.618	NA	NA	NA	NA	NA	NA	2.818	NA	3.158	3.046	NA	NA	3.679	NA	NA	NA	7.28	3.313	NA	NA	NA	NA	0.674	NA	NA	NA	NA	NA	NA	NA
1843	2.142	2.427	4.47	4.104	NA	NA	6.211	5.21	1.458	1.771	NA	NA	NA	NA	NA	NA	3.663	NA	4.013	4.859	NA	NA	4.963	NA	NA	NA	8.931	4.973	NA	NA	NA	NA	1.232	NA	NA	NA	NA	NA	NA	NA
1844	1.568	2.262	4.424	4.076	NA	NA	4.491	4.293	1.546	1.69	NA	NA	NA	NA	NA	NA	4.774	NA	3.506	3.596	NA	NA	4.402	NA	NA	NA	7.645	3.893	NA	NA	NA	NA	1.156	NA	NA	NA	NA	NA	NA	NA
1845	2.276	3.495	5.111	4.816	NA	NA	7.164	6.126	2.367	1.862	NA	NA	NA	NA	NA	NA	4.883	NA	5.293	4.727	NA	NA	6.087	NA	NA	NA	4.832	5.047	NA	NA	NA	NA	1.608	NA	7.817	NA	NA	NA	NA	NA
