# Copenheaver - Woods Creek State Natural Area - ACSH - ITRDB WI061
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34013
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34013.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi061-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi061-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi061.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi061.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-08-27
#--------------------
# File_Last_Modified_Date
#   Date: 2021-08-27
#--------------------
# Title
#   Study_Name: Copenheaver - Woods Creek State Natural Area - ACSH - ITRDB WI061
#--------------------
# Investigators
#   Investigators: Copenheaver, C.A.(https://orcid.org/0000-0003-1778-3593); Shumaker, K.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: In the Dendrochronologia publication this site was called Long Lake, WI NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Carolyn A. Copenheaver, Ketia L. Shumaker, Brittany M. Butcher, George E.Hahn, La'Portia J. Perkins
#   Journal_Name: Dendrochronologia
#   Published_Title: Dendroclimatology of sugar maple (Acer saccharum): Climate-growth response in a late-successional species
#   Published_Date_or_Year: 2020
#   Volume: 63
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2020.125747
#   Full_Citation: None
#   Abstract: Sugar maple (Acer saccharum) is a shade-tolerant, late successional dominant species in the North American eastern deciduous forest. The objective of this study was to quantify the relationship between climate and radial growth in sugar maple and to identify spatial and temporal patterns in dendroclimatic response. We used a combination of archived sugar maple tree-ring chronologies and newly sampled sites to calculate dendroclimatic response of sugar maple at 13 sites in the United States and Canada. At all sites, sugar maple growth was significantly correlated to monthly temperature, precipitation, or Palmer Drought Severity Index. However, there were no generalizable patterns in sugar maple's growth response to climate. Individual sites had unique dendroclimatic responses with respect to: a) which climatic variables were correlated to radial growth; b) what months had significant correlations between climate and radial growth; and c) what years had significant correlations between climate and radial growth. The individualistic dendroclimatic response of sugar maple appears to reflect a plastic response of the species to changes in climate perhaps related to its status as a strong competitor in late-successional forests. This ability to survive a wide range of environmental conditions may bode well for the species persistence under variable future climatic conditions. It also points to the need for more research on late-successional species in examining forest response to potential climate change scenarios because these species may be more resilient than early-successional species.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: 2016-67003-24944
#--------------------
# Site_Information
#   Site_Name: Woods Creek State Natural Area
#   Location: Wisconsin
#   Northernmost_Latitude: 45.833
#   Southernmost_Latitude: 45.833
#   Easternmost_Longitude: -88.5667
#   Westernmost_Longitude: -88.5667
#   Elevation_m: 453
#--------------------
# Data_Collection
#   Collection_Name: WI061
#   First_Year: 1903
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WCSM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM28A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM28A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WCSM29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WCSM29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WCSM05A_raw	WCSM06A_raw	WCSM06B_raw	WCSM07A_raw	WCSM07B_raw	WCSM08A_raw	WCSM09A_raw	WCSM09B_raw	WCSM10A_raw	WCSM10B_raw	WCSM11A_raw	WCSM11B_raw	WCSM12A_raw	WCSM12B_raw	WCSM13A_raw	WCSM13B_raw	WCSM15A_raw	WCSM15B_raw	WCSM16A_raw	WCSM16B_raw	WCSM17A_raw	WCSM17B_raw	WCSM18A_raw	WCSM18B_raw	WCSM19A_raw	WCSM20A_raw	WCSM21A_raw	WCSM21B_raw	WCSM22A_raw	WCSM23A_raw	WCSM23B_raw	WCSM24A_raw	WCSM24B_raw	WCSM25A_raw	WCSM25B_raw	WCSM26A_raw	WCSM26B_raw	WCSM27A_raw	WCSM27B_raw	WCSM28A_raw	WCSM28B_raw	WCSM29A_raw	WCSM29B_raw
1903	1.406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	1.324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	0.722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	0.838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	0.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	1.302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	1.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	0.874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	0.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	1.144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	1.066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	1.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	0.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	0.876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	0.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	0.304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	0.452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	0.414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	0.768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	0.988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	0.362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	1.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	1.608	NA	NA	NA	NA	2.584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	2.604	NA	NA	NA	NA	1.646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	1.94	NA	NA	NA	0.3	1.046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	2.466	NA	NA	NA	0.272	1.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	2.14	NA	NA	NA	0.148	1.762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	3.08	NA	NA	NA	0.3	1.45	NA	NA	NA	NA	NA	NA	0.864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	3.864	NA	NA	NA	0.576	1.516	NA	NA	NA	NA	0.904	0.98	0.878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.008	NA	NA	NA	NA
1937	2.152	NA	NA	NA	0.362	1.614	NA	NA	NA	NA	0.634	0.486	0.504	NA	0.442	NA	NA	NA	NA	NA	NA	0.842	NA	NA	0.492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA
1938	2.872	NA	NA	NA	0.442	1.856	NA	NA	NA	NA	0.654	0.632	0.364	NA	0.664	NA	NA	NA	NA	NA	NA	0.654	NA	NA	0.434	2.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.858	NA	NA	NA	NA
1939	2.606	NA	NA	NA	0.762	1.224	NA	NA	NA	NA	0.838	0.888	0.216	NA	0.704	NA	NA	NA	NA	NA	NA	0.488	NA	NA	0.26	1.784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	3.684	NA
1940	2.214	NA	NA	NA	1.218	1.666	1.54	NA	NA	NA	0.94	0.82	0.614	0.574	0.984	NA	1.866	NA	NA	NA	NA	0.16	1.074	NA	0.396	1.932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.036	NA	NA	2.06	NA
1941	3.222	NA	NA	NA	0.904	1.168	1.254	NA	NA	NA	1.342	1.202	0.576	0.578	1.114	NA	3.172	NA	NA	NA	NA	0.556	1.172	1.064	0.584	2.906	NA	NA	NA	NA	2.454	1.142	NA	NA	NA	NA	NA	NA	1.952	NA	NA	1.994	NA
1942	3.304	NA	NA	NA	0.85	1.4	1.08	NA	NA	NA	1.09	0.958	0.376	0.542	1.392	NA	2.228	NA	NA	NA	NA	1.61	0.868	0.586	0.608	1.77	NA	NA	NA	NA	1.836	1.202	NA	NA	NA	NA	NA	NA	0.988	NA	NA	1.242	NA
1943	3.3	NA	NA	NA	0.75	1.436	0.904	0.992	NA	NA	0.958	1.046	0.928	0.78	1.034	NA	1.488	NA	NA	0.492	NA	0.996	1.158	0.908	0.64	2.678	NA	NA	NA	NA	1.492	0.816	NA	NA	NA	NA	NA	NA	1.806	NA	NA	0.972	NA
1944	1.644	NA	NA	NA	0.78	1.432	1.262	1.276	NA	NA	1.202	1.204	0.856	0.878	0.938	NA	1.51	NA	NA	0.686	NA	1.204	1.022	1.05	0.416	1.428	NA	NA	NA	NA	2.062	0.944	NA	NA	NA	NA	NA	NA	1.54	NA	NA	1.298	NA
1945	1.708	NA	NA	NA	0.842	1.646	1.108	0.99	NA	NA	1.262	1.472	1.306	0.994	1.074	NA	1.918	NA	NA	1.352	NA	0.802	0.87	1.162	0.508	1.418	NA	NA	NA	NA	1.322	1.368	NA	NA	NA	NA	NA	NA	1.948	NA	NA	1.678	NA
1946	1.292	NA	NA	NA	0.912	1.34	1.076	1.118	NA	NA	1.092	1.128	1.108	0.732	0.914	NA	1.528	NA	NA	1.512	NA	0.612	1.136	1.176	0.338	1.096	NA	NA	NA	NA	1.676	1.588	NA	NA	NA	NA	NA	NA	2.03	NA	NA	1.352	NA
1947	0.998	NA	1.01	NA	1.292	1.14	1.31	1.51	NA	NA	1.238	1.274	1.246	0.782	0.968	NA	1.266	NA	NA	1.088	0.826	0.628	0.914	0.94	0.356	1.152	NA	NA	NA	NA	1.53	1.584	NA	NA	NA	NA	NA	NA	2.08	NA	NA	1.424	NA
1948	1.416	NA	0.544	NA	0.86	0.136	1.07	0.888	NA	NA	0.76	0.56	0.714	0.602	0.48	NA	0.436	NA	NA	0.24	0.404	0.272	0.314	0.482	0.592	0.818	NA	NA	NA	NA	1.638	1.63	NA	NA	NA	NA	NA	NA	0.88	NA	NA	0.832	NA
1949	0.534	NA	0.736	NA	0.224	0.306	1.63	1.9	NA	NA	1.172	1.046	1.356	1.2	1.112	NA	0.594	NA	NA	1.32	0.89	0.64	0.812	0.782	0.47	1.074	NA	NA	NA	NA	1.594	0.458	NA	NA	NA	NA	NA	NA	1.462	NA	NA	1.162	4.308
