# Stahle - Lynn Hollow - QUPR - ITRDB TN021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4890
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4890.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn021-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn021-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Lynn Hollow - QUPR - ITRDB TN021
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Therrell, M.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lynn Hollow
#   Location: Tennessee
#   Northernmost_Latitude: 35.62
#   Southernmost_Latitude: 35.62
#   Easternmost_Longitude: -85.43
#   Westernmost_Longitude: -85.43
#   Elevation_m: 700
#--------------------
# Data_Collection
#   Collection_Name: TN021
#   First_Year: 1750
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus prinus L.
#   Common_Name: chestnut oak
#   Tree_Species_Code: QUPR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LYN02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LYN18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LYN18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LYN02A_raw	LYN02B_raw	LYN03A_raw	LYN04A_raw	LYN04B_raw	LYN05A_raw	LYN05B_raw	LYN06A_raw	LYN07A_raw	LYN07B_raw	LYN08A_raw	LYN08B_raw	LYN09A_raw	LYN10A_raw	LYN10B_raw	LYN12A_raw	LYN15A_raw	LYN18A_raw	LYN18B_raw
1911	0.534	0.767	0.512	0.673	0.453	0.693	1.007	0.646	0.858	0.81	0.361	0.432	0.815	0.532	0.664	0.669	0.952	0.603	0.602
1912	0.967	1.439	1.064	0.78	0.518	1.224	1.664	0.843	0.805	1.338	0.524	0.667	1.272	0.705	0.841	0.924	1.304	0.803	0.913
1913	0.761	1.131	0.905	0.751	0.542	0.99	1.492	0.781	0.748	0.986	0.565	0.83	1.061	0.597	0.673	0.898	1.018	0.642	0.741
1914	0.699	0.949	0.607	0.656	0.455	0.769	1	0.652	0.613	0.769	0.488	0.43	0.839	0.525	0.548	0.719	0.818	0.596	0.655
1915	1.048	1.39	0.888	0.805	0.548	1.194	1.581	0.947	0.96	1.188	0.427	0.671	1.11	0.63	0.688	0.993	1.097	0.674	0.863
1916	0.954	1.231	1.109	0.88	0.525	1.055	1.461	0.977	1.095	1.208	0.611	0.653	1.266	0.764	0.745	1.011	1.322	0.684	0.757
1917	0.807	1.303	1.266	0.823	0.55	1.218	1.546	0.937	1.263	1.749	0.559	0.68	1.098	0.747	0.866	0.843	1.197	0.576	0.777
1918	0.733	1.172	1.345	0.888	0.652	0.998	1.483	0.998	1.063	1.692	0.674	0.736	1.085	0.739	0.959	0.894	1.12	0.509	0.716
1919	0.723	1.348	1.28	0.888	0.518	1.296	1.497	0.916	1.158	1.25	0.574	0.654	1.19	0.871	1.111	0.945	1.101	0.527	0.775
1920	0.639	1.123	1.016	0.829	0.619	0.871	1.315	0.919	0.908	1.092	0.595	0.582	1.024	0.762	0.903	0.901	1.23	0.56	0.731
1921	0.501	0.827	0.701	0.758	0.449	0.802	1.07	0.858	0.796	0.725	0.581	0.554	0.85	0.587	0.634	0.819	1.005	0.461	0.585
1922	0.795	1.86	1.138	1.111	0.539	1.11	1.483	0.986	1.114	1.314	0.554	0.857	1.059	0.784	0.863	0.933	1.526	0.513	0.731
1923	0.943	2.233	1.177	1.016	0.591	1.026	1.554	0.897	1.172	1.258	0.531	0.662	0.951	0.707	0.717	1.101	1.296	0.577	0.632
1924	0.903	1.545	1.125	0.992	0.602	1.08	1.434	0.918	2.119	2.184	0.546	0.627	1.05	0.716	0.66	1.123	1.6	0.498	0.746
1925	0.652	1.331	1.013	0.666	0.471	0.916	1.296	0.688	0.79	0.705	0.392	0.574	0.74	0.57	0.567	1.097	1.127	0.5	0.485
1926	1.046	1.904	0.562	0.777	0.483	0.947	1.304	0.906	0.916	1.101	0.565	0.639	0.985	0.598	0.477	1.359	1.366	0.525	0.692
1927	1.005	1.928	0.813	0.915	0.636	1.123	1.75	1.042	0.882	1.25	0.57	0.807	0.949	0.819	0.607	1.629	1.735	0.455	0.639
1928	1.264	1.906	1.017	0.848	0.606	1.289	1.617	1.006	1.363	1.112	0.548	0.753	1.163	0.925	0.878	1.6	1.48	0.525	0.626
1929	1.022	1.525	1.12	0.926	0.561	0.921	1.488	0.983	1.032	1.055	0.582	0.98	1.062	0.854	0.742	1.298	1.018	0.586	0.782
1930	0.69	1.278	0.805	0.837	0.507	0.633	1.186	0.692	0.846	0.933	0.436	0.666	1.086	0.843	0.714	1.083	1.164	0.63	0.52
1931	0.561	0.986	0.539	0.756	0.537	0.747	0.985	0.667	0.708	0.921	0.183	0.583	0.968	0.728	0.644	1.015	0.945	0.457	0.464
1932	0.718	1.319	0.62	0.898	0.503	0.764	1.066	0.829	0.901	0.912	0.458	0.643	1.08	0.751	0.613	1.128	1.255	0.581	0.46
1933	0.518	0.845	0.598	0.702	0.509	0.71	0.909	0.736	0.728	0.721	0.347	0.49	0.888	0.497	0.522	0.907	0.998	0.473	0.492
1934	0.692	1.057	0.792	0.82	0.548	0.955	1.111	0.754	0.833	0.797	0.357	0.569	0.96	0.634	0.535	0.93	1.3	0.426	0.557
1935	0.912	1.296	0.835	1.053	0.496	0.712	1.013	0.881	0.973	1.221	0.222	0.515	0.779	0.708	0.576	0.957	1.35	0.38	0.603
1936	0.612	0.907	0.511	0.798	0.46	0.544	0.776	0.651	0.749	0.764	0.236	0.496	0.702	0.604	0.427	0.679	0.912	0.336	0.432
1937	0.783	1.078	1.045	0.981	0.688	0.857	1.009	0.902	0.971	1.225	0.148	0.55	0.989	0.915	0.675	1.011	1.246	0.476	0.483
1938	0.913	1.619	1.32	1.139	0.738	1.016	1.005	0.908	1.196	1.456	0.271	0.541	1.142	0.962	0.727	1.126	1.563	0.519	0.419
1939	0.991	1.298	1.21	0.97	0.595	0.804	0.884	0.828	0.952	1.159	0.171	0.563	0.921	0.79	0.65	1.09	1.503	0.556	0.423
1940	0.944	1.197	1.369	0.842	0.526	0.83	0.975	0.815	0.945	1.093	0.212	0.636	0.992	0.946	0.722	1.215	1.23	0.521	0.483
1941	0.759	1.08	0.948	0.867	0.522	0.787	0.984	0.804	0.749	1.001	0.199	0.438	1.158	0.868	0.708	1.14	0.98	0.506	0.382
1942	0.832	1.429	0.809	0.94	0.529	0.962	1.207	0.809	0.998	1.132	0.281	0.606	1.093	1.141	0.819	1.259	1.371	0.576	0.475
1943	0.826	1.412	1.009	0.931	0.563	0.85	1.036	0.867	0.916	1.236	0.311	0.606	1.072	0.989	0.832	1.485	1.501	0.456	0.436
1944	0.636	1.094	0.916	0.902	0.543	0.772	0.906	0.871	0.843	0.85	0.316	0.565	0.876	0.802	0.785	1.123	1.307	0.33	0.416
1945	0.766	1.914	0.991	0.983	0.455	0.811	1.335	0.777	0.874	0.832	0.371	0.575	0.998	1.002	0.921	1.533	1.182	0.273	0.429
1946	0.845	1.755	1.107	0.96	0.624	0.817	1.246	0.832	0.819	0.92	0.371	0.518	0.811	0.852	0.766	1.278	1.095	0.366	0.468
1947	0.791	1.302	1.076	0.794	0.559	0.665	1.11	0.753	0.756	0.734	0.591	0.541	0.908	0.727	0.607	1.083	1.02	0.402	0.447
1948	0.85	1.512	1.035	0.828	0.45	0.689	1.033	0.815	0.805	0.819	0.451	0.496	0.749	0.672	0.68	1.125	0.986	0.352	0.458
1949	0.886	1.839	1.509	1.11	0.666	0.805	1.089	0.886	0.984	0.905	0.429	0.477	0.964	0.628	0.552	1.958	1.117	0.804	0.452
1950	0.714	1.659	1.61	1.242	0.608	0.949	1.25	0.809	1.023	0.8	NA	0.572	0.88	0.802	0.533	1.52	1.71	0.472	0.589
1951	0.698	1.373	1.553	1.013	0.725	0.777	1.126	0.817	0.93	0.808	NA	0.486	0.947	0.69	0.523	1.343	1.264	0.588	0.479
1952	0.666	1.432	1.485	0.94	0.6	0.675	0.927	0.713	0.888	0.832	NA	0.52	0.985	0.589	0.47	1.273	1.156	0.388	0.528
1953	0.597	1.335	1.328	0.686	0.584	0.549	0.828	0.753	0.766	0.792	NA	0.423	0.755	0.472	0.499	1.412	0.909	0.337	0.425
1954	0.523	1.438	1.163	0.707	0.546	0.561	0.983	0.686	0.644	0.774	NA	0.421	0.791	0.434	0.505	1.076	0.991	0.34	0.389
1955	0.904	1.126	0.697	0.61	0.47	0.457	0.886	0.824	0.694	0.604	NA	0.496	0.625	0.423	0.336	0.822	0.829	0.412	0.524
1956	0.527	1.208	0.803	0.708	0.57	0.781	0.928	0.741	0.809	0.582	NA	0.375	0.86	0.487	0.26	0.865	1.052	0.349	0.341
1957	0.656	1.341	0.936	0.677	0.636	0.565	1.072	0.694	0.902	0.589	NA	0.516	0.841	0.552	0.334	1.283	1.197	0.355	0.427
1958	0.6	1.332	0.858	0.942	0.727	0.639	0.905	0.704	0.826	0.574	NA	0.509	0.779	0.609	0.357	1.139	1.284	0.406	0.484
1959	0.525	1.317	0.774	0.889	0.63	0.731	1.098	0.78	0.971	0.794	NA	0.565	0.85	0.52	0.537	1.251	1.238	0.416	0.424
1960	0.518	1.339	1.02	0.84	0.6	0.835	0.885	0.725	0.811	0.783	NA	0.567	0.987	0.486	0.419	1.27	0.923	0.386	0.501
1961	0.524	1.453	1.42	0.86	0.67	0.759	0.858	0.755	0.859	0.722	NA	0.537	0.887	0.597	0.505	1.395	1.054	0.363	0.495
1962	0.468	1.365	1.339	0.729	0.65	0.658	0.742	0.664	0.73	0.68	NA	0.501	0.932	0.505	0.541	1.042	0.935	0.361	0.458
1963	0.516	1.169	1.073	0.718	0.627	0.699	0.863	0.701	0.723	0.75	NA	0.618	0.783	0.494	0.533	1.035	0.845	0.458	0.583
1964	0.533	1.018	1.084	0.701	0.559	0.54	0.778	0.815	0.833	0.694	NA	0.438	0.719	0.473	0.488	0.854	0.897	0.402	0.462
1965	0.619	1.35	1.692	0.822	0.708	0.717	0.87	0.822	0.835	0.795	NA	0.609	0.864	0.722	0.638	1.305	1.145	0.395	0.546
1966	0.526	1.296	1.533	0.709	0.55	0.582	0.787	0.84	0.58	0.655	NA	0.558	0.651	0.585	0.574	0.821	0.938	0.415	0.424
1967	0.628	1.33	1.547	0.673	0.542	0.606	0.846	0.963	0.743	0.849	NA	0.512	0.787	0.626	0.524	0.932	0.861	0.455	0.573
1968	0.694	1.429	2.052	0.811	0.473	0.82	0.959	1.067	0.777	0.734	NA	0.539	0.72	0.578	0.55	0.934	0.888	0.293	0.66
1969	0.85	1.242	1.951	0.684	0.432	0.889	0.88	0.856	0.769	0.7	NA	0.434	0.713	0.581	0.692	1.073	0.822	0.301	0.57
1970	0.688	1.089	1.449	0.708	0.651	0.695	0.695	0.867	0.641	0.765	NA	0.501	0.685	0.69	0.591	0.985	1.087	0.313	0.639
1971	0.904	1.595	1.171	0.891	0.694	0.763	0.889	0.898	0.783	0.853	NA	0.5	0.848	0.626	0.692	1.118	0.763	0.386	0.776
1972	0.977	1.537	1.874	0.826	0.58	0.819	0.945	1.002	0.75	0.833	NA	0.611	0.696	0.5	0.652	0.958	0.981	0.424	0.625
1973	0.828	1.289	1.536	1.167	0.677	0.776	0.811	1.07	0.847	0.741	NA	0.63	0.828	0.384	0.567	1.065	0.884	0.568	0.735
1974	0.656	1.081	1.728	1.082	0.832	0.812	0.961	1.1	0.969	0.735	NA	0.623	0.829	0.459	0.591	1.121	0.848	0.504	0.768
1975	0.62	1.187	1.626	0.996	0.792	0.695	0.884	0.966	0.794	0.738	NA	0.654	0.798	0.529	0.498	0.934	0.861	0.463	0.768
1976	0.808	1.184	1.43	0.96	0.694	0.826	0.96	1.069	0.774	0.516	NA	0.503	0.504	0.559	0.63	1.048	0.755	0.433	0.858
1977	0.416	0.761	1.177	0.852	0.716	0.555	0.783	0.888	0.694	0.584	NA	0.49	0.64	0.471	0.445	0.755	0.645	0.31	0.731
1978	0.799	0.908	1.793	0.985	0.727	0.714	0.927	0.962	0.724	0.654	NA	0.655	0.79	0.581	0.501	1.055	0.806	0.496	0.899
1979	0.998	1.186	1.587	0.947	0.677	0.774	0.866	0.934	0.758	0.561	NA	0.67	0.678	0.654	0.763	1.013	0.777	0.589	1
1980	0.751	0.998	1.554	1.039	0.68	0.791	0.822	1.052	0.649	0.612	NA	0.63	0.826	0.509	0.485	0.875	0.809	0.584	0.847
1981	0.819	1.072	2.07	1.424	0.77	0.852	1.003	0.991	0.69	0.538	NA	0.715	0.813	0.522	0.613	1.114	0.977	0.593	0.912
1982	0.598	0.97	1.856	1.397	0.656	0.904	0.971	1.05	0.636	0.523	NA	0.547	0.625	0.638	0.683	0.996	0.905	0.505	0.71
1983	1.03	1.319	2.605	1.492	0.936	0.923	1.265	1.218	0.761	0.547	NA	0.952	0.955	0.762	0.651	1.265	1.182	0.693	0.775
1984	0.725	1.062	1.986	0.957	0.708	0.649	0.807	0.817	0.555	0.415	NA	0.737	0.701	0.414	0.384	0.972	0.849	0.447	0.649
1985	0.662	0.982	1.843	1.05	0.779	0.863	0.954	0.981	0.73	0.502	NA	0.73	0.817	0.651	0.361	0.784	0.76	0.571	0.632
1986	0.594	0.899	1.827	0.895	0.767	0.824	0.867	1.083	0.627	0.501	NA	0.66	0.729	0.602	0.389	0.832	0.763	0.536	0.8
1987	0.696	0.985	1.825	1.04	0.802	0.769	0.902	1.121	0.592	0.528	NA	0.643	0.845	0.646	0.574	0.958	0.822	0.439	0.766
1988	0.658	0.826	1.488	1.029	0.652	0.798	0.828	0.832	0.618	0.515	NA	0.775	0.665	0.6	0.414	0.77	0.742	0.513	0.841
1989	0.735	1.125	2.784	1.393	0.877	0.85	1.066	1.068	0.574	0.556	NA	0.743	0.799	0.714	0.376	1.11	0.861	0.473	0.774
1990	0.823	1.044	2.36	1.783	0.906	0.82	1.101	1.211	0.537	0.498	NA	0.775	0.854	0.863	0.441	0.982	1.107	0.69	0.834
1991	0.778	0.973	2.98	1.162	1.057	0.901	0.905	1.171	0.634	0.652	NA	0.664	0.906	0.748	0.432	1.127	0.849	0.658	0.75
1992	0.932	1.241	3.243	1.175	1.203	0.93	0.796	1.249	0.761	0.6	NA	0.797	0.94	0.879	0.453	1.204	1.02	0.522	0.72
1993	0.628	0.975	2.003	1.013	1.096	0.888	0.733	1.059	0.608	0.637	NA	0.747	0.813	0.694	0.497	1.121	0.871	0.502	0.742
1994	0.742	1.227	2.17	1.434	1.153	0.962	0.739	1.138	0.622	0.535	NA	0.781	0.976	0.773	0.458	1.139	0.891	0.42	0.766
1995	0.656	0.987	2.154	1.182	1.029	0.953	0.893	1.095	0.454	0.418	NA	0.785	1.013	0.621	0.379	0.903	0.927	0.631	0.788
1996	0.703	1.301	2.529	1.337	1.321	0.88	0.8	1.027	0.57	0.49	NA	0.825	1.005	0.712	0.531	1.132	1.014	0.73	0.847
1997	0.712	1.208	2.123	1.1	1.036	1.041	0.936	1.052	0.565	0.541	NA	0.73	0.996	0.554	0.52	1.065	0.777	0.372	0.528
