# Peltier - Southwest Ecological Memory Project Site P3 - PIED - ITRDB AZ615
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35498
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35498.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az615-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az615-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az615.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az615.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site P3 - PIED - ITRDB AZ615
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site P3
#   Location: Arizona
#   Northernmost_Latitude: 35.1
#   Southernmost_Latitude: 35.1
#   Easternmost_Longitude: -112.2
#   Westernmost_Longitude: -112.2
#   Elevation_m: 1896
#--------------------
# Data_Collection
#   Collection_Name: AZ615
#   First_Year: 1922
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AZP0301A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0301A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0301B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0301B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0302A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0302A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0302C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0302C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0303A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0303A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0303B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0303B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0304A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0304A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0304B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0304B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0305A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0305A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0305C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0305C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0307A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0307A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0307B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0307B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0308A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0308A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0308B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0308B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0309A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0309A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0309B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0309B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0310A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0310A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0310B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0310B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0311A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0311A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0311B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0311B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0312A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0312A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0312B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0312B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0313A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0313A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0313B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0313B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0314A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0314A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0314B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0314B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0315A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0315A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0315B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0315B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AZP0301A_raw	AZP0301B_raw	AZP0302A_raw	AZP0302C_raw	AZP0303A_raw	AZP0303B_raw	AZP0304A_raw	AZP0304B_raw	AZP0305A_raw	AZP0305C_raw	AZP0307A_raw	AZP0307B_raw	AZP0308A_raw	AZP0308B_raw	AZP0309A_raw	AZP0309B_raw	AZP0310A_raw	AZP0310B_raw	AZP0311A_raw	AZP0311B_raw	AZP0312A_raw	AZP0312B_raw	AZP0313A_raw	AZP0313B_raw	AZP0314A_raw	AZP0314B_raw	AZP0315A_raw	AZP0315B_raw
1922	NA	NA	NA	NA	NA	0.662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	NA	0.589	0.882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.629	NA	NA	NA	NA
1924	NA	NA	NA	NA	0.52	0.662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.607	NA	NA	NA	NA
1925	NA	NA	NA	NA	0.854	1.184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.604	NA	NA	NA	NA
1926	NA	NA	NA	NA	0.895	0.827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.935	NA	NA	NA	NA
1927	NA	NA	NA	NA	0.813	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.618	NA	NA	NA	NA
1928	NA	NA	NA	0.312	0.786	0.994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA	NA	NA
1929	NA	NA	NA	0.147	0.881	1.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.439	NA	NA	NA	NA
1930	NA	NA	NA	0.664	1.337	1.785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.457	NA	NA	NA	NA
1931	NA	NA	NA	0.689	1.295	1.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.348	NA	NA	NA	NA
1932	NA	NA	NA	0.647	1.225	1.441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.136	NA	NA	NA	NA
1933	NA	NA	NA	0.349	1.476	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	2.296	NA	NA	NA	NA
1934	NA	NA	NA	0.291	1.548	1.761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.173	NA	2.058	NA	NA	NA	NA
1935	NA	0.53	NA	0.557	1.581	1.831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.489	0.561	0.141	NA	2.422	NA	NA	NA	NA
1936	NA	0.818	NA	0.615	1.609	1.743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715	0.526	0.232	NA	2.411	NA	NA	NA	NA
1937	NA	0.908	NA	0.381	1.421	1.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.674	NA	0.981	0.389	0.355	NA	2.365	NA	NA	NA	NA
1938	NA	0.973	NA	0.65	1.402	1.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.247	NA	0.828	0.785	0.414	NA	2.373	NA	NA	NA	NA
1939	NA	0.958	NA	0.512	1.294	1.008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.438	NA	0.273	0.784	0.74	NA	2.127	NA	NA	NA	NA
1940	NA	1.185	NA	0.732	1.28	1.224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.516	NA	0.925	1.15	0.795	NA	2.483	0.804	NA	0.459	NA
1941	NA	1.139	NA	1.039	1.349	1.339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	0.694	1.103	0.717	NA	2.189	0.493	NA	0.477	NA
1942	NA	1.509	NA	1.053	1.493	1.513	NA	NA	0.299	NA	NA	NA	NA	NA	NA	NA	NA	1.291	NA	0.744	0.956	0.677	NA	2.282	0.286	NA	0.537	NA
1943	NA	0.875	NA	1.005	1.294	1.261	NA	NA	0.434	NA	NA	NA	NA	NA	NA	NA	NA	1.209	NA	0.784	0.985	0.814	1.927	2.2	0.241	NA	0.335	NA
1944	NA	0.912	NA	1.064	1.33	1.357	NA	NA	0.606	NA	NA	NA	NA	1.05	NA	NA	NA	1.36	NA	1.118	1.178	1.319	1.758	2.343	0.307	NA	0.601	NA
1945	NA	1.225	NA	1.275	1.642	1.85	NA	NA	0.86	NA	NA	NA	NA	1.05	NA	NA	NA	1.293	NA	1.057	1.377	1.185	1.718	2.651	0.29	NA	0.505	NA
1946	NA	0.953	NA	1.157	1.098	1.436	NA	NA	0.817	NA	NA	NA	NA	1.157	NA	NA	NA	0.967	NA	1.156	0.935	1.102	1.391	2.158	0.317	NA	0.353	NA
1947	NA	1.277	NA	1.545	1.073	1.406	NA	NA	0.664	NA	NA	NA	NA	1.079	NA	NA	NA	1.081	NA	0.948	1.135	0.907	1.437	2.341	0.066	NA	0.245	NA
1948	NA	0.984	NA	1.256	0.857	1.28	NA	NA	0.622	NA	NA	NA	NA	0.991	NA	NA	NA	1.371	0.917	0.85	1.04	1.314	1.486	2.068	0.211	NA	0.517	NA
1949	NA	0.654	NA	1.291	0.876	1.327	NA	NA	0.791	NA	NA	NA	NA	0.993	NA	NA	NA	1.528	1.048	1.157	1.339	1.197	1.367	2.02	0.231	NA	0.599	NA
1950	NA	1.124	1.226	1.528	0.918	1.249	NA	NA	0.855	NA	NA	NA	1.48	1.408	NA	NA	NA	1.273	1.49	1.193	1.332	1.21	1.601	1.866	0.27	NA	0.98	NA
1951	NA	1.103	1.147	1.497	0.842	1.174	NA	NA	0.837	NA	NA	NA	1.525	1.517	NA	NA	NA	1.452	1.592	1.15	1.286	1.217	1.285	1.6	0.367	NA	0.822	NA
1952	NA	1.084	1.627	1.634	1.017	1.282	NA	NA	0.764	NA	NA	NA	1.527	1.436	NA	NA	NA	1.874	1.939	2.354	1.624	1.628	1.32	1.668	0.483	NA	1.033	NA
1953	NA	1.607	2.459	2.32	1.638	2.067	NA	NA	1.316	NA	NA	NA	2.032	1.769	1.011	NA	NA	1.143	2.482	1.726	2.226	1.533	1.701	2.086	0.672	0.601	1.638	NA
1954	NA	0.937	2.449	2.15	1.442	1.714	NA	NA	1.002	NA	NA	NA	1.901	1.512	0.863	0.92	NA	1.409	1.855	2.227	1.529	1.282	1.422	1.843	0.52	0.467	1.324	NA
1955	NA	0.908	2.265	1.654	1.573	1.782	NA	NA	1.023	NA	NA	NA	2.332	1.767	0.795	0.75	NA	0.967	2.265	1.743	1.599	1.016	1.462	1.738	0.65	0.594	1.139	NA
1956	NA	0.881	2.087	1.518	1.029	1.475	NA	NA	0.994	NA	NA	NA	2.435	1.774	0.721	0.769	NA	1.481	1.789	1.26	1.041	1.143	1.104	1.332	0.409	0.455	1.36	NA
1957	NA	1.21	1.568	1.295	1.031	1.345	NA	NA	0.941	NA	NA	NA	2.01	1.715	0.676	0.656	NA	0	1.606	1.489	1.062	1.006	1.177	1.156	0.593	0.6	1.176	NA
1958	NA	1.356	1.666	1.117	0.993	1.093	NA	NA	0.935	NA	NA	NA	1.815	1.849	0.705	0.662	NA	1.73	0.894	0	1.126	0.96	1.532	1.802	0.677	0.553	1.536	NA
1959	NA	1.454	1.992	1.43	1.407	1.315	NA	NA	1.342	NA	NA	NA	2.267	2.307	0.904	0.967	NA	1.1	1.736	1.436	1.243	0.995	1.196	1.406	0.858	0.749	2.072	NA
1960	NA	1.459	1.984	2.189	1.509	1.503	NA	NA	1.236	NA	NA	NA	1.689	1.873	1.161	1.092	NA	0.762	1.579	1.481	1.248	0.502	1.306	1.718	0.788	0.522	1.716	NA
1961	NA	0.733	1.259	1.273	0.969	1.089	NA	NA	1.038	NA	NA	0.654	1.482	1.562	1.046	1.125	NA	1.113	1.094	0.981	0.881	0.571	1.15	1.357	0.514	0.438	1.116	NA
1962	NA	0.486	0.83	1.016	0.81	0.866	NA	1.164	0.839	NA	NA	0.911	0.867	0.52	0.597	0.659	NA	0.777	0.923	0.929	0.754	0.429	0.707	1.127	0.391	0.362	0.834	NA
1963	NA	0.56	0.898	1.055	0.958	1.059	NA	0.987	0.712	NA	1.085	1.166	1.645	1.584	0.918	0.844	NA	0.822	0.881	1.059	0.706	0.206	1.065	1.18	0.506	0.26	0.953	0.67
1964	NA	0.612	1.198	1.727	0.86	0.801	NA	1.091	1.211	NA	1.278	0.894	1.796	1.492	0.885	0.894	NA	1.119	0.931	0.781	0.847	0.533	1.191	1.193	0.554	0.463	1.322	1.034
1965	NA	0.995	1.493	1.944	1.131	1.022	NA	1.157	1.215	NA	1.2	1.434	1.691	1.69	1.234	1.125	NA	1.41	1.177	1.065	1.168	0.868	1.15	1.286	1.197	0.878	1.575	1.104
1966	NA	0.714	1.32	1.686	0.805	0.715	0.911	0.766	1.044	NA	0.814	0.735	1.219	1.001	0.805	0.892	NA	0.7	0.952	0.88	0.798	0.86	1.091	1.149	0.942	0.574	1.204	1.006
1967	NA	1.08	2.007	2.364	1.31	1.143	1.002	1.061	1.364	NA	1.205	1.174	2.382	2.277	0.916	0.855	NA	1.876	1.25	1.174	1.174	1.023	1.079	1.48	1.147	0.902	1.693	1.556
1968	NA	0.478	0.946	2	0.846	0.603	1.353	0.847	1.104	1.016	1.319	1.27	2.026	1.741	0.812	0.744	NA	1.26	1.039	0.92	1.053	0.649	0.788	1.004	0.933	0.805	1.479	1.219
1969	NA	2.097	1.415	2.505	1.543	1.07	1.405	1.333	1.499	1.514	1.576	1.125	1.984	1.564	1.052	1.004	NA	1.135	1.683	1.225	1.752	1.219	1.123	1.697	1.366	1.316	1.849	1.723
1970	NA	2.382	1.536	2.071	0.954	0.724	1.135	0.889	1.562	1.278	1.564	1.235	1.953	1.601	0.913	0.949	0.43	2.023	1.421	1.322	1.444	1.136	1.126	1.557	1.132	1.231	1.501	1.778
1971	NA	1.956	2.178	2.223	1.399	1.498	1.488	1.28	2.136	1.792	1.844	1.552	2.025	2.146	1.286	1.174	0.371	2.245	1.763	1.4	1.701	1.559	1.228	1.715	1.536	1.526	2.186	2.022
1972	NA	1.62	1.397	1.46	0.761	0.852	0.836	0.651	1.075	0.897	1.146	0.819	1.542	1.493	0.848	0.83	0.4	1.254	0.911	0.851	1.09	0.809	0.975	1.175	0.764	0.847	1.298	1.267
1973	NA	0.723	0.977	1.106	0.727	0.779	0.707	0.655	1.178	1.159	0.955	1.013	0.74	0.598	0.713	0.717	0.666	1.868	0.787	0.72	1.089	1.453	0.815	1.074	0.908	0.969	1.052	0.837
1974	NA	0.294	1.176	1.204	0.689	0.619	0.703	0.681	0.995	0.81	0.614	0.546	1.421	1.087	0.927	0.914	0.148	0.889	0.482	0.319	0.968	0.993	0.575	0.88	0.472	0.613	0.813	0.657
