# Graybill - North Slope - PSME - ITRDB AZ531
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3391
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3391.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az531-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az531-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az531.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az531.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - North Slope - PSME - ITRDB AZ531
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: North Slope
#   Location: Arizona
#   Northernmost_Latitude: 32.22
#   Southernmost_Latitude: 32.22
#   Easternmost_Longitude: -110.55
#   Westernmost_Longitude: -110.55
#   Elevation_m: 2441
#--------------------
# Data_Collection
#   Collection_Name: AZ531
#   First_Year: 1640
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NSF011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NSF112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NSF112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NSF011_raw	NSF012_raw	NSF013_raw	NSF021_raw	NSF022_raw	NSF031_raw	NSF032_raw	NSF041_raw	NSF042_raw	NSF051_raw	NSF052_raw	NSF061_raw	NSF062_raw	NSF071_raw	NSF072_raw	NSF081_raw	NSF082_raw	NSF091_raw	NSF092_raw	NSF101_raw	NSF102_raw	NSF111_raw	NSF112_raw
1689	NA	1.38	NA	1.04	0.38	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	1.5	NA	0.71	0.82	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	0.95	NA	1.01	0.77	NA	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	1.21	NA	0.71	0.5	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	1.32	NA	0.78	0.62	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	0.8	NA	0.64	0.65	3.16	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	0.95	NA	0.55	0.7	3.16	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	0.6	NA	0.12	0.16	0.82	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	0.91	NA	0.34	0.29	0.7	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	0.37	NA	0.17	0.18	0.39	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	0.78	NA	0.42	0.34	0.58	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	1.07	NA	0.37	0.33	0.58	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	1.51	NA	0.49	0.54	1.82	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	1.13	NA	0.57	0.56	1.25	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	1.67	NA	0.78	0.75	1.44	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	0.69	NA	0.13	0.14	0.3	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	0.92	NA	0.54	0.57	0.5	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	1.45	NA	0.51	0.46	0.28	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	NA	1.16	NA	0.43	0.51	0.56	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	NA	0.8	NA	0.32	0.44	0.46	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	NA	1.05	NA	0.51	0.6	1.18	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	1.49	1.78	NA	0.95	0.9	1.72	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA
1711	1.51	1.44	NA	0.74	0.63	1.61	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA
1712	2.02	1.66	NA	0.6	0.59	1.28	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA
1713	1.76	1.5	NA	0.54	0.4	0.5	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA
1714	2	1.83	NA	0.62	0.47	0.41	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93	NA	NA	NA	NA
1715	1.93	1.46	NA	0.35	0.26	0.28	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	NA	NA	NA	NA
1716	1.49	1.41	NA	0.38	0.33	0.47	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.34	NA	NA	NA	NA
1717	2.03	1.93	NA	0.73	0.47	0.6	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.05	NA	NA	NA	NA
1718	1.62	1.97	NA	0.92	0.6	0.77	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.88	NA	NA	NA	NA
1719	1.37	0.92	NA	0.46	0.32	0.71	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	NA
1720	2.34	1.88	NA	0.84	0.82	0.75	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.84	NA	NA	NA	NA
1721	1.21	1.02	NA	0.41	0.19	0.2	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81	NA	NA	NA	NA
1722	1.07	0.68	NA	0.45	0.4	0.46	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07	NA	NA	NA	NA
1723	0.85	0.69	NA	0.68	0.62	1.12	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96	3.12	NA	NA	NA	NA
1724	0.87	1.05	NA	0.76	0.54	1.18	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.46	3.61	NA	NA	NA	NA
1725	0.32	0.61	NA	0.43	0.51	0.25	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	1.75	NA	NA	NA	NA
1726	1.06	1.46	NA	1.73	1.02	1.35	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.41	4.78	NA	NA	NA	NA
1727	0.96	0.71	NA	1.13	0.67	0.62	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	2.2	NA	NA	NA	NA
1728	0.9	0.67	NA	0.85	0.52	0.62	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	2.94	NA	NA	NA	NA
1729	1.17	0.7	NA	0.76	0.29	0.43	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.26	2.6	NA	NA	NA	NA
1730	1.37	1.16	NA	0.55	0.64	0.22	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	2.37	NA	NA	NA	NA
1731	1.19	0.98	NA	0.35	0.25	0.97	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	2.33	NA	NA	NA	NA
1732	0.92	0.73	NA	0.05	0.08	0.16	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.96	NA	NA	NA	NA
1733	1.15	1.04	NA	0.23	0.12	0.12	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	2.07	NA	NA	NA	NA
1734	2.34	1.28	NA	0.44	0.27	0.21	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.82	3.75	NA	NA	NA	NA
1735	1.66	0.71	NA	0.14	0.11	0.15	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	2.53	NA	NA	NA	NA
1736	2.12	1.24	NA	0.61	0.32	0.53	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74	3.06	NA	NA	NA	NA
1737	1.32	0.8	NA	0.22	0.3	0.35	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63	3.08	NA	NA	NA	NA
1738	0.78	0.61	NA	0.23	0.29	0.14	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	2.37	NA	NA	NA	NA
1739	0.66	0.6	NA	0.11	0.33	0.24	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.91	NA	NA	NA	NA
1740	0.53	0.42	NA	0.13	0.16	0.21	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.9	NA	NA	NA	NA
1741	1.13	0.82	NA	0.37	0.37	0.41	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	3.06	NA	NA	NA	NA
1742	1.25	0.85	NA	0.46	0.44	0.46	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	2.62	NA	NA	NA	NA
1743	1.95	1.11	NA	0.44	0.82	0.68	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.38	3.19	NA	NA	NA	NA
1744	2.13	1	NA	0.3	0.49	0.53	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	2.61	NA	NA	NA	NA
1745	2.65	1.3	NA	0.61	1.22	0.85	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	3.02	NA	NA	NA	NA
1746	2.39	1.29	NA	0.99	1.06	1.12	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37	3	NA	NA	NA	NA
1747	2.23	1.44	NA	0.89	0.79	1.15	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93	2.75	NA	NA	NA	NA
1748	0.65	0.51	NA	0.2	0.26	0.47	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.2	NA	NA	NA	NA
1749	1.28	0.76	NA	0.53	0.48	0.58	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	2.21	NA	NA	NA	NA
1750	0.79	0.53	NA	0.32	0.54	0.44	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.89	NA	NA	NA	NA
1751	1.08	0.61	NA	0.4	0.36	0.33	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.98	NA	NA	NA	NA
1752	0.29	0.1	NA	0.11	0.07	0.16	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.99	NA	NA	NA	NA
1753	0.59	0.45	NA	0.15	0.21	0.23	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.59	NA	NA	NA	NA
1754	0.46	0.38	NA	0.17	0.14	0.17	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	2.15	NA	NA	NA	NA
1755	0.77	0.41	NA	0.19	0.19	0.21	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	2.4	NA	NA	NA	NA
1756	0.59	0.54	NA	0.24	0.18	0.26	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.77	NA	NA	NA	NA
1757	1.03	0.52	NA	0.18	0.16	0.3	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	2.89	NA	NA	NA	NA
1758	0.95	0.6	NA	0.2	0.2	0.29	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11	2.86	NA	NA	NA	NA
1759	1.02	0.53	NA	0.29	0.27	0.49	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	1.96	NA	NA	NA	NA
1760	1.16	0.46	NA	0.21	0.17	0.37	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	1.86	NA	NA	NA	NA
1761	1.32	0.52	NA	0.22	0.34	0.27	0.27	NA	NA	NA	NA	NA	NA	5.93	NA	NA	NA	1.43	2	NA	NA	NA	NA
1762	1.55	0.71	NA	0.33	0.42	0.4	0.37	NA	NA	NA	NA	NA	NA	6.54	NA	NA	NA	1.81	2.53	NA	NA	NA	NA
1763	1.77	0.46	NA	0.14	0.16	0.22	0.2	NA	NA	NA	NA	NA	NA	4.57	4.66	NA	NA	0.9	1.38	NA	NA	NA	NA
1764	1.63	0.74	NA	0.25	0.33	0.47	0.42	NA	NA	NA	NA	NA	NA	5.41	5.61	NA	NA	1.18	2.13	NA	NA	NA	NA
1765	1.24	0.78	NA	0.29	0.32	0.59	0.45	NA	NA	NA	NA	NA	NA	5.71	5.53	NA	NA	1.48	2.13	NA	NA	NA	NA
1766	1.21	0.57	NA	0.23	0.2	0.61	0.52	NA	NA	NA	NA	NA	NA	5.41	4.79	NA	NA	1.51	2.33	NA	NA	NA	NA
1767	1.4	0.53	NA	0.25	0.28	0.45	0.47	NA	NA	NA	NA	NA	NA	5.36	4.46	NA	NA	1.11	1.89	NA	3.46	NA	NA
1768	1.02	0.58	NA	0.17	0.18	0.37	0.47	NA	NA	NA	NA	NA	NA	4.66	4.85	NA	NA	0.84	1.45	NA	5.32	NA	NA
1769	1.14	0.52	NA	0.11	0.17	0.57	0.61	NA	NA	NA	NA	NA	NA	5.01	4.38	NA	NA	1.04	2.07	NA	6.08	NA	NA
1770	0.89	0.44	NA	0.14	0.27	0.24	0.35	NA	NA	NA	NA	NA	NA	4.61	3.6	NA	NA	1	1.56	NA	5.62	3.37	NA
1771	1.42	0.43	NA	0.41	0.46	0.38	0.53	NA	NA	NA	NA	NA	NA	4.84	3.32	NA	NA	1.29	1.72	NA	4.55	3.59	NA
1772	1	0.38	NA	0.37	0.42	0.23	0.48	NA	NA	NA	NA	NA	NA	4.1	2.78	NA	NA	0.89	1.29	NA	4.72	3.79	NA
1773	1.01	0.42	NA	0.16	0.34	0.28	0.49	NA	NA	NA	NA	NA	NA	3.7	2.26	NA	NA	1.44	1.61	NA	4.23	4.4	NA
1774	0.55	0.28	NA	0.15	0.31	0.34	0.38	NA	NA	NA	NA	NA	4.11	3.91	3.23	NA	NA	1.14	1.35	NA	4.63	4.55	NA
1775	0.98	0.37	NA	0.15	0.22	0.42	0.33	NA	NA	NA	NA	NA	4.95	4.01	3.47	NA	NA	1.23	1.46	NA	6.64	3.4	NA
1776	0.6	0.22	NA	0.07	0	0.23	0.3	NA	NA	NA	NA	NA	3.98	4.04	3.26	NA	NA	0.69	0.93	NA	5.45	3.01	NA
1777	1.25	0.25	NA	0.11	0.17	0.29	0.28	NA	NA	NA	NA	NA	4.37	3.47	3.63	NA	NA	0.66	0.86	NA	5.1	2.8	NA
1778	0.65	0.16	NA	0.12	0.12	0.41	0.4	NA	NA	NA	NA	NA	4.51	3.71	3.6	NA	NA	0.99	1.23	NA	4.84	3.68	NA
1779	0.58	0.16	NA	0.06	0.08	0.41	0.36	NA	NA	NA	NA	NA	2.49	2.39	2.25	NA	NA	0.65	0.59	NA	4.78	2.36	1.76
1780	0.64	0.25	NA	0.08	0.15	0.45	0.48	NA	NA	NA	NA	NA	2.3	2.74	2.2	NA	NA	1.15	0.99	NA	3.77	2.93	2.55
1781	0.7	0.36	NA	0.12	0.13	0.4	0.42	NA	NA	NA	NA	NA	3.26	4.03	3.41	NA	NA	0.96	0.78	6.03	3.91	3.43	2.84
1782	0.76	0.32	NA	0.25	0.17	0.61	0.44	NA	NA	NA	NA	NA	3.33	3.91	3.18	NA	NA	1.19	0.88	5.71	5.42	2.65	2.55
1783	1.45	0.44	NA	0.28	0.2	0.8	0.45	NA	NA	NA	NA	NA	4.59	3.81	3.34	NA	NA	1.19	0.93	5.53	4.76	2.26	3.08
1784	1.77	0.49	NA	0.31	0.16	0.64	0.55	NA	NA	NA	NA	NA	7.45	5.92	4.08	NA	NA	2.2	1.85	8.13	4.75	3.37	4.01
1785	1.13	0.36	NA	0.15	0.15	0.25	0.27	NA	NA	NA	NA	NA	3.6	4.3	2.51	NA	3.56	1.16	1.25	5.49	4.8	2.45	3.13
1786	0.56	0.2	NA	0	0	0.22	0.14	NA	NA	NA	NA	NA	3.52	4.04	1.99	NA	2.61	0.72	1	5.58	4.74	1.86	2.98
1787	0.7	0.49	NA	0.2	0.26	0.24	0.31	NA	NA	NA	NA	NA	3.75	3.99	2.26	3.66	3.55	1.24	1.55	5.77	4.97	2.11	3.24
1788	0.81	0.52	NA	0.16	0.13	0.23	0.22	NA	NA	NA	NA	NA	2.69	3.88	2.13	3.38	3.2	0.94	1.22	5.59	4.61	2.03	2.35
1789	0.69	0.46	NA	0.26	0.29	0.41	0.27	NA	NA	NA	NA	NA	2.05	2.95	1.89	3.63	3.46	0.82	0.97	4.37	3.5	1.8	1.79
1790	0.76	0.34	NA	0.15	0.13	0.28	0.21	NA	NA	NA	NA	NA	2.3	2.74	2.44	3.23	3.58	0.81	1.22	4.31	3.95	2.33	2.05
1791	0.91	0.36	NA	0.3	0.27	0.36	0.34	NA	NA	NA	NA	NA	3.1	2.88	2.64	3.37	3.1	1.02	1.13	4.97	4.16	2.24	2.25
1792	1.09	0.39	NA	0.26	0.25	0.23	0.4	NA	NA	NA	NA	NA	3.05	2.11	2.78	3.02	2.76	0.71	1.13	5.08	3.97	3.32	1.89
1793	1.3	0.65	NA	0.39	0.26	0.46	0.78	NA	NA	NA	NA	NA	3.21	2.73	3.18	3.81	4.12	1.29	2.03	6	4.65	4.72	2.88
1794	1.14	0.78	NA	0.08	0	0.32	0.64	NA	NA	2.23	NA	NA	2.41	1.88	2.12	2.51	3.31	0.77	1.46	5.43	3.24	2.83	2.12
1795	1.46	1	NA	0.4	0.57	0.83	0.81	3.48	NA	2.02	NA	NA	3.31	2.26	2.59	4.25	4.7	1.51	2.03	7.02	4.88	3.03	2.53
1796	1.27	0.49	NA	0.2	0.24	0.51	0.54	3.05	NA	1.95	NA	NA	2.75	2.23	2.73	3.6	4.76	1.17	1.4	5.46	4.24	2.59	2
1797	1.25	0.8	NA	0.09	0.15	0.6	0.46	2.54	2.76	2.61	NA	3.87	2.11	1.81	1.81	1.98	3.6	1.17	1.77	3.48	2.85	2.92	2.87
1798	0.88	0.83	NA	0.31	0.24	0.72	0.44	1.99	2.21	1.81	NA	2.54	1.89	1.66	1.57	1.3	2.35	0.97	1.28	3.45	2.72	2.04	1.9
1799	1.48	0.98	NA	0.35	0.27	0.66	0.66	3.41	3.06	2.49	NA	4.64	2.76	3.03	2.5	2.72	3.79	1.43	1.71	4.57	4.47	2.52	2.83
1800	1.21	0.85	NA	0.29	0.23	0.49	0.45	3.6	2.88	2.83	NA	5.36	3.1	3.16	2.92	3.89	4.03	1.28	1.74	5.24	4.95	2.64	3.09
1801	1.37	0.88	NA	0.26	0.15	0.86	0.52	2.98	2.65	2.01	NA	3.99	2.8	2.7	2.75	3.37	3.57	1.28	1.59	4.41	3.72	3.2	2.93
1802	1.67	1.21	NA	0.41	0.21	0.7	0.7	3.3	3.15	3.86	NA	4.37	3.99	4.01	3.83	4.29	4.43	2.21	2.56	5.67	4.9	3.45	4.19
1803	1.32	1.04	NA	0.34	0.18	0.44	0.54	3.14	2.53	3.01	NA	2.67	2.57	3.37	2.68	3.52	4.79	1.41	1.68	4.1	3.65	3.3	2.94
1804	1.03	0.74	NA	0.36	0.16	0.54	0.53	3.81	2.73	2.83	NA	3.41	2.97	3.99	3.01	3.91	4.96	1.64	1.9	4.64	4.32	3.28	3.23
1805	0.78	0.72	NA	0.25	0.15	0.38	0.46	2.85	2.61	2.38	NA	3.01	2.87	4.49	3.09	3.31	3.35	1.26	1.7	4.88	3.9	2.88	2.77
1806	0.46	0.36	NA	0.25	0.13	0.23	0.15	2.19	1.66	2.11	NA	1.61	1.87	2.88	2.47	2.26	2.15	0.75	1.03	3.19	2.21	2.51	2.18
1807	0.92	0.62	NA	0.33	0.18	0.46	0.46	3.34	2.46	2.85	3.1	2.51	2.42	2.7	2.85	2.64	1.8	1.22	1.18	3.92	2.59	1.61	1.28
1808	0.7	0.32	NA	0.12	0.06	0.12	0.18	3.34	1.57	1.79	1.62	2.07	1.43	3.18	1.91	3.11	1.96	0.57	0.96	4.16	1.62	2.21	1.76
1809	0.54	0.42	NA	0.18	0.14	0.32	0.39	4.04	1.97	2.87	2.69	2.61	1.86	3.53	1.92	3.17	2.1	0.71	1.24	3.37	1.43	1.88	1.96
1810	0.6	0.36	NA	0.46	0.14	0.51	0.57	3.64	2.52	2.71	3.47	2.46	2.08	4.1	2.67	3.26	2.54	1.05	1.55	2.63	1.11	2.84	1.52
1811	0.6	0.44	NA	0.44	0.29	0.18	0.4	3.8	2.2	2.45	2.7	1.97	1.81	3.02	2.06	3.43	2.46	0.79	1.36	3.26	1.21	1.93	0.56
