# Peltier - Southwest Ecological Memory Project Site P9 - PIED - ITRDB UT559
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35515
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35515.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut559-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut559-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut559.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut559.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site P9 - PIED - ITRDB UT559
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site P9
#   Location: Utah
#   Northernmost_Latitude: 38.1
#   Southernmost_Latitude: 38.1
#   Easternmost_Longitude: -109.5
#   Westernmost_Longitude: -109.5
#   Elevation_m: 2019
#--------------------
# Data_Collection
#   Collection_Name: UT559
#   First_Year: 1890
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## UTP0901A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0901A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0901C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0901C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0903B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0903B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0903C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0903C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0904B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0904B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0904C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0904C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0905A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0905A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0905C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0905C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0906A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0906A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0906B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0906B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0907A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0907A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0907B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0907B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0908A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0908A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0909A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0909A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0909B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0909B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0910A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0910A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0910B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0910B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0911A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0911A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0911B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0911B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0912A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0912A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0912B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0912B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0913A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0913A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0913B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0913B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0914A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0914A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0914B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0914B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTP0915B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTP0915B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	UTP0901A_raw	UTP0901C_raw	UTP0903B_raw	UTP0903C_raw	UTP0904B_raw	UTP0904C_raw	UTP0905A_raw	UTP0905C_raw	UTP0906A_raw	UTP0906B_raw	UTP0907A_raw	UTP0907B_raw	UTP0908A_raw	UTP0909A_raw	UTP0909B_raw	UTP0910A_raw	UTP0910B_raw	UTP0911A_raw	UTP0911B_raw	UTP0912A_raw	UTP0912B_raw	UTP0913A_raw	UTP0913B_raw	UTP0914A_raw	UTP0914B_raw	UTP0915B_raw
1890	0.737	0.835	NA	NA	0.369	NA	0.553	0.484	0.204	0.257	NA	NA	NA	NA	NA	NA	NA	0.079	NA	0.63	0.528	0.494	0.462	NA	1.029	NA
1891	1.393	1.477	NA	NA	0.562	NA	0.574	0.5	0.229	0.255	NA	NA	NA	NA	NA	NA	NA	0.159	NA	0.872	0.607	0.659	0.53	1.32	0.97	NA
1892	1.159	1.23	NA	NA	0.444	NA	0.6	0.57	0.228	0.285	NA	NA	NA	NA	NA	NA	NA	0.187	NA	0.789	0.556	0.583	0.497	1.145	0.852	NA
1893	0.661	0.952	NA	NA	0.163	NA	0.444	0.479	0.275	0.089	NA	NA	NA	NA	NA	NA	NA	0.156	NA	0.32	0.168	0.224	0.307	0.689	0.465	NA
1894	0.716	0.744	NA	NA	0.247	NA	0.504	0.579	0.091	0.193	NA	NA	NA	NA	NA	NA	NA	0.207	NA	0.471	0.328	0.353	0.361	1.037	0.692	NA
1895	0.831	0.834	NA	NA	0.189	NA	0.456	0.575	0.205	0.195	NA	NA	NA	NA	NA	NA	NA	0.236	NA	0.452	0.369	0.292	0.328	0.902	0.72	NA
1896	0.561	0.632	NA	NA	0.177	NA	0.383	0.28	0.17	0.06	NA	NA	NA	NA	NA	NA	NA	0.212	NA	0.301	0.21	0.153	0.223	0.6	0.433	NA
1897	1.12	1.104	NA	NA	0.462	NA	0.657	0.509	0.317	0.324	NA	NA	NA	NA	NA	NA	NA	0.265	NA	0.593	0.554	0.437	0.42	0.958	0.932	NA
1898	1.342	1.518	NA	NA	0.448	NA	0.677	0.498	0.325	0.388	NA	NA	NA	NA	NA	NA	NA	0.283	NA	0.625	0.694	0.446	0.379	1.017	1.215	NA
1899	0.442	0.529	NA	NA	0.057	NA	0.209	0.148	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0.001	0.171	0.203	0.418	0.343	NA
1900	0.562	0.61	NA	NA	0.183	NA	0.253	0.377	0.173	0.137	NA	NA	NA	NA	NA	NA	NA	0.398	NA	0.273	0.256	0.275	0.266	0.52	0.655	NA
1901	1.383	1.452	NA	NA	0.367	NA	0.466	0.332	0.29	0.31	NA	NA	NA	NA	NA	NA	NA	0.403	NA	0.572	0.615	0.532	0.308	0.966	0.811	NA
1902	0.322	0.301	NA	NA	0	NA	0.125	0.202	0	0	NA	NA	NA	NA	NA	NA	NA	0.057	NA	0	0	0	0	0.446	0.423	NA
1903	1.241	1.14	NA	NA	0.442	NA	0.523	0.578	0.405	0.441	NA	NA	NA	NA	NA	NA	NA	0.144	NA	1.139	1.345	0.911	0.701	1.087	1.025	NA
1904	0.609	0.844	NA	NA	0.246	NA	0.344	0.363	0.176	0.072	NA	NA	NA	NA	NA	NA	NA	0.089	NA	0.274	0.408	0.349	0.45	1.017	0.941	NA
1905	1.268	1.394	NA	NA	0.453	NA	0.473	0.566	0.327	0.398	NA	NA	NA	NA	NA	NA	NA	0.31	NA	1.139	1.241	0.795	0.697	1.615	1.234	NA
1906	1.671	1.626	NA	NA	0.573	NA	0.498	0.474	0.316	0.378	NA	NA	NA	NA	NA	NA	NA	0.355	NA	0.687	0.796	0.651	0.528	1.66	1.334	NA
1907	1.49	1.603	NA	NA	0.686	NA	0.563	0.664	0.294	0.346	NA	NA	NA	NA	NA	NA	NA	0.099	NA	0.907	0.801	0.584	0.606	1.449	1.273	NA
1908	1.008	0.937	NA	NA	0.185	NA	0.347	0.451	0.126	0.181	NA	NA	NA	NA	NA	NA	NA	0.276	NA	0.461	0.426	0.437	0.378	0.942	1.053	NA
1909	1.665	1.608	NA	NA	0.599	NA	0.483	0.427	0.348	0.412	NA	NA	NA	NA	NA	NA	NA	0.368	NA	0.568	0.703	0.585	0.617	1.035	1.134	NA
1910	1.228	1.226	NA	NA	0.472	NA	0.411	0.442	0.251	0.311	NA	NA	NA	NA	NA	NA	NA	0.356	NA	0.432	0.761	0.622	0.586	1.177	1.077	NA
1911	1.319	1.392	NA	NA	0.46	NA	0.594	0.534	0.342	0.372	NA	NA	NA	NA	NA	NA	NA	0.271	NA	0.722	0.701	0.624	0.604	1.231	1.303	NA
1912	1.589	1.541	0.734	NA	0.587	NA	0.444	0.482	0.371	0.503	NA	NA	NA	NA	NA	NA	NA	0.309	NA	0.689	0.841	0.685	0.483	1.469	1.499	NA
1913	1.197	1.265	0.966	NA	0.328	NA	0.329	0.359	0.317	0.222	NA	NA	NA	NA	NA	NA	NA	0.046	NA	0.286	0.405	0.311	0.187	1.071	1.099	NA
1914	1.347	1.231	0.963	NA	0.382	NA	0.552	0.59	0.469	0.435	NA	NA	NA	NA	NA	NA	NA	0.338	NA	0.943	0.738	0.544	0.558	1.242	1.361	NA
1915	1.428	1.531	1.034	1.597	0.384	NA	0.585	0.466	0.426	0.468	NA	NA	NA	NA	NA	NA	NA	0.248	NA	0.799	0.764	0.56	0.531	1.134	1.16	NA
1916	1.472	1.453	1.163	1.575	0.463	NA	0.437	0.435	0.427	0.331	NA	NA	NA	NA	NA	NA	NA	0.083	NA	0.743	0.706	0.454	0.5	0.946	0.981	NA
1917	1.484	1.089	1.269	1.194	0.23	NA	0.51	0.512	0.428	0.345	NA	NA	NA	NA	NA	NA	NA	0.337	NA	0.915	0.825	0.613	0.571	0.729	0.9	NA
1918	0.649	0.642	0.819	1.546	0.037	NA	0.259	0.39	0.139	0.135	NA	0.346	NA	NA	NA	NA	NA	0.164	NA	0.478	0.238	0.227	0.17	0.698	0.687	NA
1919	1.018	0.868	1.063	1.576	0.308	NA	0.392	0.409	0.341	0.328	NA	0.383	NA	NA	NA	NA	NA	0.34	NA	0.663	0.76	0.312	0.403	0.761	0.791	NA
1920	1.205	1.115	1.05	1.499	0.285	NA	0.421	0.452	0.354	0.347	NA	0.442	NA	NA	NA	NA	NA	0.295	NA	0.815	0.899	0.427	0.476	0.808	0.818	NA
1921	1.436	1.241	1.527	0.81	0.189	NA	0.464	0.402	0.339	0.324	NA	0.884	NA	NA	NA	NA	NA	0.204	NA	0.568	0.465	0.441	0.525	0.849	0.896	NA
1922	1.057	1.157	1.251	1.021	0.169	NA	0.308	0.41	0.446	0.378	NA	0.65	NA	NA	NA	NA	NA	0.298	NA	0.82	0.665	0.517	0.462	0.92	1.145	NA
1923	1.841	1.717	1.573	1.028	0.227	NA	0.419	0.452	0.461	0.396	NA	0.793	NA	NA	NA	NA	NA	0.215	NA	0.805	0.741	0.411	0.414	1.297	1.331	NA
1924	1.436	1.588	1.302	1.212	0.178	NA	0.328	0.312	0.399	0.278	NA	0.608	NA	NA	NA	NA	NA	0.218	NA	0.715	0.539	0.449	0.429	1.09	1.024	NA
1925	0.987	1.018	0.963	1.167	0.153	NA	0.258	0.265	0.236	0.191	NA	0.568	NA	NA	NA	NA	NA	0.169	NA	0.361	0.383	0.174	0.126	0.899	0.832	NA
1926	1.473	1.435	1.366	1.44	0.281	NA	0.413	0.442	0.463	0.465	NA	0.853	NA	NA	NA	NA	NA	0.229	NA	0.808	0.723	0.441	0.484	1.103	1.077	NA
1927	1.811	1.924	1.669	1.362	0.361	NA	0.531	0.458	0.468	0.39	NA	0.774	NA	NA	NA	NA	NA	0.118	NA	0.573	0.591	0.489	0.439	1.119	1.097	NA
1928	1.252	1.229	1.17	1.416	0.268	NA	0.277	0.325	0.288	0.269	NA	0.936	NA	NA	NA	NA	NA	0.195	NA	0.624	0.381	0.353	0.377	0.879	0.961	NA
1929	2.096	1.467	1.684	1.428	0.289	NA	0.401	0.277	0.354	0.349	NA	1.208	NA	NA	NA	NA	NA	0.264	NA	1.066	1.325	0.55	0.649	1.203	0.996	NA
1930	1.767	1.455	1.152	2.158	0.3	NA	0.405	0.369	0.459	0.449	NA	0.934	NA	NA	NA	NA	NA	0.205	NA	0.791	1.008	0.579	0.681	1.208	1.18	NA
1931	0.891	0.802	0	1.3	0.057	NA	0.257	0.206	0.164	0.136	NA	1.116	NA	NA	NA	NA	NA	0.094	NA	0.184	0.207	0.321	0.242	0.689	0.537	NA
1932	1.641	1.34	0.835	1.857	0.25	NA	0.372	0.353	0.409	0.388	NA	1.17	NA	NA	NA	NA	NA	0.203	NA	0.979	1.013	0.423	0.396	1.208	0.894	NA
1933	0.828	0.718	0.918	1.362	0.096	NA	0.113	0.193	0.208	0.257	NA	0.542	NA	NA	NA	NA	NA	0.13	NA	0.426	0.558	0.365	0.377	0.711	0.633	NA
1934	0.9	0.849	0.473	0.903	0.263	NA	0.319	0.324	0.274	0.372	NA	0.919	NA	NA	NA	NA	NA	0.308	NA	0.392	0.331	0.37	0.301	0.781	0.77	NA
1935	0.939	0.81	0.814	0.996	0.211	NA	0.421	0.353	0.237	0.406	NA	0.768	NA	NA	NA	NA	NA	0.113	NA	0.612	0.531	0.414	0.441	0.776	0.797	NA
1936	0.47	0.468	0.213	0.517	0.062	NA	0.14	0.156	0.086	0.165	NA	0.35	NA	NA	NA	NA	NA	0.158	NA	0.192	0.129	0.273	0.325	0.646	0.64	NA
1937	0.513	0.377	0.168	0.703	0.11	NA	0.29	0.215	0.257	0.243	NA	0.319	NA	NA	NA	NA	NA	0.157	NA	0.384	0.348	0.411	0.437	0.699	0.635	NA
1938	0.86	0.658	0.057	0.243	0.3	NA	0.382	0.356	0.31	0.469	NA	0.634	NA	NA	NA	NA	NA	0.099	NA	0.612	0.584	0.477	0.57	1.06	1.089	NA
1939	0.625	0.623	0.201	0.149	0.269	NA	0.233	0.268	0.316	0.415	NA	0.585	NA	NA	NA	NA	NA	0.249	NA	0.387	0.356	0.413	0.507	0.643	0.621	NA
1940	0.807	0.684	0.158	0.172	0.221	NA	0.282	0.295	0.296	0.433	NA	0.493	NA	NA	NA	NA	NA	0.149	0.253	0.465	0.433	0.607	0.567	0.705	0.704	NA
1941	1.44	1.104	0.124	0.062	0.388	NA	0.4	0.402	0.419	0.579	NA	0.725	NA	NA	NA	NA	NA	0.217	0.303	0.699	0.841	0.666	0.841	0.666	0.665	NA
1942	0.911	0.627	0.274	0.278	0.285	NA	0.369	0.368	0.501	0.565	0.703	0.637	NA	NA	NA	NA	NA	0.369	0.401	0.559	0.599	0.597	0.833	0.833	0.807	NA
1943	0.343	0.442	0.288	0.478	0.181	NA	0.063	0.182	0.251	0.328	0.296	0.448	NA	NA	NA	NA	NA	0	0	0	0.097	0.263	0.179	0.703	0.644	NA
