# Baisan - West Brattleboro Apartments historical - TSCA - ITRDB VT010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13992
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13992.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/vt010-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; vt010-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/vt010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/vt010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-01-05
#--------------------
# File_Last_Modified_Date
#   Date: 2013-01-05
#--------------------
# Title
#   Study_Name: Baisan - West Brattleboro Apartments historical - TSCA - ITRDB VT010
#--------------------
# Investigators
#   Investigators: Baisan, C.H.(https://orcid.org/0000-0002-7362-1591)
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of Tsuga canadensis raw ring widths was made 
# # from the West Brattleboro Apartments in Brattleboro, VT 
# # by C. Baisan.  Construction was in 1836/7 (likely). 
# # 
# # While we cannot say much about the original forest from which 
# # these timbers originated, it is not a stretch to consider 
# # detrending these raw data with closed-canopy or forest interior 
# # conditions in mind given eastern hemlock?s basic life-history 
# # traits and typical growth patterns.
# # 
# # For the Pederson et al. (2012) paper, these data were combined 
# # with the Pack Forest (Tsuga canadensis) data that are accessible 
# # in the ITRDB.
# #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: West Brattleboro Apartments
#   Location: Vermont
#   Northernmost_Latitude: 42.8552
#   Southernmost_Latitude: 42.8552
#   Easternmost_Longitude: -72.6013
#   Westernmost_Longitude: -72.6013
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: VT010
#   First_Year: 1570
#   Last_Year: 1869
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WBA01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA51_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA51; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA54_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA54; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA74_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA74; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA81_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA81; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBA91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBA91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WBA01_raw	WBA02_raw	WBA04_raw	WBA05_raw	WBA06_raw	WBA22_raw	WBA27_raw	WBA29_raw	WBA31_raw	WBA51_raw	WBA54_raw	WBA74_raw	WBA81_raw	WBA91_raw
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA	NA	NA
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19	NA	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63	NA	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA	NA
1591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	NA
1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA
1596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA
1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA
1598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA
1599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA
1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA
1601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA
1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA
1603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA
1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA
1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA
1606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA
1607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA
1608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA
1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA
1610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA
1611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA
1612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.41	NA	NA
1613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.38	NA	NA
1614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.21	NA	NA
1615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.21	NA	NA
1616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.28	NA	NA
1617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.24	NA	NA
1618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.19	NA	NA
1619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.17	NA	NA
1620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.12	NA	NA
1621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.21	NA	NA
1622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.21	NA	NA
1623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.24	NA	NA
1624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.17	NA	NA
1625	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	0.71	0.12	NA	NA
1626	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	0.57	0.07	NA	NA
1627	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	0.6	0.15	NA	NA
1628	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	0.73	0.19	NA	NA
1629	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	0.61	0.12	NA	NA
1630	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	0.69	0.1	NA	NA
1631	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	0.55	0.15	NA	NA
1632	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	0.54	0.07	NA	NA
1633	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	0.79	0.15	NA	NA
1634	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	0.85	0.17	NA	0.69
1635	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	0.57	0.11	0.34	0.34
1636	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	0.58	0.15	0.79	0.72
1637	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	0.66	0.21	1.26	1.11
1638	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	0.69	0.23	1.66	1.61
1639	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	0.59	0.24	1.09	1.24
1640	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	0.57	0.18	0.78	0.88
1641	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	0.56	0.09	0.61	0.69
1642	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	0.72	0.16	0.73	0.89
1643	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	0.77	0.27	1.11	1.08
1644	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	0.76	0.36	0.95	0.98
1645	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	0.47	0.26	0.66	0.65
1646	NA	NA	NA	1.3	NA	NA	0.36	NA	NA	NA	0.69	0.18	1	1.05
1647	NA	NA	NA	1.44	NA	NA	0.45	NA	NA	NA	0.76	0.28	1.09	1.19
1648	NA	NA	NA	1.39	NA	NA	0.33	NA	NA	NA	0.7	0.22	1.18	1.21
1649	NA	NA	NA	0.83	NA	NA	0.17	NA	NA	NA	0.52	0.14	0.7	0.74
1650	NA	NA	NA	0.77	0.61	NA	0.19	NA	NA	NA	0.5	0.13	0.68	0.69
1651	NA	NA	NA	1.05	0.96	NA	0.38	NA	NA	NA	0.87	0.26	0.9	1.06
1652	NA	NA	NA	1.03	0.84	NA	0.28	NA	NA	NA	0.79	0.23	0.88	1.12
