# Peterson - Thornton Lakes Low - TSME - ITRDB WA092
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4196
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4196.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa092-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa092-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa092.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa092.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Peterson - Thornton Lakes Low - TSME - ITRDB WA092
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Thornton Lakes Low
#   Location: Washington
#   Northernmost_Latitude: 48.67
#   Southernmost_Latitude: 48.67
#   Easternmost_Longitude: -121.33
#   Westernmost_Longitude: -121.33
#   Elevation_m: 1220
#--------------------
# Data_Collection
#   Collection_Name: WA092
#   First_Year: 1731
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HLTL01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLTL20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLTL20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HLTL01A_raw	HLTL02B_raw	HLTL03B_raw	HLTL04B_raw	HLTL05A_raw	HLTL06B_raw	HLTL07B_raw	HLTL08A_raw	HLTL09A_raw	HLTL10A_raw	HLTL11B_raw	HLTL12A_raw	HLTL13A_raw	HLTL14B_raw	HLTL15A_raw	HLTL17B_raw	HLTL18B_raw	HLTL19B_raw	HLTL20B_raw
1783	0.45	NA	0.68	1.28	NA	NA	0.9	1.62	1.03	NA	NA	NA	0.29	0.79	0.38	0.66	1.2	0.68	0.81
1784	0.57	NA	0.45	1.25	NA	NA	0.96	2.14	0.99	NA	NA	NA	0.23	1.48	0.37	0.97	1.78	0.62	0.83
1785	0.44	NA	0.56	0.98	NA	NA	0.87	1.47	1.06	NA	NA	NA	0.28	0.99	0.32	1.09	2.05	0.68	0.85
1786	0.38	NA	0.51	0.95	NA	NA	0.67	1.21	1.3	NA	NA	NA	0.24	0.76	0.3	0.94	1.48	0.57	0.82
1787	0.32	NA	0.46	0.69	NA	NA	0.58	0.98	1.31	NA	NA	NA	0.22	0.63	0.28	0.87	1.28	0.48	0.82
1788	0.3	NA	0.52	0.85	NA	NA	0.56	1.22	1.46	NA	NA	NA	0.31	0.73	0.46	0.78	1.47	0.37	0.83
1789	0.29	NA	0.44	1.04	NA	NA	0.63	1.62	1.24	NA	NA	NA	0.27	0.75	0.45	0.78	1.17	0.44	0.8
1790	0.39	NA	0.52	1.04	NA	NA	0.75	1.34	1.54	NA	NA	NA	0.24	0.87	0.45	0.96	1.36	0.48	0.86
1791	0.39	NA	0.6	1.2	NA	NA	0.73	1.72	1.88	NA	0.25	NA	0.23	1.04	0.57	1.07	1.42	0.42	0.9
1792	0.46	NA	0.78	1.17	NA	NA	0.83	2.01	1.66	NA	0.32	NA	0.3	0.88	0.65	1.1	0.99	0.65	1.03
1793	0.43	NA	0.47	1.15	NA	NA	1.11	2.17	1.52	NA	0.2	NA	0.32	1.59	0.78	1.38	1.59	0.61	1.25
1794	0.47	NA	0.64	1.18	NA	NA	1.17	1.85	1.22	NA	0.3	NA	0.35	1.25	0.91	1.34	1.73	0.77	1.11
1795	0.41	NA	0.55	1.05	NA	NA	1.13	1.28	0.99	NA	0.28	NA	0.36	0.89	0.79	1.25	1.3	0.78	0.89
1796	0.34	NA	0.4	0.88	NA	NA	1.32	0.85	0.93	NA	0.21	NA	0.19	0.63	0.77	1.32	0.98	0.6	0.82
1797	0.29	NA	0.31	0.95	NA	NA	1.32	0.56	0.84	NA	0.25	NA	0.14	0.53	0.36	1.13	0.98	0.48	0.88
1798	0.31	NA	0.38	0.73	NA	NA	0.63	1.27	0.56	NA	0.34	NA	0.2	0.43	0.26	0.95	0.87	0.51	0.78
1799	0.48	NA	0.24	0.66	NA	NA	1.06	0.96	0.68	NA	0.48	NA	0.14	0.66	0.22	0.82	0.96	0.43	0.81
1800	0.61	NA	0.34	0.82	NA	NA	1.19	1.56	1.04	NA	0.33	NA	0.21	0.91	0.36	0.92	0.94	0.65	0.88
1801	0.54	NA	0.31	0.81	NA	NA	1.21	1.28	1.25	NA	0.27	NA	0.16	0.82	0.46	0.75	1.01	0.79	0.98
1802	0.66	NA	0.44	0.9	NA	NA	1.15	1.42	1.61	NA	0.22	NA	0.27	0.9	0.53	0.94	1.32	0.61	1.06
1803	0.54	NA	0.35	0.78	NA	NA	0.91	0.99	1.91	NA	0.25	NA	0.22	0.89	0.74	0.88	1.19	0.64	1.01
1804	0.61	NA	0.43	0.86	NA	NA	1.74	1.37	2.02	NA	0.22	NA	0.34	1	0.73	0.84	1.47	1.26	1.28
1805	0.61	NA	0.4	0.91	NA	NA	1.57	1.4	1.5	NA	0.2	NA	0.38	1.03	0.98	0.92	1.44	1.12	1.35
1806	0.52	NA	0.38	0.69	NA	NA	1.07	1.01	1.34	NA	0.19	NA	0.3	0.55	0.8	0.74	1.22	0.77	1.11
1807	0.49	NA	0.63	0.8	NA	NA	0.99	0.87	1.36	NA	0.18	NA	0.35	0.67	0.9	0.69	1.19	0.54	0.94
1808	0.34	NA	0.44	0.77	NA	NA	0.82	0.95	1.22	NA	0.14	NA	0.25	0.69	0.8	0.86	1.12	0.5	0.94
1809	0.52	NA	0.65	1.15	NA	NA	1.04	1.29	1.04	NA	0.14	NA	0.26	0.78	1.34	0.93	1.52	0.61	1.06
1810	0.13	NA	0.38	0.55	NA	NA	0.49	0.82	0.75	NA	0.07	NA	0.35	0.48	1.23	0.65	0.79	0.32	0.8
1811	0.35	NA	0.66	0.87	NA	NA	0.67	1.27	0.65	NA	0.15	NA	0.37	0.62	1.5	0.68	0.88	0.5	0.78
1812	0.46	NA	0.74	0.96	NA	NA	1.02	1.25	0.87	NA	0.36	NA	0.26	0.72	1.79	0.77	1.13	0.63	1.07
1813	0.42	NA	0.56	0.82	NA	NA	1	0.93	0.97	NA	0.38	NA	0.46	0.66	1.71	0.59	0.91	0.55	1.01
1814	0.53	NA	0.52	0.87	NA	NA	1.35	0.81	1.08	NA	0.28	NA	0.41	0.84	1.83	0.7	0.91	0.25	1.16
1815	0.91	NA	0.44	0.8	NA	NA	1.4	0.13	0.73	NA	0.13	NA	0.42	0.97	2.1	0.75	1.21	0.55	1.28
1816	0.87	NA	0.73	0.91	NA	NA	1.26	1.06	0.89	NA	0.38	NA	0.39	1.08	2.1	0.79	1.18	0.89	1.29
1817	0.83	NA	0.57	0.88	NA	NA	1.05	0.97	0.96	NA	0.33	NA	0.43	1.07	2.01	0.62	1	1.08	1.17
1818	0.8	NA	0.59	0.91	NA	NA	1.26	1.13	1.1	NA	0.25	NA	0.4	1.05	1.57	0.74	0.98	1.33	1.21
1819	0.74	NA	0.55	0.86	NA	NA	1.03	0.85	0.3	NA	0.17	NA	0.4	1.05	1.01	0.93	1.32	1.18	1.25
1820	0.5	NA	0.39	0.76	NA	1.22	0.81	0.67	0.61	NA	0.31	NA	0.48	0.85	1.13	0.88	1.24	0.76	0.97
1821	0.55	NA	0.78	0.75	NA	1.16	0.69	0.81	0.44	NA	0.31	NA	0.53	0.75	1.55	0.9	1.41	0.67	1.01
1822	0.7	NA	0.75	0.89	NA	1.91	1.29	0.94	1.12	NA	0.41	NA	0.78	1.12	1.78	1.31	1.19	0.86	1.24
1823	0.52	NA	0.6	0.83	NA	1.92	1	0.78	0.64	NA	0.28	NA	0.63	1.1	1.64	1.16	1.01	0.84	1.46
1824	0.66	NA	0.77	0.9	NA	2.26	1.32	0.67	1.03	NA	0.29	NA	0.71	1.16	1.44	1.43	1.13	0.75	1.1
1825	0.71	NA	0.76	0.9	NA	2.19	1.47	0.88	1.15	NA	0.16	NA	0.5	1.17	1.21	1.16	1.11	0.74	1.45
1826	0.69	NA	0.85	1.04	NA	1.89	1.48	0.86	1.29	NA	0.47	NA	0.53	1.2	0.88	1.09	1.08	0.8	0.97
1827	0.77	NA	0.84	1.27	NA	1.52	1.69	0.96	0.46	NA	0.81	NA	0.36	0.94	0.86	1.15	1.25	0.86	1.38
1828	0.78	NA	0.91	1.45	NA	2.51	1.86	1.41	0.99	NA	0.92	NA	0.59	1.4	1.29	1.04	1.91	1.19	1.34
1829	0.63	NA	1.31	1.8	NA	2.65	1.93	1.49	1.47	NA	0.85	NA	0.73	1.5	1.21	1.47	1.72	1.36	1.29
1830	0.55	NA	1.07	1.19	NA	2.54	1.53	1.26	1.33	NA	0.58	NA	0.67	1.29	1	1.19	1.61	1.23	1.11
1831	0.63	NA	1.15	1.29	NA	1.63	1.58	1.45	1	NA	0.49	NA	0.73	1.2	0.35	0.95	1.44	1.11	1.08
1832	0.48	NA	1.07	1.13	NA	2.43	1.68	1.38	1.16	NA	0.39	NA	0.69	1.24	0.94	1.07	1.33	0.79	1.18
1833	0.47	NA	1.28	1.32	NA	2.57	1.71	1.81	1.44	NA	0.51	NA	0.82	1.36	1.22	1.07	1.29	1	1.47
1834	0.42	NA	1.21	1.28	NA	2.02	1.59	1.18	1.2	NA	0.51	NA	0.77	1.34	1.06	0.93	1.14	0.67	1.19
1835	0.42	NA	0.96	1.24	NA	1.3	1.25	0.96	1.23	NA	0.49	NA	0.62	0.93	0.83	0.9	0.93	0.68	1.09
1836	0.47	NA	1.04	1.24	NA	1.64	1.21	1.09	1.02	NA	0.32	NA	0.44	0.88	0.93	0.64	0.91	0.46	1.07
1837	0.68	NA	1.13	1.46	NA	1.86	1.68	1.16	1.03	NA	0.43	NA	0.6	1.17	1.24	0.65	1.04	0.72	1.34
1838	0.88	NA	1.05	1.41	NA	1.58	1.64	1.03	0.79	NA	0.42	NA	0.75	1.02	1.21	0.54	0.91	0.59	1.26
1839	0.55	NA	1.25	1.63	NA	2.06	1.6	1.39	0.79	NA	0.48	NA	0.78	1.05	1.28	0.56	0.88	0.66	1.55
1840	0.7	NA	1.03	1.46	NA	1.73	1.32	1.15	0.88	NA	0.61	NA	0.6	0.93	1.32	0.7	0.85	0.74	1.94
1841	0.85	NA	1.42	1.74	NA	1.71	1.67	1.48	1.06	NA	0.81	NA	0.81	0.93	1.75	0.69	0.97	1.05	2.15
1842	0.96	NA	1.04	1.37	NA	1.62	1.62	1.18	1.42	NA	0.83	NA	0.78	0.98	2.25	0.89	1.06	1.05	1.6
1843	0.86	NA	1.05	1.57	NA	1.65	1.73	1.12	1.3	NA	1.12	NA	0.83	1.01	1.54	1.03	1.12	1.02	1.55
1844	0.65	NA	0.84	1.38	NA	1.54	1.36	0.73	1.12	NA	0.87	NA	0.58	0.97	2.09	0.85	1.11	0.84	1.04
1845	0.47	NA	0.8	1.31	NA	1.94	1.29	0.8	1.07	NA	0.63	NA	0.53	0.89	1.49	0.6	1.05	0.67	1.01
1846	0.72	NA	1.02	1.41	NA	1.97	1.6	1.15	1.37	NA	0.59	NA	0.68	1.01	1.63	0.66	1.39	0.65	0.99
1847	0.66	NA	0.88	1.38	NA	1.56	1.53	0.95	0.9	NA	0.55	NA	0.51	0.87	1.44	0.61	1.11	0.51	1.1
1848	0.53	NA	0.72	1.41	NA	1.65	1.4	1.15	0.75	NA	0.43	NA	0.41	0.82	1.28	0.71	0.89	0.37	0.8
1849	0.33	NA	0.56	1	NA	1.13	1.07	0.55	0.77	NA	0.23	NA	0.2	0.57	0.95	0.33	0.6	0.29	0.58
1850	0.45	NA	0.92	1.28	NA	1.2	1.5	1.03	0.6	NA	0.5	NA	0.31	0.82	1.07	0.58	0.74	0.39	0.84
1851	0.53	NA	1.23	1.52	NA	1.6	1.68	0.94	0.23	NA	0.67	NA	0.5	0.97	1.39	0.61	0.87	0.61	1.29
1852	0.5	NA	0.74	1.16	NA	0.92	1.39	0.74	0.47	NA	0.41	NA	0.49	0.79	1.14	0.51	0.81	0.63	1.12
1853	0.59	NA	1.08	1.47	NA	1.33	1.67	1.13	0.65	NA	0.73	NA	0.57	0.93	1.27	0.68	0.85	0.69	1.34
1854	0.47	NA	0.89	1.41	NA	1.14	1.64	0.89	0.56	NA	1.19	NA	0.51	0.67	1.02	0.61	0.74	0.69	1.24
1855	0.53	NA	0.96	1.64	NA	1.28	1.56	1.16	0.63	NA	1.06	NA	0.45	0.76	1.27	0.61	0.83	0.78	1.43
1856	0.46	NA	0.84	1.5	NA	1.26	0.88	0.86	0.74	NA	0.7	NA	0.41	0.82	1.4	0.6	0.87	0.66	1.22
1857	0.54	NA	1.16	1.44	NA	1.36	1.43	0.88	0.9	NA	0.56	NA	0.68	0.98	1.29	0.8	0.98	0.78	1.47
1858	0.53	NA	0.9	1.39	NA	1.47	1.06	0.61	0.75	NA	0.49	NA	0.5	0.92	1.35	0.76	0.87	0.74	1.32
1859	0.44	NA	0.74	1.17	NA	1.06	1.21	0.5	0.6	NA	0.49	NA	0.34	0.89	1.05	0.78	0.69	0.72	1.08
1860	0.36	NA	0.65	0.95	NA	1.06	1.2	0.45	0.8	NA	0.37	NA	0.2	0.82	1.01	0.66	0.81	0.62	1.08
1861	0.3	NA	0.61	1.02	NA	0.72	1.06	0.38	0.94	NA	0.38	NA	0.19	0.64	0.9	0.58	0.66	0.34	0.92
1862	0.17	NA	0.39	0.7	NA	0.63	0.7	0.11	0.71	NA	0.13	NA	0.24	0.65	0.95	0.44	0.45	0.18	0.58
1863	0.31	NA	0.64	1.33	NA	0.92	1.08	0.56	0.93	NA	0.41	NA	0.46	0.98	1.18	0.7	0.66	0.34	1.01
1864	0.44	NA	1.16	1.39	NA	1.04	1.02	0.96	0.82	NA	0.45	NA	0.53	1.02	0.93	0.79	0.91	0.5	1.27
1865	0.44	NA	0.9	1.33	NA	0.98	0.95	0.79	0.91	NA	0.35	NA	0.59	0.68	0.95	0.51	0.76	0.64	1.19
1866	0.32	NA	0.67	1.07	NA	0.78	0.85	0.49	0.72	NA	0.29	NA	0.54	0.68	1.04	0.42	0.53	0.57	0.85
1867	0.51	NA	0.74	0.99	NA	0.75	0.9	0.48	0.14	NA	0.47	NA	0.59	0.69	1.1	0.54	0.58	0.66	0.63
1868	0.49	NA	0.79	1.13	NA	0.96	1.51	0.51	0.62	NA	0.62	NA	0.6	0.78	1.08	0.49	0.6	0.58	1.31
1869	0.49	NA	0.62	0.78	NA	0.65	0.91	0.42	0.57	NA	0.49	NA	0.48	0.65	0.83	0.48	0.31	0.54	1.06
1870	0.33	NA	0.8	1.33	NA	0.95	0.74	0.49	0.6	NA	0.41	NA	0.51	0.71	0.89	0.35	0.52	0.4	1.14
1871	0.41	NA	0.81	1.51	NA	1.01	0.71	0.68	0.63	NA	0.43	NA	0.48	0.64	1.04	0.45	0.68	0.48	1.42
1872	0.54	NA	0.95	1.48	NA	0.92	1.11	0.84	0.92	NA	0.61	NA	0.51	0.57	1.09	0.53	0.63	0.62	1.52
1873	0.5	NA	0.98	1.54	NA	0.9	1.23	0.75	0.83	NA	0.52	NA	0.77	0.85	1.1	0.52	0.65	0.69	1.58
1874	0.53	NA	0.88	1.33	NA	0.8	1.18	0.63	0.77	NA	0.66	NA	0.62	0.85	1.2	0.54	0.59	0.67	1.32
1875	0.43	NA	0.61	1	NA	0.71	0.79	0.47	0.51	NA	0.46	NA	0.52	0.73	0.77	0.43	0.52	0.45	0.98
1876	0.3	NA	0.47	0.71	NA	0.38	0.52	0.34	0.35	NA	0.42	NA	0.17	0.58	0.61	0.34	0.31	0.33	0.6
1877	0.21	NA	0.31	0.55	NA	0.28	0.42	0.22	0.49	NA	0.3	NA	0.14	0.61	0.35	0.27	0.24	0.21	0.45
1878	0.24	NA	0.34	0.73	NA	0.4	0.39	0.34	0.54	NA	0.37	NA	0.21	0.97	0.48	0.42	0.33	0.25	0.51
1879	0.38	NA	0.57	1.05	NA	0.85	1.13	0.86	0.72	NA	0.62	NA	0.61	1.21	0.87	0.66	0.56	0.31	0.99
1880	0.35	NA	0.58	1.14	NA	0.61	0.86	0.44	0.55	0.68	0.52	NA	0.39	0.9	0.76	0.5	0.61	0.43	0.93
1881	0.59	NA	0.83	1.18	NA	0.93	1.35	0.57	0.76	0.85	0.79	NA	0.37	0.8	1.19	0.59	1.14	0.76	1.1
1882	0.5	NA	0.58	1.07	NA	0.71	1.07	0.59	1.16	0.66	0.48	NA	0.4	0.98	1.11	0.66	0.63	0.66	0.97
1883	0.47	NA	0.62	1.22	NA	0.8	1.05	0.61	1.04	0.6	0.48	NA	0.46	0.89	1.04	0.56	0.45	0.59	1.04
1884	0.5	NA	0.5	1.04	NA	0.69	1.09	0.6	0.95	0.59	0.47	NA	0.52	0.87	1.05	0.58	0.56	0.46	0.89
1885	0.57	NA	0.6	0.9	NA	0.81	1.11	0.62	0.76	0.69	0.82	NA	0.44	0.95	1.24	0.62	0.66	0.53	1.14
1886	0.53	NA	0.71	1.01	NA	0.99	1.33	0.67	0.65	0.67	0.71	NA	0.7	0.97	1.11	0.71	0.64	0.5	0.95
1887	0.58	NA	0.73	1.22	NA	1.04	0.99	0.49	0.49	0.7	0.79	NA	0.61	1.03	1.02	0.89	0.76	0.41	0.99
1888	0.67	NA	0.76	1.29	NA	1.34	1.38	0.53	0.76	0.68	1.07	NA	0.75	1.24	1.29	1.11	0.88	0.45	1.02
1889	0.54	NA	0.71	1.4	NA	1.42	1.42	0.74	0.78	0.67	0.75	NA	0.57	0.99	1.29	0.78	0.82	0.44	0.85
1890	0.5	NA	0.73	1.61	NA	0.97	1.47	0.69	0.69	0.62	0.74	NA	0.66	1.25	1.29	0.65	0.61	0.65	1
1891	0.66	NA	0.87	1.48	NA	0.95	1.52	0.76	0.81	0.54	0.73	NA	0.78	1.26	1.31	0.58	0.68	0.66	1.2
1892	0.75	NA	0.86	1.59	NA	0.85	1.26	0.8	1.02	0.93	0.78	NA	0.72	2.06	1.24	0.84	0.75	0.84	1.18
1893	0.81	NA	0.89	1.74	NA	0.9	1.22	0.59	0.93	0.59	0.74	NA	0.54	1.73	1.06	0.66	0.61	0.69	0.95
1894	0.68	NA	0.95	1.72	NA	0.83	1.56	0.59	0.66	0.31	0.72	NA	0.85	1.83	0.93	0.67	0.75	0.65	1.02
1895	0.66	NA	1.75	1.86	NA	1.2	2.03	1.16	0.7	0.37	0.92	NA	0.81	1.6	1.12	0.71	0.85	0.73	1.08
1896	0.53	NA	0.97	1.31	NA	0.88	1.89	1.27	0.67	0.47	0.63	NA	0.71	1.51	0.89	0.25	0.56	0.55	0.83
1897	0.73	NA	0.98	2.02	NA	1.1	1.86	1.6	0.64	0.48	0.87	NA	0.55	0.96	1.41	0.72	0.75	0.7	1.09
1898	0.74	NA	1.15	2.04	NA	1	1.69	1.27	0.68	0.63	1.14	NA	0.57	1.16	1.39	0.48	0.75	0.84	1.48
1899	0.46	NA	0.64	1.31	NA	0.66	0.93	0.71	0.52	0.62	0.57	NA	0.42	0.95	0.71	0.3	0.53	0.54	1.02
1900	0.7	0.94	1.05	1.36	0.6	1.14	1.86	0.84	0.59	0.74	0.74	1.57	0.7	1.6	1.24	0.38	0.92	0.57	1.38
1901	0.85	0.85	1.15	1.43	0.58	0.97	1.94	0.93	0.72	0.72	0.77	1.19	0.76	1.46	1.27	0.49	1.22	0.56	1.38
1902	0.81	0.43	0.91	1.21	0.53	0.93	1.53	1.07	0.63	0.69	0.64	0.94	0.68	0.82	1.32	0.66	1.06	0.68	1.31
1903	0.82	0.54	0.6	0.92	0.74	0.45	0.91	0.71	0.54	0.7	0.42	1.32	0.51	0.77	0.93	0.56	0.96	0.54	0.87
1904	0.72	0.63	0.68	0.88	0.94	0.51	0.86	0.65	0.72	0.75	0.47	1.16	0.51	0.68	0.86	0.39	0.73	0.55	0.9
1905	0.61	0.42	0.59	0.82	0.86	0.46	0.68	0.51	0.62	0.65	0.48	0.87	0.27	0.47	0.73	0.2	0.56	0.44	0.73
1906	0.82	0.27	0.6	0.89	0.59	0.34	0.73	0.61	0.62	0.58	0.45	0.9	0.28	0.49	0.78	0.36	0.6	0.61	1.1
1907	0.73	0.29	0.76	1.08	0.6	0.76	1	0.68	0.59	0.58	0.61	0.64	0.34	0.77	0.81	0.31	0.71	0.66	1.08
1908	0.66	0.33	0.64	0.86	0.49	0.64	0.99	0.54	0.55	0.65	0.51	0.53	0.41	0.71	0.65	0.35	0.55	0.66	0.9
1909	0.68	0.32	0.7	1.27	0.59	0.74	0.9	0.56	0.77	0.79	0.37	0.49	0.49	0.8	0.85	0.42	0.89	0.64	0.99
1910	0.9	0.38	0.98	1.64	0.63	1.09	1.41	0.91	1.02	1.14	0.93	0.59	0.83	1.02	1.07	0.37	1.09	0.77	1.35
1911	0.82	0.29	0.74	1.08	0.53	0.99	1.35	0.77	0.84	1.05	0.6	0.4	0.84	0.89	0.98	0.39	0.89	0.6	1.09
1912	0.75	0.31	0.53	0.94	0.6	1.24	1.25	0.78	0.7	1.03	0.42	0.56	0.67	0.75	1.09	0.27	0.82	0.58	1.08
1913	0.69	0.62	0.61	0.99	0.9	1.07	0.99	0.69	0.71	0.89	0.52	1.08	0.75	0.74	1.18	0.25	0.56	0.59	1.07
1914	0.6	0.5	0.64	0.85	0.66	0.82	0.99	0.53	0.78	0.92	0.56	0.82	0.66	0.77	0.95	0.28	0.75	0.63	0.96
1915	0.58	0.3	0.44	0.57	0.8	0.57	0.62	0.23	0.67	0.48	0.49	0.64	0.35	0.55	0.77	0.24	0.44	0.42	0.6
1916	0.8	0.32	0.25	0.78	0.75	0.68	0.62	0.34	0.8	0.73	0.36	0.57	0.35	0.5	0.6	0.22	0.54	0.32	0.7
1917	1	0.4	0.42	0.92	0.77	0.51	0.9	0.39	0.73	0.83	0.38	0.69	0.51	0.56	0.85	0.17	0.54	0.43	1.13
1918	0.96	0.3	0.64	1.02	0.69	0.56	1.24	0.51	0.6	0.56	0.5	0.51	0.55	0.54	0.74	0.2	0.75	0.66	1.16
1919	0.98	0.2	0.61	0.99	0.71	0.78	1.59	0.68	0.69	0.65	0.58	0.39	0.6	0.69	0.86	0.27	0.73	0.68	1.02
1920	0.77	0.27	0.76	0.89	0.94	0.87	1.53	0.69	0.76	0.5	0.37	0.44	0.46	0.59	0.67	0.17	0.28	0.73	0.84
