# Boyd - Interior Alaska Aspen Site SA1067 - PPTR - ITRDB AK181
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32076
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32076.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak181-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak181-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak181.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak181.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-12-16
#--------------------
# File_Last_Modified_Date
#   Date: 2020-12-16
#--------------------
# Title
#   Study_Name: Boyd - Interior Alaska Aspen Site SA1067 - PPTR - ITRDB AK181
#--------------------
# Investigators
#   Investigators: Boyd, M.; Berner, L.T.; Foster, A.; Goetz, S.; Rogers, B.; Walker, X.; Mack, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: This data file contains raw ring-width chronologies of individual trees that died (dying) and survived (living) an insect oubreak of Phyllocnistis populiella (outbreak period: 1997-2013) in Interior Alaska.  Living trees have ring-width measurements up to 2015 and the tree names are preceded by TA whereas dying tree ring-width measurements end in 1997-2013 and the tree names are preceded by TM. NOAA Template Raw Measurements file added 2021-02-22
#--------------------
# Publication
#   Authors: Melissa A. Boyd, Logan T. Berner, Adrianna C. Foster, Scott J. Goetz, Brendan M. Rogers, Xanthe J. Walker, Michelle C. Mack
#   Journal_Name: Ecosphere
#   Published_Title: Historic declines in growth portend trembling aspen death during a contemporary leaf miner outbreak in Alaska
#   Published_Date_or_Year: 2021
#   Volume: 12
#   Pages: 
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1002/ecs2.3569
#   Full_Citation: None
#   Abstract: Climate change-driven droughts and insect outbreaks are becoming more frequent and widespread, increasing forest vulnerability to mortality. By addressing the impacts of climate and insects on tree growth preceding death, we can better understand tree mortality risk under a changing climate. Here, we used tree stature and interannual growth (basal area increment; BAI) to assess processes leading to trembling aspen (Populus tremuloides) survival or mortality during an unprecedented leaf miner (Phyllocnistis populiella) outbreak in boreal North America. We identified eight sites (22 plots) in the longest running forest monitoring network in Alaska, spanning ~350 km of latitude, that experienced >=0.25 Mg ha-1 yr-1 aspen mortality during the outbreak. We compared the size and canopy position, growth patterns, and sensitivity to climate and leaf mining of aspen that survived (living; n = 84) vs. died (dying; n = 76) and linked the normalized difference vegetation index (NDVI) to plot-level aspen growth and stand biomass recruitment, growth, and mortality. Dying aspen were in the subcanopy, smaller in diameter, and after a drought in 1957 had lower growth than living aspen until death. Before the outbreak, growth of all trees was positively influenced by moisture and negatively by temperature, but only living trees maintained this climate response during the outbreak. Leaf mining reduced growth of both groups, exerting at least a twofold greater impact than climate. The NDVI captured plot-level tree growth and stand biomass growth and mortality, yet it was nearly two times more strongly associated with living than dying tree growth and 12 times more strongly associated with biomass growth than mortality. These differences suggest that NDVI may inadequately detect insect-driven dieback and dispersed mortality of aspen across the boreal biome. Our findings reveal that a historic drought triggered a multi-decadal growth decline that predisposed aspen to mortality during the leaf miner outbreak and that while aspen growth is influenced by moisture and temperature, it is more strongly affected by P. populiella. We conclude that as the climate warms and insect outbreaks increase in frequency and magnitude at high latitudes, we should expect to see persistent and greater declines in aspen growth and increases in mortality.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: DEB-1636476
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture Forest Service
#   Grant: RJVA-PNW-01-JV-11261952-231
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US NASA
#   Grant: NNX17AE44G
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Strategic Environmental Research and Development Program
#   Grant: RC18-C2-1183
#--------------------
# Site_Information
#   Site_Name: Interior Alaska Aspen Site SA1067
#   Location: Alaska
#   Northernmost_Latitude: 61.9747
#   Southernmost_Latitude: 61.9747
#   Easternmost_Longitude: -145.34563
#   Westernmost_Longitude: -145.34563
#   Elevation_m: 110
#--------------------
# Data_Collection
#   Collection_Name: AK181
#   First_Year: 1929
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TA1219_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1219; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA219_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA219; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA619_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA619; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA319_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA319; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA519_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA519; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA719_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA719; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA419_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA419; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA819_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA819; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM319_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM319; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM619_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM619; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM819_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM819; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1219_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1219; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM919_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM919; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TA1219_raw	TA1119_raw	TA219_raw	TA619_raw	TA319_raw	TA519_raw	TA719_raw	TA419_raw	TA1019_raw	TA819_raw	TM119_raw	TM319_raw	TM619_raw	TM819_raw	TM1219_raw	TM919_raw	TM1119_raw
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.302
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	1.869
1931	NA	1.593	NA	NA	2.432	NA	NA	1.993	NA	NA	NA	0.82	0.6	NA	1.446	NA	1.875
1932	NA	1.833	NA	NA	2.012	NA	NA	1.816	NA	NA	0.63	1.091	0.471	NA	1.051	NA	1.959
1933	1.367	1.556	NA	NA	1.83	NA	NA	1.374	NA	NA	0.566	0.911	2.029	NA	1.056	NA	1.599
1934	0.814	0.936	NA	NA	0.846	NA	NA	0.885	NA	NA	0.963	0.668	0.644	NA	0.67	NA	1.002
1935	0.95	1.069	NA	NA	1.126	NA	NA	0.944	NA	NA	1.237	0.616	0.816	0.505	0.562	NA	1.119
1936	0.858	1.192	NA	2.17	0.965	3.332	NA	1.585	3.331	NA	2.529	0.968	1.516	1.342	0.592	NA	1.386
1937	0.819	0.926	NA	1.619	0.806	2.214	NA	0.994	2.817	2.276	1.418	0.939	0.778	1.13	0.524	NA	0.912
1938	0.745	1.127	NA	1.386	0.906	1.962	NA	0.874	1.397	2.523	1.905	0.786	0.868	0.779	0.428	NA	1.04
1939	1.011	1.086	NA	2.155	1.165	2.735	NA	1.18	1.029	1.892	2.54	1.092	1.07	1.135	0.772	NA	1.208
1940	1.012	1.218	NA	1.733	0.958	2.14	NA	1.099	0.959	1.845	1.778	0.906	1.28	1.189	0.685	NA	1.31
1941	0.967	1.031	NA	1.367	0.988	2.096	0.817	0.754	0.855	1.564	2.429	0.82	0.952	0.803	0.712	NA	1.269
1942	0.933	0.98	NA	1.936	0.927	1.816	0.965	0.713	0.919	1.973	2.038	0.683	0.986	0.682	0.752	NA	0.964
1943	0.766	1.044	NA	1.765	0.768	2.01	0.914	0.642	0.998	1.632	1.534	0.649	0.892	0.682	0.632	1.184	1.229
1944	1.249	1.366	NA	1.897	0.988	2.216	1.328	0.959	0.856	1.654	1.97	0.832	1.308	0.746	0.995	1.081	1.444
1945	1.195	1.256	NA	1.596	1.25	2.134	1.474	1.284	0.702	1.572	2.002	0.791	1.062	0.838	0.91	0.954	1.29
1946	1.209	1.296	NA	2.18	1.067	2.24	1.199	1.149	0.964	1.793	1.743	0.49	1.194	0.988	1.006	0.89	1.273
1947	0.798	0.698	NA	2.116	0.671	1.398	0.879	0.921	0.615	1.395	0.858	0.428	0.736	0.936	0.629	0.552	0.838
1948	0.642	0.692	NA	1.277	0.571	1.449	0.67	0.76	0.534	1.699	1.038	0.297	0.568	1.03	0.59	0.6	0.831
1949	0.62	0.848	NA	1.035	0.65	1.1	0.418	0.501	0.328	1.631	0.764	0.203	0.387	1.134	0.437	0.436	0.648
1950	0.783	1.01	NA	1.375	0.687	1.588	0.736	0.597	0.389	2.015	1.028	0.242	0.578	0.932	0.483	0.511	0.999
1951	0.374	0.745	NA	0.995	0.466	1.024	0.479	0.557	0.25	1.362	0.66	0.186	0.459	0.636	0.48	0.533	0.63
1952	0.642	0.902	NA	1.03	0.71	1.41	0.618	0.581	0.752	1.807	0.594	0.16	0.552	0.764	0.436	0.532	1.002
1953	0.506	0.764	NA	1.188	0.754	1.348	0.574	0.768	0.393	1.666	0.545	0.216	0.518	0.642	0.442	0.474	0.72
1954	0.34	0.468	NA	0.557	0.423	0.81	0.457	0.422	0.324	1.484	0.44	0.202	0.456	0.566	0.316	0.436	0.378
1955	0.267	0.558	NA	0.465	0.492	0.941	0.485	0.42	0.374	1.588	0.508	0.125	0.346	0.91	0.283	0.324	0.463
1956	0.417	0.744	NA	0.599	0.525	1.305	0.601	0.373	0.169	2.017	0.378	0.204	0.323	0.914	0.486	0.436	0.444
1957	0.506	0.834	NA	0.887	0.687	1.126	0.653	0.814	0.478	1.964	0.481	0.484	0.531	1.07	0.56	0.538	0.558
1958	0.533	0.594	NA	0.592	0.496	0.996	0.535	0.528	0.373	1.478	0.354	0.303	0.42	0.874	0.43	0.61	0.505
1959	0.378	0.604	NA	0.799	0.262	0.842	0.555	0.522	0.265	1.673	0.563	0.243	0.348	1.042	0.464	0.528	0.399
1960	0.606	0.897	NA	1.049	0.68	1.326	0.739	0.705	0.542	1.886	0.393	0.635	0.416	1.01	0.492	0.398	0.566
1961	0.487	0.922	NA	0.833	0.728	1.27	0.658	0.656	0.31	1.704	0.441	0.676	0.376	0.838	0.446	0.45	0.47
1962	0.416	1.008	NA	0.811	0.814	1.093	0.669	0.805	0.382	1.884	0.312	0.422	0.326	0.802	0.446	0.404	0.535
1963	0.401	0.88	NA	0.553	0.678	1.252	0.522	0.634	0.287	1.878	0.25	0.4	0.286	0.606	0.377	0.416	0.43
1964	0.388	0.894	NA	0.644	0.738	1.078	0.651	0.605	0.372	1.913	0.356	0.402	0.448	0.722	0.377	0.418	0.498
1965	0.201	0.532	NA	0.317	0.67	0.566	0.302	0.255	0.042	1.486	0.202	0.199	0.135	0.338	0.243	0.15	0.288
1966	0.279	0.718	NA	0.54	0.452	0.684	0.427	0.498	0.155	1.482	0.285	0.193	0.223	0.416	0.245	0.214	0.43
1967	0.335	0.596	NA	0.568	0.416	1.018	0.547	0.55	0.602	1.511	0.243	0.198	0.322	0.416	0.324	0.416	0.378
1968	0.099	0.358	NA	0.253	0.205	0.214	0.446	0.212	0.196	0.808	0.266	0.137	0.21	0.194	0.164	0.313	0.185
1969	0	0.016	NA	0	0	0	0.082	0	0.027	0.079	0.105	0	0	0	0	0.142	0.015
1970	0.175	0.344	NA	0.318	0.262	0.414	0.322	0.233	0.648	0.266	0.091	0.194	0.158	0.114	0.268	0.531	0.096
1971	0.417	0.782	NA	0.433	0.413	0.855	0.343	0.529	1.096	0.652	0.252	0.342	0.242	0.236	0.349	0.361	0.224
1972	0.208	0.656	NA	0.347	0.326	0.686	0.369	0.309	0.717	0.888	0.18	0.207	0.25	0.158	0.268	0.231	0.18
1973	0.285	0.358	NA	0.213	0.131	0.456	0.33	0.211	0.38	0.71	0.188	0.186	0.066	0.193	0.187	0.129	0.127
1974	0.215	0.4	NA	0.381	0.374	0.414	0.253	0.603	1.136	0.828	0.209	0.494	0.208	0.25	0.19	0.174	0.178
1975	0.209	0.527	NA	0.328	0.416	0.507	0.272	0.341	0.638	1.114	0.147	0.228	0.23	0.252	0.183	0.17	0.124
1976	0.259	0.735	NA	0.433	0.624	0.708	0.314	0.359	0.5	1.158	0.119	0.362	0.256	0.233	0.18	0.146	0.179
1977	0.246	0.623	NA	0.338	0.499	0.541	0.364	0.37	0.357	1.03	0.119	0.303	0.208	0.282	0.186	0.115	0.132
1978	0.19	0.396	NA	0.299	0.516	0.595	0.192	0.342	0.292	1.195	0.049	0.212	0.13	0.258	0.122	0.142	0.066
1979	0.218	0.57	NA	0.229	0.528	0.592	0.356	0.296	0.584	1.578	0.084	0.226	0.15	0.411	0.146	0.218	0.09
1980	0.307	0.662	NA	0.307	0.728	0.762	0.377	0.423	0.68	1.668	0.105	0.202	0.282	0.49	0.151	0.274	0.1
1981	0.337	0.718	0.446	0.434	0.538	0.586	0.452	0.656	0.718	1.523	0.175	0.252	0.256	0.53	0.162	0.242	0.194
1982	0.484	0.962	0.633	0.619	0.718	0.714	0.312	0.487	0.511	1.9	0.111	0.151	0.122	0.678	0.174	0.27	0.262
1983	0.288	0.73	0.563	0.524	0.6	0.444	0.276	0.466	0.317	1.276	0.084	0.14	0.102	0.306	0.128	0.206	0.204
1984	0.455	1.214	0.822	0.923	0.767	0.911	0.337	0.529	0.656	1.725	0.112	0.155	0.042	0.67	0.169	0.327	0.22
1985	0.521	0.871	0.614	0.917	0.798	0.635	0.247	0.719	0.508	1.526	0.07	0.118	0.106	0.628	0.212	0.314	0.226
1986	0.42	0.937	0.36	0.94	0.768	0.82	0.235	0.466	0.55	1.534	0.063	0.172	0.067	0.744	0.218	0.239	0.248
1987	0.275	0.537	0.512	0.685	0.487	0.476	0.188	0.311	0.31	0.642	0.035	0.084	0.068	0.304	0.222	0.2	0.202
1988	0.246	0.469	0.705	0.836	0.412	0.552	0.208	0.298	0.202	1.212	0.035	0.07	0.047	0.558	0.143	0.055	0.161
1989	0.077	0.091	0.031	0.556	0.036	0.227	0.092	0.042	0.068	0.995	0.049	0.079	0.04	0.418	0.1	0.068	0.052
1990	0.146	0.034	0.028	0.178	0.038	0.088	0.062	0.029	0.026	0.42	0.035	0.057	0.043	0.078	0.03	0.054	0.036
1991	0.099	0.106	0.236	0.408	0.294	0.255	0.042	0.169	0.073	0.27	0.042	0.056	0.044	0.077	0.145	0.06	0.054
1992	0.248	0.252	0.074	0.465	0.073	0.514	0.177	0.192	0.11	0.467	0.049	0.084	0.045	0.09	0.156	0.096	0.048
1993	0.217	0.578	0.191	0.803	0.216	0.94	0.111	0.621	0.257	0.737	0.028	0.046	0.05	0.126	0.142	0.1	0.07
