# Larson - Kindig - QUAL - ITRDB WI037
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33938
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33938.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi037-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi037-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi037.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi037.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Kindig - QUAL - ITRDB WI037
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kindig
#   Location: Wisconsin
#   Northernmost_Latitude: 43.276
#   Southernmost_Latitude: 43.276
#   Easternmost_Longitude: -90.395
#   Westernmost_Longitude: -90.395
#   Elevation_m: 272
#--------------------
# Data_Collection
#   Collection_Name: WI037
#   First_Year: 1811
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KDG001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KDG001A_raw	KDG001B_raw	KDG002A_raw	KDG002B_raw	KDG003A_raw	KDG004A_raw
1811	NA	NA	NA	NA	0.445	NA
1812	NA	NA	NA	NA	0.528	NA
1813	NA	NA	NA	NA	0.399	NA
1814	NA	NA	NA	NA	0.653	NA
1815	NA	NA	NA	NA	0.426	NA
1816	NA	NA	NA	NA	0.774	NA
1817	NA	NA	NA	NA	1.004	NA
1818	NA	NA	NA	NA	0.858	NA
1819	NA	NA	NA	NA	0.829	NA
1820	NA	NA	NA	NA	0.441	NA
1821	NA	NA	NA	NA	0.583	NA
1822	NA	NA	NA	NA	0.652	NA
1823	NA	NA	NA	NA	0.455	NA
1824	NA	NA	NA	NA	0.789	NA
1825	NA	NA	NA	NA	0.688	NA
1826	NA	NA	NA	NA	0.82	NA
1827	NA	NA	NA	NA	2.164	NA
1828	NA	NA	NA	NA	1.444	NA
1829	NA	NA	NA	NA	2.866	NA
1830	NA	NA	NA	NA	0.583	NA
1831	NA	NA	NA	NA	0.487	NA
1832	1.721	NA	NA	NA	0.508	NA
1833	0.616	NA	NA	NA	0.33	NA
1834	0.995	NA	NA	NA	0.601	NA
1835	0.865	NA	NA	NA	0.585	NA
1836	0.788	NA	NA	NA	0.416	NA
1837	1.179	NA	NA	NA	0.602	NA
1838	0.783	NA	NA	NA	0.661	NA
1839	1.064	NA	NA	NA	1.052	NA
1840	1.674	NA	NA	NA	1.211	NA
1841	1.452	NA	NA	NA	0.98	NA
1842	0.994	NA	NA	NA	0.852	NA
1843	0.762	NA	NA	NA	0.604	NA
1844	0.308	NA	NA	NA	0.832	NA
1845	0.603	NA	NA	NA	0.924	NA
1846	0.839	NA	NA	NA	0.668	NA
1847	0.709	NA	NA	NA	0.765	NA
1848	0.896	NA	NA	NA	0.612	NA
1849	1.067	NA	NA	NA	0.695	NA
1850	1.31	NA	NA	NA	0.623	NA
1851	1.257	NA	NA	NA	0.816	NA
1852	0.983	NA	NA	NA	0.545	NA
1853	1.162	NA	NA	NA	0.688	NA
1854	1.166	NA	NA	NA	0.591	NA
1855	1.072	NA	NA	NA	0.431	NA
1856	1.066	NA	NA	NA	0.423	NA
1857	1.061	NA	NA	NA	0.441	NA
1858	1.195	NA	NA	NA	0.344	NA
1859	0.96	NA	NA	NA	0.448	NA
1860	0.876	NA	NA	NA	0.549	NA
1861	0.839	NA	NA	NA	0.448	NA
1862	1.049	NA	NA	NA	0.223	NA
1863	0.973	NA	NA	NA	0.306	NA
1864	1.248	NA	NA	NA	0.244	NA
1865	0.907	NA	NA	NA	0.183	NA
1866	1.032	NA	NA	NA	0.226	NA
1867	1.057	NA	NA	NA	0.35	NA
1868	0.845	NA	NA	NA	0.329	NA
1869	1.118	NA	NA	NA	0.387	NA
1870	1.18	NA	NA	NA	0.534	NA
1871	1.288	0.958	NA	NA	0.304	NA
1872	1.058	0.852	NA	NA	0.286	NA
1873	0.715	0.374	NA	NA	0.204	NA
1874	0.711	0.394	NA	NA	0.204	NA
1875	0.673	0.714	NA	NA	0.164	NA
1876	0.821	0.444	NA	NA	0.183	NA
1877	0.781	0.553	NA	NA	0.223	NA
1878	0.401	0.349	NA	NA	0.184	NA
1879	1.745	0.948	NA	NA	0.247	NA
1880	2.178	1.124	NA	NA	0.264	NA
1881	2.513	1.2	NA	NA	0.202	NA
1882	2.807	1.399	NA	NA	0.329	NA
1883	2.551	1.433	0.455	NA	0.304	NA
1884	1.906	1.35	0.817	NA	0.297	NA
1885	2.197	1.276	0.689	NA	0.355	NA
1886	1.603	0.866	0.389	NA	0.377	NA
1887	1.058	0.719	0.395	NA	0.406	NA
1888	1.615	1.002	0.555	NA	0.421	NA
1889	1.648	1.231	0.483	NA	0.381	NA
1890	1.646	1.545	0.436	NA	0.483	NA
1891	1.65	1.199	0.425	NA	0.743	NA
1892	2.029	1.361	0.395	NA	0.648	NA
1893	1.902	0.983	0.363	NA	0.51	NA
1894	1.564	1.057	0.343	NA	0.473	NA
1895	1.297	0.947	0.293	NA	0.387	NA
1896	2.236	1.901	0.476	NA	0.808	NA
1897	1.586	2.005	0.426	NA	1.118	NA
1898	1.351	1.275	0.403	NA	0.845	NA
1899	1.416	1.118	0.406	NA	0.81	NA
1900	1.439	1.018	0.39	NA	0.779	NA
1901	1.143	1.077	0.483	NA	0.892	NA
1902	1.541	1.424	0.475	NA	1.119	NA
1903	1.692	1.575	0.542	NA	1.228	NA
1904	1.64	1.285	0.547	NA	0.763	NA
1905	1.378	1.609	0.568	NA	1.022	NA
1906	1.655	1.365	0.543	NA	1.032	NA
1907	1.796	1.673	0.716	NA	0.955	NA
1908	1.967	1.795	0.927	NA	1.224	NA
1909	1.584	1.355	0.691	NA	0.96	NA
1910	1.818	1.391	0.524	NA	0.756	NA
1911	1.015	0.94	0.624	NA	0.64	NA
1912	1.371	1.366	0.797	NA	0.958	NA
1913	1.688	1.246	0.824	NA	1.005	NA
1914	1.545	1.363	0.778	NA	1.075	NA
1915	1.755	1.561	0.912	NA	0.977	NA
1916	2.068	1.523	0.631	NA	0.491	NA
1917	1.265	1.335	0.679	NA	0.679	NA
1918	1.284	1.617	0.557	NA	0.414	NA
1919	1.121	1.693	0.552	NA	0.453	NA
1920	1.35	1.269	0.832	NA	0.515	NA
1921	1.736	2.451	0.934	NA	0.764	NA
1922	2.558	2.765	1.477	NA	1.725	NA
1923	1.923	1.564	1.103	NA	1.169	NA
1924	2.276	2.364	1.882	NA	2.159	NA
1925	1.452	2.175	1.51	NA	1.414	NA
1926	1.82	3.244	1.491	1.026	1.031	1.927
1927	1.279	3.014	1.489	1.163	1.706	2.021
1928	1.5	2.819	1.88	1.311	1.679	2.288
1929	1.545	2.258	1.659	1.196	1.639	1.903
1930	1.503	3.139	1.664	1.508	1.646	1.691
1931	1.249	1.896	1.026	0.952	1.12	1.665
1932	1.734	2.21	1.222	1.341	1.223	2.049
1933	1.506	2.263	0.979	1.24	1.185	1.688
1934	1.285	2.849	0.878	0.876	0.825	1.222
1935	1.559	2.577	1.455	1.606	1.055	2.07
1936	1.353	1.782	0.896	1.09	0.955	2.406
