# Stahle - Joyce Kilmer Memorial Forest - LITU - ITRDB NC012
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4871
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4871.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc012-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc012-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc012.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc012.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Joyce Kilmer Memorial Forest - LITU - ITRDB NC012
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Sierzchula, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Joyce Kilmer Memorial Forest
#   Location: North Carolina
#   Northernmost_Latitude: 35.35
#   Southernmost_Latitude: 35.35
#   Easternmost_Longitude: -83.92
#   Westernmost_Longitude: -83.92
#   Elevation_m: 250
#--------------------
# Data_Collection
#   Collection_Name: NC012
#   First_Year: 1672
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Liriodendron tulipifera L.
#   Common_Name: tuliptree
#   Tree_Species_Code: LITU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JOY23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY25C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY25C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY28A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY28A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY30A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY30A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY30B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY30B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY30C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY30C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY41A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY41A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY41B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY41B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY42A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY42A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JOY23A_raw	JOY24A_raw	JOY25A_raw	JOY25B_raw	JOY25C_raw	JOY27A_raw	JOY27B_raw	JOY28A_raw	JOY28B_raw	JOY29A_raw	JOY30A_raw	JOY30B_raw	JOY30C_raw	JOY41A_raw	JOY41B_raw	JOY42A_raw
1672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.394	NA	NA	NA
1673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.514	NA	1.361	NA	NA	NA
1674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	1.669	NA	NA	NA
1675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.617	NA	0.903	NA	NA	NA
1676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.365	NA	1.453	NA	NA	NA
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.407	NA	1.745	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.005	NA	0.918	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.095	NA	1.177	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.952	NA	1.017	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.973	NA	0.897	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.161	NA	1.088	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.925	NA	0.888	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.973	NA	1.406	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.082	NA	0.853	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972	NA	0.813	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.212	NA	0.885	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.475	NA	1.126	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.745	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.201	NA	0.652	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.838	NA	1.375	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.591	NA	0.423	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.859	NA	0.645	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.004	NA	0.875	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.521	NA	0.961	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.003	NA	0.815	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	0.962	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.459	NA	1.132	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.189	NA	1.086	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.109	NA	0.854	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	1.052	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.375	NA	1.078	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.011	NA	0.976	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.592	NA	1.421	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.622	NA	1.5	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.573	NA	1.469	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.948	NA	0.975	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.446	NA	1.824	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.187	NA	1.31	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.083	NA	0.974	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.326	NA	1.586	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.744	NA	0.763	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.614	NA	0.483	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916	NA	0.635	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.075	NA	0.77	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.944	NA	0.652	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.834	NA	0.526	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.689	NA	0.666	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.761	NA	0.592	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745	NA	0.696	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953	NA	0.94	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.741	NA	0.678	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738	NA	0.729	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.816	NA	0.815	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.701	NA	0.689	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.537	NA	0.593	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.592	NA	0.569	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.133	NA	0.996	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.627	NA	0.493	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.441	NA	0.299	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.617	NA	0.533	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.598	NA	0.368	NA	NA	NA
