# Voelker - Baskett Wildlife Area - QUMA - ITRDB MO076
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15291
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15291.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mo076-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mo076-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mo076.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mo076.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-21
#--------------------
# Title
#   Study_Name: Voelker - Baskett Wildlife Area - QUMA - ITRDB MO076
#--------------------
# Investigators
#   Investigators: Voelker, S.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores Stored at:
# # Oregon State University
# # 
# # These cores were taken to measure growth rates, wood anatomy and stable 
# # isotope measurements from dominant and co-dominant trees across tree 
# # ages. Two cores were taken for each tree but in most cases only one 
# # was measured for ring-widths. The other was destructively sampled for 
# # stable isotope measurements. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Ecological Monographs
#   Published_Title: Spring temperature responses of oaks are synchronous with  North Atlantic conditions during the last deglaciation
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1890/11-0848.1
#   Full_Citation: Voelker, Steven L., Paul-Emile Noirot-Cosson, Michael C. Stambaugh, Erin R. McMurry, 
Frederick C. Meinzer, Barbara Lachenbruch, and Richard P. Guyette. 2012. 
Spring temperature responses of oaks are synchronous with 
North Atlantic conditions during the last deglaciation. 
Ecological Monographs, Vol. 82, Issue 2, pp.169-187.
DOI:10.1890/11-0848.1
#   Abstract: Paleoclimate proxies based on the measurement of xylem cell anatomy have rarely been developed across the temperature range of a species or applied to wood predating the most recent millennium. Here we describe wood anatomy-based proxies for spring temperatures in central North America from modern bur oaks (Quercus macrocarpa Michx.). The strong coherence of temperature signals across the species range supports the use of these proxies across thousands of years of climatic change. We also used 79 subfossil oak log cross sections from northern Missouri, 14C-dated to 9.9 - 3.63 ka (ka is 1000 cal yr BP), to assess the frequency of oak deposition into alluvial sediments and a subset of these oaks for a wood anatomy-based reconstruction of spring paleotemperatures. Temperatures during the Younger Dryas cold period (YD) were up to 3.5°C lower than modern temperatures for that region, equivalent to or lower than those experienced at the northern edge of the modern species range. Compared to extant oaks growing at much higher [CO2], subfossil oaks had greater vessel frequencies. Besides very low theoretical (or estimated) xylem conductivity near the beginning of the oak record near 13.6 ka, vessel frequencies greater than modern trees compensated for reduced vessel dimensions so that theoretical xylem conductivity was consistently above that of modern trees at the cold northern sites. Significant correlations were found between the frequency of 14C-dated oaks and either d18O from the NGRIP (North Greenland Ice Core Project) ice core or from the Cariaco grayscale marine-sediment record from the southern Caribbean sea. Oak deposition into alluvial sediments during the YD was significantly lower than expected given the average sample depth of oaks from 9.9 to 13.6 ka. Reduced oak deposition during the YD suggests that an abrupt shift in climate reduced oak populations across the region and/or changed the rates of channel movement across drainages.# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Baskett Wildlife Area
#   Location: Missouri
#   Northernmost_Latitude: 38.75
#   Southernmost_Latitude: 38.75
#   Easternmost_Longitude: -92.2
#   Westernmost_Longitude: -92.2
#   Elevation_m: 185
#--------------------
# Data_Collection
#   Collection_Name: MO076
#   First_Year: 1887
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Bas010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas191_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas191; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Bas010_raw	Bas021_raw	Bas031_raw	Bas041_raw	Bas050_raw	Bas061_raw	Bas070_raw	Bas081_raw	Bas091_raw	Bas101_raw	Bas110_raw	Bas121_raw	Bas130_raw	Bas141_raw	Bas150_raw	Bas161_raw	Bas171_raw	Bas181_raw	Bas191_raw	Bas201_raw	Bas221_raw
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.808	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.495	2.818	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.592	3.285	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.685	3.61	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.963	3.485	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.703	3.78	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.356	2.873	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	0.623	NA	NA	NA	NA	NA	4.222	2.147	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	1.111	NA	NA	NA	NA	NA	7.095	2.787	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	1.184	NA	NA	NA	NA	NA	4.978	2.803	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	1.093	NA	NA	NA	2.345	NA	4.516	3.806	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	2.051	NA	NA	NA	3.109	NA	5.577	3.776	NA	NA	NA	NA	NA
1899	4.324	NA	NA	NA	NA	NA	NA	NA	1.468	1.87	3.299	NA	3.243	NA	4.876	3.74	NA	NA	NA	NA	NA
1900	4.445	NA	NA	NA	NA	NA	NA	NA	1.2	3.068	3.449	2.559	4.247	NA	4.2	3.315	NA	NA	NA	NA	NA
1901	4.193	NA	NA	NA	NA	NA	NA	NA	0.532	1.826	1.699	1.67	2.179	NA	3.047	2.119	NA	NA	NA	NA	NA
1902	2.139	NA	0.648	NA	NA	NA	NA	NA	1.816	4.261	4.174	2.531	3.799	NA	3.078	3.274	NA	NA	NA	NA	NA
1903	3.29	5.641	2.128	NA	NA	NA	NA	NA	2.285	4.628	4.11	3.108	3.882	NA	6.91	3.651	NA	NA	NA	NA	NA
1904	4.848	5.507	1.421	NA	2.783	NA	NA	NA	2.384	4.809	4.303	2.984	5.906	NA	5.299	3.925	NA	NA	NA	NA	NA
1905	5.954	3.18	1.305	NA	2.438	NA	NA	NA	1.716	3.736	3.926	2.456	6.179	2.198	5.637	2.404	NA	NA	NA	NA	NA
1906	5.591	2.319	0.87	NA	2.351	NA	NA	NA	1.583	2.635	2.557	2.956	4.574	2.203	2.962	3.372	NA	NA	NA	NA	NA
1907	4.338	1.681	0.932	NA	2.084	NA	NA	NA	1.851	2.498	3.082	1.871	4.082	1.354	3.506	2.94	NA	NA	NA	NA	NA
1908	5.324	2.01	0.695	NA	1.649	NA	NA	NA	1.636	2.219	3.145	1.538	3.45	1.666	4.704	2.112	NA	NA	NA	NA	NA
1909	3.675	2.451	0.762	NA	1.961	NA	NA	NA	2.559	2.401	3.293	1.551	3.923	2.584	4.407	2.696	NA	NA	NA	NA	NA
1910	3.93	1.783	0.666	NA	2.261	NA	NA	NA	1.774	2.514	2.769	1.966	3.838	1.632	3.431	2.501	NA	NA	NA	NA	NA
1911	3.637	1.381	0.472	NA	0.879	2.576	NA	NA	0.659	1.316	1.647	1.043	1.471	1.06	2.55	1.766	NA	NA	NA	NA	NA
1912	2.786	2.103	0.903	NA	1.618	2.95	NA	NA	1.807	1.894	3.836	1.618	2.89	2.762	5.285	4.44	NA	NA	NA	NA	NA
1913	0.741	2.347	0.99	NA	1.87	3.296	NA	NA	0.976	1.048	2.658	1.305	2.495	1.279	3.513	2.86	NA	NA	NA	NA	NA
1914	0.475	1.424	0.491	NA	1.119	2.165	NA	NA	0.401	1.006	1.329	1.215	1.695	1.071	2.377	1.97	NA	NA	NA	NA	NA
1915	0.381	2.348	0.597	NA	1.885	2.526	NA	NA	0.996	1.277	2.064	2.052	3.223	2.666	5.633	3.229	NA	NA	NA	NA	NA
1916	0.43	2.011	0.75	NA	2.851	3.027	NA	NA	2.064	0.415	1.98	1.771	2.894	1.945	4.99	2.961	NA	NA	NA	NA	NA
1917	0.556	1.591	0.6	NA	2.164	2.786	NA	NA	1.454	0.384	1.261	1.092	2.593	1.007	2.842	2.481	NA	NA	NA	NA	NA
1918	0.38	1.312	0.563	2.73	1.726	2.06	NA	NA	1.223	0.318	0.752	0.866	1.545	0.856	2.638	1.381	NA	NA	NA	NA	NA
1919	0.374	1.184	0.733	2.173	1.505	2.419	NA	NA	1.61	0.508	0.587	0.647	1.889	1.141	3.011	1.066	NA	NA	NA	NA	NA
1920	1.045	1.596	0.683	2.726	2.141	2.341	NA	NA	1.824	0.397	0.667	1.335	2.125	1.622	3.199	1.392	NA	NA	NA	NA	NA
1921	1.412	1.55	0.801	2.939	1.791	2.879	NA	NA	2.868	0.493	0.729	2.032	1.923	1.689	3.916	1.416	NA	NA	NA	NA	NA
1922	1.314	1.19	0.618	2.729	1.601	3.217	NA	1.844	2.673	0.621	0.476	1.601	2.022	1.014	2.574	1.461	NA	NA	NA	NA	NA
1923	2.26	1.425	0.797	2.939	1.319	3.338	NA	1.983	3.016	0.533	0.739	1.64	1.873	1.177	2.785	1.88	NA	NA	NA	NA	NA
1924	2.063	1.189	0.319	3.457	1.535	3.149	NA	1.97	3.324	0.598	0.763	1.712	2.704	1.087	3.101	1.887	NA	NA	NA	NA	NA
1925	1.417	0.878	0.628	2.343	1.796	2.425	NA	0.57	1.25	1.21	0.727	2.165	2.143	1.011	2.661	1.514	NA	NA	NA	NA	NA
1926	1.832	2.218	1.236	2.715	3.735	3.265	NA	1.398	2.256	2.633	1.18	2.71	3.056	1.741	3.153	2.068	NA	NA	NA	NA	NA
1927	1.509	2.784	1.516	2.944	2.576	2.862	5.167	2.326	3.564	1.969	0.833	2.446	2.479	1.972	2.519	1.54	NA	NA	NA	NA	NA
1928	1.836	3.603	3.859	4.744	3.749	3.935	4.711	2.116	3.631	3.234	1.491	2.945	3.704	1.585	2.301	1.843	NA	NA	NA	NA	NA
1929	1.235	3.17	3.129	3.199	2.803	3.779	4.424	1.849	2.875	2.491	1.643	1.906	2.456	1.817	1.769	1.64	NA	NA	NA	NA	NA
1930	1.335	3.417	4.553	3.058	2.409	3.458	3.891	1.489	2.36	2.432	1.653	1.544	2.853	2.206	2.658	1.178	NA	NA	NA	NA	NA
1931	1.06	2.154	1.671	2.5	1.783	2.499	2.484	0.895	1.536	1.621	1.676	1.079	2.085	2.18	2.07	0.959	NA	NA	NA	NA	NA
1932	1.576	3.417	2.192	4.092	2.081	4.163	5.16	1.812	3.101	2.001	1.931	1.952	3.349	2.442	3.064	1.101	NA	NA	NA	NA	NA
1933	1.019	1.83	0.911	2.376	1.549	2.636	3.578	1.426	1.674	1.187	1.345	1.185	1.391	1.588	1.645	0.914	NA	NA	NA	NA	NA
1934	1.316	1.672	1.075	1.778	1.806	3.418	2.957	1.716	1.623	1.551	1.184	0.959	1.473	1.411	1.982	0.76	NA	NA	NA	NA	NA
1935	1.678	2.464	1.683	2.722	2.248	3.755	5.629	2.958	2.742	1.03	1.331	1.645	2.221	2.259	2.822	1.49	NA	NA	NA	NA	NA
1936	1.193	1.234	0.522	1.892	1.99	2.169	2.622	0.915	1.419	0.755	0.522	0.7	1.2	1.138	1.25	0.823	NA	NA	NA	NA	NA
1937	1.454	1.759	1.228	3.328	2.851	2.763	5.148	2.265	1.555	0.832	1.08	1.001	2.076	1.652	2.166	1.645	NA	NA	NA	NA	NA
1938	1.429	1.747	1.225	2.928	2.239	2.758	4.151	1.971	2.276	0.9	1.306	0.924	2.187	1.893	2.59	1.7	NA	NA	NA	NA	NA
1939	1.087	1.414	0.802	2.933	1.756	2.414	3.295	1.459	1.971	0.931	1.082	1.065	2.406	1.419	2.248	1.664	NA	NA	NA	NA	NA
1940	0.847	2.164	0.815	3.18	1.76	3.197	3.567	3.793	2.325	0.763	0.738	1.064	1.8	1.692	1.645	1.682	NA	NA	NA	NA	NA
1941	1.018	2.04	0.864	4.145	1.991	2.492	3.771	2.707	2.285	0.717	0.808	1.201	2.046	2.445	2.466	1.824	NA	NA	NA	NA	NA
1942	1.304	2.39	1.305	4.93	2.477	3.476	4.708	2.664	4.201	0.595	1.045	1.391	3.162	3.893	2.231	2.92	NA	NA	NA	NA	NA
1943	0.55	1.876	1.103	3.258	2.35	3.056	4.394	1.619	2.566	0.682	1.066	1.626	2.539	2.056	1.692	2.344	NA	NA	NA	NA	NA
1944	0.939	1.47	1.387	3.213	2.27	2.805	3.666	1.54	1.858	0.794	0.568	1.237	1.591	1.978	1.649	1.872	NA	NA	NA	NA	NA
1945	1.056	2.61	1.755	3.015	2.368	3.574	3.046	2.927	3.507	1.152	1.113	1.841	2.648	2.609	3.374	2.497	NA	NA	NA	NA	NA
