# Briffa - Fly Peak Chiricahua Mountains - PCEN - ITRDB AZ552
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2816
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2816.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az552x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az552x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az552x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az552x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Briffa - Fly Peak Chiricahua Mountains - PCEN - ITRDB AZ552
#--------------------
# Investigators
#   Investigators: Briffa, K.R.(https://orcid.org/0000-0003-3323-3639); Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-07. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fly Peak Chiricahua Mountains
#   Location: Arizona
#   Northernmost_Latitude: 31.85
#   Southernmost_Latitude: 31.85
#   Easternmost_Longitude: -109.3
#   Westernmost_Longitude: -109.3
#   Elevation_m: 2790
#--------------------
# Data_Collection
#   Collection_Name: AZ552
#   First_Year: 1828
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 735011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	735011_raw	735012_raw	735031_raw	735032_raw	735041_raw	735042_raw	735051_raw	735052_raw	735061_raw
1903	0.74	0.76	0.64	0.7	0.81	0.71	0.74	0.72	0.83
1904	0.77	0.82	0.67	0.73	0.72	0.61	0.73	0.76	0.82
1905	0.79	0.81	0.72	0.8	0.8	0.72	0.72	0.74	0.82
1906	0.78	0.82	0.72	0.76	0.79	0.67	0.77	0.79	0.85
1907	0.74	0.77	0.78	0.79	0.76	0.61	0.73	0.75	0.83
1908	0.79	0.8	0.76	0.79	0.78	0.74	0.75	0.8	0.84
1909	0.81	0.87	0.82	0.8	0.79	0.72	0.79	0.78	0.76
1910	0.82	0.84	0.72	0.82	0.77	0.73	0.8	0.82	0.8
1911	0.82	0.84	0.64	0.7	0.76	0.73	0.77	0.75	0.79
1912	0.8	0.78	0.74	0.73	0.75	0.75	0.78	0.78	0.8
1913	0.78	0.77	0.78	0.83	0.71	0.76	0.75	0.74	0.77
1914	0.79	0.82	0.73	0.78	0.63	0.73	0.79	0.78	0.79
1915	0.84	0.84	0.7	0.82	0.72	0.74	0.75	0.79	0.82
1916	0.75	0.78	0.6	0.78	0.75	0.7	0.77	0.8	0.8
1917	0.81	0.86	0.69	0.88	0.76	0.69	0.77	0.77	0.83
1918	0.8	0.85	0.57	0.7	0.64	0.74	0.75	0.75	0.81
1919	0.81	0.74	0.71	0.8	0.6	0.77	0.76	0.74	0.86
1920	0.82	0.82	0.65	0.77	0.81	0.76	0.72	0.72	0.82
1921	0.82	0.81	0.59	0.63	0.8	0.66	0.77	0.79	0.76
1922	0.83	0.83	0.72	0.74	0.85	0.66	0.73	0.75	0.81
1923	0.78	0.8	0.49	0.57	0.8	0.68	0.69	0.68	0.72
1924	0.89	0.92	0.69	0.71	0.9	0.66	0.81	0.8	0.86
1925	0.87	0.83	0.64	0.68	0.78	0.64	0.72	0.73	0.82
1926	0.82	0.78	0.58	0.56	0.7	0.67	0.77	0.73	0.81
1927	0.82	0.85	0.51	0.51	0.82	0.69	0.83	0.73	0.83
1928	0.79	0.83	0.54	0.66	0.76	0.71	0.79	0.75	0.84
1929	0.84	0.85	0.39	0.48	0.78	0.76	0.82	0.71	0.83
1930	0.85	0.9	0.52	0.55	0.83	0.76	0.83	0.76	0.88
1931	0.78	0.79	0.5	0.62	0.8	0.7	0.75	0.69	0.84
1932	0.85	0.85	0.57	0.59	0.83	0.73	0.82	0.76	0.88
1933	0.85	0.87	0.62	0.7	0.87	0.72	0.81	0.8	0.9
1934	0.83	0.87	0.52	0.53	0.92	0.77	0.82	0.77	0.87
1935	0.77	0.79	0.59	0.64	0.81	0.68	0.75	0.68	0.83
1936	0.83	0.8	0.48	0.51	0.84	0.69	0.74	0.7	0.81
1937	0.87	0.82	0.69	0.69	0.86	0.76	0.72	0.68	0.79
1938	0.86	0.82	0.56	0.71	0.9	0.72	0.78	0.73	0.81
1939	0.89	0.8	0.45	0.6	0.84	0.74	0.74	0.66	0.85
1940	0.89	0.85	0.55	0.74	0.84	0.75	0.74	0.7	0.81
1941	0.82	0.75	0.48	0.6	0.75	0.69	0.73	0.69	0.87
1942	0.84	0.78	0.65	0.71	0.79	0.72	0.75	0.73	0.85
1943	0.85	0.78	0.45	0.57	0.88	0.72	0.78	0.71	0.83
1944	0.86	0.84	0.64	0.68	0.77	0.71	0.78	0.69	0.87
1945	0.84	0.77	0.57	0.7	0.83	0.7	0.8	0.67	0.85
1946	0.86	0.79	0.44	0.54	0.85	0.72	0.77	0.69	0.84
1947	0.86	0.78	0.64	0.72	0.8	0.72	0.78	0.72	0.91
1948	0.87	0.85	0.5	0.56	0.82	0.72	0.8	0.66	0.88
1949	0.93	0.89	0.44	0.43	0.81	0.71	0.8	0.69	0.86
1950	0.92	0.82	0.65	0.59	0.74	0.71	0.81	0.68	0.85
1951	0.88	0.79	0.47	0.48	0.78	0.69	0.75	0.54	0.86
1952	0.81	0.76	0.61	0.6	0.74	0.74	0.78	0.65	0.85
1953	0.92	0.82	0.57	0.5	0.78	0.76	0.76	0.62	0.88
1954	0.85	0.79	0.47	0.44	0.61	0.65	0.72	0.57	0.75
1955	0.92	0.83	0.5	0.45	0.73	0.71	0.78	0.64	0.8
1956	0.91	0.82	0.46	0.42	0.52	0.66	0.77	0.55	0.76
1957	0.89	0.84	0.47	0.57	0.64	0.74	0.74	0.6	0.8
1958	0.85	0.83	0.41	0.53	0.69	0.78	0.67	0.46	0.85
1959	0.89	0.83	0.6	0.71	0.7	0.8	0.74	0.59	0.76
1960	0.88	0.87	0.53	0.77	0.82	0.73	0.76	0.73	0.87
1961	0.79	0.83	0.44	0.77	0.73	0.69	0.7	0.77	0.87
1962	0.89	0.84	0.59	0.82	0.78	0.73	0.79	0.79	0.86
1963	0.92	0.85	0.56	0.75	0.75	0.67	0.78	0.77	0.8
1964	0.87	0.82	0.41	0.67	0.7	0.68	0.67	0.64	0.8
1965	0.82	0.85	0.68	0.82	0.73	0.74	0.74	0.76	0.78
1966	0.83	0.84	0.73	0.81	0.74	0.72	0.72	0.75	0.79
1967	0.87	0.84	0.58	0.73	0.68	0.71	0.73	0.73	0.81
1968	0.85	0.84	0.63	0.8	0.75	0.69	0.69	0.74	0.77
1969	0.84	0.83	0.46	0.58	0.81	0.8	0.71	0.77	0.74
1970	0.72	0.79	0.65	0.78	0.81	0.7	0.69	0.8	0.79
1971	0.82	0.77	0.5	0.72	0.78	0.66	0.65	0.7	0.78
1972	0.84	0.82	0.53	0.7	0.8	0.7	0.64	0.72	0.68
1973	0.86	0.88	0.51	0.65	0.89	0.76	0.71	0.81	0.76
1974	0.79	0.79	0.48	0.54	0.64	0.62	0.64	0.75	0.69
1975	0.78	0.74	0.42	0.55	0.76	0.69	0.59	0.64	0.6
1976	0.74	0.78	0.51	0.67	0.79	0.67	0.65	0.72	0.73
1977	0.85	0.8	0.43	0.53	0.89	0.72	0.63	0.69	0.64
1978	0.82	0.81	0.46	0.57	0.88	0.76	0.67	0.79	0.68
1979	0.92	0.77	0.47	0.72	0.81	0.71	0.67	0.72	0.68
1980	0.85	0.82	0.37	0.55	0.83	0.74	0.62	0.72	0.85
1981	0.89	0.79	0.53	0.76	0.86	0.77	0.64	0.74	0.8
1982	0.83	0.73	0.59	0.8	0.78	0.8	0.68	0.78	0.81
1983	0.77	NA	0.69	0.82	0.73	NA	0.6	0.75	0.78
