# Young - Boogerman Trail North Carolina - CADN - ITRDB NC010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5384
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5384.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc010l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc010l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc010l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc010l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Young - Boogerman Trail North Carolina - CADN - ITRDB NC010
#--------------------
# Investigators
#   Investigators: Young, J.; Keeland, R.; Alford, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Boogerman Trail North Carolina
#   Location: North Carolina
#   Northernmost_Latitude: 35.6
#   Southernmost_Latitude: 35.6
#   Easternmost_Longitude: -83.1
#   Westernmost_Longitude: -83.1
#   Elevation_m: 1065
#--------------------
# Data_Collection
#   Collection_Name: NC010
#   First_Year: 1720
#   Last_Year: 1931
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGR01A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR01B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR06B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR07A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR10A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR10B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR11A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR11B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR12A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR12B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR13A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR13B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BGR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGR01A_raw	BGR01B_raw	BGR06B_raw	BGR07A_raw	BGR08A_raw	BGR08B_raw	BGR08C_raw	BGR10A_raw	BGR10B_raw	BGR11A_raw	BGR11B_raw	BGR12A_raw	BGR12B_raw	BGR13A_raw	BGR13B_raw
1720	NA	NA	NA	NA	NA	NA	NA	1.765	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	1.612	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	1.235	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	1.579	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	3.182	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	2.785	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	2.865	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	2.673	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	2.34	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	2.069	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	1.934	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	2.115	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	2.481	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	2.302	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	2.63	NA	NA	NA	2.973	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	2.232	NA	NA	NA	1.994	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	1.638	NA	NA	NA	1.472	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	2.407	NA	NA	NA	1.956	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	2.226	NA	NA	NA	2.142	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	2.573	NA	NA	NA	2.427	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	2.289	NA	NA	NA	2.203	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	2.771	NA	NA	NA	2.583	3.579	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	2.627	NA	NA	NA	2.351	3.192	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	1.706	2.337	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	2.831	NA	NA	NA	1.63	2.496	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	2.402	NA	NA	NA	1.578	2.845	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	2.009	NA	NA	NA	1.83	2.164	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	2.384	NA	NA	NA	2.081	2.232	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	2.468	NA	NA	NA	2.014	2.354	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	1.568	NA	NA	NA	1.915	2.117	NA	NA
1750	NA	NA	NA	NA	NA	NA	NA	2.441	NA	NA	NA	2.327	2.657	NA	NA
1751	NA	NA	NA	NA	NA	NA	NA	2.213	NA	NA	NA	2.044	2.228	NA	NA
1752	NA	NA	NA	NA	NA	NA	NA	1.943	NA	NA	NA	1.908	2.106	NA	NA
1753	NA	NA	NA	NA	NA	NA	NA	1.806	NA	NA	NA	2.344	2.538	NA	NA
1754	NA	NA	NA	NA	NA	NA	NA	1.879	NA	NA	NA	2.468	2.882	NA	NA
1755	NA	NA	NA	NA	NA	NA	NA	1.918	NA	NA	NA	2.31	2.405	NA	NA
1756	NA	NA	NA	NA	NA	NA	NA	1.299	NA	NA	NA	1.437	1.79	NA	NA
1757	NA	NA	NA	NA	NA	NA	NA	1.465	NA	NA	NA	2.013	2.192	NA	NA
1758	NA	NA	NA	NA	NA	NA	NA	1.798	NA	NA	NA	1.763	1.847	NA	NA
1759	NA	NA	NA	NA	NA	NA	NA	1.694	NA	NA	NA	2.106	2.179	NA	NA
1760	NA	NA	NA	NA	NA	NA	NA	2.154	1.842	NA	NA	2.32	2.414	NA	NA
1761	NA	NA	NA	NA	NA	NA	NA	1.113	1.012	NA	NA	2.28	2.417	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	1.297	1.352	NA	NA	2.083	2.339	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	1.192	1.581	NA	NA	1.633	1.505	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	1.175	1.706	NA	NA	1.882	1.829	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	1.542	2.123	NA	NA	2.329	2.058	NA	NA
1766	NA	NA	NA	NA	NA	NA	NA	1.389	1.734	NA	NA	2.758	2.215	NA	NA
1767	NA	NA	NA	NA	NA	NA	NA	1.156	1.785	NA	NA	2.265	2.139	NA	NA
1768	NA	NA	NA	NA	NA	NA	NA	1.416	2.074	NA	NA	2.184	2.425	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	1.047	1.447	NA	NA	1.676	1.861	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	0.899	1.271	NA	NA	1.579	1.687	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	1.368	1.702	NA	NA	2.189	1.983	NA	NA
1772	NA	NA	NA	NA	NA	NA	1.452	0.886	1.298	NA	NA	1.717	1.569	NA	NA
1773	NA	NA	NA	NA	NA	NA	1.628	1.58	1.725	NA	NA	2.338	2.516	NA	NA
1774	NA	NA	NA	NA	NA	0.397	0.569	0.177	1.107	NA	NA	1.367	1.361	NA	NA
1775	NA	NA	NA	NA	NA	1.284	1.521	0.977	1.658	NA	NA	2.089	1.954	NA	NA
1776	NA	NA	NA	NA	NA	1.334	1.499	1.263	1.511	NA	NA	2.436	2.472	NA	NA
1777	NA	NA	NA	NA	NA	0.597	1.407	0.889	1.357	NA	NA	1.29	1.562	NA	NA
1778	NA	NA	NA	NA	0.56	0.475	0.532	0.298	0.409	NA	NA	0.75	0.761	NA	NA
1779	NA	NA	NA	NA	0.524	0.347	0.367	0.065	0.376	NA	NA	0.228	0.537	NA	NA
1780	NA	NA	NA	NA	1.02	0.814	1.083	0.511	0.562	NA	NA	0.766	0.885	NA	NA
