# Peterson - Thornton Lakes High - TSME - ITRDB WA094
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4195
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4195.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa094-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa094-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa094.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa094.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Thornton Lakes High - TSME - ITRDB WA094
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Thornton Lakes High
#   Location: Washington
#   Northernmost_Latitude: 48.67
#   Southernmost_Latitude: 48.67
#   Easternmost_Longitude: -121.33
#   Westernmost_Longitude: -121.33
#   Elevation_m: 1525
#--------------------
# Data_Collection
#   Collection_Name: WA094
#   First_Year: 1765
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HHTL01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHTL20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHTL20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HHTL01B_raw	HHTL02B_raw	HHTL03B_raw	HHTL04A_raw	HHTL05B_raw	HHTL06B_raw	HHTL07B_raw	HHTL08B_raw	HHTL09B_raw	HHTL10B_raw	HHTL12A_raw	HHTL13B_raw	HHTL14A_raw	HHTL15B_raw	HHTL16B_raw	HHTL17B_raw	HHTL18B_raw	HHTL19B_raw	HHTL20B_raw
1818	1.4	1.59	1.25	NA	0.53	1.18	NA	2.21	NA	1.51	2.1	NA	NA	1.5	0.99	NA	1.59	1.95	2.59
1819	1.05	1.1	0.74	NA	0.22	0.41	NA	1.77	NA	0.54	1.33	NA	NA	1.02	0.56	NA	1.23	1.63	1.93
1820	1.21	0.77	0.92	NA	0.44	1.21	NA	1.38	NA	0.81	1.36	NA	NA	0.59	0.24	NA	1.2	1.28	1.92
1821	1.13	1.05	1.15	NA	0.81	1.54	NA	1.35	NA	1.35	2.44	2.93	NA	0.77	0.75	NA	2.22	1.6	1.91
1822	1.15	0.88	1.15	NA	0.28	1.39	NA	1.38	NA	1.2	2.15	2.8	NA	0.56	0.93	NA	1.54	1.9	2.23
1823	1.05	1.25	1.24	NA	0.5	1.32	NA	1.62	NA	1.06	2.07	2.96	NA	0.62	0.89	NA	1.47	2.01	1.7
1824	0.94	1.73	1.03	0.97	0.63	1.08	NA	1.32	NA	1.24	1.62	2.76	NA	1.16	1.09	NA	1.11	1.8	1.53
1825	1.26	2.77	1.35	2.38	1.44	1.47	NA	2.26	NA	1.87	3	4.57	NA	2	1.14	NA	1.82	2.05	1.63
1826	1.1	1.95	1.15	1.45	1.04	1.19	NA	1.98	NA	0.98	1.81	2.88	NA	1.18	0.79	NA	1.14	1.8	1.12
1827	1.33	1.48	0.97	1.5	1.02	1.05	NA	1.7	NA	1.84	1.19	1.84	NA	0.91	0.87	NA	0.85	1.67	1.03
1828	1.43	1.52	0.99	2.18	0.93	1.17	NA	2.3	NA	2.07	1.25	2.74	NA	1.26	1.31	NA	0.93	1.6	1.18
1829	1.2	1.2	1.13	0.98	0.68	1.33	NA	2.2	NA	1.37	1.08	2.08	NA	1.29	1.23	NA	1	1.75	1.43
1830	1.01	0.79	0.58	0.88	0.53	0.86	NA	1.77	NA	1.03	0.57	1.45	NA	1.1	0.77	NA	1.35	1.32	0.94
1831	1.09	0.82	0.61	1.37	0.53	0.95	NA	1.78	NA	1.37	0.31	1.62	NA	0.97	0.6	NA	1.76	1.71	0.85
1832	0.86	0.99	0.61	0.87	0.35	0.9	NA	2.04	NA	0.55	0.53	1.27	NA	1	0.68	NA	1.9	1.52	0.85
1833	0.97	1.49	1.05	1.31	0.74	0.93	NA	2.79	NA	1.2	1.04	2.41	NA	1.11	0.79	NA	2.65	1.81	1.33
1834	1.48	1.56	1.27	1.66	1.56	1.46	NA	3.82	NA	1.74	1.15	4.06	NA	1.44	0.76	NA	2.38	1.74	1.5
1835	1.32	0.99	0.86	0.96	1.36	1.06	NA	2.97	NA	1.41	0.88	2.58	NA	1.07	0.8	NA	1.46	1.22	0.93
1836	1.91	1.17	0.94	1.24	1.36	0.77	NA	2.79	NA	1.48	1.02	2.5	NA	1.13	0.84	NA	1.15	1.25	0.96
1837	2.05	1.76	1.02	1.11	1.6	0.97	0.91	3.25	NA	1.52	1.07	2.41	NA	1.18	0.9	NA	1.05	1.4	0.87
1838	1.36	1.47	0.74	0.92	1.03	0.88	0.7	2.2	NA	1.09	0.73	1.43	NA	1.06	0.89	NA	0.85	1.02	0.51
1839	1.75	2.39	1.27	1.42	1.5	1.24	1.11	2.47	NA	1.24	1.26	2.31	NA	0.95	1.63	NA	1.35	1.9	0.8
1840	1.24	1.41	0.73	0.64	0.89	0.63	0.73	1.95	NA	0.89	0.7	1.06	NA	0.85	1.01	NA	1.19	1.32	0.52
1841	1.88	1.45	0.74	1.01	1.25	0.72	0.85	2.18	NA	1.32	0.56	1.23	NA	0.69	0.92	NA	0.91	1.47	0.49
1842	1.57	1.97	0.98	0.88	1.18	0.8	1.41	1.95	NA	1.11	0.86	1.2	NA	1.09	1.31	NA	1.4	1.09	0.81
1843	1.43	2.03	1.41	1.41	1.62	1.01	1.8	2.47	NA	1.54	1.01	1.27	NA	1.03	0.99	NA	0.71	1.33	0.95
1844	1.06	1.78	0.72	1.39	1.32	0.92	1.28	1.92	NA	1.33	0.92	1.03	NA	0.76	0.89	NA	1.08	1.59	0.87
1845	0.74	1.61	0.47	0.78	0.66	0.49	1.48	1.45	NA	1.42	0.77	0.79	NA	0.75	0.83	NA	2.08	1.75	0.78
1846	0.87	1.54	0.66	1.4	1.23	0.84	0.95	2.02	NA	2.22	1.3	0.96	NA	1.13	1.25	NA	4.09	1.96	1.11
1847	0.65	0.98	0.74	1.13	1	0.7	0.71	1.34	NA	1.17	0.76	1	NA	0.98	0.52	NA	2.36	1.17	0.51
1848	0.86	1.38	0.93	1.05	0.8	0.74	0.91	2.18	NA	1.08	0.76	1.17	NA	0.98	0.71	NA	1.78	1.76	0.69
1849	0.95	0.82	0.69	0.71	0.42	0.48	0.46	1.75	NA	0.84	0.57	0.51	NA	0.75	0.67	NA	1.02	0.74	0.6
1850	0.86	1.05	0.66	0.95	0.99	0.75	0.75	1.63	NA	0.99	0.66	0.93	NA	0.71	0.76	NA	0.71	1.08	0.68
1851	1.12	1.62	1.01	1.42	1.48	0.84	1.1	2.42	NA	1.37	1	0.88	NA	0.86	0.71	NA	1.01	1.2	0.81
1852	0.9	1.68	0.99	1.3	1.26	0.86	1.02	2.25	NA	1.06	0.94	0.97	NA	0.88	0.78	NA	0.79	1.19	0.79
1853	1.23	1.5	0.95	1.27	1.3	1.01	1.02	2.31	NA	1.28	0.99	1.16	NA	1.01	1.04	NA	0.58	0.9	0.61
1854	1.16	1.57	0.83	1.08	1.79	0.87	0.81	2.36	NA	1	1	1.2	NA	0.89	1.09	NA	0.59	1.24	0.65
1855	1.41	2.21	1	1.13	2.02	1.17	1.36	2.84	NA	1.11	1.11	1.3	NA	1	1.04	NA	0.77	1.22	0.84
1856	1.36	1.84	0.64	1.03	1.44	1.02	1.36	1.71	NA	1.18	0.91	1.18	NA	0.81	1.04	NA	0.77	0.71	0.46
1857	1.41	1.89	0.78	1.45	1.99	1.1	1.44	2.3	NA	1.2	1.07	1.06	NA	1.03	1.33	NA	0.95	0.81	0.71
1858	1.16	1.46	0.77	1.19	1.56	0.97	1.16	2.22	NA	0.93	0.98	0.86	NA	0.89	1.15	NA	0.89	0.82	0.78
1859	1.12	1.41	0.83	0.96	1.37	0.93	1.18	2.02	NA	1.03	0.76	0.91	NA	0.89	1.11	NA	0.62	0.84	0.65
1860	1.4	1.69	0.79	1.08	1.63	0.96	1.08	2.5	NA	0.94	0.72	0.7	NA	1.01	1.48	NA	0.94	1.02	0.62
1861	1.57	1.86	0.59	1.3	1.63	1.06	1.19	2.32	NA	1.1	0.96	0.69	NA	0.96	1.18	NA	0.73	1.26	0.72
1862	1.13	1.29	0.44	1	1.22	0.59	0.97	1.69	NA	0.99	1.05	0.59	NA	0.6	0.89	NA	0.79	0.95	0.65
1863	1.45	2.04	0.78	1.12	1.59	0.73	1.49	2.07	NA	1.07	1.32	0.86	NA	0.81	1.53	NA	1.26	1.57	1.07
1864	0.9	1.73	0.4	1.04	1.14	0.33	0.7	1.73	1.5	0.96	0.9	0.61	NA	0.65	1.13	NA	1.17	1.01	0.91
1865	0.93	1.89	0.68	1.12	1.56	0.63	0.92	2.1	0.9	0.96	0.77	0.67	NA	0.69	1.26	NA	0.8	1.1	1
1866	0.88	1.23	0.33	0.91	1.23	0.41	0.62	1.81	0.84	0.62	0.48	0.51	NA	0.46	0.9	1.27	0.53	0.64	0.66
1867	0.99	1.46	0.3	1.17	1.42	0.57	0.75	1.95	0.67	0.9	0.49	0.53	NA	0.85	0.81	1.79	0.55	0.91	0.81
1868	1.13	1.47	0.39	1.18	1.61	0.62	0.81	2.34	0.45	1.04	0.76	0.74	NA	0.86	1.17	2.35	0.56	0.91	0.95
1869	1.04	1.67	0.49	1.08	1.13	0.62	0.72	2.16	1.8	1	0.76	0.49	NA	0.86	1.19	1.48	0.61	1.2	0.97
1870	0.93	1.19	0.39	0.92	0.76	0.62	0.61	1.73	1.59	0.85	0.47	0.38	NA	0.58	1.2	1.28	0.7	0.63	0.74
1871	0.96	1.25	0.51	1.3	0.94	0.44	0.54	2.18	0.44	0.79	0.46	0.47	NA	0.59	1.07	1.91	0.64	0.67	0.85
1872	0.82	1.17	0.49	1.26	0.61	0.46	0.49	0.77	0.81	0.64	0.43	0.55	NA	0.63	1.17	2.37	0.71	0.78	0.81
1873	1.07	1.29	0.48	1.12	0.77	0.59	0.93	1.38	0.77	1.07	0.32	0.62	NA	0.59	0.97	1.96	0.31	0.67	0.81
1874	1.17	1.29	0.55	1.39	1.11	0.6	0.67	0.91	2.12	1.6	0.23	0.54	NA	0.77	1.34	1.88	0.62	0.76	0.74
1875	1.01	0.96	0.47	0.95	0.65	0.62	0.38	1.53	1.59	1.41	0.36	0.45	NA	0.41	0.85	2.01	0.61	0.85	0.77
1876	0.79	0.95	0.32	0.93	0.61	0.33	0.25	1.91	0.71	1.03	0.35	0.58	NA	0.29	0.84	2.15	0.6	0.72	0.78
1877	1.16	1.17	0.42	1.29	1.24	0.65	0.43	2.11	1.76	1.44	0.37	0.66	NA	0.44	0.99	2.89	0.68	0.89	0.77
1878	1.39	1.46	0.5	1.33	1.84	0.57	0.69	2.22	0.84	1.5	0.48	1.04	NA	0.59	0.98	1.92	1.12	0.82	0.59
1879	1.26	1.65	0.44	1.08	1.29	0.5	0.63	1.74	0.42	1.56	0.45	1.24	NA	0.66	1.27	1.62	1.18	0.85	0.94
1880	1.1	1.17	0.43	0.87	0.7	0.4	0.55	1.44	0.49	1.08	0.39	0.87	NA	0.48	0.59	1.52	0.92	0.56	0.68
1881	1.16	1.5	0.32	1.2	0.77	0.77	0.53	1.85	0.89	1.37	0.46	1.26	NA	0.62	1.42	1.58	1.1	0.65	1.04
1882	0.73	1.43	0.53	0.8	0.62	0.64	0.43	1.57	0.75	1.27	0.5	1.06	NA	0.52	0.86	1.49	1.24	0.86	0.89
1883	0.66	1.49	0.5	0.86	0.76	0.81	0.53	1.58	0.77	1.63	0.6	1.25	NA	0.6	1.11	1.56	1.12	0.75	1.11
1884	1.03	1.44	0.57	1.25	1	0.74	0.66	1.46	1.62	2.12	0.61	1.06	NA	0.94	1.5	2.54	0.96	0.9	1.13
1885	1.19	2.11	0.49	1.29	1.49	0.9	0.82	1.82	1.9	1.96	0.82	1.21	NA	1.15	1.28	3.48	1.02	0.99	1.2
1886	1.25	1.63	0.8	1.24	0.69	0.99	0.71	1.41	1.6	1.78	0.83	0.72	NA	0.88	1.49	2.74	0.73	0.98	1.18
1887	1.03	1.16	0.62	1.03	0.57	0.58	0.45	1.09	0.78	1.38	0.52	0.65	NA	0.49	1.21	2.89	0.87	0.75	0.77
1888	1.21	1	0.64	1.33	0.89	0.68	0.55	1.37	1.1	1.48	0.53	0.91	NA	0.43	1.04	2.58	1.13	0.77	0.57
1889	1.27	1.38	0.74	0.86	1.15	0.65	0.64	1.97	1.83	2.86	1.05	1.09	NA	1	1.54	2.46	2.02	1.61	1.35
1890	1.1	1.28	0.77	1.6	1.08	0.61	0.73	1.6	1.45	2.49	0.91	0.94	NA	0.67	1.07	2.62	1.64	1.31	0.86
1891	1.37	1.12	0.76	2.13	0.65	0.66	0.7	1.59	1.93	2.27	0.78	0.83	NA	0.91	1.62	3.04	1.76	1.14	0.85
1892	1.22	1.19	0.79	1.8	0.59	0.61	0.51	1.78	0.74	1.58	0.81	0.7	NA	0.83	1.54	2.93	1.86	0.87	0.81
1893	0.87	0.67	0.51	1.45	0.54	0.47	0.27	1.35	0.46	1.31	0.5	0.5	NA	0.6	1.6	2.73	0.97	0.71	0.53
1894	0.94	0.67	0.49	0.82	0.67	0.35	0.38	1.16	0.82	1.36	0.4	0.52	NA	0.43	1.26	1.73	0.17	0.64	0.32
1895	1.08	1.01	0.5	0.99	0.83	0.54	0.63	1.1	1.59	2.2	0.88	0.72	NA	0.44	1.84	2.03	0.43	0.87	0.52
1896	0.98	0.8	0.38	0.77	0.6	0.42	0.52	0.81	1.31	1.92	0.76	0.54	NA	0.37	1.15	1.85	0.7	0.62	0.39
1897	1.45	1.16	0.59	1.15	0.74	0.47	0.54	0.93	1.74	2.31	1.26	0.66	NA	0.53	1.3	2.99	0.91	0.68	0.48
1898	1.46	0.91	0.73	0.97	0.64	0.54	0.63	1.32	1.6	1.96	0.88	0.51	NA	0.61	1.11	2.34	0.68	0.8	0.56
1899	0.88	0.58	0.57	0.73	0.48	0.37	0.5	1.01	1.02	1.06	0.62	0.37	NA	0.75	0.85	1.59	0.58	0.61	0.36
1900	1.2	0.95	0.62	1.44	0.69	0.43	0.56	1.97	2.35	1.69	0.99	0.41	0.18	1.55	1.21	2.93	1.08	1.05	0.63
1901	1.06	1.05	0.88	1.38	0.81	0.46	0.61	1.71	2.26	1.6	1.02	0.39	0.16	1.31	1.45	3.55	1.29	0.92	0.78
1902	1.16	0.95	0.83	1.13	0.65	0.63	0.57	1.36	2.14	1.35	0.71	0.54	0.26	0.88	1.84	2.31	0.8	0.91	0.73
1903	1.05	0.72	0.76	1.17	0.5	0.58	0.47	1.47	1.6	1.4	0.54	0.5	0.22	0.74	1.65	2.58	0.71	0.87	0.61
1904	1.16	0.94	0.79	1.22	0.56	0.69	0.64	1.74	2.09	2.2	1.02	0.57	0.28	0.78	1.66	2.99	0.86	1.34	0.74
1905	1.36	1.06	0.6	1.49	0.6	0.55	0.65	1.92	2.34	1.92	1.11	0.36	0.24	0.6	1.92	3.08	0.99	1.41	0.7
1906	1.04	0.56	0.33	1.15	0.45	0.43	0.51	1.1	1.78	1.29	0.56	0.21	0.31	0.61	1.45	2.39	0.71	1.45	0.42
1907	0.94	0.74	0.53	1.05	0.5	0.31	0.52	1.04	1.78	1.55	0.67	0.31	0.31	0.45	1.51	1.81	0.57	1.26	0.5
1908	1	0.64	0.4	0.9	0.29	0.25	0.36	0.64	1.58	1.24	0.58	0.41	0.21	0.41	1.36	2.25	0.63	1.17	0.48
1909	0.97	0.58	0.35	1.21	0.49	0.27	0.35	0.92	1.58	1.58	0.84	0.44	0.25	0.38	1.35	2.01	0.71	0.82	0.36
1910	1.24	0.61	0.48	1.74	0.56	0.36	0.44	1.5	2.23	1.62	1.22	0.69	0.39	0.61	1.87	3.27	0.95	1.25	0.52
1911	1.15	0.65	0.6	1.26	0.6	0.53	0.46	2.09	2.05	1.82	1.13	0.73	0.38	0.64	1.62	2.69	1.04	0.98	0.57
1912	1.14	0.99	0.51	1.61	0.56	0.45	0.51	2.02	2.44	1.85	0.96	0.93	0.33	0.65	1.65	2.51	1.24	0.87	0.43
1913	1.17	0.95	0.38	1.42	0.64	0.82	0.65	1.43	2.07	2.02	0.98	0.87	0.38	0.62	1.57	2.17	1.26	0.91	0.69
1914	1.49	0.94	0.61	1.69	0.72	0.88	0.85	1.88	2.97	2.02	0.96	0.9	0.43	0.83	2.03	2.17	1.53	1.24	0.81
1915	1.14	0.54	0.36	1.43	0.53	0.72	0.7	1.46	2.82	1.26	0.87	0.5	0.31	0.37	1.46	1.84	1.12	1.15	0.56
1916	0.82	0.56	0.29	1.17	0.37	0.57	0.47	1.13	1.51	1.13	0.73	0.54	0.31	0.43	0.9	1.46	1.03	0.95	0.65
1917	1.24	0.79	0.42	1.3	0.54	0.59	0.61	1.31	2.74	1.45	0.81	0.74	0.39	0.53	1.42	2.08	1.09	0.9	0.77
1918	1.38	0.85	0.57	1.65	0.51	0.68	0.59	1.37	3.09	1.44	0.75	0.71	0.4	0.37	1.66	2.33	0.97	1.01	0.75
1919	1.17	0.74	0.3	1.38	0.42	0.54	0.48	1.07	3.12	1.09	0.55	0.6	0.37	0.25	1.77	2.59	0.78	0.86	0.65
1920	1.09	0.7	0.43	1.32	0.32	0.54	0.45	0.99	3.4	1.31	0.86	0.88	0.47	0.35	1.24	2.88	0.76	0.92	0.62
1921	0.96	0.41	0.4	1.38	0.31	0.47	0.54	0.96	2.65	1.17	0.95	0.7	0.36	0.21	1.5	2.75	0.8	0.93	0.45
1922	0.94	0.62	0.47	1.38	0.38	0.63	0.55	0.88	2.36	1.35	0.89	0.8	0.38	0.32	1.5	2.22	1.02	1.13	0.54
1923	1.1	0.81	0.56	1.9	0.5	0.59	0.6	1.23	2.68	1.56	0.9	0.87	0.36	0.45	1.92	2.92	0.99	1.3	0.62
1924	1.2	0.6	0.61	1.66	0.51	0.53	0.7	1.26	2.8	1.57	0.64	0.71	0.42	0.38	1.46	2.14	0.98	1.1	0.51
1925	1.24	0.4	0.48	0.87	0.48	0.45	0.6	1.03	3.32	1.28	0.5	0.64	0.29	0.35	1.31	1.77	0.87	0.98	0.27
1926	1.15	0.63	0.46	1.3	0.42	0.44	0.44	1.57	2.65	1.25	0.51	0.62	0.31	0.37	1.26	1.47	0.96	1.24	0.41
1927	0.79	0.57	0.8	1.36	0.41	0.35	0.31	1.21	2.1	0.99	0.5	0.54	0.25	0.36	0.85	1.14	0.97	0.82	0.31
1928	0.9	0.55	0.77	1.48	0.39	0.4	0.61	1.39	2.98	1.46	0.74	0.97	0.38	0.37	1.23	2.16	1.08	1.02	0.51
1929	0.59	0.61	0.64	1.19	0.34	0.39	0.43	1.17	2.61	1.25	0.55	0.82	0.35	0.41	0.93	2.61	0.9	0.92	0.57
1930	0.72	0.48	0.61	1.44	0.38	0.44	0.55	1.17	2.25	1.29	0.59	0.78	0.36	0.43	1.15	2.31	1.15	1.07	0.51
1931	0.66	0.57	0.63	0.54	0.33	0.39	0.52	1.22	2.06	1.18	0.59	0.67	0.43	0.39	0.79	1.52	0.94	0.8	0.47
1932	0.45	0.55	0.48	1.14	0.3	0.34	0.39	0.81	1.68	0.91	0.48	0.65	0.34	0.27	1.02	1.43	0.95	0.91	0.42
1933	0.96	0.66	0.71	0.55	0.21	0.34	0.48	0.97	2.5	1.1	0.49	0.78	0.42	0.38	1.29	1.39	1.12	0.97	0.67
1934	1.09	0.7	0.69	2.14	0.33	0.42	0.6	1.06	4.43	1.66	0.73	0.88	0.52	0.45	1.49	1.11	1.42	1.13	0.98
1935	0.95	0.86	0.7	1.8	0.5	0.39	0.6	1.31	4.35	2.2	0.65	0.86	0.5	0.55	1.48	1.17	1.28	2.07	1.33
1936	0.93	1.07	0.73	2.33	0.36	0.33	0.37	1.19	3.66	1.84	0.85	0.91	0.47	0.5	1.07	2.24	1.79	2.12	1.21
1937	0.98	0.76	0.82	1.97	0.43	0.32	0.43	0.92	3.23	1.37	0.89	0.81	0.42	0.36	1.06	2.44	1.55	1.85	1.17
1938	0.94	0.85	0.67	1.81	0.45	0.41	0.75	1.28	2.92	1.4	1.05	0.8	0.33	0.44	1.16	2.46	1.37	1.77	1.04
1939	0.9	1.02	0.87	1.62	0.55	0.48	0.74	1.3	2.77	1.52	1.26	0.64	0.38	0.27	0.92	2.54	1.44	2.52	0.99
1940	0.8	0.92	0.8	1.78	0.5	0.47	0.67	1.16	3	1.43	1.24	0.55	0.4	0.39	1.17	3.05	1.53	2.34	0.92
1941	0.94	0.66	0.93	2.09	0.68	0.47	0.79	1.49	2.92	1.29	1.08	0.58	0.4	0.58	1.36	3.19	1.77	1.72	0.8
1942	0.72	0.66	0.77	1.75	0.55	0.43	0.52	1.19	2.22	1.02	0.8	0.39	0.34	0.37	1.24	2.28	1.39	1.04	0.49
1943	0.7	0.76	0.82	1.47	0.69	0.43	0.64	1.07	2.02	1.14	1.19	0.85	0.23	0.56	1.03	1.82	1.06	1.14	0.69
1944	0.93	0.94	0.94	1.96	0.73	0.5	0.84	1.21	3	1.64	1.17	1.07	0.4	0.79	1.38	2.47	1.44	1.42	0.98
1945	0.83	0.64	0.86	1.42	0.64	0.41	0.71	1.12	2.29	1.57	1.18	0.81	0.33	0.3	0.95	2.38	0.77	1.22	0.86
1946	0.76	0.63	0.75	1.32	0.66	0.46	0.46	0.97	2.14	1.27	1.2	0.63	0.39	0.52	0.71	2.09	0.94	1	0.84
1947	0.88	0.54	0.87	1.63	0.81	0.49	0.62	1.05	2.6	1.66	1.33	0.75	0.38	0.55	1.4	2.24	1.2	0.99	0.88
1948	0.84	0.67	0.86	1.54	0.67	0.52	0.59	1.27	3.03	1.56	1.2	0.79	0.33	1.03	1.69	2.44	1.14	0.86	0.79
1949	0.67	0.82	0.63	1.37	0.6	0.65	0.47	1.04	1.93	1.39	1.03	0.85	0.26	0.81	1.44	2.46	0.97	1.05	0.69
1950	0.77	1.11	0.86	1.28	0.44	0.47	0.65	1.22	1.9	1.67	0.74	1.08	0.38	0.51	1.33	3.04	1.26	1.43	0.64
1951	0.78	1.37	1.23	1.64	0.42	0.38	0.52	1	2.23	2.2	0.86	1.34	0.49	0.36	1.36	3.14	1.87	2.17	1.35
1952	0.71	1.16	0.93	1.33	0.56	0.37	0.69	0.8	2.13	1.82	0.56	0.73	0.3	0.36	1.15	2.66	1.32	1.79	1.08
