# Marquardt - Mt. Lemmon 5-needle - PIAZ - ITRDB AZ603
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28415
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28415.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az603-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az603-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az603.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az603.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-15
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-15
#--------------------
# Title
#   Study_Name: Marquardt - Mt. Lemmon 5-needle - PIAZ - ITRDB AZ603
#--------------------
# Investigators
#   Investigators: Marquardt, P.E.; Miranda, B.R.; Telewski, F.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sky Island Pines, Arizona (USA): 5-needle Pinus arizonica. NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Paula E. Marquardt, Brian R. Miranda, Frank W. Telewski
#   Journal_Name: Forests
#   Published_Title: Shifts in Climate-Growth Relationships of the Sky Island Pines
#   Published_Date_or_Year: 2019
#   Volume: 10
#   Pages: 
#   Issue: 11
#   Report_Number: 
#   DOI: 10.3390/f10111011
#   Full_Citation: None
#   Abstract: Rising temperatures and changes in precipitation may affect plant responses, and mountainous regions in particular are sensitive to the impacts of climate change. The Santa Catalina Mountains, near Tucson, Arizona, USA, are among the best known Madrean Sky Islands, which are defined by pine-oak forests. We compared the sensitivity and temporal stability of climate-growth relationships to quantify the growth responses of sympatric taxa of ponderosa pine to changing climate. Three taxa (three-needle, mixed-needle, and five-needle types) collected from southern slopes of two contact zones (Mt. Lemmon, Mt. Bigelow) were evaluated. Positive climate-growth correlations in these semiarid high-elevation pine forests indicated a seasonal shift from summer- to spring-dominant precipitation since 1950, which is a critical time for reproduction. Mixed- and five-needle types responded to winter precipitation, and growth was reduced for the five-needle type when spring conditions were dry. Growth trends in response to temperature and specific to site were observed, which indicated the climate signal can be weakened when data are combined into a single chronology. Significant fluctuations in temperature-growth correlations since 1950 occurred for all needle types. These results demonstrated a dramatic shift in sensitivity of annual tree growth to the seasonality of the limiting factor, and a climatic trend that increases local moisture stress may impact the stability of climate-growth relationships. Moreover, output from temperature-growth analyses based on ring-width data (for example from semiarid sites) that does not account for positive and negative growth trends may be adversely affected, potentially impacting climate reconstructions.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: USDA Forest Service
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mt. Lemmon
#   Location: Arizona
#   Northernmost_Latitude: 32.433619
#   Southernmost_Latitude: 32.433619
#   Easternmost_Longitude: -110.790248
#   Westernmost_Longitude: -110.790248
#   Elevation_m: 2577
#--------------------
# Data_Collection
#   Collection_Name: AZ603
#   First_Year: 1870
#   Last_Year: 2012
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus arizonica Engelm.
#   Common_Name: Arizona pine
#   Tree_Species_Code: PIAZ
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MTL164A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL164A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL164B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL164B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL267A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL267A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL267B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL267B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL267D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL267D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL267E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL267E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL267F_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL267F; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL268A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL268A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL268B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL268B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL270A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL270A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL270B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL270B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL274A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL274A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL274B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL274B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL287A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL287A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL287B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL287B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MTL164A_raw	MTL164B_raw	MTL267A_raw	MTL267B_raw	MTL267D_raw	MTL267E_raw	MTL267F_raw	MTL268A_raw	MTL268B_raw	MTL270A_raw	MTL270B_raw	MTL274A_raw	MTL274B_raw	MTL287A_raw	MTL287B_raw
1870	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	1.85	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	3.47	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	NA	NA	3.46	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	NA	NA	NA	3.33	2.77	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	NA	3.45	3.19	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	NA	1.95	2.61	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	NA	3.01	3.12	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	NA	3.13	2.95	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	3.67	3.37	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	3.17	2.95	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	5.09	4.73	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	4.22	3.91	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	4.02	3.55	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	3.88	3.41	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	2.01	2.11	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	2.54	2.18	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	3.21	2.7	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	3.06	2.86	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	3.37	3.24	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	3.5	3.49	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	3.06	3.02	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	3.04	2.52	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	2.84	2.85	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	4.21	4.18	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	3.81	3.62	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	4.16	4.24	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	4.48	4.28	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	2.84	2.6	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	3.1	2.79	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	2.55	2.22	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	3.86	3.66	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	2.5	2.57	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	2.54	2.85	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	3.4	3.17	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	3.33	3.23	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	3.42	3.88	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	2.21	2.24	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	1.64	1.38	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	2.95	1.17	NA	NA	NA	1.65	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	2.57	3.76	NA	NA	1.88	1.97	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	2.88	3.61	NA	NA	2.23	2.26	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	3.26	3.57	NA	NA	2.09	2.33	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	2.37	1.39	NA	NA	1.59	1.72	NA	NA
1916	NA	NA	NA	NA	NA	NA	NA	2.4	2.5	NA	NA	1.76	2.21	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	1.93	2.3	NA	NA	1.52	2.19	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	1.92	1.86	NA	NA	1.62	1.96	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	2.76	2.47	NA	NA	1.86	1.7	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	1.31	2.12	NA	NA	1.45	1.21	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	0.86	0	NA	NA	1.45	1.35	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	2.16	2.34	NA	NA	2.07	1.87	NA	NA
1923	NA	NA	NA	NA	NA	NA	NA	2.52	2.22	NA	NA	1.6	1.42	NA	NA
1924	NA	NA	NA	NA	0.83	NA	NA	2.39	2.82	1.86	1.87	1.52	1.37	NA	NA
1925	NA	NA	NA	NA	1.3	NA	NA	1.34	1.7	1.25	0.9	1.4	1.22	NA	NA
1926	NA	NA	NA	NA	1.38	NA	NA	1.21	1.48	1.65	1.22	1.6	1.54	NA	NA
1927	NA	NA	NA	NA	1.48	NA	NA	1.86	1.85	2.3	1.49	1.58	1.6	NA	NA
1928	NA	NA	NA	NA	1.12	NA	NA	2.74	1.97	1.76	1.45	1.4	1.48	NA	NA
1929	NA	NA	0.59	0.52	0.97	NA	NA	1.44	2.31	1.93	1.82	1.48	1.48	NA	NA
1930	NA	NA	0.76	0.8	0.78	NA	NA	2.39	2.89	2.43	1.88	1.66	1.99	NA	NA
1931	NA	NA	0.9	0.92	1.07	NA	NA	2.94	1.64	1.98	1.75	1.31	1.65	NA	NA
1932	NA	NA	0.96	0.97	1.17	NA	NA	2.22	2.5	1.69	1.36	1.5	1.72	NA	NA
1933	NA	NA	1.26	1.3	1.58	NA	NA	1.74	1.45	1.75	1.47	1.42	1.64	NA	NA
1934	NA	NA	1.5	1.76	1.31	NA	NA	0.78	0.66	1.64	1.25	0.87	1.52	NA	NA
1935	NA	NA	1.61	2.03	1.73	NA	NA	1.13	1.43	1.81	1.23	1.15	2.22	NA	NA
1936	NA	NA	1.22	1.42	1.49	NA	NA	1.78	1.89	1.47	1.25	1.17	1.76	NA	NA
1937	0.88	0.47	1.3	1.51	1.71	NA	NA	1.08	1.44	1.67	1.23	1.37	1.9	NA	NA
1938	1.3	0.63	1.05	1.44	1.34	NA	NA	1.17	0.82	1.32	1.2	1.43	1.74	NA	NA
1939	1.41	0.72	1.25	1.52	1.24	NA	NA	1.88	1.69	1.46	1.64	1.17	1.46	NA	NA
1940	2.31	1.04	1.31	1.76	1.48	NA	NA	2.22	2.09	1.79	2.2	1.96	2.64	NA	NA
1941	2.58	1.28	1.64	1.6	1.35	NA	NA	1.21	1.32	1.84	2.02	1.63	2.4	NA	NA
1942	2.33	1.12	1.68	1.74	1.64	NA	NA	1.61	1.67	1.02	1.51	1.75	2.27	NA	NA
