# Voelker - French Creek - QUMA - ITRDB SD021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15353
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15353.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd021-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd021-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-21
#--------------------
# Title
#   Study_Name: Voelker - French Creek - QUMA - ITRDB SD021
#--------------------
# Investigators
#   Investigators: Voelker, S.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores Stored at:
# # Oregon State University
# # These cores were taken to measure growth rates, wood anatomy and stable 
# # isotope measurements from dominant and co-dominant trees across tree 
# # ages. Two cores were taken for each tree but in most cases only one 
# # was measured for ring-widths. The other was destructively sampled for 
# # stable isotope measurements. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Ecological Monographs
#   Published_Title: Spring temperature responses of oaks are synchronous with  North Atlantic conditions during the last deglaciation
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1890/11-0848.1
#   Full_Citation: Voelker, Steven L., Paul-Emile Noirot-Cosson, Michael C. Stambaugh, Erin R. McMurry, 
Frederick C. Meinzer, Barbara Lachenbruch, and Richard P. Guyette. 2012. 
Spring temperature responses of oaks are synchronous with 
North Atlantic conditions during the last deglaciation. 
Ecological Monographs, Vol. 82, Issue 2, pp.169-187.
DOI:10.1890/11-0848.1
#   Abstract: Paleoclimate proxies based on the measurement of xylem cell anatomy have rarely been developed across the temperature range of a species or applied to wood predating the most recent millennium. Here we describe wood anatomy-based proxies for spring temperatures in central North America from modern bur oaks (Quercus macrocarpa Michx.). The strong coherence of temperature signals across the species range supports the use of these proxies across thousands of years of climatic change. We also used 79 subfossil oak log cross sections from northern Missouri, 14C-dated to 9.9 - 3.63 ka (ka is 1000 cal yr BP), to assess the frequency of oak deposition into alluvial sediments and a subset of these oaks for a wood anatomy-based reconstruction of spring paleotemperatures. Temperatures during the Younger Dryas cold period (YD) were up to 3.5°C lower than modern temperatures for that region, equivalent to or lower than those experienced at the northern edge of the modern species range. Compared to extant oaks growing at much higher [CO2], subfossil oaks had greater vessel frequencies. Besides very low theoretical (or estimated) xylem conductivity near the beginning of the oak record near 13.6 ka, vessel frequencies greater than modern trees compensated for reduced vessel dimensions so that theoretical xylem conductivity was consistently above that of modern trees at the cold northern sites. Significant correlations were found between the frequency of 14C-dated oaks and either d18O from the NGRIP (North Greenland Ice Core Project) ice core or from the Cariaco grayscale marine-sediment record from the southern Caribbean sea. Oak deposition into alluvial sediments during the YD was significantly lower than expected given the average sample depth of oaks from 9.9 to 13.6 ka. Reduced oak deposition during the YD suggests that an abrupt shift in climate reduced oak populations across the region and/or changed the rates of channel movement across drainages.# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: French Creek
#   Location: South Dakota
#   Northernmost_Latitude: 43.715
#   Southernmost_Latitude: 43.715
#   Easternmost_Longitude: -103.365
#   Westernmost_Longitude: -103.365
#   Elevation_m: 1170
#--------------------
# Data_Collection
#   Collection_Name: SD021
#   First_Year: 1609
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FCM050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FCM081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FCM081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FCM050_raw	FCM030_raw	FCM021_raw	FCM110_raw	FCM060_raw	FCM140_raw	FCM051_raw	FCM011_raw	FCM100_raw	FCM014_raw	FCM041_raw	FCM120_raw	FCM070_raw	FCM131_raw	FCM090_raw	FCM081_raw
1609	NA	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA
1610	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA
1611	NA	NA	NA	NA	NA	NA	NA	1.611	NA	NA	NA	NA	NA	NA	NA	NA
1612	NA	NA	NA	NA	NA	NA	NA	1.489	NA	NA	NA	NA	NA	NA	NA	NA
1613	NA	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA
1614	NA	NA	NA	NA	NA	NA	NA	1.663	NA	1.65	NA	NA	NA	NA	NA	NA
1615	NA	NA	NA	NA	NA	NA	NA	1.298	NA	1.516	NA	NA	NA	NA	NA	NA
1616	NA	NA	NA	NA	NA	NA	NA	1.399	NA	1.237	NA	NA	NA	NA	NA	NA
1617	NA	NA	NA	NA	NA	NA	NA	0.94	NA	1.86	NA	NA	NA	NA	NA	NA
1618	NA	NA	NA	NA	NA	NA	NA	1.243	NA	1.269	NA	NA	NA	NA	NA	NA
1619	NA	NA	NA	NA	NA	NA	NA	1.109	NA	1.205	NA	NA	NA	NA	NA	NA
1620	NA	NA	NA	NA	NA	NA	NA	0.618	NA	1.251	NA	NA	NA	NA	NA	NA
1621	NA	NA	NA	NA	NA	NA	NA	0.733	NA	0.922	NA	NA	NA	NA	NA	NA
1622	NA	NA	NA	NA	NA	NA	NA	0.883	NA	0.906	NA	NA	NA	NA	NA	NA
1623	NA	NA	NA	NA	NA	NA	NA	0.729	NA	1.084	NA	NA	NA	NA	NA	NA
1624	NA	NA	NA	NA	NA	NA	NA	0.502	NA	0.969	NA	NA	NA	NA	NA	NA
1625	NA	NA	NA	NA	NA	NA	NA	0.814	NA	0.777	NA	NA	NA	NA	NA	NA
1626	NA	NA	NA	NA	NA	NA	NA	0.633	NA	0.743	NA	NA	NA	NA	NA	NA
1627	NA	NA	NA	NA	NA	NA	NA	0.649	NA	0.624	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	NA	NA	NA	0.417	NA	0.556	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	NA	NA	NA	0.572	NA	0.601	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	NA	NA	NA	0.752	NA	0.873	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	NA	NA	NA	0.653	NA	0.607	NA	NA	NA	NA	NA	NA
1632	NA	NA	NA	NA	NA	NA	NA	0.76	NA	0.751	NA	NA	NA	NA	NA	NA
1633	NA	NA	NA	NA	NA	NA	NA	0.808	NA	0.656	NA	NA	NA	NA	NA	NA
1634	NA	NA	NA	NA	NA	NA	NA	0.486	NA	0.358	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	NA	NA	NA	0.612	NA	0.741	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	NA	NA	0.809	NA	0.784	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	NA	NA	NA	0.77	NA	0.819	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	NA	NA	NA	1.084	NA	0.917	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	NA	NA	NA	1.053	NA	0.906	NA	NA	NA	NA	NA	NA
1640	NA	NA	NA	NA	NA	NA	NA	1.019	NA	0.853	NA	NA	NA	NA	NA	NA
1641	NA	NA	NA	NA	NA	NA	NA	1.446	NA	1.281	NA	NA	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	NA	NA	1.273	NA	1.259	NA	NA	NA	NA	NA	NA
1643	NA	NA	NA	NA	NA	NA	NA	1.41	NA	1.463	NA	NA	NA	NA	NA	NA
1644	NA	NA	NA	NA	NA	NA	NA	0.821	NA	0.771	NA	NA	NA	NA	NA	NA
1645	NA	NA	NA	NA	NA	NA	NA	1.397	NA	1.094	NA	NA	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	NA	NA	0.968	NA	0.888	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	NA	NA	0.765	0.695	0.59	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	NA	NA	0.694	0.314	0.571	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	NA	NA	0.84	0.422	0.471	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	NA	NA	0.808	0.35	0.83	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	NA	NA	0.924	0.249	0.886	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	NA	NA	NA	NA	0.733	0.469	0.709	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	NA	NA	NA	NA	0.669	0.489	0.846	NA	NA	NA	NA	NA	NA
1654	NA	NA	NA	NA	NA	NA	NA	0.565	0.408	0.577	NA	NA	NA	NA	NA	NA
1655	NA	NA	NA	NA	NA	NA	NA	0.532	0.554	0.374	NA	NA	NA	NA	NA	NA
1656	NA	NA	NA	NA	NA	NA	NA	0.454	0.383	0.624	NA	NA	NA	NA	NA	NA
1657	NA	NA	NA	NA	NA	NA	NA	0.467	0.397	0.372	NA	NA	NA	NA	NA	NA
1658	NA	NA	NA	NA	NA	NA	NA	0.778	0.748	0.705	NA	NA	NA	NA	NA	NA
1659	NA	NA	NA	NA	NA	NA	NA	0.76	0.849	0.823	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	NA	NA	0.61	0.79	0.663	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	NA	NA	1.059	1.011	0.784	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	NA	NA	0.948	0.54	0.891	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	NA	NA	1.077	0.883	1.001	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	NA	NA	1.188	0.902	0.892	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	NA	NA	1.065	0.827	0.772	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	NA	NA	1.241	0.876	0.837	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	NA	NA	0.873	0.99	0.77	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	NA	NA	0.915	0.573	0.776	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	NA	NA	0.832	0.635	0.713	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	NA	NA	0.862	0.822	0.67	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	NA	NA	0.699	0.893	0.59	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	NA	NA	0.607	0.894	0.651	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	NA	NA	0.765	0.734	0.919	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	NA	NA	0.947	1.182	0.875	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	NA	NA	1.537	1.238	1.551	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	NA	NA	1.715	1.404	1.398	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	NA	NA	1.308	0.935	1.139	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	1.683	1.083	1.488	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	0.954	0.372	0.897	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	0.96	0.433	0.781	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	0.619	0.524	0.525	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	0.764	0.769	0.88	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	0.809	0.963	0.976	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	1.03	1.063	0.953	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	0.706	0.847	0.754	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	0.743	NA	NA	NA	1.075	1.126	0.887	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	0.531	NA	NA	NA	1.187	0.945	0.747	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	0.446	NA	NA	NA	1.217	1.001	0.984	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	0.595	NA	NA	NA	1.494	0.758	1.215	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	0.549	NA	NA	NA	1.307	0.68	1.166	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	1.095	NA	NA	NA	1.622	1.107	1.022	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	0.884	NA	NA	NA	1.338	0.977	0.976	NA	NA	NA	NA	NA	NA
1693	NA	NA	NA	0.716	NA	NA	NA	1.065	0.816	0.768	NA	NA	NA	NA	NA	NA
1694	NA	NA	NA	0.773	NA	NA	NA	0.831	0.69	0.581	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	0.907	NA	NA	NA	1.348	1.213	1.006	NA	NA	NA	NA	NA	NA
1696	NA	NA	NA	0.829	NA	NA	NA	1.723	0.865	1.163	NA	NA	NA	NA	NA	NA
1697	NA	NA	NA	1.444	NA	NA	NA	1.143	0.978	0.984	NA	NA	NA	NA	NA	NA
1698	NA	NA	NA	0.903	NA	NA	NA	1.076	0.646	0.941	NA	NA	NA	NA	NA	NA
1699	NA	NA	NA	1.522	NA	NA	NA	1.122	0.893	1.004	NA	NA	NA	NA	NA	NA
1700	NA	NA	NA	0.657	NA	NA	NA	1.042	0.47	0.815	NA	NA	NA	NA	NA	NA
1701	NA	NA	NA	0.835	NA	NA	NA	1.026	0.593	0.804	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	0.623	NA	NA	NA	1.375	0.599	1.028	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	0.886	NA	NA	NA	1.019	0.857	0.753	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	0.826	NA	NA	NA	1.202	1.122	0.908	NA	NA	NA	NA	NA	NA
