# Krusic - Mohonk Lake 1996 Update - PIRI - ITRDB NY025
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13964
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13964.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny025-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny025-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny025.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny025.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-12-26
#--------------------
# File_Last_Modified_Date
#   Date: 2012-12-26
#--------------------
# Title
#   Study_Name: Krusic - Mohonk Lake 1996 Update - PIRI - ITRDB NY025
#--------------------
# Investigators
#   Investigators: Krusic, P.J.; Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: Mohonk Preserve pitch pine - Pinus rigida - growing near New Paltz, NY. #  It is a 1996 update made by Paul Krusic and Ed Cook of the original #  NY005 collection in the ITRDB:# https://www.ncei.noaa.gov/access/paleo-search/study/2998; NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
#   Authors: 
#   Journal_Name: Dendrochronologia
#   Published_Title: The influence of winter temperatures on the annual radial growth of six northern-range-margin tree species
#   Published_Date_or_Year: 2004
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Pederson, N., E.R. Cook, G.C. Jacoby, D.M. Peteet, and K.L. Griffin. 2004. The influence of winter temperatures on the annual radial growth of six northern-range-margin tree species. Dendrochronologia 22: 7-29
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mohonk Lake
#   Location: New York
#   Northernmost_Latitude: 41.77
#   Southernmost_Latitude: 41.77
#   Easternmost_Longitude: -74.18
#   Westernmost_Longitude: -74.18
#   Elevation_m: 200
#--------------------
# Data_Collection
#   Collection_Name: NY025
#   First_Year: 1618
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus rigida Mill.
#   Common_Name: pitch pine
#   Tree_Species_Code: PIRI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MPP01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MPP05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MPP05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MPP01A_raw	MPP01B_raw	MPP08A_raw	MPP03A_raw	MPP03B_raw	MPP08B_raw	MPP11B_raw	MPP11A_raw	MPP05B_raw	MPP09A_raw	MPP09B_raw	MPP02A_raw	MPP05A_raw
1618	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1619	NA	1.138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	NA	1.121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1621	NA	0.856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	NA	1.172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	NA	1.399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	NA	1.483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	NA	0.873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	NA	1.628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	NA	0.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	NA	0.651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	NA	0.754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	0.828	1.097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	0.676	0.791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	0.64	0.669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1633	0.465	0.456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1634	0.24	0.367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1635	0.153	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1636	0.061	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	0.192	0.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	0.601	0.597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1639	0.81	1.271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	0.513	0.591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1641	0.402	0.444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	0.388	0.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	0.377	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1644	0.519	0.537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1645	0.328	0.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1646	0.365	0.675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	0.508	0.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1648	0.469	0.535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	0.407	0.578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	0.298	0.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	0.43	0.527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	0.512	0.444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	0.453	0.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	0.075	0.178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	0.21	0.115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	0.375	0.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	0.382	0.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	0.597	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	0.619	1.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	0.493	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	0.5	0.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	0.474	0.547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	0.444	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	0.657	1.001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	0.467	0.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	0.638	0.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	0.855	0.749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	1.256	1.011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	0.261	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.165	0.252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	0.268	0.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	0.308	0.354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	0.215	0.324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	0	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.203	0.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	0.34	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	0.215	0.405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	0.273	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	0.222	0.458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	0.244	0.751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	0.368	0.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	0.465	0.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	0.259	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	0.217	0.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	0.143	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	0.236	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1687	0.18	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1688	0.136	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1689	0.173	0.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	0.347	0.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	0.391	0.497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	0.407	0.837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	0.635	0.665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	0.103	0.232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	0.111	0.109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	0.1	0.153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	0.238	0.305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	0.439	0.481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	0.272	0.495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	0.225	0.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	0.196	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	0.203	0.252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	0.202	0.207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	0.241	0.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	0.233	0.544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	0.289	0.513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	0.43	0.916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
