# Harley - Lilly-Dickey Woods - CYOV - ITRDB IN017
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30562
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30562.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in017-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in017-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in017.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in017.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Harley - Lilly-Dickey Woods - CYOV - ITRDB IN017
#--------------------
# Investigators
#   Investigators: Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Van Aken, K.; Matheus, T.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Eastern Deciduous Forest, Climate response, Palmer Drought Severity Index NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Maxwell, J. T. and Harley, G.L.
#   Journal_Name: Climate Dynamics
#   Published_Title: Increased tree-ring network density reveals more precise estimations of sub-regional hydroclimate variability and climate dynamics in the Midwest, USA
#   Published_Date_or_Year: 2017
#   Volume: 49
#   Pages: 1479-1493
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00382-016-3396-9
#   Full_Citation: None
#   Abstract: Understanding the historic variability in the hydroclimate provides important information on possible extreme dry or wet periods that in turn inform water management plans. Tree rings have long provided historical context of hydroclimate variability of the U.S. However, the tree-ring network used to create these countrywide gridded reconstructions is sparse in certain locations, such as the Midwest. Here, we increase (n = 20) the spatial resolution of the tree-ring network in southern Indiana and compare a summer (June-August) Palmer Drought Severity Index (PDSI) reconstruction to existing gridded reconstructions of PDSI for this region. We find both droughts and pluvials that were previously unknown that rival the most intense PDSI values during the instrumental period. Additionally, historical drought occurred in Indiana that eclipsed instrumental conditions with regard to severity and duration. During the period 1962-2004 CE, we find that teleconnections of drought conditions through the Atlantic Meridional Overturning Circulation have a strong influence (r = -0.60, p < 0.01) on secondary tree growth in this region for the late spring-early summer season. These findings highlight the importance of continuing to increase the spatial resolution of the tree-ring network used to infer past climate dynamics to capture the sub-regional spatial variability. Increasing the spatial resolution of the tree-ring network for a given region can better identify sub-regional variability, improve the accuracy of regional tree-ring PDSI reconstructions, and provide better information for climatic teleconnections.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lilly-Dickey Woods
#   Location: Indiana
#   Northernmost_Latitude: 39.2361
#   Southernmost_Latitude: 39.2361
#   Easternmost_Longitude: -86.2204
#   Westernmost_Longitude: -86.2204
#   Elevation_m: 215
#--------------------
# Data_Collection
#   Collection_Name: IN017
#   First_Year: 1876
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Carya ovata (Mill.) K. Koch
#   Common_Name: shagbark hickory
#   Tree_Species_Code: CYOV
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LDO01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDO10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDO10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LDO01A_raw	LDO01B_raw	LDO02A_raw	LDO02B_raw	LDO03A_raw	LDO03B_raw	LDO05B_raw	LDO05A_raw	LDO06A_raw	LDO06B_raw	LDO07A_raw	LDO07B_raw	LDO08A_raw	LDO08B_raw	LDO09A_raw	LDO09B_raw	LDO10A_raw	LDO10B_raw
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.409	NA	NA	NA	NA	NA	NA	1.058	NA
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.524	NA	NA	NA	NA	NA	NA	0.917	NA
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.496	NA	NA	NA	NA	NA	NA	0.83	NA
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.763	NA	NA	NA	NA	NA	NA	0.76	NA
1880	2.634	NA	NA	NA	0.995	NA	NA	NA	4.754	2.298	NA	NA	NA	NA	NA	NA	0.94	NA
1881	4.877	NA	NA	NA	1.609	NA	NA	NA	5.963	2.265	NA	NA	NA	NA	NA	NA	1.62	NA
1882	5.456	NA	NA	NA	2.4	NA	NA	NA	7.849	3.152	NA	NA	NA	NA	NA	NA	2.574	NA
1883	4.51	5.012	NA	NA	3.425	NA	NA	NA	6.369	2.666	NA	NA	NA	NA	NA	NA	2.311	NA
1884	7.149	2.258	NA	NA	2.666	NA	NA	NA	3.034	2.08	NA	NA	NA	NA	NA	NA	2.136	NA
1885	5.385	1.272	NA	NA	2.246	NA	NA	NA	3.246	1.581	NA	NA	NA	NA	NA	NA	2.889	NA
1886	4.368	1.062	NA	NA	1.551	NA	NA	NA	1.942	1.284	NA	NA	NA	NA	NA	NA	2.128	NA
1887	2.473	0.721	NA	NA	1.791	NA	NA	NA	1.173	0.831	NA	NA	NA	NA	NA	NA	0.729	NA
1888	2.278	0.859	NA	NA	3.267	NA	NA	NA	1.198	1.297	NA	NA	NA	NA	NA	NA	1.301	NA
1889	1.992	1.002	NA	3.706	2.186	1.65	NA	NA	1.229	1.468	NA	NA	NA	NA	NA	NA	2.297	NA
1890	2.112	1.252	NA	3.185	2.571	1.88	0.943	NA	1.328	1.589	NA	NA	NA	NA	NA	NA	2.562	4.529
1891	2.263	1.276	NA	1.69	1.291	1.649	0.932	NA	1.513	1.932	NA	NA	1.54	NA	NA	NA	2.19	2.623
1892	0.909	0.962	NA	1.456	1.145	1.734	1.422	3.433	1.123	1.349	NA	NA	2.971	NA	NA	NA	1.937	1.968
1893	0.567	0.847	NA	1.502	1.01	1.124	1.242	2.745	1.102	1.227	NA	NA	2.19	NA	1.475	NA	1.925	2.429
1894	0.544	0.416	2.137	1.067	0.752	0.805	1.591	1.493	0.933	0.91	NA	NA	1.602	NA	2.007	NA	1.257	1.424
1895	0.621	0.64	2.094	1.312	0.741	1.731	1.302	0.72	0.873	0.975	NA	NA	1.281	NA	1.663	NA	1.104	1.005
1896	1.111	1.069	1.423	1.403	1.129	1.763	2.486	0.23	2.137	2.2	NA	NA	1.247	NA	2.089	NA	1.845	1.455
1897	1.054	0.709	1.099	0.93	0.84	0.77	1.438	0.292	1.331	1.276	NA	NA	2.535	NA	1.277	NA	1.23	1.009
1898	0.969	0.709	1.134	1.419	0.681	1.081	1.579	0.339	1.245	1.055	NA	NA	2.018	NA	1.443	NA	0.993	0.852
1899	1.103	0.742	0.968	1.334	0.632	0.846	0.974	0.327	1.055	1.097	NA	NA	1.535	NA	0.75	NA	1.277	1.23
1900	1.212	1.056	0.586	0.974	0.752	0.825	1.179	0.302	1.223	1.513	NA	NA	1.448	NA	0.829	NA	1.47	1.503
1901	0.972	1.1	1.867	2.606	0.975	0.688	1.479	0.304	1.068	1.48	NA	NA	1.534	NA	1.026	NA	1.364	1.016
1902	0.864	1.11	0.933	0.978	1.494	1.084	2.082	0.815	1.072	1.413	NA	NA	1.761	NA	1.144	NA	1.843	1.49
1903	1.281	1.553	1.341	1.5	1.674	1.012	1.726	0.908	1.247	2.104	NA	NA	2.337	NA	1.08	NA	2.911	2.416
1904	0.859	0.941	0.995	1.404	1.338	0.801	0.894	0.781	1.237	3.774	NA	NA	1.523	NA	0.703	NA	2.128	3.333
1905	0.764	0.716	0.941	0.981	1.12	0.775	0.989	0.469	1.113	3.71	NA	NA	1.407	NA	0.882	0.86	2.269	3.661
1906	0.472	1.138	0.505	0.639	0.772	0.559	0.824	0.377	0.784	2.665	NA	NA	1.345	1.189	1.382	1.125	1.958	2.2
1907	0.652	0.707	0.512	0.405	0.572	0.63	0.943	0.772	0.626	3.266	NA	NA	1.161	0.886	1.448	1.592	1.921	2.645
1908	0.548	0.72	0.34	0.357	0.436	0.503	0.758	1.062	0.45	1.89	NA	NA	1.127	0.7	1.227	1.257	1.347	1.253
1909	1.738	1.601	0.477	0.386	0.51	0.636	0.787	1.433	0.345	2.184	NA	NA	1.332	0.835	1.303	0.917	1.203	2.065
1910	1.42	1.655	0.464	0.407	0.475	0.268	0.51	1.335	0.488	1.19	NA	NA	0.943	0.536	1.164	0.826	1.185	1.818
1911	2.173	2.731	0.689	0.701	0.578	0.476	0.694	2.595	0.487	1.312	NA	NA	1.004	1.001	1.763	1.196	1.641	2.805
1912	1.459	2.334	0.326	0.32	0.662	0.533	0.514	1.582	0.383	1.057	NA	NA	1.101	0.888	1.314	0.796	1.399	1.761
1913	1.135	1.449	0.302	0.378	1.01	0.665	0.512	1.317	0.296	0.721	NA	NA	1.353	0.775	1.447	0.747	0.94	1.181
1914	2.146	2.204	0.677	0.755	1.413	1.027	0.826	1.741	0.339	0.995	NA	NA	2.216	0.921	2.452	1.39	1.178	1.65
1915	2.348	2.814	1.024	0.808	1.304	1.385	0.552	1.115	0.366	1.063	NA	NA	1.769	1.305	1.885	1.435	1.334	2.089
1916	1.497	1.939	0.366	0.396	1.041	0.935	0.333	0.572	0.386	0.769	NA	NA	0.866	0.563	1.841	1.145	1.394	2.054
1917	1.235	1.393	0.452	0.403	0.51	0.611	0.362	0.517	0.422	0.62	NA	NA	0.693	0.518	1.578	1.126	1.152	1.573
1918	0.827	1.099	0.36	0.509	0.572	0.718	0.249	0.322	0.408	0.619	NA	NA	0.524	0.495	1.248	1.028	0.983	1.284
1919	1.313	2.006	0.4	0.35	0.55	0.437	0.338	0.287	0.379	0.613	NA	NA	0.772	0.909	1.11	1.042	0.861	0.966
1920	0.899	1.288	0.216	0.21	0.313	0.36	0.3	0.329	0.612	0.741	NA	NA	0.614	0.697	1.033	1.151	1.177	1.207
1921	0.817	1.068	0.18	0.296	0.697	0.525	0.272	0.361	0.432	0.614	NA	NA	0.502	0.363	1.073	1.125	1.213	1.214
1922	0.928	1.121	2.146	1.597	1.441	1.68	1.338	1.055	0.569	0.622	NA	NA	0.598	0.41	1.112	1.001	1.126	0.992
1923	1.296	2.369	3.02	2.529	3.285	2.976	2.365	3.978	0.585	0.731	NA	NA	0.754	0.638	1.192	0.969	1.684	1.728
1924	0.918	1.47	2.138	2.115	2.353	1.8	1.466	3.711	0.515	0.529	NA	NA	0.566	0.447	0.944	0.884	1.351	1.662
1925	0.895	1.481	2.909	2.736	2.476	2.058	1.509	2.585	0.757	0.659	NA	NA	1.311	0.537	1.222	1.204	1.672	1.808
1926	1.607	2.48	4.106	5.013	4.342	2.921	2.096	3.272	1.003	0.582	NA	NA	1.386	0.64	1.517	2.238	2.17	2.523
1927	1.206	1.781	2.183	3.893	3.611	2.299	2.466	2.498	0.941	0.547	NA	NA	0.888	0.421	1.419	1.779	2.648	2.703
1928	0.709	1.197	2.54	2.012	2.05	1.894	2.92	2.454	0.667	0.454	NA	NA	0.665	0.261	1.217	1.202	1.488	1.971
1929	0.918	1.19	2.115	1.362	1.832	1.432	1.634	1.807	0.842	0.264	NA	NA	0.417	0.237	1.435	1.594	2.194	2.405
1930	0.765	1.366	1.575	1.882	1.689	1.745	1.65	2.585	0.925	0.42	NA	NA	1.262	0.463	1.463	1.767	1.565	1.747
1931	0.978	1.266	1.858	2.069	1.71	1.282	1.981	2.61	1.194	0.558	NA	NA	2.141	1.595	1.977	2.209	2.592	1.489
1932	0.849	1.005	1.267	1.249	1.374	1.071	1.247	1.362	0.913	0.445	NA	NA	1.815	1.547	1.03	1.557	1.663	0.805
1933	0.922	1.278	1.422	1.284	1.512	1.125	1.44	1.65	0.749	0.323	NA	NA	1.86	1.168	0.929	1.438	1.318	0.652
