# Lloyd - Usibelli below treeline - PCGL - ITRDB AK044
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3896
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3896.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak044-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak044-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak044.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak044.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-23
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-23
#--------------------
# Title
#   Study_Name: Lloyd - Usibelli below treeline - PCGL - ITRDB AK044
#--------------------
# Investigators
#   Investigators: Lloyd, A.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Usibelli below treeline
#   Location: Alaska
#   Northernmost_Latitude: 63.9
#   Southernmost_Latitude: 63.9
#   Easternmost_Longitude: -148.67
#   Westernmost_Longitude: -148.67
#   Elevation_m: 762
#--------------------
# Data_Collection
#   Collection_Name: AK044
#   First_Year: 1784
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## U-1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-9A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	U-1B_raw	U-2A_raw	U-3_raw	U-4A_raw	U-5A_raw	U-6_raw	U-7_raw	U-8_raw	U-9A_raw	U-10_raw	U-11_raw	U-12_raw	U-13A_raw	U-14_raw	U-15_raw
1841	NA	NA	NA	NA	NA	0.402	0.28	0.049	0.23	0.161	0.467	0.184	0.274	0.063	NA
1842	NA	NA	0.206	NA	NA	0.192	0.173	0.026	0.21	0.158	0.444	0.134	0.162	0.076	NA
1843	NA	NA	0.37	NA	NA	0.181	0.251	0.058	0.183	0.156	0.337	0.166	0.214	0.074	NA
1844	NA	NA	0.469	NA	NA	0.105	0.273	0.048	0.085	0.2	0.246	0.097	0.295	0.055	0.06
1845	NA	NA	0.26	NA	NA	0.068	0.198	0.044	0.052	0.117	0.165	0.132	0.334	0.052	0.097
1846	NA	NA	0.211	NA	NA	0.086	0.243	0.048	0.035	0.151	0.156	0.15	0.308	0.108	0.1
1847	NA	NA	0.203	NA	NA	0.161	0.159	0.041	0.089	0.115	0.153	0.223	0.335	0.155	0.087
1848	NA	NA	0.215	NA	NA	0.167	0.208	0.047	0.073	0.094	0.228	0.212	0.227	0.17	0.101
1849	NA	NA	0.228	NA	NA	0.205	0.151	0.033	0.048	0.056	0.136	0.183	0.188	0.095	0.106
1850	NA	NA	0.132	NA	NA	0.255	0.179	0.037	0.093	0.051	0.127	0.212	0.19	0.074	0.212
1851	NA	NA	0.146	NA	NA	0.274	0.235	0.027	0.101	0.064	0.126	0.235	0.068	0.053	0.156
1852	NA	NA	0.173	NA	NA	0.288	0.203	0.038	0.106	0.067	0.157	0.224	0.19	0.054	0.15
1853	NA	NA	0.21	0.156	NA	0.328	0.215	0.056	0.092	0.068	0.287	0.242	0.205	0.068	0.092
1854	NA	NA	0.182	0.093	NA	0.293	0.211	0.063	0.114	0.089	0.219	0.247	0.165	0.084	0.13
1855	NA	NA	0.183	0.132	NA	0.41	0.19	0.067	0.08	0.136	0.325	0.322	0.188	0.056	0.213
1856	NA	NA	0.117	0.14	NA	0.36	0.303	0.06	0.077	0.077	0.386	0.309	0.171	0.09	0.123
1857	0.13	NA	0.107	0.059	NA	0.481	0.14	0.057	0.086	0.107	0.332	0.216	0.187	0.109	0.247
1858	0.163	NA	0.124	0.075	NA	0.575	0.176	0.057	0.071	0.11	0.289	0.181	0.159	0.123	0.139
1859	0.056	NA	0.156	0.087	0.255	0.647	0.222	0.047	0.098	0.102	0.524	0.218	0.037	0.141	0.189
1860	0.163	NA	0.242	0.106	0.296	0.541	0.361	0.062	0.036	0.096	0.374	0.262	0.089	0.132	0.319
1861	0.198	NA	0.267	0.127	0.274	0.388	0.377	0.068	0.082	0.106	0.377	0.193	0.205	0.145	0.213
1862	0.24	NA	0.243	0.094	0.104	0.448	0.451	0.033	0.048	0.068	0.406	0.155	0.26	0.165	0.1
1863	0.257	NA	0.212	0.082	0.091	0.513	0.385	0.022	0.028	0.069	0.458	0.088	0.168	0.066	0.223
1864	0.231	NA	0.176	0.088	0.179	0.363	0.32	0.043	0.052	0.083	0.352	0.063	0.156	0.148	0.125
1865	0.133	NA	0.201	0.103	0.177	0.366	0.364	0.03	0.063	0.064	0.358	0.135	0.185	0.116	0.141
1866	0.115	0.312	0.196	0.052	0.149	0.313	0.317	0.034	0.079	0.114	0.318	0.127	0.117	0.115	0.071
1867	0.182	0.403	0.222	0.079	0.211	0.324	0.151	0.039	0.056	0.154	0.353	0.154	0.247	0.125	0.082
1868	0.169	0.295	0.118	0.044	0.186	0.425	0.114	0.042	0.042	0.165	0.327	0.156	0.253	0.121	0.11
1869	0.155	0.199	0.126	0.038	0.112	0.314	0.157	0.042	0.071	0.141	0.217	0.165	0.316	0.14	0.123
1870	0.161	0.208	0.139	0.056	0.121	0.315	0.154	0.088	0.057	0.139	0.308	0.22	0.389	0.175	0.172
1871	0.226	0.206	0.192	0.078	0.101	0.345	0.242	0.067	0.037	0.209	0.321	0.216	0.387	0.169	0.198
1872	0.236	0.197	0.085	0.077	0.108	0.329	0.163	0.067	0.043	0.093	0.299	0.267	0.284	0.128	0.169
1873	0.335	0.167	0.118	0.073	0.145	0.328	0.134	0.083	0.049	0.21	0.353	0.181	0.289	0.149	0.218
1874	0.576	0.203	0.095	0.099	0.114	0.461	0.094	0.105	0.037	0.166	0.448	0.144	0.243	0.185	0.346
1875	0.664	0.21	0.142	0.084	0.128	0.41	0.145	0.046	0.03	0.217	0.436	0.167	0.262	0.162	0.336
1876	0.918	0.248	0.167	0.143	0.178	0.449	0.127	0.062	0.026	0.256	0.51	0.229	0.245	0.179	0.272
1877	0.951	0.225	0.169	0.149	0.199	0.41	0.115	0.053	0.019	0.193	0.415	0.235	0.335	0.201	0.416
1878	0.998	0.2	0.17	0.144	0.173	0.726	0.057	0.062	0.039	0.226	0.334	0.161	0.325	0.171	0.31
1879	1.117	0.264	0.147	0.165	0.163	0.75	0.1	0.043	0.047	0.244	0.251	0.245	0.38	0.319	0.354
1880	1.259	0.363	0.135	0.175	0.233	0.741	0.148	0.064	0.04	0.261	0.353	0.241	0.448	0.287	0.271
1881	0.824	0.389	0.123	0.188	0.278	0.613	0.224	0.079	0.063	0.221	0.321	0.226	0.49	0.286	0.33
1882	0.6	0.253	0.102	0.15	0.212	0.561	0.143	0.093	0.059	0.205	0.33	0.181	0.349	0.204	0.421
1883	0.602	0.234	0.087	0.182	0.359	0.436	0.148	0.09	0.078	0.189	0.211	0.256	0.362	0.172	0.425
1884	0.694	0.458	0.073	0.151	0.271	0.514	0.206	0.2	0.075	0.238	0.284	0.261	0.241	0.132	0.587
1885	0.522	0.231	0.069	0.203	0.375	0.282	0.179	0.16	0.049	0.296	0.203	0.196	0.198	0.163	0.601
1886	0.63	0.263	0.082	0.164	0.454	0.43	0.224	0.179	0.06	0.262	0.275	0.246	0.225	0.23	0.382
1887	0.28	0.253	0.039	0.095	0.178	0.407	0.207	0.096	0.045	0.136	0.167	0.089	0.24	0.123	0.16
1888	0.541	0.197	0.084	0.197	0.265	0.347	0.245	0.086	0.074	0.192	0.158	0.032	0.177	0.195	0.167
1889	0.557	0.176	0.062	0.187	0.246	0.216	0.219	0.107	0.076	0.203	0.265	0.138	0.205	0.228	0.239
1890	0.592	0.326	0.087	0.246	0.28	0.279	0.223	0.14	0.13	0.179	0.236	0.171	0.298	0.239	0.232
1891	0.57	0.3	0.075	0.192	0.43	0.426	0.172	0.176	0.108	0.214	0.241	0.21	0.311	0.36	0.289
1892	0.401	0.266	0.112	0.122	0.316	0.353	0.18	0.146	0.103	0.248	0.16	0.152	0.329	0.301	0.255
1893	0.394	0.357	0.131	0.1	0.32	0.378	0.144	0.155	0.095	0.238	0.087	0.147	0.353	0.383	0.345
1894	0.368	0.319	0.111	0.08	0.417	0.334	0.141	0.106	0.048	0.213	0.044	0.125	0.159	0.201	0.263
1895	0.231	0.214	0.074	0.055	0.313	0.249	0.101	0.081	0.034	0.203	0.085	0.103	0.197	0.216	0.258
1896	0.187	0.236	0.088	0.075	0.257	0.321	0.119	0.105	0.086	0.222	0.11	0.121	0.275	0.248	0.358
1897	0.198	0.272	0.101	0.083	0.332	0.338	0.154	0.148	0.105	0.261	0.111	0.144	0.245	0.372	0.431
1898	0.173	0.218	0.087	0.098	0.43	0.465	0.198	0.066	0.054	0.285	0.111	0.142	0.242	0.321	0.405
1899	0.186	0.186	0.085	0.111	0.226	0.474	0.182	0.1	0.098	0.216	0.088	0.112	0.233	0.297	0.297
1900	0.168	0.233	0.107	0.194	0.26	0.385	0.187	0.123	0.087	0.257	0.127	0.121	0.404	0.284	0.331
1901	0.194	0.267	0.116	0.173	0.152	0.477	0.232	0.148	0.122	0.287	0.134	0.164	0.399	0.259	0.297
1902	0.168	0.3	0.099	0.154	0.184	0.48	0.208	0.112	0.13	0.425	0.157	0.124	0.43	0.416	0.359
1903	0.197	0.276	0.118	0.135	0.229	0.349	0.179	0.11	0.088	0.256	0.073	0.09	0.377	0.349	0.314
1904	0.176	0.188	0.195	0.145	0.261	0.299	0.242	0.18	0.116	0.395	0.041	0.161	0.413	0.256	0.229
1905	0.18	0.213	0.15	0.135	0.213	0.295	0.257	0.122	0.091	0.326	0.037	0.123	0.319	0.208	0.235
1906	0.229	0.357	0.175	0.165	0.27	0.304	0.334	0.188	0.117	0.388	0.023	0.203	0.457	0.475	0.259
1907	0.181	0.238	0.199	0.164	0.276	0.225	0.26	0.177	0.153	0.316	0.052	0.184	0.413	0.337	0.223
1908	0.226	0.224	0.229	0.17	0.315	0.225	0.406	0.145	0.156	0.298	0.065	0.16	0.409	0.302	0.25
1909	0.176	0.207	0.289	0.1	0.251	0.249	0.48	0.15	0.125	0.262	0.081	0.216	0.392	0.301	0.167
1910	0.178	0.202	0.268	0.09	0.214	0.251	0.464	0.095	0.098	0.224	0.06	0.158	0.298	0.261	0.156
1911	0.254	0.321	0.401	0.131	0.263	0.322	0.354	0.132	0.074	0.214	0.108	0.228	0.246	0.286	0.226
1912	0.23	0.197	0.418	0.161	0.286	0.279	0.378	0.158	0.1	0.204	0.082	0.182	0.242	0.194	0.315
1913	0.198	0.329	0.439	0.162	0.248	0.339	0.408	0.156	0.087	0.323	0.076	0.155	0.309	0.343	0.275
1914	0.148	0.211	0.331	0.212	0.191	0.4	0.341	0.181	0.095	0.313	0.074	0.167	0.548	0.219	0.28
1915	0.109	0.072	0.212	0.123	0.164	0.27	0.207	0.167	0.115	0.22	0.02	0.104	0.385	0.165	0.105
1916	0.109	0.228	0.2	0.079	0.13	0.202	0.163	0.179	0.103	0.221	0.01	0.128	0.191	0.119	0.164
1917	0.264	0.316	0.418	0.167	0.151	0.25	0.189	0.161	0.214	0.273	0.117	0.244	0.354	0.4	0.305
1918	0.371	0.203	0.477	0.257	0.165	0.342	0.153	0.222	0.176	0.363	0.089	0.208	0.415	0.455	0.226
