# Cook - Bigelow Pond - TSCA - ITRDB CT001
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2961
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2961.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ct001-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ct001-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ct001.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ct001.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cook - Bigelow Pond - TSCA - ITRDB CT001
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bigelow Pond
#   Location: Connecticut
#   Northernmost_Latitude: 41.95
#   Southernmost_Latitude: 41.95
#   Easternmost_Longitude: -73.22
#   Westernmost_Longitude: -73.22
#   Elevation_m: 250
#--------------------
# Data_Collection
#   Collection_Name: CT001
#   First_Year: 1659
#   Last_Year: 1985
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BP1S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP1S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP2SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP2SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP2S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP2S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP2N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP2N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP3SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP3SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP3N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP3N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP3N2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP3N2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP4S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP4S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP5SE2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP5SE2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP5SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP5SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP5NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP5NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP6W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP6W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP6E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP6E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP7N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP7N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP7S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP7S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP8N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP8N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP8S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP8S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP9SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP9SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP9NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP9NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP10S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP10S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP10N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP10N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP11NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP11NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP11S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP11S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP12W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP12W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP12E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP12E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP13S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP13S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP13NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP13NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP14S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP14S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP15N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP15N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP15SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP15SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP17S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP17S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BP17N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BP17N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BP1S_raw	BP2SW_raw	BP2S_raw	BP2N_raw	BP3SW_raw	BP3N_raw	BP3N2_raw	BP4S_raw	BP5SE2_raw	BP5SE_raw	BP5NW_raw	BP6W_raw	BP6E_raw	BP7N_raw	BP7S_raw	BP8N_raw	BP8S_raw	BP9SE_raw	BP9NE_raw	BP10S_raw	BP10N_raw	BP11NE_raw	BP11S_raw	BP12W_raw	BP12E_raw	BP13S_raw	BP13NW_raw	BP14S_raw	BP15N_raw	BP15SE_raw	BP17S_raw	BP17N_raw
1659	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	1.31	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	1.26	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	1.27	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	1.29	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	0.27	NA	1.37	NA	NA	NA	NA	NA	NA	NA	1.47	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	0.35	NA	0.83	NA	NA	NA	NA	NA	NA	NA	1.1	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	0.2	NA	0.6	NA	NA	NA	NA	NA	NA	NA	1	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	0.17	NA	0.41	NA	NA	NA	NA	NA	NA	NA	0.88	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	0.12	NA	0.2	NA	NA	NA	NA	NA	NA	NA	0.76	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	0.38	NA	0.51	NA	NA	NA	NA	NA	NA	NA	1.01	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	0.32	NA	0.67	NA	NA	NA	NA	NA	NA	NA	1.22	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	0.48	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.97	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	0.21	NA	0.29	0.16	NA	NA	NA	NA	NA	NA	0.92	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	0.46	NA	0.51	0.27	NA	NA	NA	NA	NA	NA	1.3	0.85	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	0.42	NA	0.47	0.25	NA	NA	NA	NA	NA	NA	0.84	0.87	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	0.38	NA	0.32	0.26	NA	NA	NA	NA	NA	NA	0.98	0.68	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	0.29	NA	0.24	0.17	NA	NA	NA	NA	NA	NA	0.81	0.44	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	0.27	NA	0.21	0.14	NA	NA	NA	NA	NA	NA	0.63	0.71	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	0.39	NA	0.22	0.13	NA	NA	NA	NA	NA	NA	0.49	1.31	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	0.35	NA	0.28	0.14	NA	NA	NA	NA	NA	NA	0.46	1.14	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	0.18	NA	0.15	0.04	NA	NA	NA	NA	NA	NA	0.33	0.29	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	0.27	NA	0.3	0.07	NA	NA	NA	NA	NA	NA	0.41	0.3	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	0.45	NA	0.58	0.12	NA	NA	NA	NA	NA	NA	0.47	0.62	0.88	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	0.61	NA	0.59	0.16	NA	NA	NA	NA	NA	NA	0.91	0.84	0.8	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	0.59	NA	0.54	0.23	NA	NA	NA	NA	NA	NA	0.88	0.66	0.62	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	0.96	NA	0.79	0.34	NA	NA	NA	NA	NA	NA	1.17	0.77	0.85	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	2.1	NA	0.79	0.43	NA	NA	NA	NA	NA	NA	1.69	0.94	0.97	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	1.74	NA	1	0.36	NA	NA	NA	NA	NA	NA	1.42	0.98	0.86	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	1.55	NA	1.43	0.54	NA	NA	NA	NA	NA	NA	1.65	1.44	1.04	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	1.62	NA	0.87	0.53	NA	0.47	NA	NA	NA	NA	1.07	1.01	0.69	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	1.32	NA	1.13	0.57	NA	0.56	NA	NA	NA	NA	1.09	1.13	0.65	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	1.39	NA	0.9	0.58	NA	0.61	NA	NA	NA	NA	0.92	0.94	0.45	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	1.12	NA	1.09	0.82	NA	0.92	NA	NA	NA	NA	0.83	0.83	0.52	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	1.52	NA	1.32	1.17	NA	1.05	NA	NA	NA	NA	0.68	0.74	0.64	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	NA	0.87	NA	1.7	NA	1.16	1.3	NA	1.11	NA	NA	NA	1.42	1.02	0.95	0.72	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	1.1	NA	1.15	NA	0.97	1.5	NA	1.37	NA	NA	NA	1.14	1.06	1.16	0.9	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	1.39	NA	1.27	NA	0.96	1.23	NA	1.63	NA	NA	NA	0.85	1.06	1.25	0.89	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA
