# Graybill - Noon Creek - PIPO - ITRDB AZ528
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3387
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3387.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az528-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az528-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az528.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az528.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Graybill - Noon Creek - PIPO - ITRDB AZ528
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Noon Creek
#   Location: Arizona
#   Northernmost_Latitude: 32.65
#   Southernmost_Latitude: 32.65
#   Easternmost_Longitude: -109.82
#   Westernmost_Longitude: -109.82
#   Elevation_m: 2346
#--------------------
# Data_Collection
#   Collection_Name: AZ528
#   First_Year: 1770
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NOO011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NOO122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NOO122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NOO011_raw	NOO012_raw	NOO021_raw	NOO022_raw	NOO031_raw	NOO032_raw	NOO041_raw	NOO042_raw	NOO051_raw	NOO061_raw	NOO071_raw	NOO072_raw	NOO081_raw	NOO082_raw	NOO091_raw	NOO101_raw	NOO111_raw	NOO112_raw	NOO121_raw	NOO122_raw
1766	NA	NA	NA	NA	NA	3.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	NA	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	NA	3.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	4.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	4.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	4.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	4.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	3.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	3.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	4.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	4.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	5.16	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	4.66	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.25	NA
1780	NA	NA	NA	NA	NA	5.54	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.54	NA
1781	NA	NA	NA	NA	NA	4.83	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.07	NA
1782	NA	NA	NA	NA	NA	5.69	NA	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.33	NA
1783	NA	NA	NA	3.15	NA	5.65	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.23	NA
1784	NA	2	NA	4.28	NA	4.63	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.98	NA
1785	NA	2.23	NA	2.3	NA	3.83	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	5.56	3.44	NA
1786	NA	2.87	NA	2.25	NA	4.8	NA	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	3.76	4.24	NA
1787	NA	1.15	NA	2.13	NA	5.35	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	3.2	5.29	NA
1788	NA	1.19	NA	1.45	NA	4.81	NA	NA	1.89	NA	NA	NA	NA	NA	NA	NA	NA	4.68	4.68	NA
1789	NA	1.3	NA	1.81	NA	3.33	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	NA	4.75	5.3	NA
1790	NA	1.49	NA	2.05	5.11	4.83	NA	NA	3.07	NA	NA	NA	NA	NA	NA	NA	NA	5.95	4.67	4.01
1791	NA	1.78	NA	2.08	3.9	3.05	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	5.81	3.9	4.26
1792	NA	1.68	NA	2.49	5.84	5.85	NA	NA	3.22	NA	NA	NA	NA	NA	NA	NA	NA	5.8	4.57	4.82
1793	NA	2.24	NA	3.46	5.1	4.41	NA	NA	3.06	NA	NA	NA	NA	NA	NA	NA	NA	6.03	4.93	5.6
1794	NA	1.51	NA	2.02	3.03	2.89	NA	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	4.07	4.24	3.24
1795	NA	2.12	NA	3.12	3.7	3.14	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	5.69	6.45	4.92
1796	NA	2.67	NA	4.26	5.13	4.39	NA	NA	3.52	NA	NA	NA	NA	NA	NA	NA	NA	7.49	6.72	5.67
1797	NA	2.09	NA	2.27	3.49	4.41	NA	NA	2.48	2.55	NA	NA	NA	NA	NA	NA	5.9	5.96	4.75	3.91
1798	NA	1.82	2.42	1.86	3.85	3.93	NA	NA	2.16	3.52	NA	NA	NA	NA	NA	NA	3.83	4.57	2.28	2.54
1799	NA	2.64	1.95	2.63	6.64	5.59	NA	NA	2.98	3.69	NA	NA	NA	NA	NA	NA	4.92	7.06	4.94	5.13
1800	NA	2.35	2.97	2.24	4.01	4.8	NA	NA	3.27	4.52	NA	NA	NA	NA	NA	NA	3.97	5.72	4.13	4.09
1801	NA	1.79	2.48	1.21	0.94	2.19	NA	NA	2.72	3.56	NA	NA	NA	NA	NA	NA	2.99	3.83	3.49	2.66
1802	NA	1.34	2.46	0.68	0.36	0.85	NA	NA	2.97	3.23	NA	NA	NA	NA	NA	NA	3.2	5.53	3.89	3.71
1803	NA	1.61	1.44	1.12	1.71	1.27	NA	NA	2.72	4.15	NA	NA	NA	NA	NA	NA	3.98	4.06	3.67	2.59
1804	NA	2.03	1.51	1.99	3.48	2.02	NA	NA	3.56	5.55	NA	NA	NA	NA	NA	NA	6.12	5.49	6.65	4.61
1805	NA	2.03	2.09	1.54	4.35	3.52	NA	NA	2.45	4.7	NA	NA	NA	NA	NA	NA	5.58	6.14	5.32	4.75
1806	NA	2.21	3.23	2.14	3.31	3.04	NA	NA	2.51	3.76	NA	NA	NA	NA	NA	NA	3.41	5.73	3.19	3.27
1807	NA	2.05	3.24	2.54	2.93	3.48	NA	NA	2.35	4.12	NA	NA	NA	NA	NA	NA	2.94	4.27	3.95	2.79
1808	NA	2.28	2.75	2.72	3.63	3.07	NA	NA	2.38	3.61	NA	NA	NA	NA	NA	NA	2.98	4.13	3.29	2.48
1809	NA	2.57	2.24	2.53	4.11	3.47	NA	NA	2.36	3.35	NA	NA	NA	NA	NA	NA	3.2	4.07	4	2.9
1810	NA	2.72	3.3	2.79	2.77	3.06	NA	1.88	2.88	4.55	NA	NA	NA	NA	NA	NA	3.53	5.71	3.89	4.23
1811	NA	3.15	3.55	3.07	3.76	3.3	NA	1.58	2.56	4.59	NA	NA	5.17	NA	NA	NA	3.69	6.81	2.16	2.65
1812	NA	2.47	2.92	2.71	1.39	1.56	NA	0.99	1.74	5.41	NA	NA	5.4	NA	NA	NA	3.07	5.03	1.01	1.18
1813	NA	2.61	2.31	2.61	1.36	1.42	NA	1.73	1.51	4.36	NA	NA	4.8	NA	NA	NA	2.44	4.97	1.8	1.51
1814	NA	3.18	4.34	3.52	2.96	1.93	NA	1.72	2.86	5.66	NA	NA	7.05	NA	NA	NA	4.66	5.72	2.45	1.83
1815	NA	2.68	4.32	2.81	2.77	3.22	1.42	2.23	2.7	5.52	NA	NA	6.03	NA	3.27	NA	5.44	6.18	4.92	3.4
