# Peterson - San Bernardino Mountains C - PSMA - ITRDB CA538
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4175
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4175.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca538-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca538-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca538.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca538.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Peterson - San Bernardino Mountains C - PSMA - ITRDB CA538
#--------------------
# Investigators
#   Investigators: Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: San Bernardino Mountains C
#   Location: California
#   Northernmost_Latitude: 34.22
#   Southernmost_Latitude: 34.22
#   Easternmost_Longitude: -117.3
#   Westernmost_Longitude: -117.3
#   Elevation_m: 1300
#--------------------
# Data_Collection
#   Collection_Name: CA538
#   First_Year: 1784
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga macrocarpa (Vasey) Mayr
#   Common_Name: bigcone Douglas-fir
#   Tree_Species_Code: PSMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BC0401A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0401A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0402A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0402A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0403B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0403B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0404A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0404A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0405A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0405A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0406A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0406A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0407A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0407A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0408B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0408B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0409B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0409B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0410B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0410B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0411B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0411B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC0412B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC0412B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BC0401A_raw	BC0402A_raw	BC0403B_raw	BC0404A_raw	BC0405A_raw	BC0406A_raw	BC0407A_raw	BC0408B_raw	BC0409B_raw	BC0410B_raw	BC0411B_raw	BC0412B_raw
1852	NA	1.18	NA	0.92	1.4	1.33	NA	1.46	1.74	1.04	NA	NA
1853	NA	1.56	NA	1.03	1.63	1.54	NA	1.75	2.04	1.07	NA	NA
1854	NA	1.44	NA	1.02	1.71	1.43	NA	1.45	1.94	1.12	NA	NA
1855	NA	1.54	NA	1.14	1.85	1.48	NA	0.1	1.1	1.04	NA	NA
1856	NA	1.28	NA	1.28	1.54	1.53	NA	0.19	0.88	0.99	NA	NA
1857	NA	0.78	NA	0.14	1.59	0.2	NA	0	0.8	0.83	NA	NA
1858	NA	1.35	NA	0.15	1.64	0.29	NA	0.41	1.11	0.71	NA	NA
1859	NA	1.51	NA	0.47	0.38	0.83	NA	0.73	1.68	0.52	NA	NA
1860	NA	1.27	1.29	0.49	0.4	1.12	NA	0.72	1.25	0.43	NA	NA
1861	NA	1.22	0.94	0.65	0.63	0.92	6.82	0.76	1.17	0.42	NA	NA
1862	NA	1.57	1.51	0.83	1	1.76	5.84	1.36	1.87	0.9	NA	NA
1863	NA	0.88	1	0.8	1.08	1.13	4.01	1.18	1.46	0.54	NA	NA
1864	NA	0.61	0.71	0.64	0.72	0.78	2.75	0.55	0.73	0.59	0.86	NA
1865	NA	0.91	0.93	1.21	1.24	1.34	2.96	1.02	1.64	0.66	1.86	NA
1866	NA	0.68	1.71	0.88	1.61	1.33	3.23	0.89	1.7	1.06	1.9	NA
1867	NA	0.56	1.19	0.67	1.58	1.09	2.33	0.85	2.37	0.77	1.87	NA
1868	NA	0.93	1.58	0.71	2.4	1.73	3.15	1.07	2.93	1.19	2.58	NA
1869	NA	0.82	1.25	0.63	2.21	1.69	2.91	1.56	3.31	0.8	2.89	NA
1870	0.5	0.56	0.93	0.61	2.1	1.38	2.24	1.15	1.82	0.68	1.69	NA
1871	0.78	0.84	0.88	0.8	1.88	1.59	2.98	0.98	1.46	0.59	1.42	NA
1872	1.23	0.63	0.65	0.63	1.31	1.17	2.91	0.87	1.46	0.55	1.68	NA
1873	0.92	0.49	0.94	0.62	0.95	1.39	2.73	1.03	1.44	0.89	1.3	NA
1874	1.67	1.02	1.2	0.76	1.37	1.77	3.64	1.39	1.76	1.26	1.47	NA
1875	1.54	1.22	1.22	0.52	1.15	1.19	2.8	1.4	1.65	0.77	1.4	NA
1876	0.81	1.63	1.61	0.68	1.33	1.83	3.2	1.48	1.58	1.02	1.71	NA
1877	1.2	1.26	1.73	0.57	1.29	1.95	3.21	1.43	1.14	0.83	1.37	NA
1878	1.19	1.37	1.22	0.54	1.74	2.15	3.89	1.65	1.13	0.9	1.93	NA
1879	0.98	0.92	1.28	0.56	1.37	1.31	2.34	1.64	1.18	0.73	1.25	NA
1880	1.69	0.93	1.19	0.72	1.57	1.8	2.97	1.17	0.96	0.77	1.19	NA
1881	1.11	1.14	1.1	0.83	1.73	2.34	3.49	1.57	1.02	0.76	2.19	NA
1882	1.57	1.28	1.29	1.81	1.87	1.97	3.17	1.59	1.28	0.86	2.13	NA
1883	1.31	1.18	1.1	1.76	2.06	1.95	2.41	1.41	0.93	0.73	1.8	NA
1884	1.67	2.19	1.81	2.29	2.57	1.76	3.24	1.88	1.36	0.53	3.59	NA
1885	1.28	1.32	2.11	1.61	2.62	1.86	2.11	1.42	1.28	0.35	3.33	NA
1886	1.49	1.09	2.29	1.07	2.04	1.71	1.66	0.95	0.81	0.44	2.5	NA
1887	1.35	0.58	1.83	0.81	1.79	1.52	1.53	1.42	0.85	0.53	2.1	NA
1888	1.48	0.84	1.78	0.7	1.56	1.41	1.34	0.93	0.54	0.5	1.88	NA
1889	1.46	0.48	1.31	0.49	1.3	1.02	1.24	0.82	0.73	0.56	1.95	NA
1890	1.73	0.82	1.72	0.94	1.7	1.55	2.06	1.22	1.47	0.56	2.15	NA
1891	1.33	1.09	1.71	1.24	2.3	1.91	2.42	1.51	1.2	0.8	2.04	NA
1892	1.04	1.39	1.63	1.28	2.21	1.87	1.95	1.06	1.24	0.48	1.96	NA
1893	1.07	0.85	1.22	1.27	1.79	1.28	2.62	0.79	1.18	0.52	1.93	NA
1894	1.08	0.91	1.67	1.24	1.97	1.29	4.91	0.93	1.76	0.72	2.2	NA
1895	0.78	0	1.11	0.58	1.52	0.72	2.71	0.48	0.93	0.45	1.62	2.64
1896	0.67	0.08	1.33	0.83	1.82	0.81	2.85	0.48	1.01	0.48	1.36	2.03
1897	0.41	0	1.39	0.69	1.68	0.77	2.56	0.4	0.74	0.65	1.39	2.33
1898	0.34	0.17	1.46	0.58	1.44	0.9	1.84	0.54	0.73	0.71	1.33	1.91
1899	0.28	0.06	0.93	0.64	1.29	0.72	1.24	0.32	0.47	0.34	1.11	1.09
1900	0.39	0.27	1.97	1.02	1.44	0.87	2.17	0.58	0.59	0.72	1.5	0.99
1901	0.51	0.58	2.81	1.67	2.18	1.53	2.59	0.95	0.98	1.01	2.61	1.88
1902	0.63	0.5	1.82	1.58	2.57	1.87	2.35	1.11	1.24	1.01	2.03	1.82
1903	0.48	0.76	1.68	1.77	2.01	1.69	2.41	0.68	0.94	1.08	1.57	1.29
1904	0.47	0.43	1.32	1.18	1.57	1.29	1.47	0.61	0.87	0.69	1.06	1.25
1905	0.25	0.6	1.68	1.88	2	1.4	1.75	1.03	1.1	0.8	1.63	1.6
1906	0.75	1.09	2.36	2.68	2.84	1.77	1.88	1.81	2.28	0.94	2.59	2.24
1907	1.23	0.72	1.21	2.31	1.95	1.81	1.21	0.95	1.6	0.6	1.67	2.11
1908	0.76	0.84	1.43	2.8	2.03	1.79	1.44	0.9	1.27	0.75	1.43	2.43
1909	0.96	0.81	1.61	2.29	1.78	1.75	2.35	0.74	1.17	0.79	1.45	1.86
1910	0.59	0.55	1.01	1.64	1.27	1.04	1.77	0.58	1.27	0.55	1.26	1.1
1911	0.46	1.16	1.41	1.76	1.86	1.74	2.44	0.72	0.96	0.68	1.26	1.48
1912	0.79	1.26	1.88	1.4	2.12	1.22	2.47	1.33	1.54	0.8	1.97	2.65
1913	1.06	1.73	3.37	1.42	2.94	1.63	1.77	1.24	1.28	0.78	2.11	2.47
1914	1.17	1.41	2.39	1.03	1.94	1.6	1.36	0.93	1.29	0.62	1.77	2.37
1915	1.18	1.76	2.27	1.49	3.08	1.95	1.79	1.44	1.53	0.77	2.56	3.14
1916	0.5	1.77	2.07	1.39	2.4	1.66	1.23	0.79	0.99	0.46	2.14	2.96
1917	1	1.54	2.18	1.72	2.53	1.85	1.24	0.92	1.21	0.54	2.36	2.64
1918	0.28	0.56	0.99	0.88	1.64	1.44	0.62	0.27	0.52	0.27	1.05	2.21
1919	0.67	0.78	2.04	1.17	2.01	1.73	0.98	0.45	0.62	0.62	1.74	2.63
1920	0.46	1.1	2.38	1.18	2.1	1.63	1.28	0.49	1.09	0.33	2.93	2.6
1921	0.52	1.15	2.07	0.96	2.54	2.32	1.59	0.52	1.4	0.53	3.29	3.04
1922	0.44	1.23	2.05	1.27	2.24	2.2	1.59	0.44	1.37	0.58	2.27	2.31
1923	1.17	0.53	2.01	2.06	1.94	1.33	1.31	0.14	1.13	0.32	2.23	1.73
1924	0.33	0.38	2.22	2.73	2.25	1.8	1.34	0.14	0.85	0.45	2.56	1.5
1925	0.78	0.59	2.15	2.2	1.44	1.46	0.85	0.38	0.34	0.29	2.01	1.21
1926	0.8	0.59	1.9	2.26	1.84	1.97	0.75	0.06	0.24	0.23	1.49	1.04
1927	0.6	0.87	1.71	1.99	2.31	1.76	0.92	0.24	0.49	0.34	1.86	1.36
1928	0.48	0.85	1.67	2.14	2.64	2.26	1.36	0.3	0.71	0.41	2.48	1.48
1929	0.65	0.81	1.6	1.46	2.16	1.94	1.35	0.3	0.56	0.55	2.3	1.1
1930	0.49	0.69	0.86	1.15	1.36	1.48	0.99	0.24	0.48	0.72	1.18	0.92
1931	0.72	1.69	1.4	1.92	2.73	3.45	1.65	0.21	0.83	0.49	2.55	1.46
1932	0.75	1.15	1.11	1.82	1.92	2.57	1.34	0.44	0.41	0.51	1.69	1.81
1933	0.68	0.95	0.62	2.06	1.87	2.05	1.13	0.2	0.46	0.52	1.82	2.2
1934	0.77	0.5	0.28	1.4	1.35	1.81	0.73	0.25	0.27	0.42	1.14	1.73
1935	0.91	1.82	0.71	1.68	1.69	2.2	1.32	0.14	0.51	0.84	1.95	1.76
1936	0.51	1.32	0.72	1.14	1.93	2.38	1.07	0.48	0.39	0.76	1.75	1.79
1937	0.95	1.39	0.86	1.17	1.48	2.38	1.34	0.45	0.51	0.86	1.06	1.7
1938	1.07	1.99	0.97	1.58	1.48	3.23	1.93	0.5	0.42	0.99	1.41	1.89
1939	0.81	2.03	1.8	1.79	2.25	3.06	2.64	0.3	0.57	2.92	1.86	2.49
1940	0.33	1.3	1.3	1.35	1.27	2.07	2.12	0.27	0.65	2.16	1.54	2.45
1941	0.59	2.18	1.48	1.5	1.89	2.2	2.13	0.49	0.73	1.75	2.39	2.24
1942	0.36	1.98	1.52	1.75	1.78	2.11	1.94	0.24	0.99	1.53	1.78	2.04
1943	0.46	1.31	0.6	1.47	1.25	2.64	1.24	0.32	0.48	1.1	1.31	1.43
1944	0.75	1.4	0.97	2.02	2.29	2.65	1.41	0.23	0.9	1.56	1.86	1.99
1945	1.04	1.22	1.3	2.87	2.93	3.21	1.69	0.06	1.1	1.12	2.88	3.14
1946	0.86	0.94	1.42	2.53	2.36	2.79	1.18	0.09	0.92	1.04	3.09	2.88
1947	0.77	1.09	1.43	2.48	1.46	2.59	0.67	0.13	0.91	0.92	3.48	2.24
1948	0.66	0.76	1.14	1.83	1.06	1.88	0.7	0.11	0.62	0.8	1.95	1.75
1949	0.53	0.36	1.18	1.04	0.9	1.33	0.45	0.18	0.37	0.44	1.88	1.15
1950	0.7	0.75	1.84	1.03	0.89	1.78	0.55	0.2	0.56	0.47	2.27	1.4
1951	0.78	0.23	0.98	1.61	0.99	2.02	0.63	0.18	0.53	0.72	1.21	1.37
1952	0.54	0.48	0.84	1.32	1.07	2.08	0.89	0.08	0.5	0.92	1.83	1.38
1953	0.45	0.89	1.27	0.92	1.59	2.29	0.92	0.06	0.61	0.37	1.77	1.45
1954	0.34	0.39	1.93	0.94	4.35	2.72	1.57	0.16	0.53	0.43	2.77	1.62
1955	0.18	0.91	1.99	0.5	1.04	0.09	0.3	0.07	0.62	0.15	4.79	2.77
1956	0.22	0.4	2.25	0.53	3.4	0.21	0.36	0.13	0.95	0.09	3.4	2.33
1957	0.3	0.56	1.94	0.59	2.62	0.5	1.14	0.06	1.2	0.31	3.13	2.67
1958	0.55	0.96	0.65	0.66	2.15	0.53	0.67	0.2	0.75	0.53	3.17	2.64
1959	0.49	0.31	0.75	0.28	1.42	0.66	0.59	0.13	0.17	0.61	1.37	1.37
