# Peltier - Southwest Ecological Memory Project Site J1-P5 - PIED - ITRDB CO686
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35505
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35505.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co686-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co686-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co686.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co686.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site J1-P5 - PIED - ITRDB CO686
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. Sites J1 (Juniper) and P5 (Pinyon) are co-located. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site J1-P5
#   Location: Colorado
#   Northernmost_Latitude: 38.2
#   Southernmost_Latitude: 38.2
#   Easternmost_Longitude: -108.4
#   Westernmost_Longitude: -108.4
#   Elevation_m: 1962
#--------------------
# Data_Collection
#   Collection_Name: CO686
#   First_Year: 1890
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## COP0501A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0501A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0501C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0501C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0502B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0502B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0502C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0502C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0503A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0503A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0503B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0503B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0504B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0504B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0504C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0504C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0505A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0505A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0505C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0505C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0506A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0506A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0506B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0506B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0507A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0507A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0507B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0507B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0508A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0508A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0508B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0508B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0509A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0509A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0509B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0509B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0510A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0510A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0510B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0510B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0511A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0511A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0511B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0511B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0512A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0512A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0512B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0512B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0513A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0513A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0513B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0513B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0514A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0514A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0514B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0514B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0515A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0515A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COP0515B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COP0515B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	COP0501A_raw	COP0501C_raw	COP0502B_raw	COP0502C_raw	COP0503A_raw	COP0503B_raw	COP0504B_raw	COP0504C_raw	COP0505A_raw	COP0505C_raw	COP0506A_raw	COP0506B_raw	COP0507A_raw	COP0507B_raw	COP0508A_raw	COP0508B_raw	COP0509A_raw	COP0509B_raw	COP0510A_raw	COP0510B_raw	COP0511A_raw	COP0511B_raw	COP0512A_raw	COP0512B_raw	COP0513A_raw	COP0513B_raw	COP0514A_raw	COP0514B_raw	COP0515A_raw	COP0515B_raw
1890	0.994	0.622	NA	NA	0.217	0.272	NA	0.153	0.199	NA	NA	NA	NA	NA	0.479	0.301	NA	NA	0.266	0.171	0.29	0.393	0.44	1.145	NA	0.247	NA	NA	NA	NA
1891	1.083	0.869	NA	NA	0.206	0.25	NA	0.227	0.297	NA	NA	NA	NA	NA	0.464	0.269	NA	NA	0.309	0.174	0.236	0.342	0.515	1.495	NA	0.285	NA	NA	NA	NA
1892	0.868	0.6	NA	NA	0.199	0.272	NA	0.281	0.234	NA	NA	NA	NA	NA	0.597	0.425	NA	NA	0.454	0.152	0.329	0.378	0.38	1.098	NA	0.269	NA	NA	NA	NA
1893	0.437	0.3	NA	NA	0.121	0.096	NA	0.071	0.32	NA	NA	NA	NA	NA	0.212	0.173	NA	NA	0.497	0.328	0.031	0.071	0.155	0.457	NA	0.113	NA	NA	NA	NA
1894	0.529	0.513	NA	NA	0.22	0.236	NA	0.123	0.227	NA	0.69	NA	NA	NA	0.374	0.22	NA	NA	0.396	0.314	0.143	0.231	0.242	0.89	NA	0.204	NA	NA	NA	NA
1895	0.557	0.547	NA	NA	0.217	0.211	NA	0.097	0.212	NA	0.336	NA	NA	NA	0.451	0.35	NA	NA	0.31	0.241	0.286	0.344	0.289	0.976	0.232	0.214	NA	NA	NA	NA
1896	0.35	0.303	NA	NA	0.097	0.146	NA	0.074	0.13	NA	0.245	NA	NA	NA	0.442	0.281	NA	NA	0.127	0.064	0.077	0.258	0.207	0.547	0.181	0.184	NA	NA	NA	NA
1897	0.719	0.598	NA	NA	0.244	0.291	NA	0.284	0.262	NA	0.418	NA	NA	NA	0.494	0.32	NA	NA	0.194	0.135	0.376	0.587	0.358	1.04	0.252	0.267	NA	NA	NA	NA
1898	0.464	0.316	NA	NA	0.207	0.257	NA	0.271	0.225	0.288	0.36	NA	NA	NA	0.406	0.317	NA	NA	0.31	0.156	0.158	0.439	0.4	0.67	0.08	0.334	NA	NA	NA	NA
1899	0.069	0.045	NA	NA	0.043	0.072	NA	0.069	0.162	0.226	0.046	NA	NA	NA	0.03	0.058	NA	NA	0.212	0.139	0	0	0.03	0.082	0.046	0.037	NA	NA	NA	NA
1900	0.172	0.178	NA	NA	0.16	0.202	NA	0.087	0.381	0.239	0.054	NA	NA	NA	0.181	0.083	NA	NA	0.573	0.382	0.11	0.064	0.256	0.408	0.214	0.164	NA	NA	NA	NA
1901	0.412	0.261	NA	NA	0.178	0.2	NA	0.455	0.442	0.32	0.145	NA	NA	NA	0.28	0.226	NA	NA	0.396	0.217	0.229	0.204	0.335	0.536	0.164	0.174	NA	NA	NA	NA
1902	0.097	0.128	NA	NA	0.06	0.066	NA	0	0.356	0.149	0	NA	NA	NA	0.157	0.153	NA	NA	0.186	0.084	0	0.215	0.109	0.134	0.141	0.046	NA	NA	NA	NA
1903	1.039	0.507	NA	NA	0.321	0.396	NA	0.302	0.822	0.502	0.439	NA	NA	NA	0.607	0.505	NA	NA	0.287	0.118	0.43	0.593	0.503	0.652	0.248	0.304	NA	NA	NA	NA
1904	0.229	0.167	NA	NA	0.124	0.201	NA	0.35	0.312	0.421	0.156	NA	NA	NA	0.321	0.251	NA	NA	0.589	0.249	0.143	0.228	0.335	0.473	0.069	0.098	NA	NA	NA	NA
1905	0.748	0.548	NA	NA	0.339	0.383	NA	0.436	0.763	0.783	0.384	NA	NA	NA	0.941	0.696	NA	NA	0.445	0.308	0.358	0.651	0.524	1.164	0.249	0.333	NA	NA	NA	NA
1906	1.353	0.782	NA	NA	0.371	0.438	NA	0.538	0.651	0.693	0.676	NA	NA	NA	0.904	0.561	NA	NA	0.447	0.348	0.573	0.846	0.53	0.985	0.297	0.33	NA	NA	NA	NA
1907	1.031	0.42	NA	NA	0.338	0.406	NA	0.451	0.52	0.716	0.427	NA	NA	NA	0.816	0.784	NA	NA	0.3	0.156	0.499	0.813	0.703	1.118	0.29	0.178	NA	NA	NA	NA
1908	0.424	0.245	NA	NA	0.267	0.275	NA	0	0.624	0.53	0.281	NA	NA	NA	0.54	0.41	NA	NA	0.122	0.055	0.523	0.632	0.457	0.748	0.328	0.191	NA	NA	NA	NA
1909	0.792	0.569	NA	NA	0.341	0.341	0.687	0.393	0.689	0.825	0.345	NA	NA	NA	0.756	0.709	NA	NA	0.326	0.154	0.532	0.933	0.542	0.731	0.362	0.278	NA	NA	NA	NA
1910	0.603	0.312	NA	NA	0.386	0.332	0.699	0.467	0.565	0.62	0.351	NA	NA	NA	0.757	0.722	NA	NA	0.206	0.112	0.481	0.897	0.452	0.923	0.278	0.144	NA	NA	NA	0.351
1911	0.812	0.627	NA	NA	0.51	0.59	0.748	0.422	0.554	0.856	0.597	NA	NA	NA	0.816	0.683	NA	NA	0.477	0.239	0.401	1.068	0.655	1.088	0.413	0.312	NA	NA	NA	0.353
1912	0.756	0.541	NA	NA	0.411	0.482	0.809	0.801	0.667	0.779	0.456	NA	NA	NA	0.826	0.841	NA	NA	0.448	0.299	0.707	1.053	0.624	1.06	0.372	0.315	NA	NA	NA	0.172
1913	0.514	0.455	NA	NA	0.299	0.336	0.687	0.846	0.544	0.866	0.31	NA	NA	NA	0.799	0.716	NA	NA	0.405	0.165	0.586	0.855	0.532	0.809	0.28	0.204	NA	NA	NA	0.364
1914	0.894	0.762	NA	NA	0.485	0.585	1.065	1.2	0.546	0.806	0.532	NA	NA	NA	0.906	0.841	NA	NA	0.512	0.393	0.703	1.25	0.732	1.283	0.384	0.325	NA	NA	NA	0.565
1915	0.576	0.468	NA	NA	0.399	0.391	0.482	0.463	0.583	0.857	0.419	NA	NA	NA	0.688	0.653	NA	NA	0.371	0.18	0.415	0.87	0.592	1.102	0.236	0.175	NA	NA	NA	0.454
1916	0.674	0.784	NA	NA	0.46	0.448	0.562	0.621	0.522	0.668	0.407	NA	0.907	NA	0.685	0.584	NA	NA	0.595	0.351	0.475	1.055	0.548	1.156	0.325	0.23	NA	NA	NA	0.533
1917	0.702	0.697	NA	NA	0.485	0.394	0.75	0.679	0.555	0.763	0.311	NA	1.079	NA	0.617	0.64	NA	NA	0.435	0.281	0.739	0.945	0.666	1.113	0.294	0.232	NA	NA	NA	0.164
1918	0.483	0.384	NA	NA	0.413	0.385	0.399	0.442	0.377	0.675	0.196	NA	0.726	0.722	0.413	0.492	NA	NA	0.112	0.051	0.43	0.582	0.255	0.572	0.209	0.12	NA	NA	NA	0.167
1919	0.609	0.825	NA	NA	0.468	0.496	0.575	0.591	0.551	0.773	0.349	NA	0.624	0.742	0.605	0.661	NA	NA	0.287	0.174	0.623	0.841	0.45	0.791	0.373	0.211	NA	NA	NA	0.387
1920	0.711	0.758	NA	NA	0.59	0.41	0.595	0.461	0.275	0.547	0.402	NA	0.987	0.701	0.498	0.442	NA	NA	0.384	0.282	0.697	0.907	0.524	0.948	0.479	0.296	NA	NA	NA	0.853
1921	0.785	1.027	NA	NA	0.615	0.645	0.836	0.597	0.385	0.646	0.516	NA	1.047	0.694	0.624	0.638	NA	NA	0.55	0.408	0.557	0.747	0.557	1.101	0.569	0.283	NA	0.936	NA	0.637
1922	0.344	0.548	NA	NA	0.414	0.455	0.277	0.308	0.357	0.405	0.383	NA	0.627	0.579	0.406	0.367	NA	NA	0.177	0.158	0.238	0.375	0.414	0.993	0.341	0.146	NA	0.917	NA	0.216
1923	0.46	0.8	NA	NA	0.464	0.445	0.277	0.355	0.321	0.413	0.325	NA	0.82	0.663	0.28	0.309	NA	NA	0.274	0.114	0.282	0.327	0.429	0.856	0.337	0.287	NA	0.461	NA	0.22
1924	0.462	0.669	NA	0.979	0.463	0.412	0.416	0.498	0.354	0.477	0.433	NA	0.699	0.636	0.391	0.367	NA	NA	0.279	0.152	0.43	0.558	0.492	0.852	0.491	0.292	0.5	0.416	NA	0.342
1925	0.486	0.585	NA	0.561	0.468	0.489	0.327	0.361	0.332	0.267	0.334	NA	0.818	0.806	0.292	0.264	NA	NA	0.295	0.212	0.257	0.521	0.406	0.633	0.267	0.218	0.363	0.273	NA	0.273
1926	0.437	0.628	NA	0.895	0.521	0.542	0.501	0.616	0.409	0.432	0.513	NA	0.692	0.566	0.255	0.217	NA	NA	0.431	0.266	0.293	0.419	0.398	0.597	0.481	0.374	0.374	0.304	NA	0.231
1927	0.449	0.615	NA	0.965	0.443	0.397	0.512	0.556	0.257	0.338	0.206	NA	0.543	0.537	0.151	0.206	NA	0.485	0.351	0.361	0.367	0.476	0.316	0.522	0.363	0.331	0.276	0.254	NA	0.093
1928	0.379	0.445	NA	0.463	0.382	0.412	0.399	0.496	0.285	0.439	0.274	NA	0.384	0.536	0.199	0.142	NA	0.358	0.259	0.165	0.28	0.321	0.272	0.311	0.402	0.314	0.235	0.233	0.313	0.157
1929	0.651	0.81	NA	0.625	0.567	0.614	0.655	0.629	0.475	0.705	0.308	NA	0.719	0.751	0.205	0.166	NA	0.531	0.484	0.405	0.599	0.717	0.538	0.514	0.393	0.394	0.421	0.367	0.492	0.599
1930	0.507	0.639	NA	0.58	0.575	0.65	0.524	0.6	0.471	0.564	0.377	NA	0.794	0.643	0.248	0.296	NA	0.58	0.357	0.342	0.449	0.646	0.445	0.538	0.332	0.266	0.504	0.558	0.395	0.516
1931	0.196	0.337	NA	0.315	0.196	0.252	0.1	0.187	0.348	0.403	0.153	NA	0.471	0.491	0.155	0.12	NA	0.268	0.248	0.175	0.19	0.234	0.141	0.122	0.133	0.131	0.283	0.28	0.238	0.248
1932	0.539	0.554	NA	0.445	0.401	0.423	0.377	0.461	0.751	0.778	0.437	NA	0.705	0.646	0.391	0.437	NA	0.58	0.334	0.377	0.396	0.565	0.358	0.334	0.408	0.32	0.437	0.516	0.367	0.611
1933	0.239	0.33	NA	0.062	0.179	0.183	0.039	0.186	0.336	0.362	0.098	NA	0.411	0.443	0.129	0.158	NA	0.218	0.329	0.229	0.178	0.256	0.164	0.194	0.247	0.095	0.297	0.37	0.199	0.243
1934	0.169	0.227	NA	0.132	0.189	0.2	0	0.068	0.217	0.23	0.139	NA	0.402	0.309	0.193	0.133	NA	0.212	0.229	0.189	0.102	0.184	0.149	0.118	0.184	0.078	0.117	0.139	0.51	0.206
1935	0.297	0.261	NA	0.14	0.134	0.141	0.076	0.115	0.198	0.204	0.163	NA	0.279	0.31	0.272	0.171	NA	0.293	0.276	0.231	0.139	0.185	0.181	0.137	0.276	0.145	0.127	0.158	0.339	0.397
1936	0.175	0.181	NA	0.122	0.26	0.183	0.133	0.149	0.19	0.201	0.158	NA	0.518	0.38	0.17	0.179	NA	0.321	0.264	0.214	0.156	0.255	0.169	0.14	0.261	0.098	0.107	0.079	0.374	0.234
1937	0.299	0.283	NA	0.143	0.302	0.275	0.164	0.31	0.247	0.246	0.201	NA	0.564	0.47	0.187	0.225	NA	0.385	0.381	0.268	0.329	0.441	0.273	0.268	0.235	0.152	0.108	0.178	0.367	0.358
