# Wiles - Cordova Eyak Mountain Update - TSME - ITRDB AK202
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37419
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37419.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak202-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak202-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak202.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak202.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-10
#--------------------
# Title
#   Study_Name: Wiles - Cordova Eyak Mountain Update - TSME - ITRDB AK202
#--------------------
# Investigators
#   Investigators: Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Wilson, Rob; Rosanne D'Arrigo; Laia Andreu-Hayles; Rose Oelkers; Greg Wiles; Kevin Anchukaitis; Nicole Davi
#   Journal_Name: Climate of the Past
#   Published_Title: Experiments based on blue intensity for reconstructing North Pacific temperatures along the Gulf of Alaska
#   Published_Date_or_Year: 2017
#   Volume: 13
#   Pages: 1007-1022
#   Issue: 8
#   Report_Number: 
#   DOI: 10.5194/cp-13-1007-2017
#   Full_Citation: None
#   Abstract: Ring-width (RW) records from the Gulf of Alaska (GOA) have yielded a valuable long-term perspective for North Pacific changes on decadal to longer timescales in prior studies but contain a broad winter to late summer seasonal climate response. Similar to the highly climate-sensitive maximum latewood density (MXD) proxy, the blue intensity (BI) parameter has recently been shown to correlate well with year-to-year warm-season temperatures for a number of sites at northern latitudes. Since BI records are much less labour intensive and expensive to generate than MXD, such data hold great potential value for future tree-ring studies in the GOA and other regions in mid- to high latitudes. Here we explore the potential for improving tree-ring-based reconstructions using combinations of RW- and BI-related parameters (latewood BI and delta BI) from an experimental subset of samples at eight mountain hemlock (Tsuga mertensiana) sites along the GOA. This is the first study for the hemlock genus using BI data. We find that using either inverted latewood BI (LWBinv) or delta BI (DB) can improve the amount of explained temperature variance by > 10 % compared to RW alone, although the optimal target season shrinks to June–September, which may have implications for studying ocean–atmosphere variability in the region. One challenge in building these BI records is that resin extraction did not remove colour differences between the heartwood and sapwood; thus, long term trend biases, expressed as relatively warm temperatures in the 18th century, were noted when using the LWBinv data. Using DB appeared to overcome these trend biases, resulting in a reconstruction expressing 18th–19th century temperatures ca. 0.5 °C cooler than the 20th–21st centuries. This cool period agrees well with previous dendroclimatic studies and the glacial advance record in the region. Continuing BI measurement in the GOA region must focus on sampling and measuring more trees per site (> 20) and compiling more sites to overcome site-specific factors affecting climate response and using subfossil material to extend the record. Although LWBinv captures the inter-annual climate signal more strongly than DB, DB appears to better capture long-term secular trends that agree with other proxy archives in the region. Great care is needed, however, when implementing different detrending options and more experimentation is necessary to assess the utility of DB for different conifer species around the Northern Hemisphere.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cordova Eyak Mountain
#   Location: Alaska
#   Northernmost_Latitude: 60.6
#   Southernmost_Latitude: 60.6
#   Easternmost_Longitude: -145.67
#   Westernmost_Longitude: -145.67
#   Elevation_m: 430
#--------------------
# Data_Collection
#   Collection_Name: AK202
#   First_Year: 1573
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CVV002nw_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV002nw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV005SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV005SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV007Sb_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV007Sb; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV014SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV014SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV015E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV015E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV017N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV017N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV018N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV018N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV01SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV01SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV021NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV021NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV021S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV021S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV040n_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV040n; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV040S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV040S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV045SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV045SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV046w_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV046w; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV051NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV051NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV061N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV061N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CVV065S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CVV065S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CVV002nw_raw	CVV005SW_raw	CVV007Sb_raw	CVV014SW_raw	CVV015E_raw	CVV017N_raw	CVV018N_raw	CVV01SE_raw	CVV021NE_raw	CVV021S_raw	CVV040n_raw	CVV040S_raw	CVV045SE_raw	CVV046w_raw	CVV051NW_raw	CVV061N_raw	CVV065S_raw
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.709
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.038
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.727
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.144
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.006
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.378
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.358	NA	NA	NA	NA	NA	NA	0.91
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282	NA	NA	NA	NA	NA	NA	1.027
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368	NA	NA	NA	NA	NA	NA	1.312
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.402	NA	NA	NA	NA	NA	NA	1.154
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.338	NA	NA	NA	NA	NA	NA	1.026
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.459	NA	NA	NA	NA	NA	NA	0.985
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.168	NA	NA	NA	NA	NA	NA	0.423
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.459	NA	NA	NA	NA	NA	NA	0.868
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.605	NA	NA	NA	NA	NA	NA	0.794
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	0.878
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.642	NA	NA	NA	NA	NA	NA	1.09
1590	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.667	NA	NA	NA	NA	NA	NA	1.133
1591	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.688	NA	NA	NA	NA	NA	NA	1.344
1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.382	NA	NA	NA	NA	NA	NA	1.217
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.406	NA	NA	NA	NA	NA	NA	1.153
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.603	NA	NA	NA	NA	NA	NA	1.09
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	1.355
1596	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.262	NA	NA	NA	NA	NA	NA	1.048
1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998	NA	NA	NA	NA	NA	NA	1.767
1598	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.466	NA	NA	NA	NA	NA	NA	0.868
1599	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465	NA	NA	NA	NA	NA	NA	0.825
1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.335	NA	NA	NA	NA	NA	NA	1.144
1601	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.275	NA	NA	NA	NA	NA	NA	1.1
1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.129	NA	NA	NA	NA	NA	NA	0.741
1603	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.422	NA	NA	NA	NA	NA	NA	0.974
1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368	NA	NA	NA	NA	NA	NA	0.857
1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.345	NA	NA	NA	NA	NA	NA	0.773
1606	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.763	NA	NA	NA	NA	NA	NA	1.333
1607	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.986	NA	NA	NA	NA	NA	NA	1.747
1608	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.993	NA	NA	NA	NA	NA	NA	1.048
1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.996	NA	NA	NA	NA	NA	NA	0.762
1610	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.073	NA	NA	NA	NA	NA	NA	0.868
1611	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.668	NA	NA	NA	NA	NA	NA	0.975
1612	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798	NA	NA	NA	NA	NA	NA	1.153
1613	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.329	NA	NA	NA	NA	NA	NA	0.699
1614	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.405	NA	NA	NA	NA	NA	NA	1.1
1615	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.285	NA	NA	NA	NA	NA	NA	0.731
1616	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.349	NA	NA	NA	NA	NA	NA	0.941
1617	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	1.133
1618	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	1.037
1619	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.609	NA	NA	NA	NA	NA	NA	0.963
1620	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.159	NA	NA	NA	NA	NA	NA	0.857
1621	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.185	NA	NA	NA	NA	NA	NA	0.988
1622	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.119	NA	NA	NA	NA	NA	NA	1.019
1623	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.147	NA	NA	NA	NA	NA	NA	0.829
1624	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	0.806
1625	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204	NA	NA	NA	NA	NA	NA	0.637
1626	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.382
1627	NA	0.389	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1.072
1628	NA	0.834	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1.147
1629	NA	0.913	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.849
1630	NA	0.762	NA	NA	NA	NA	NA	NA	NA	0.088	NA	NA	NA	NA	NA	NA	0.988
1631	NA	1.174	NA	NA	NA	NA	NA	NA	NA	0.042	NA	NA	NA	NA	NA	NA	0.838
1632	NA	0.794	NA	NA	NA	NA	NA	NA	NA	0.216	NA	NA	NA	NA	NA	NA	1.805
1633	NA	0.945	NA	NA	NA	NA	NA	NA	NA	0.161	NA	NA	NA	NA	NA	NA	1.604
1634	NA	0.912	NA	NA	NA	NA	NA	NA	NA	0.196	NA	NA	NA	NA	NA	NA	1.677
1635	NA	1.248	NA	NA	NA	NA	NA	NA	NA	0.346	NA	NA	NA	NA	NA	NA	0.979
1636	NA	0.809	NA	NA	NA	NA	NA	NA	NA	0.185	NA	NA	NA	NA	NA	NA	0.71
1637	NA	0.635	NA	NA	NA	NA	NA	NA	NA	0.173	NA	NA	NA	NA	NA	NA	0.583
1638	NA	0.492	NA	NA	NA	NA	NA	NA	NA	0.081	NA	NA	NA	NA	NA	NA	0.541
1639	NA	0.119	NA	NA	NA	NA	NA	NA	NA	0.024	NA	NA	NA	NA	NA	NA	0.222
1640	NA	0.501	NA	NA	NA	NA	NA	NA	NA	0.205	NA	NA	NA	NA	NA	NA	0.689
1641	NA	0.444	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	0.869
1642	NA	0.595	NA	NA	NA	NA	NA	NA	NA	0.183	NA	NA	NA	NA	NA	NA	1.007
1643	NA	0.873	NA	NA	NA	NA	NA	NA	NA	0.497	NA	NA	NA	NA	NA	NA	1.006
1644	NA	0.683	NA	0.157	NA	NA	NA	NA	NA	0.336	NA	NA	NA	NA	NA	NA	0.742
1645	NA	1.087	NA	0.236	NA	NA	NA	NA	NA	0.356	NA	NA	NA	NA	NA	NA	1.017
1646	NA	0.786	NA	0.206	NA	NA	NA	NA	NA	0.272	NA	NA	NA	NA	NA	NA	0.846
1647	NA	0.85	NA	0.465	NA	NA	NA	NA	NA	0.368	NA	NA	NA	NA	NA	NA	0.815
