# Cleaveland - Spruce Canyon - PSME - ITRDB CO509
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2948
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2948.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co509-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co509-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co509.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co509.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Spruce Canyon - PSME - ITRDB CO509
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Spruce Canyon
#   Location: Colorado
#   Northernmost_Latitude: 37.18
#   Southernmost_Latitude: 37.18
#   Easternmost_Longitude: -108.48
#   Westernmost_Longitude: -108.48
#   Elevation_m: 2115
#--------------------
# Data_Collection
#   Collection_Name: CO509
#   First_Year: 1373
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SD011W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD011W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD021W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD021W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD023W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD023W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD024W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD024W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD032W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD032W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD064W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD064W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD101W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD101W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD102W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD102W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD103W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD103W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD104W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD104W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD109W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD109W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD111W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD111W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD121W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD121W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD152W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD152W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD153W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD153W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD154W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD154W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD161W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD161W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD163W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD163W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD164W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD164W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD169W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD169W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SD011W_raw	SD021W_raw	SD023W_raw	SD024W_raw	SD032W_raw	SD064W_raw	SD101W_raw	SD102W_raw	SD103W_raw	SD104W_raw	SD109W_raw	SD111W_raw	SD121W_raw	SD152W_raw	SD153W_raw	SD154W_raw	SD161W_raw	SD163W_raw	SD164W_raw	SD169W_raw
1426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	2.38	1.9	NA	1.36	1.31	1.32
1427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.84	1.23	NA	0.96	0.93	0.92
1428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	2.13	1.56	NA	1.16	1.1	0.89
1429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	1.92	1.49	NA	1.49	1.3	1.14
1430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	2.2	1.61	NA	1.46	1.57	1.04
1431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	2.03	1.69	NA	1.34	1.57	1.32
1432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	1.81	1.66	NA	1.14	1.31	1.06
1433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	1.99	1.51	NA	1.2	1.31	1.25
1434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	1.83	1.39	NA	1.29	1.04	1.24
1435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	1.28	1.11	NA	0.88	0.7	0.84
1436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	1.39	0.98	NA	0.91	0.87	1.02
1437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	1.26	1.08	NA	0.95	0.82	0.9
1438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.04	0.75	NA	0.71	0.61	0.62
1439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	1.16	0.85	NA	0.59	0.53	0.83
1440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	2	1.5	NA	0.84	0.84	1.21
1441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11	2.25	1.6	NA	1.07	0.93	1.49
1442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.29	1.05	NA	0.57	0.59	0.76
1443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.87	0.85	NA	0.81	0.71	0.92
1444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	1.04	0.9	NA	0.91	0.79	1.08
1445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.96	0.81	NA	0.72	0.71	0.81
1446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.67	0.74	NA	0.82	0.65	0.72
1447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	1.11	1.13	NA	0.93	0.81	1.02
1448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.95	0.89	NA	0.83	0.81	1.21
1449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	0.87	0.77	NA	1.01	0.87	1.23
1450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.78	0.65	NA	0.7	0.85	0.83
1451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85	1.65	1.19	NA	1.35	1.65	1.56
1452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	1.17	0.96	NA	0.96	1	1.24
1453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	1.58	1.11	NA	1.26	1.56	1.73
1454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	1.44	1	NA	1.27	1.34	1.45
1455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.52	0.5	NA	0.63	0.62	0.81
1456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.42	1.04	NA	1.03	1.09	1.17
1457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.4	0.43	NA	0.82	0.88	0.83
1458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	1.11	0.88	NA	1.51	1.65	1.56
1459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.09	0.85	NA	1.38	1.14	1.53
1460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.89	0.77	1.62	1.38	1.12	1.56
1461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.02	0.59	1.34	1.31	0.97	1.12
1462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1.69	1.09	1.6	1.39	1.05	1.48
1463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	1.72	1.2	1.26	1.22	1.13	1.48
1464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.73	0.61	0.85	0.86	0.73	NA
1465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.6	0.51	0.88	0.77	0.79	NA
1466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	1.09	0.86	1.22	1.07	1.06	NA
1467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.49	0.9	1.51	1.28	1.2	NA
1468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	1.39	0.93	1.41	1	1.08	NA
1469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1.23	1.21	1.09	1.1	1.16	NA
1470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.51	1.31	1.33	1.31	1.21	NA
1471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.49	0.5	0.58	0.64	0.6	NA
1472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.07	0.93	0.75	0.91	0.72	NA
1473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.69	0.54	0.56	0.58	0.51	NA
1474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	1.02	0.61	0.84	0.87	0.67	NA
1475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	1.06	0.55	0.67	0.72	0.54	NA
1476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.32	0.68	1.07	1.26	1.15	NA
1477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.5	0.99	1.14	1.26	1.25	NA
1478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.93	1.22	1.05	1.24	1.26	NA
1479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.57	1.3	0.91	0.93	0.9	NA
1480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.68	0.76	0.39	0.7	0.49	NA
1481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.71	0.74	0.63	0.81	0.7	NA
1482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.95	0.86	0.76	0.78	0.72	NA
1483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.87	1.08	0.57	0.82	0.68	NA
1484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.41	1.93	1.09	1.41	1.43	NA
1485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1.35	1.67	0.79	1.16	1.18	NA
1486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.21	1.3	0.93	1.17	1.06	NA
1487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.97	0.87	0.74	1.02	0.82	NA
1488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.89	0.61	0.51	0.64	0.51	NA
1489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.88	0.65	0.5	0.52	0.57	NA
1490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.13	1.05	0.59	0.75	0.73	NA
1491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	1.77	1.66	0.93	1.08	1.07	NA
1492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.29	1.33	0.72	1.03	0.71	NA
1493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.11	1.05	0.69	1.04	0.58	NA
1494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	1.19	1.19	0.74	0.86	0.63	NA
1495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.29	0.4	0.3	0.42	0.22	NA
1496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.66	0.71	0.47	0.68	0.39	NA
1497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.93	0.78	0.42	0.67	0.48	NA
1498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.58	0.98	0.95	1.09	0.75	NA
1499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.56	0.93	0.91	0.91	0.54	NA
1500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.25	0.18	0.27	0.31	0.23	NA
1501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.87	0.58	0.64	0.57	0.44	NA
1502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	1.01	0.8	0.52	0.75	0.55	NA
1503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	1.17	0.8	0.59	0.55	0.52	NA
1504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	1.07	1.16	0.92	0.86	0.69	NA
1505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.86	0.91	0.8	0.74	0.69	NA
1506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.36	0.45	0.3	0.38	0.31	NA
1507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.08	1.06	1.07	0.92	0.8	NA
1508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	1.09	1.1	0.73	0.76	0.65	NA
1509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.04	1.49	0.99	1.08	0.73	NA
1510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.76	1.66	0.93	0.83	0.73	NA
1511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1	1.37	0.81	0.96	0.75	NA
1512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	1.2	1.34	1.1	1.29	1.08	NA
1513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.3	1.22	1.05	1.34	1.16	NA
1514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	1.34	1.13	1.11	1.26	1.26	NA
1515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.75	0.74	0.78	0.89	0.84	NA
1516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.52	0.44	0.31	0.61	0.59	NA
1517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.71	0.57	0.47	0.81	0.62	NA
1518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.4	0.39	0.41	0.46	0.56	NA
1519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.92	0.84	0.85	0.91	0.89	NA
1520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.85	0.76	0.99	1	0.96	NA
1521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.87	0.66	0.88	0.82	0.87	NA
1522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.6	0.4	0.36	0.48	0.43	NA
1523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.68	0.43	0.45	0.77	0.55	NA
1524	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	0.65	0.82	0.57	0.47	0.72	0.5	NA
1525	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	0.69	0.75	0.49	0.6	0.9	0.57	NA
1526	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	1.03	NA	NA	0.85	1.23	0.77	0.92	1.26	0.94	NA
1527	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	0.14	NA	NA	0.82	1.12	0.63	0.74	0.84	0.58	NA
1528	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	0.21	NA	NA	0.51	0.58	0.35	0.42	0.65	0.53	NA
1529	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	0.24	NA	NA	0.59	0.72	0.53	0.76	0.77	0.63	NA
1530	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	0.3	NA	NA	0.72	0.79	0.62	0.88	1.05	0.71	NA
1531	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.63	NA	NA	0.59	0.54	0.53	0.52	0.62	0.49	NA
1532	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	0.16	NA	NA	0.11	0.17	0.15	0.36	0.22	0.22	NA
1533	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	0.53	NA	NA	0.69	0.73	0.69	0.5	0.53	0.42	NA
1534	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	0.48	NA	NA	0.5	0.61	0.5	0.49	0.49	0.41	NA
1535	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	0.61	NA	NA	0.69	0.82	0.82	0.57	0.57	0.55	NA
1536	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	0.55	NA	NA	0.72	0.81	0.83	0.49	0.49	0.4	NA
1537	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	0.28	NA	NA	0.68	0.66	0.59	0.37	0.37	0.31	NA
1538	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	0.19	NA	NA	0.38	0.49	0.36	0.34	0.33	0.32	NA
1539	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	0.27	NA	NA	0.49	0.63	0.47	0.41	0.41	0.4	NA
1540	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	0.41	NA	NA	0.73	0.92	0.71	0.66	0.55	0.54	NA
1541	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	0.31	NA	NA	0.5	0.5	0.42	0.51	0.5	0.36	NA
1542	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	0.08	NA	NA	0.2	0.13	0.09	0.22	0.17	0.17	NA
1543	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	0.23	NA	NA	0.49	0.67	0.51	0.68	0.51	0.44	NA
1544	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	0.29	NA	NA	0.53	0.82	0.64	0.49	0.51	0.36	NA
1545	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	0.32	NA	NA	0.61	0.72	0.64	0.52	0.36	0.41	NA
1546	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	0.36	NA	NA	0.51	0.87	0.54	0.59	0.44	0.46	NA
1547	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	0.29	NA	NA	0.4	0.77	0.49	0.52	0.43	0.36	NA
1548	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	0.44	NA	NA	0.49	0.75	0.68	0.56	0.51	0.38	NA
1549	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	1.13	NA	NA	0.62	0.76	0.6	0.53	0.51	0.44	NA
1550	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	1.14	NA	NA	1.1	0.97	0.93	0.7	0.68	0.55	NA
1551	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	0.74	NA	NA	0.68	0.56	0.52	0.44	0.48	0.42	NA
1552	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	0.67	NA	NA	0.48	0.49	0.53	0.41	0.47	0.57	NA
1553	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	0.88	NA	NA	0.79	0.91	0.88	0.61	0.67	0.78	NA
1554	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	1.07	NA	NA	0.66	0.55	0.65	0.44	0.44	0.5	NA
1555	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	1.26	NA	NA	0.85	0.57	0.83	0.4	0.5	0.56	NA
1556	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	2.11	NA	NA	1.26	1.29	1.27	0.82	1.01	0.93	NA
1557	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	1.5	NA	NA	0.92	0.91	0.88	0.53	0.83	0.67	NA
1558	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	1.05	NA	NA	0.74	0.74	0.73	0.58	0.79	0.52	NA
1559	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	1.15	NA	NA	0.82	0.78	0.63	0.47	0.74	0.45	NA
1560	NA	NA	NA	NA	NA	NA	1.14	1.24	NA	NA	1	NA	NA	0.59	0.95	0.58	0.51	0.75	0.39	NA
1561	NA	NA	NA	NA	NA	NA	0.69	0.85	NA	NA	0.59	NA	NA	0.68	0.68	0.53	0.44	0.58	0.36	NA
1562	NA	NA	NA	NA	NA	NA	0.96	0.88	NA	NA	0.72	NA	NA	0.64	0.9	0.55	0.4	0.63	0.22	NA
1563	NA	NA	NA	NA	NA	NA	0.94	0.97	NA	NA	0.81	NA	NA	0.89	0.82	0.54	0.61	0.88	0.48	NA
1564	NA	NA	NA	NA	NA	NA	0.69	0.87	NA	NA	0.52	NA	NA	0.68	0.85	0.53	0.57	0.95	0.35	NA
1565	NA	NA	NA	NA	NA	NA	0.68	0.8	NA	NA	0.54	NA	NA	0.74	0.76	0.49	0.64	0.9	0.38	NA
1566	NA	NA	NA	NA	NA	NA	0.58	0.66	NA	NA	0.67	NA	NA	0.53	0.67	0.39	0.56	0.85	0.32	NA
1567	NA	NA	NA	NA	NA	NA	0.47	0.53	NA	NA	0.52	NA	NA	0.32	0.24	0.2	0.34	0.47	0.22	NA
1568	NA	NA	NA	NA	NA	NA	1.17	1.03	NA	NA	1.11	NA	NA	0.67	0.68	0.5	0.59	0.86	0.44	NA
1569	NA	NA	NA	NA	NA	NA	1.08	1.25	NA	NA	0.94	NA	NA	0.6	0.69	0.5	0.46	0.63	0.32	NA
1570	NA	NA	NA	NA	NA	NA	1.6	2.06	NA	NA	1.39	NA	NA	0.61	0.68	0.53	0.78	0.98	0.5	NA
1571	NA	NA	NA	NA	NA	NA	1.41	1.7	NA	NA	1.3	NA	NA	0.53	0.68	0.48	0.73	0.65	0.5	NA
1572	NA	NA	NA	NA	NA	NA	1.08	1.39	NA	NA	1.31	NA	NA	0.58	0.63	0.5	0.67	0.81	0.57	NA
1573	NA	NA	NA	NA	NA	NA	0.72	0.77	NA	NA	0.8	NA	NA	0.31	0.32	0.23	0.39	0.38	0.28	NA
1574	NA	NA	NA	NA	NA	NA	0.54	0.58	NA	NA	0.76	NA	NA	0.31	0.26	0.24	0.39	0.46	0.32	NA
