# Stahle - Joyce Kilmer Memorial Forest - TSCA - ITRDB NC013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4872
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4872.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Joyce Kilmer Memorial Forest - TSCA - ITRDB NC013
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Sierzchula, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Joyce Kilmer Memorial Forest
#   Location: North Carolina
#   Northernmost_Latitude: 35.35
#   Southernmost_Latitude: 35.35
#   Easternmost_Longitude: -83.92
#   Westernmost_Longitude: -83.92
#   Elevation_m: 250
#--------------------
# Data_Collection
#   Collection_Name: NC013
#   First_Year: 1784
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JOY32B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY35A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY35A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY35B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY35B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY36A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY36A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY36B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY36B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY38B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY38B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY39A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY39A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY39B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY40A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY40A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY40B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY40B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY43A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY43A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY43B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JOY43B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JOY32B_raw	JOY33B_raw	JOY34B_raw	JOY35A_raw	JOY35B_raw	JOY36A_raw	JOY36B_raw	JOY38B_raw	JOY39A_raw	JOY39B_raw	JOY40A_raw	JOY40B_raw	JOY43A_raw	JOY43B_raw
1848	NA	NA	NA	NA	NA	2.214	NA	NA	NA	NA	0.691	0.628	NA	NA
1849	NA	NA	NA	NA	NA	2.345	NA	NA	NA	NA	0.686	0.69	NA	NA
1850	NA	NA	NA	NA	NA	3.079	2.149	NA	NA	NA	0.69	0.84	NA	NA
1851	NA	NA	NA	NA	NA	2.248	1.534	NA	NA	NA	0.699	1.159	NA	NA
1852	NA	NA	NA	NA	NA	1.623	1.504	NA	NA	NA	0.618	1.281	NA	NA
1853	NA	NA	NA	NA	NA	1.964	1.656	NA	NA	NA	0.868	1.205	NA	NA
1854	NA	NA	NA	NA	NA	2.454	1.902	NA	NA	NA	0.765	1.163	NA	NA
1855	NA	NA	NA	NA	NA	2.163	1.732	NA	NA	NA	0.484	0.986	NA	NA
1856	NA	NA	NA	NA	NA	2.925	1.671	NA	NA	NA	0.622	1.134	NA	NA
1857	NA	NA	NA	NA	NA	3.031	1.905	NA	NA	NA	0.699	1.484	NA	NA
1858	NA	NA	NA	NA	NA	3.27	1.809	NA	NA	NA	0.709	1.5	NA	NA
1859	NA	NA	NA	NA	NA	2.41	2.198	NA	NA	NA	0.848	1.346	NA	NA
1860	NA	NA	NA	NA	NA	2.351	2.527	NA	NA	NA	0.602	1.239	NA	NA
1861	NA	NA	NA	NA	NA	2.589	1.99	NA	NA	NA	0.372	1.16	NA	NA
1862	NA	NA	NA	NA	NA	2.458	2.028	NA	NA	NA	0.387	1.045	NA	NA
1863	NA	NA	NA	NA	NA	2.305	2.203	NA	NA	NA	0.354	1.27	NA	NA
1864	NA	NA	NA	NA	NA	2.182	2.056	NA	NA	NA	0.641	1.647	NA	NA
1865	NA	NA	NA	NA	NA	1.408	1.296	NA	NA	NA	0.466	1.048	NA	NA
1866	NA	NA	NA	NA	NA	1.726	1.714	NA	NA	NA	0.686	1.59	NA	NA
1867	NA	NA	NA	NA	NA	1.811	1.573	NA	NA	NA	0.626	1.56	NA	NA
1868	NA	NA	NA	NA	NA	1.722	1.25	NA	NA	NA	0.809	1.608	NA	NA
1869	NA	NA	NA	NA	NA	2.288	1.584	NA	NA	NA	0.829	1.351	NA	NA
1870	NA	NA	NA	NA	NA	2.233	1.672	NA	NA	NA	0.879	1.518	NA	NA
1871	NA	NA	NA	NA	NA	1.408	1.157	NA	NA	NA	0.902	1.221	NA	NA
1872	NA	NA	NA	NA	NA	1.333	1.492	NA	NA	NA	1.13	1.375	NA	NA
1873	NA	NA	NA	NA	NA	0.996	1.998	NA	NA	NA	0.963	1.261	NA	NA
1874	NA	NA	NA	NA	NA	2.077	2.633	NA	NA	NA	1.205	1.842	NA	NA
1875	NA	NA	NA	NA	NA	2.327	2.259	NA	NA	NA	1.325	1.937	NA	NA
1876	NA	NA	NA	NA	NA	2.408	2.892	NA	NA	NA	1.444	1.662	NA	NA
1877	NA	NA	NA	NA	NA	1.899	2.591	NA	NA	NA	1.553	1.276	NA	NA
1878	NA	NA	NA	NA	NA	2.242	2.08	NA	NA	NA	1.47	0.965	NA	NA
1879	NA	NA	NA	NA	NA	2.003	1.68	NA	NA	NA	1.342	1.014	NA	NA
1880	NA	NA	NA	NA	NA	2.406	2.113	NA	NA	NA	1.327	1.383	NA	NA
1881	NA	NA	NA	NA	NA	2.257	2.424	NA	NA	NA	1.19	1.42	NA	NA
1882	NA	NA	NA	NA	NA	2.007	2.36	NA	NA	NA	1.099	1.149	NA	NA
1883	NA	NA	NA	NA	NA	2.203	2.474	NA	NA	NA	1.681	1.734	NA	NA
1884	NA	NA	NA	NA	NA	1.684	2.104	NA	NA	NA	3.682	1.665	NA	NA
1885	NA	NA	NA	NA	NA	1.223	1.862	NA	NA	NA	2.205	1.659	NA	NA
1886	NA	NA	NA	NA	NA	1.066	2	NA	NA	NA	1.559	1.671	NA	NA
1887	NA	NA	NA	NA	NA	1.386	1.652	NA	NA	NA	1.3	1.519	NA	NA
1888	NA	NA	NA	NA	NA	1.554	1.289	NA	NA	NA	1.188	1.642	NA	NA
1889	NA	NA	NA	NA	NA	1.711	1.736	NA	NA	NA	1.444	2.463	NA	NA
1890	NA	NA	NA	NA	NA	1.964	2.586	NA	NA	NA	1.576	2.518	NA	NA
1891	NA	NA	NA	NA	NA	1.598	1.941	0.893	NA	NA	1.337	1.639	NA	NA
1892	NA	NA	NA	NA	NA	1.436	2.27	0.983	NA	NA	2.279	2.466	NA	NA
1893	NA	NA	NA	NA	NA	1.21	1.625	1.222	NA	NA	3.033	2.543	NA	4.408
1894	NA	NA	NA	NA	NA	1.468	1.52	1.14	NA	NA	2.569	1.949	NA	3.835
1895	NA	NA	NA	NA	NA	0.996	1.293	1.207	NA	NA	2.191	1.952	NA	2.689
1896	NA	NA	NA	NA	NA	1.41	1.93	1.645	NA	NA	2.479	2.832	NA	3.003
1897	NA	NA	NA	NA	NA	1.968	1.787	1.8	NA	NA	2.098	2.978	NA	2.724
1898	NA	NA	NA	NA	NA	1.248	1.553	1.274	NA	NA	2.051	2.458	3.569	2.119
1899	NA	NA	NA	NA	NA	1.328	1.395	1.294	NA	NA	1.932	1.863	3.115	1.211
1900	NA	NA	NA	NA	NA	1.567	1.774	1.812	4.334	NA	2.112	3.118	4.195	1.118
1901	NA	NA	NA	NA	NA	1.95	1.509	1.807	3.754	NA	2.941	3.389	5.157	1.551
1902	NA	NA	NA	NA	NA	1.312	1.235	1.432	5.998	NA	3.054	2.38	4.662	1.174
1903	NA	NA	NA	NA	NA	3.375	1.831	2.009	5.589	NA	2.946	4.963	4.2	1.638
1904	NA	NA	NA	NA	NA	2.206	2.475	1.79	4.319	NA	3.533	3.503	4.064	1.673
1905	NA	NA	NA	NA	NA	1.675	2.175	1.423	3.172	NA	2.635	2.433	3.755	1.527
1906	NA	NA	NA	NA	NA	1.999	2.721	1.658	2.543	NA	2.657	2.986	3.302	2.266
1907	NA	NA	NA	NA	NA	1.976	2.33	1.975	3.057	NA	3.289	2.962	3.208	1.728
1908	NA	NA	NA	NA	NA	1.626	1.902	1.454	2.341	NA	2.723	2.727	2.546	1.729
1909	NA	NA	NA	NA	NA	2.493	3.078	1.691	2.783	NA	2.71	3.419	2.335	2.402
1910	NA	NA	NA	NA	NA	1.472	2.777	1.599	2.648	NA	2.712	2.325	2.055	2.881
1911	NA	NA	NA	NA	NA	1.881	3.792	2.478	2.504	NA	2.826	2.424	3.141	5.318
1912	NA	NA	NA	NA	NA	0.973	1.925	1.072	1.715	NA	1.999	1.931	1.833	2.77
1913	NA	NA	NA	NA	NA	1.351	3.286	1.428	2.007	NA	2.49	3.811	2.573	4.331
1914	NA	NA	NA	NA	NA	1.069	2.73	0.91	1.412	NA	1.763	2.995	2.032	3.145
1915	NA	NA	NA	NA	NA	1.074	2	0.978	1.094	NA	1.587	2.871	1.578	2.602
1916	NA	NA	NA	NA	NA	1.396	2.391	1.19	1.079	NA	2.259	3.248	2.138	2.638
1917	NA	NA	NA	NA	NA	1.162	2.326	1.138	0.743	NA	1.585	2.599	2.719	2.873
1918	NA	NA	NA	NA	NA	0.72	1.957	1.45	0.986	NA	1.93	3.199	3.062	2.827
1919	NA	NA	NA	NA	NA	1.014	1.908	1.201	1.232	2.111	2.564	2.358	2.779	3.26
1920	NA	NA	2.846	NA	NA	1.186	2.207	1.106	1.334	1.684	2.231	3.256	3.143	2.711
1921	NA	NA	3.73	7.617	NA	0.785	2.275	1.018	1.105	1.146	2.387	2.055	3.059	3.05
1922	NA	NA	5.407	7.127	NA	1.162	2.716	1.308	1.35	0.934	2.519	2.339	2.651	3.257
1923	NA	NA	4.519	5.894	NA	1.648	3.196	1.318	1.529	0.911	2.212	2.703	3.691	3.777
1924	NA	NA	4.395	5.325	NA	1.276	2.186	1.037	1.569	0.942	1.682	2.632	4.229	3.292
1925	NA	NA	3.472	4.482	NA	1.039	1.905	1.033	1.278	0.686	1.72	1.853	3.703	3.137
1926	NA	NA	2.121	4.335	NA	0.669	1.101	0.607	0.79	0.44	1.227	1.229	2.748	2.05
1927	NA	NA	2.755	5.649	NA	0.666	2.674	0.88	1.187	0.635	2.184	2.129	3.87	2.06
1928	NA	NA	3.399	6.887	5.556	1.158	3.96	1.326	2.449	0.946	2.319	2.839	4.555	2.976
1929	NA	NA	3.422	9.058	6.386	1.27	2.686	1.542	4.708	1.144	2.324	3.479	6.458	5.211
1930	NA	NA	3.434	6.575	4.832	1.329	2.333	1.52	2.238	1.213	1.839	2.91	4.588	1.984
1931	NA	NA	4.763	6.993	6.759	0.854	2.236	1.528	3.356	1.688	1.687	3.057	2.267	0.858
1932	NA	7.288	6.661	5.833	4.784	1.247	4.114	2.19	4.566	1.748	2.335	3.74	5.559	5.205
1933	10.508	8.39	6.875	7.755	6.784	1.238	3.41	2.4	6.586	2.887	2.341	4.925	3.08	1.586
1934	9.883	7.873	4.899	7.58	4.653	0.777	2.621	1.59	5.198	3.084	2.038	3.371	1.65	0.987
1935	9.079	6.166	4.886	7.352	5.033	0.928	4.197	2.102	7.1	3.8	3.119	4.177	2.652	0.998
1936	8.785	4.206	3.883	6.317	4.042	1.054	2.405	1.799	5.795	4.494	2.311	3.567	2.189	0.824
1937	6.619	3.818	2.952	4.27	3.636	0.596	2.039	1.415	4.817	2.767	1.595	2.13	1.783	0.511
1938	7.661	4.249	2.958	5.909	5.734	0.916	3.255	3.059	6.692	3.318	2.396	3.124	1.807	0.695
1939	6.562	4.654	1.936	6.77	5.606	1.071	2.117	3.603	4.652	3.105	2.422	2.66	2.6	2.654
1940	6.816	6.006	3.764	4.369	4.561	0.768	1.38	3.463	4.288	3.461	1.572	1.977	1.042	1.764
