# Cleaveland - Crystal - PIPO - ITRDB NM529
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2941
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2941.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529i-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm529i-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529i.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm529i.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Crystal - PIPO - ITRDB NM529
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal
#   Location: New Mexico
#   Northernmost_Latitude: 35.97
#   Southernmost_Latitude: 35.97
#   Easternmost_Longitude: -108.8
#   Westernmost_Longitude: -108.8
#   Elevation_m: 2755
#--------------------
# Data_Collection
#   Collection_Name: NM529
#   First_Year: 1652
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CP163S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP163S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP168S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP168S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP181S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP181S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP191S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP191S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP201S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP201S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP203S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP203S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP211S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP211S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP221S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP221S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP233S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP233S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP283S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP283S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP293S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP293S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP294S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP294S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP304S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP304S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CP163S_raw	CP168S_raw	CP181S_raw	CP191S_raw	CP201S_raw	CP203S_raw	CP211S_raw	CP221S_raw	CP233S_raw	CP283S_raw	CP293S_raw	CP294S_raw	CP304S_raw
1652	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	0.48	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.47	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	0.43	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	0.42	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	0.41	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	0.41	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.4	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	0.4	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	0.42	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	0.41	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	0.39	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	0.4	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	0.4	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	0.4	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	0.41	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	0.44	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24
1685	0.46	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37
1686	0.42	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1687	0.4	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24
1688	0.39	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1689	0.38	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1690	0.38	0.37	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	0.26
1691	0.38	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	0.26
1692	0.38	0.35	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.33	0.26
1693	0.4	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.33	0.3
1694	0.4	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.34	0.25
1695	0.4	0.39	NA	NA	NA	0.44	NA	NA	NA	NA	0.35	0.34	0.26
1696	0.4	0.38	NA	NA	NA	0.42	NA	NA	NA	NA	0.33	0.3	0.26
1697	0.4	NA	NA	NA	NA	0.4	NA	NA	NA	NA	0.35	0.29	0.29
1698	0.39	NA	NA	NA	NA	0.41	NA	NA	NA	NA	0.35	0.32	0.26
1699	0.37	NA	NA	NA	NA	0.37	NA	NA	NA	NA	0.33	0.29	0.28
1700	0.4	NA	NA	NA	0.44	0.4	NA	NA	NA	NA	0.36	0.33	0.27
1701	0.4	NA	NA	NA	0.38	0.41	NA	NA	NA	NA	0.32	0.29	0.25
1702	0.39	NA	NA	NA	0.39	0.39	NA	NA	NA	NA	0.35	0.34	0.24
1703	0.41	NA	NA	NA	0.41	0.39	NA	NA	NA	NA	0.35	0.31	0.26
1704	0.41	NA	NA	NA	0.39	0.41	NA	NA	NA	NA	0.34	0.31	0.25
1705	0.41	NA	NA	NA	0.39	0.42	NA	NA	NA	NA	0.37	0.32	0.26
1706	0.42	NA	NA	NA	0.39	0.39	NA	NA	NA	NA	0.36	0.32	0.25
1707	0.41	NA	NA	NA	0.4	0.41	NA	NA	NA	NA	0.35	0.29	0.24
1708	0.42	NA	NA	NA	0.38	0.37	NA	NA	NA	NA	0.35	0.34	0.25
1709	0.42	NA	NA	NA	0.41	0.41	NA	NA	NA	NA	0.34	0.35	0.25
1710	0.41	NA	NA	NA	0.37	0.4	NA	NA	NA	NA	0.35	0.32	0.26
1711	0.42	NA	NA	NA	0.38	0.38	NA	NA	NA	NA	0.35	0.32	0.25
1712	0.43	NA	NA	NA	0.37	0.39	NA	NA	NA	NA	0.33	0.4	0.25
1713	0.4	NA	NA	NA	0.37	0.4	NA	NA	NA	NA	0.32	0.34	0.22
1714	0.44	NA	NA	NA	0.39	0.4	NA	NA	NA	NA	0.37	0.39	0.25
1715	0.43	NA	NA	NA	0.38	0.39	NA	NA	NA	NA	0.35	0.35	0.26
