# Marquardt - Mt. Lemmon 3-needle - PIPO - ITRDB AZ602
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28414
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28414.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az602-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az602-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az602.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az602.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-15
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-15
#--------------------
# Title
#   Study_Name: Marquardt - Mt. Lemmon 3-needle - PIPO - ITRDB AZ602
#--------------------
# Investigators
#   Investigators: Marquardt, P.E.; Miranda, B.R.; Telewski, F.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sky Island Pines, Arizona (USA): 3-needle Pinus ponderosa var. brachyptera. NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Paula E. Marquardt, Brian R. Miranda, Frank W. Telewski
#   Journal_Name: Forests
#   Published_Title: Shifts in Climate-Growth Relationships of the Sky Island Pines
#   Published_Date_or_Year: 2019
#   Volume: 10
#   Pages: 
#   Issue: 11
#   Report_Number: 
#   DOI: 10.3390/f10111011
#   Full_Citation: None
#   Abstract: Rising temperatures and changes in precipitation may affect plant responses, and mountainous regions in particular are sensitive to the impacts of climate change. The Santa Catalina Mountains, near Tucson, Arizona, USA, are among the best known Madrean Sky Islands, which are defined by pine-oak forests. We compared the sensitivity and temporal stability of climate-growth relationships to quantify the growth responses of sympatric taxa of ponderosa pine to changing climate. Three taxa (three-needle, mixed-needle, and five-needle types) collected from southern slopes of two contact zones (Mt. Lemmon, Mt. Bigelow) were evaluated. Positive climate-growth correlations in these semiarid high-elevation pine forests indicated a seasonal shift from summer- to spring-dominant precipitation since 1950, which is a critical time for reproduction. Mixed- and five-needle types responded to winter precipitation, and growth was reduced for the five-needle type when spring conditions were dry. Growth trends in response to temperature and specific to site were observed, which indicated the climate signal can be weakened when data are combined into a single chronology. Significant fluctuations in temperature-growth correlations since 1950 occurred for all needle types. These results demonstrated a dramatic shift in sensitivity of annual tree growth to the seasonality of the limiting factor, and a climatic trend that increases local moisture stress may impact the stability of climate-growth relationships. Moreover, output from temperature-growth analyses based on ring-width data (for example from semiarid sites) that does not account for positive and negative growth trends may be adversely affected, potentially impacting climate reconstructions.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: USDA Forest Service
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mt. Lemmon
#   Location: Arizona
#   Northernmost_Latitude: 32.433619
#   Southernmost_Latitude: 32.433619
#   Easternmost_Longitude: -110.790248
#   Westernmost_Longitude: -110.790248
#   Elevation_m: 2577
#--------------------
# Data_Collection
#   Collection_Name: AZ602
#   First_Year: 1907
#   Last_Year: 2012
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MTL054A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL054A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL054AW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL054AW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL054B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL054B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL054BE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL054BE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL195A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL195A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL195B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL195B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL195C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL195C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL195D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL195D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL195E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL195E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL195F_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL195F; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL197A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL197A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL197B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL197B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL197C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL197C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL197D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL197D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL197E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL197E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL197F_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL197F; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL249A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL249A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL249B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL249B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL250C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL250C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL250D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL250D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL250E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL250E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL275A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL275A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL275B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL275B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL253A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL253A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL253B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL253B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MTL054A_raw	MTL054AW_raw	MTL054B_raw	MTL054BE_raw	MTL195A_raw	MTL195B_raw	MTL195C_raw	MTL195D_raw	MTL195E_raw	MTL195F_raw	MTL197A_raw	MTL197B_raw	MTL197C_raw	MTL197D_raw	MTL197E_raw	MTL197F_raw	MTL249A_raw	MTL249B_raw	MTL250C_raw	MTL250D_raw	MTL250E_raw	MTL275A_raw	MTL275B_raw	MTL253A_raw	MTL253B_raw
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.19	NA	NA
1908	1.67	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	1.54	NA	NA
1909	1.5	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	1.48	NA	NA
1910	1.37	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	1.4	NA	NA
1911	1.43	NA	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.65	NA	NA
1912	2.41	1.23	2.01	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76	1.66	NA	NA
1913	2.52	1.4	2.69	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	1.64	NA	NA
1914	2.64	1.82	2.72	4.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	1.49	NA	NA
1915	2.64	1.4	2.5	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.17	NA	NA
1916	3.12	1.35	2.9	4.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	1.98	NA	NA
1917	3.07	1.61	2.9	4.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	1.87	NA	NA
1918	1.92	0.98	2.12	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	1.29	NA	NA
1919	2.54	1.19	2.48	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.14	NA	NA
1920	2.19	1.11	2.4	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41	2.51	NA	NA	NA	0.67	0.79	NA	NA
1921	1.65	0.81	1.73	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	1.71	NA	NA	NA	0.59	0.8	NA	NA
1922	2.37	1.26	2.02	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	2.2	NA	NA	NA	0.7	0.74	NA	NA
1923	1.72	0.75	1.5	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.26	3.08	NA	NA	NA	0.68	0.91	NA	NA
1924	2.18	0.93	1.81	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.58	3.04	NA	NA	NA	0.83	0.73	NA	NA
1925	1.57	0.91	1.33	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	1.52	NA	NA	NA	0.35	0.64	NA	NA
1926	2.75	1.12	2.25	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.67	2.24	NA	NA	NA	1.22	1.2	NA	NA
1927	1.88	1.11	2.1	2.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.19	2.95	NA	NA	NA	1.29	1.19	NA	NA
1928	2.07	1.09	2.29	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	2.77	NA	NA	NA	1.48	1.2	NA	NA
1929	2.45	1.06	2.28	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.96	3.93	NA	NA	NA	1.41	1.48	NA	NA
1930	3.71	1.78	3.62	3.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.74	4.77	NA	NA	NA	2.41	1.91	NA	NA
1931	3.3	1.53	2.9	3.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.92	4.9	NA	NA	NA	2.56	2.05	NA	NA
1932	3.56	1.68	2.57	2.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.74	4.54	1.67	1.65	1.82	1.83	1.91	NA	NA
1933	2.87	1.33	2.04	2.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.11	4.41	2.23	2.22	2.36	1.73	1.79	NA	NA
1934	2.41	1.08	1.24	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2.74	1.46	1.38	1.78	1.72	1.25	NA	NA
1935	2.03	0.92	1.39	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.32	3.88	2.19	2.16	2.1	2.36	2.27	NA	NA
1936	1.61	0.66	1.51	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.98	3.42	2.24	2.67	3.16	1.95	1.7	NA	NA
1937	1.87	1.06	2.08	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.08	3.93	1.76	2.16	2.52	2.18	1.93	NA	NA
1938	2.03	1.02	1.56	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.52	4	2.18	2.31	2.75	2.12	1.56	NA	NA
1939	2.3	1.34	1.7	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.96	3.49	3.72	2.25	2.18	2.59	2.21	1.46	NA	NA
1940	2.74	1.76	2.1	2.01	NA	NA	NA	NA	NA	NA	1.05	1.31	NA	NA	2.44	2.34	2.77	4.11	2.56	2.57	2.65	2.4	1.79	NA	NA
1941	2.74	1.46	1.75	1.83	NA	NA	NA	NA	NA	NA	2.69	3.16	NA	NA	2.81	2.69	2.85	3.36	2.91	2.75	2.6	2.35	1.81	NA	NA
1942	1.54	0.77	0.99	1.08	NA	NA	NA	NA	0.5	0.42	3.07	3.16	NA	NA	3.65	3.07	3.5	3.55	2.36	2.45	1.93	2.15	1.43	NA	NA
1943	0.9	0.5	0.74	1.06	1.35	1.28	NA	1.22	0.9	1.16	3.26	2.44	NA	NA	3.39	2.43	2.54	3.26	2.36	2.21	1.91	2.24	1.54	NA	NA
1944	1.23	0.79	0.88	0.96	3.18	3.5	NA	2.24	1.94	1.92	3.42	3.1	NA	NA	3.12	2.94	3.02	2.17	2.36	2.61	2.04	2.17	1.44	NA	NA
1945	1.24	0.65	1.22	0.81	3.86	2.96	NA	1.76	2.15	2.33	2.72	3.1	1.69	NA	2.66	3	3.12	1.84	2.75	2.81	2.16	2.16	1.76	NA	NA
1946	1.07	0.72	1.13	0.88	4.02	4.14	1.34	1.68	1.89	2.49	2.38	3.12	1.29	2.67	2.79	3.2	2.07	2.34	2.93	2.21	2.43	2.03	1.63	NA	NA
1947	1.01	0.56	1.1	0.87	2.82	2.93	1.01	1.32	1.33	1.62	2	2.76	1.13	2.2	2.34	2.63	2.25	1.83	1.89	1.66	1.86	1.74	1.16	NA	NA
1948	0.9	0.49	1.05	1.06	3.86	4.1	1.57	1.6	1.67	2.02	2.42	3.2	1.46	3.39	2.44	3.27	1.76	1.47	2.87	2.24	2.29	1.33	1.17	1.99	2.16
1949	1.67	1.03	1.52	1.18	4.65	5.08	2.72	2.21	2.21	2.71	3.03	4.73	2.07	4.6	3.42	3.75	2.6	2.53	2.91	2.63	2.56	2.14	1.85	2.42	2.7
1950	1.75	0.89	1.49	1.21	3.68	3.32	1.83	1.63	1.73	1.92	2.16	2.34	1.05	2.41	2.41	2.17	2.49	2.37	2.25	2.4	2.14	2.25	1.74	1.34	1.98
1951	1.28	0.69	1.37	1.16	4.3	3.54	2.07	1.71	2.01	1.93	3.72	3.58	1.55	3.99	3.21	3.4	3.08	2.22	2.21	2.18	2.11	2.05	1.29	1.41	1.96
1952	1.38	0.71	1.41	1.3	4.84	3.55	2.27	2.03	2.22	1.95	4.05	3.74	1.93	3.61	3.71	3.71	2.75	2.37	2.07	2.29	2.02	1.97	1.71	2.14	2.42
1953	2.15	1.09	1.56	1.23	3.45	3.21	1.75	2.09	1.97	1.47	3.44	2.72	1.91	3.06	3.52	3.06	2.53	2.91	1.87	2.05	2.02	1.92	1.53	2.56	2.83
1954	1.78	0.75	1.87	1.1	3.84	3.26	1.89	2.09	2.16	1.76	3.87	2.76	1.29	3.07	2.87	2.57	2.8	2.91	1.91	2	1.9	1.84	1.56	2.83	2.6
1955	1.21	0.75	1.62	1.18	2.9	3.03	1.14	1.67	1.78	1.76	3.16	2.3	1.21	2.75	2.71	2.34	1.39	1.23	0.82	1.41	1.22	1.53	1.48	2.04	2.28
1956	1.55	0.63	1.34	0.93	1.92	1.86	0.75	1.15	1.26	1.01	1.59	1.14	0.77	1.7	1.91	1.17	0.87	0.76	1.42	1.71	1.76	1.11	1.23	1.77	2.1
1957	1.92	0.76	2.04	1.52	2.42	2.65	1.19	1.45	1.57	1.32	1.9	2.08	1.18	2.51	1.84	1.97	1.56	1.43	1.76	2.04	1.9	1.27	1.56	2.28	2.03
1958	1.99	0.97	1.81	1.72	2.97	2.91	1.47	1.52	1.81	1.3	2	2.87	1.08	2.95	2.12	2.7	2.75	1.62	2.15	2.61	2.44	1.55	1.96	1.9	2.08
