# Cook - Cold River - TSCA - ITRDB MA017
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13882
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13882.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma017-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ma017-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma017.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ma017.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-01-05
#--------------------
# File_Last_Modified_Date
#   Date: 2013-01-05
#--------------------
# Title
#   Study_Name: Cook - Cold River - TSCA - ITRDB MA017
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Krusic, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of Tsuga canadensis raw ring widths was made along the Cold River in MA by E. Cook. Given the basic life-history traits and growth patterns of eastern hemlock, it is best to consider detrending these raw data with closed-canopy or forest interior conditions in mind.
# # 
# # For the Pederson et al. (2012) paper, these data were combined with the Pack Forest (Tsuga canadensis) data that are accessible in the ITRDB.
# #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cold River
#   Location: Massachusetts
#   Northernmost_Latitude: 42.64
#   Southernmost_Latitude: 42.64
#   Easternmost_Longitude: -72.94
#   Westernmost_Longitude: -72.94
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: MA017
#   First_Year: 1650
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CRA247_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRA247; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRA2410_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRA2410; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRA249_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRA249; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRD313_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRD313; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRD33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRD33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TODD115_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TODD115; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TODD119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TODD119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## me24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: me24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CRA247_raw	CRA2410_raw	CRA249_raw	CRD313_raw	CRD33_raw	TODD115_raw	TODD119_raw	me24_raw
1650	0.06	NA	NA	NA	NA	NA	NA	NA
1651	0.22	NA	NA	NA	0.15	NA	NA	NA
1652	0.45	NA	NA	NA	0.28	NA	NA	NA
1653	0.3	NA	NA	NA	0.17	NA	NA	NA
1654	0.43	NA	NA	NA	0.13	NA	NA	NA
1655	0.38	NA	NA	NA	0.14	NA	NA	NA
1656	0.46	NA	NA	NA	0.12	NA	NA	NA
1657	0.42	NA	NA	NA	0.11	NA	NA	NA
1658	0.36	NA	NA	NA	0.16	NA	NA	NA
1659	0.33	NA	NA	NA	0.12	NA	NA	NA
1660	0.42	NA	NA	NA	0.09	NA	NA	NA
1661	0.29	NA	NA	NA	0.12	NA	NA	NA
1662	0.25	NA	NA	NA	0.25	NA	NA	NA
1663	0.23	NA	NA	NA	0.14	NA	NA	NA
1664	0.36	NA	NA	NA	0.23	NA	NA	NA
1665	0.37	NA	NA	NA	0.05	NA	NA	NA
1666	0.3	NA	NA	NA	0.07	NA	NA	NA
1667	0.36	NA	NA	NA	0.08	NA	NA	NA
1668	0.3	NA	NA	NA	0.06	NA	NA	NA
1669	0.25	NA	NA	NA	0.1	NA	NA	NA
1670	0.19	NA	NA	NA	0.19	NA	NA	NA
1671	0.2	NA	NA	NA	0.17	NA	NA	NA
1672	0.3	NA	NA	NA	0.15	NA	NA	NA
1673	0.32	NA	NA	NA	0.14	NA	NA	NA
1674	0.32	NA	NA	NA	0.2	NA	NA	NA
1675	0.3	NA	NA	NA	0.31	NA	NA	NA
1676	0.35	NA	NA	NA	0.4	NA	NA	NA
1677	0.5	NA	NA	NA	0.39	NA	NA	NA
1678	0.42	NA	NA	NA	0.41	NA	NA	NA
1679	0.32	NA	NA	NA	0.39	NA	NA	NA
1680	0.47	NA	NA	NA	0.63	NA	NA	NA
1681	0.17	NA	NA	NA	0.35	NA	NA	NA
1682	0.18	NA	NA	NA	0.41	NA	NA	NA
1683	0.18	NA	NA	NA	0.64	NA	NA	NA
1684	0.22	NA	NA	NA	0.41	NA	NA	NA
1685	0.19	NA	NA	NA	0.28	NA	NA	NA
1686	0.21	NA	NA	NA	0.4	NA	NA	NA
1687	0.15	NA	NA	NA	0.38	NA	NA	NA
1688	0.26	NA	NA	NA	0.5	NA	NA	NA
1689	0.4	NA	NA	NA	0.4	NA	NA	NA
1690	0.36	NA	NA	0.21	0.44	NA	NA	NA
1691	0.32	NA	NA	0.32	0.31	NA	NA	NA
1692	0.5	NA	NA	0.27	0.55	NA	NA	NA
1693	0.53	NA	NA	0.22	0.62	NA	NA	NA
1694	0.37	NA	NA	0.11	0.69	NA	NA	NA
1695	0.45	NA	NA	0.19	0.65	1.52	NA	NA
1696	0.47	NA	NA	0.23	0.42	0.82	NA	NA
1697	0.36	NA	NA	0.3	0.62	0.71	NA	NA
1698	0.2	NA	NA	0.39	0.46	1.29	NA	NA
1699	0.29	NA	NA	0.33	0.43	0.95	NA	NA
1700	0.36	NA	NA	0.21	0.3	1.67	NA	NA
1701	0.43	NA	NA	0.36	0.47	2.05	NA	NA
1702	0.42	NA	NA	0.52	0.64	2.5	NA	NA
1703	0.49	NA	NA	0.44	0.63	1.74	NA	NA
1704	0.37	NA	NA	0.64	0.49	1.01	NA	NA
1705	0.32	NA	NA	0.24	0.39	0.29	NA	NA
1706	0.54	NA	NA	0.47	0.63	1.39	NA	NA
1707	0.61	NA	NA	0.78	0.6	0.91	NA	NA
1708	0.49	NA	NA	0.64	0.47	0.77	NA	NA
1709	0.56	NA	NA	0.51	0.43	0.57	NA	NA
1710	0.35	NA	NA	0.34	0.45	1.06	NA	NA
1711	0.53	NA	NA	0.28	0.5	0.85	NA	NA
1712	0.6	NA	NA	0.28	0.54	0.82	NA	NA
1713	0.65	NA	NA	0.12	0.52	0.64	NA	NA
1714	1.12	NA	NA	0.21	0.77	0.68	NA	NA
1715	1.16	NA	NA	0.22	0.81	0.63	NA	NA
1716	1.08	NA	NA	0.22	0.65	0.6	NA	NA
1717	0.9	NA	NA	0.23	0.71	0.75	NA	NA
1718	1.11	NA	NA	0.27	0.57	0.7	NA	NA
1719	1.19	NA	NA	0.31	0.34	0.81	NA	NA
1720	1.19	NA	NA	0.15	0.39	0.56	NA	NA
1721	1.3	NA	NA	0.25	0.57	0.86	NA	NA
1722	1.02	NA	NA	0.39	0.61	0.7	NA	NA
1723	0.43	NA	NA	0.38	0.41	0.45	NA	NA
1724	0.31	NA	NA	0.63	0.5	0.24	NA	0.85
1725	0.53	NA	NA	1.23	0.73	0.44	NA	0.76
1726	0.47	NA	NA	1.41	0.66	0.51	NA	1.72
1727	0.4	NA	NA	1.43	0.4	0.5	NA	1.47
1728	0.27	NA	NA	0.9	0.35	0.58	NA	1.18
1729	0.14	NA	NA	0.79	0.64	0.57	NA	1.13
1730	0.38	0.57	NA	1.11	0.66	0.53	NA	1.13
1731	0.35	0.48	NA	1.35	0.57	0.47	NA	1.11
1732	0.28	0.42	NA	1.45	0.48	0.52	NA	1.24
1733	0.31	0.38	NA	0.76	0.63	0.53	NA	0.77
1734	0.31	0.47	NA	0.87	0.7	0.58	NA	0.81
1735	0.41	0.38	NA	0.92	0.62	0.36	NA	0.74
1736	0.41	0.45	NA	0.79	0.53	0.47	NA	0.68
1737	0.32	0.6	NA	0.89	0.33	0.31	NA	0.98
1738	0.4	0.59	NA	0.87	0.46	0.34	NA	0.9
1739	0.4	0.57	NA	0.88	0.53	0.52	NA	0.75
1740	0.44	0.64	NA	1.02	0.55	0.37	NA	0.94
1741	0.33	0.55	NA	1.09	0.53	0.41	NA	0.67
1742	0.4	0.46	NA	1.16	0.51	0.65	NA	0.76
1743	0.39	0.36	NA	1.01	0.34	0.73	NA	0.69
1744	0.32	0.42	NA	0.93	0.38	0.51	NA	0.94
1745	0.37	0.54	NA	1.02	0.49	0.65	NA	0.81
1746	0.24	0.41	NA	0.89	0.29	0.68	NA	0.66
1747	0.28	0.32	NA	0.93	0.44	0.52	NA	0.73
1748	0.19	0.39	NA	0.83	0.29	0.33	NA	0.46
1749	0.29	0.4	NA	1	0.37	0.43	NA	0.49
1750	0.2	0.57	NA	0.91	0.24	0.67	NA	0.6
1751	0.27	0.64	NA	1.34	0.45	0.57	NA	0.8
1752	0.2	0.61	NA	1.22	0.56	0.63	NA	0.71
1753	0.19	0.46	NA	1.01	0.58	0.61	NA	0.67
1754	0.24	0.36	NA	1.05	0.4	0.72	NA	0.5
1755	0.22	0.29	NA	0.96	0.34	0.76	NA	0.28
