# Meko - Fort Valley - PIPO - ITRDB AZ575
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22127
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22127.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az575-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az575-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az575.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az575.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-07
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-07
#--------------------
# Title
#   Study_Name: Meko - Fort Valley - PIPO - ITRDB AZ575
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Touchan, R.; Dolgova, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fort Valley
#   Location: Arizona
#   Northernmost_Latitude: 35.27
#   Southernmost_Latitude: 35.27
#   Easternmost_Longitude: -111.75
#   Westernmost_Longitude: -111.75
#   Elevation_m: 2260
#--------------------
# Data_Collection
#   Collection_Name: AZ575
#   First_Year: 1815
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FTV01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FTV20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FTV20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FTV01A_raw	FTV02A_raw	FTV02B_raw	FTV04A_raw	FTV04B_raw	FTV05A_raw	FTV05B_raw	FTV06A_raw	FTV06B_raw	FTV07A_raw	FTV07B_raw	FTV08A_raw	FTV08B_raw	FTV09A_raw	FTV09B_raw	FTV10A_raw	FTV10B_raw	FTV11A_raw	FTV11B_raw	FTV12A_raw	FTV12B_raw	FTV13A_raw	FTV13B_raw	FTV14A_raw	FTV14B_raw	FTV15A_raw	FTV15B_raw	FTV16A_raw	FTV16B_raw	FTV17B_raw	FTV19B_raw	FTV20B_raw
1815	NA	NA	2.605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	2.791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	2.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	2.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	2.476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	2.586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.238
1821	NA	NA	3.429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.869
1822	NA	NA	2.044	NA	NA	2.583	2.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.157
1823	NA	NA	2.705	NA	NA	2.612	2.745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.813
1824	NA	NA	3.306	NA	NA	1.824	2.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.457
1825	NA	3.082	3.677	NA	NA	1.998	2.566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.903
1826	NA	2.919	3.433	NA	NA	2.629	3.092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.036
1827	NA	3.35	3.312	NA	NA	2.039	2.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.309
1828	NA	2.572	3.121	NA	NA	2.071	2.151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.988
1829	NA	1.578	1.624	NA	1.249	1.43	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.27
1830	NA	2.268	2.586	NA	1.183	1.299	2.133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.407
1831	NA	2.042	2.194	NA	1.14	1.582	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.377
1832	NA	2.484	2.481	NA	1.597	1.724	2.004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.185
1833	NA	2.586	1.888	NA	1.288	1.57	2.017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.447
1834	0.881	2.257	2.145	NA	1.053	2.203	1.414	NA	2.104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.564
1835	0.969	1.878	2.398	NA	0.795	2.07	1.389	NA	1.168	NA	NA	NA	NA	NA	2.385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.532
1836	0.849	2.222	2.47	NA	1.741	1.232	0.693	NA	1.678	NA	NA	NA	NA	NA	1.171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.652
1837	0.838	1.725	2.118	NA	2.62	1.13	1.044	NA	1.066	NA	NA	NA	NA	NA	2.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.201
1838	1.026	1.842	1.63	1.671	1.914	1.445	1.566	NA	1.366	NA	NA	NA	NA	3.243	2.683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.84
1839	1.016	1.915	1.907	1.381	2.186	1.971	1.966	NA	1.832	NA	NA	NA	NA	3.46	2.229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.82
1840	0.661	1.669	1.107	1.275	2.11	0.968	0.935	NA	1.369	NA	NA	NA	NA	2.494	1.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.522
1841	0.159	1.171	1.243	1.364	2.077	0.558	0.898	NA	1.134	NA	NA	NA	NA	1.809	2.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.368
1842	0.175	1.283	1.309	1.518	2.223	0.602	0.743	NA	1.328	NA	NA	NA	NA	1.363	1.626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.373
1843	0.176	1.321	1.662	1.406	1.506	1.011	0.928	NA	1.304	NA	NA	NA	NA	1.466	1.322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.458
1844	0.697	2.184	2.183	1.726	2.567	1.585	0.938	NA	1.947	NA	NA	NA	NA	2.546	2.956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.036
1845	0.888	1.688	1.712	2.994	3.514	1.343	1.35	NA	0.821	NA	NA	NA	NA	2.913	3.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.535
1846	0.906	1.35	1.19	1.493	1.465	0.943	1.122	NA	0.765	NA	NA	NA	NA	2.666	3.167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.384
1847	0.84	1.278	1.204	0.849	1.164	0.691	0.378	NA	0.479	NA	NA	NA	NA	2.129	2.408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.752
1848	1.394	1.506	1.76	0.941	1.383	1.983	1.044	NA	1.404	NA	NA	NA	NA	3.373	3.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.403
1849	1.4	1.834	1.605	1.544	1.726	2.495	1.578	NA	1.325	NA	NA	NA	NA	3.479	3.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.081
1850	0.974	1.503	1.559	2.647	2.8	2.121	1.474	NA	1.208	NA	NA	NA	NA	3.342	2.748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.418
1851	0.519	0.802	0.911	1.323	1.073	1.303	0.622	NA	0.56	NA	NA	NA	NA	2.074	1.289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.413
1852	0.663	1.922	1.74	1.905	1.102	2.342	1.683	NA	1.042	NA	NA	NA	NA	3.962	2.932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.342
1853	1.306	1.231	1.581	1.354	0.998	2.267	1.616	NA	1.308	NA	NA	NA	NA	3.68	2.274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.307
1854	1.759	1.248	0.933	2.181	2.072	2.156	2.141	NA	1.343	NA	NA	NA	NA	4.712	3.003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.893
1855	1.355	0.93	1.095	1.505	2.191	1.763	1.478	NA	1.078	NA	NA	NA	NA	3.394	2.263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.075
1856	1.257	0.907	0.907	1.407	1.492	1.29	1.071	NA	0.865	NA	NA	NA	NA	3.352	2.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.38
1857	0.774	0.743	0.582	1.319	0.953	0.979	1.15	NA	0.536	NA	NA	NA	NA	2.278	1.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.662	2.07
1858	0.944	0.81	0.978	2.005	1.691	1.15	1.374	NA	0.85	NA	NA	NA	NA	3.601	2.636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.069	2.954
1859	0.86	0.636	0.734	2.348	1.554	0.815	0.931	NA	0.544	NA	NA	NA	NA	3.08	1.924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.215	2.157
1860	1.175	0.904	0.851	2.63	2.261	0.923	1.242	NA	0.633	NA	NA	NA	NA	2.65	1.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.015	2.52
1861	0.748	0.785	0.639	1.486	1.384	0.667	0.926	NA	0.505	NA	NA	NA	NA	2.491	1.513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.431	2.161
1862	1.805	0.939	0.747	1.616	1.859	1.355	1.147	0.863	0.838	NA	NA	NA	NA	2.698	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.395	2.213
1863	0.95	1.005	0.53	1.693	0.848	0.885	0.813	1.152	0.329	NA	NA	NA	NA	1.83	1.362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	2.213
1864	0.225	0.75	0.513	2.312	1.146	1.054	0.834	0.707	0.31	NA	NA	NA	NA	1.799	1.665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.366	1.291
1865	0.642	0.459	0.586	2.073	2.298	1.169	0.77	1.002	0.722	NA	NA	NA	NA	2.689	1.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.901	1.94
1866	0.569	1.27	0.871	1.333	2.195	2.329	1.311	0.537	0.565	NA	NA	NA	NA	2.614	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.286	2.677
1867	0.584	0.927	0.685	1.483	2.579	1.632	0.6	0.495	0.705	NA	NA	NA	NA	2.118	1.776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.905	1.986
1868	0.538	1.314	1.144	2.151	2.252	2.394	1.175	0.245	0.456	NA	NA	NA	NA	2.557	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.337	2.102
1869	0.25	0.763	0.547	1.265	1.671	1.903	0.722	0.463	0.08	NA	NA	NA	NA	1.422	1.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.27	2.498
1870	0.159	0.952	0.564	1.449	0.813	1.981	0.737	0.136	0.431	NA	NA	NA	NA	1.261	0.895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.415	2.323
