# Peltier - Southwest Ecological Memory Project Site P7 - PIED - ITRDB NM624
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35510
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35510.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm624-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm624-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm624.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm624.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site P7 - PIED - ITRDB NM624
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site P7
#   Location: New Mexico
#   Northernmost_Latitude: 33.9
#   Southernmost_Latitude: 33.9
#   Easternmost_Longitude: -108.5
#   Westernmost_Longitude: -108.5
#   Elevation_m: 2140
#--------------------
# Data_Collection
#   Collection_Name: NM624
#   First_Year: 1927
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NMP0701B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0701B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0701C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0701C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0702A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0702A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0703A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0703A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0703C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0703C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0704A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0704A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0704B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0704B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0705A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0705A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0705B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0705B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0706A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0706A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0706B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0706B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0707A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0707A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0707B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0707B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0707C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0707C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0708A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0708A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0708B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0708B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0709A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0709A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0709B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0709B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0710A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0710A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0710B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0710B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0711A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0711A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0711B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0711B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0712A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0712A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0712B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0712B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0713A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0713A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0713B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0713B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0714A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0714A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0714B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0714B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0715A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0715A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0715B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0715B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NMP0701B_raw	NMP0701C_raw	NMP0702A_raw	NMP0703A_raw	NMP0703C_raw	NMP0704A_raw	NMP0704B_raw	NMP0705A_raw	NMP0705B_raw	NMP0706A_raw	NMP0706B_raw	NMP0707A_raw	NMP0707B_raw	NMP0707C_raw	NMP0708A_raw	NMP0708B_raw	NMP0709A_raw	NMP0709B_raw	NMP0710A_raw	NMP0710B_raw	NMP0711A_raw	NMP0711B_raw	NMP0712A_raw	NMP0712B_raw	NMP0713A_raw	NMP0713B_raw	NMP0714A_raw	NMP0714B_raw	NMP0715A_raw	NMP0715B_raw
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.317
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.459
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.296
1932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.264
1933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.069
1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.309
1935	NA	NA	NA	0.246	NA	NA	0.443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.258
1936	NA	NA	NA	0.263	NA	NA	0.462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.196	0.788	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.386
1937	NA	NA	NA	0.234	NA	0.83	0.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.733	0.605	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.254
1938	NA	NA	NA	0.329	NA	0.839	0.537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	0.497	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.453
1939	NA	NA	NA	0.275	NA	0.725	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.674	0.323	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.425
1940	NA	NA	0.452	0.678	NA	0.658	0.794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.007	0.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953
1941	NA	NA	0.769	1.132	NA	0.209	1.151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.183	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.533
1942	NA	NA	1.011	1.098	NA	0.829	0.974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.317	1.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.479
1943	NA	NA	0.85	1.021	1.269	1.47	0.579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.454	0.954	0.971	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.363
1944	NA	NA	0.644	0.53	0.777	1.741	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.941	0.466	0.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.797
1945	NA	NA	1.017	1.261	1.055	1.347	1.271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.869	1.039	1.063	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.541
1946	1.122	NA	0.474	0.269	0.415	1.368	0.631	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.142	1.368	0.89	0.786	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
1947	1.295	NA	0.772	0.949	0.828	2.771	1.567	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.839	1.172	1.093	NA	NA	NA	NA	NA	NA	NA	1.124	NA	0.605
1948	1.49	NA	0.952	0.599	0.645	1.169	1.089	NA	NA	0.75	NA	NA	NA	NA	NA	NA	1.666	1.515	1.069	1.035	NA	NA	NA	NA	NA	NA	NA	1.325	NA	0.801
1949	1.305	NA	1.098	1.027	0.978	1.788	1.87	NA	NA	0.867	NA	NA	NA	NA	1.475	NA	1.972	1.456	1.22	1.247	NA	NA	NA	NA	NA	NA	NA	1.902	1.029	1.08
1950	0.351	NA	0.138	0.356	0.54	0.311	0.19	0.757	NA	0.213	NA	NA	NA	NA	0.539	NA	0.82	0.579	0.502	0.599	NA	0.672	NA	NA	NA	NA	NA	0.534	0.883	1.038
1951	0.545	NA	0.528	0.648	0.614	0.644	0.57	0.801	NA	0.194	NA	NA	NA	NA	0.535	NA	1.313	0.636	0.72	0.826	NA	0.486	NA	NA	NA	NA	NA	0.566	0.599	0.398
1952	0.85	NA	0.693	0.553	0.412	0.988	0.953	1.346	NA	0.518	NA	1.349	NA	NA	1.44	NA	1.418	0.848	1.2	1.996	NA	0.473	NA	NA	NA	0.669	0.806	1.29	0.863	0.824
1953	1.158	NA	0.655	0.798	0.729	1.364	1.489	0.953	NA	0.769	NA	1.492	NA	NA	0.931	NA	1.124	0.729	1.26	1.366	NA	0.396	NA	NA	NA	0.369	0.651	0.928	1.041	0.904
1954	1.41	NA	1.232	0.575	0.876	1.48	1.515	0.827	NA	0.579	NA	1.724	NA	NA	1.394	NA	1.525	1.362	1.255	1.456	NA	0.464	NA	NA	NA	1.185	1.09	0.842	1.272	1.192
1955	1.154	NA	0.866	0.655	0.593	0.955	0.907	0.716	NA	0.944	NA	1.24	NA	NA	0.744	NA	1.359	0.938	0.777	0.977	NA	0.72	NA	NA	NA	0.812	1.121	1.033	0.823	0.826
1956	1.07	NA	1.017	0.631	0.591	0.969	0.835	1.085	1.214	0.606	NA	0.89	NA	0.866	0.818	NA	0.947	0.91	1.042	1.315	NA	0.563	NA	NA	NA	0.503	0.744	0.97	0.929	0.944
1957	1.285	NA	1.468	0.995	0.873	1.513	1.43	0.99	1.123	1.077	NA	1.257	NA	1.642	1.284	NA	1.384	1.77	1.302	1.885	NA	1.203	NA	NA	NA	1.248	1.09	1.252	1.279	1.344
1958	1.322	NA	1.183	0.942	0.661	1.626	1.265	0.944	1.779	0.755	NA	1.27	NA	1.216	1.216	NA	0.965	1.069	1.386	2.126	1.187	1.131	NA	NA	2.192	1.416	1.063	1.215	1.153	1.019
1959	1.255	NA	1.223	1.23	1.081	1.308	1.549	0.903	0.984	0.911	1.241	1.552	NA	1.464	0.828	NA	1.123	1.684	1.052	1.339	1.739	1.636	NA	NA	2.809	1.754	1.116	1.45	1.433	1.464
1960	0.995	NA	0.611	0.941	0.706	1.137	1.161	0.788	1.394	0.547	0.697	1.361	NA	0.819	0.608	1.004	0.961	1.2	0.89	1.317	1.171	0.873	NA	NA	1.173	0.919	0.77	0.837	0.759	0.769
1961	0.795	NA	0.924	1.158	0.775	1.242	1.104	0.869	1.457	0.738	0.925	1.682	NA	1.269	1.124	1.12	1.522	1.526	1.259	1.296	1.442	1.002	NA	NA	1.764	2.023	1.17	1.155	1.205	1.112
1962	1.419	NA	1.522	1.793	1.351	1.991	1.753	1.668	2.465	1.221	1.5	2.372	NA	1.457	1.421	1.221	2.059	1.839	2.553	2.028	1.755	1.015	NA	NA	2.366	1.753	2.502	1.619	1.444	1.813
1963	1.039	1.266	1.128	1.22	1.174	1.167	0.94	2.437	2.296	1.134	1.226	2.467	NA	1.281	1.167	0.938	1.439	1.235	1.982	1.62	1.631	0.938	NA	NA	1.833	1.287	1.138	1.03	0.835	0.93
1964	1.156	1.309	0.96	0.727	0.709	0.683	0.568	1.698	1.913	1.089	0.871	1.772	NA	1.068	0.91	1.052	1.926	1.012	1.554	1.221	0.986	0.686	NA	NA	1.446	1.027	1.763	1.483	1.066	1.124
1965	1.224	1.334	1.31	1.075	1.087	1.389	1.376	1.576	1.828	0.935	0.965	1.885	NA	1.195	1.262	1.181	1.602	1.101	1.529	1.508	1.408	0.881	NA	NA	2.06	1.827	1.86	1.784	1.372	1.278
1966	1.399	1.181	1.805	0.883	0.9	0.83	0.731	1.479	1.32	0.699	0.755	2.136	NA	0.925	1.504	1.414	1.674	1.46	1.724	1.395	1.098	0.651	NA	NA	2.273	1.878	1.922	1.486	1.254	1.343
1967	1.186	1.207	1.305	0.538	0.472	0.609	0.375	1.093	1.08	0.725	0.682	2.034	NA	1.045	1.333	1.183	1.304	1.172	0.945	0.966	1.159	0.742	NA	NA	1.674	1.736	1.196	0.977	1.105	1.107
1968	1.956	1.912	1.571	1.158	0.978	1.339	1.262	2.071	2.205	1.094	1.114	2.953	NA	1.83	2.004	1.91	2.174	1.611	2.137	1.894	1.455	0.936	NA	NA	3.13	3.154	1.864	2.211	2.595	2.086
1969	1.926	1.74	1.917	1.127	0.841	1.329	1.35	2.122	2.213	1.377	1.651	3.074	NA	1.628	2.033	1.705	2.005	1.549	1.823	1.66	1.503	1.318	NA	NA	2.667	2.599	1.655	1.959	1.908	1.861
1970	1.566	1.369	1.374	1.208	1.25	1.691	2.112	2.246	1.881	0.976	0.967	2.983	NA	1.683	1.343	1.225	1.563	1.258	1.521	1.275	1.297	1.241	NA	NA	1.797	1.792	1.38	1.335	1.395	1.144
1971	1.194	1.227	1.226	0.678	0.833	1.048	1.458	1.801	1.043	0.714	0.958	1.702	NA	1.392	0.573	0.525	0.981	0.61	0.852	0.907	1.416	0.81	NA	NA	1.382	1.507	0.51	0.713	1.115	1.05
1972	2.393	3.103	1.515	1.58	1.483	1.82	1.945	2.221	2.195	1.306	1.461	2.368	NA	1.776	1.457	1.367	1.46	1.218	1.99	1.728	2.109	1.51	NA	NA	1.946	1.849	1.541	2.038	1.509	1.553
1973	1.316	3.553	1.556	0.89	0.755	1.843	1.6	2.49	2.284	2.024	1.819	2.467	NA	1.892	1.957	1.992	1.949	1.763	2.25	2.037	1.679	1.815	NA	NA	2.179	2.017	1.987	1.907	1.848	1.901
1974	0.925	2.54	1.405	1.46	0.937	0.992	0.796	2.211	1.382	1.136	1.152	1.069	NA	0.815	0.738	0.887	1.445	1.578	1.423	1.353	1.131	1.382	NA	NA	1.206	1.372	1.154	1.262	1.221	1.162
1975	1.774	2.579	1.384	1.396	1.361	1.199	1.072	2.63	1.768	1.399	1.683	2.215	NA	1.778	0.746	0.722	1.511	1.604	1.859	1.468	1.09	1.061	NA	NA	2.1	2.339	1.206	1.299	1.089	1.22
1976	1.62	2.774	1.419	1.453	1.41	1.344	1.074	2.3	2.092	1.905	1.848	2.843	2.55	2.012	1.477	1.429	2.002	1.843	2.097	1.781	1.572	1.402	NA	NA	2.144	2.061	1.495	1.51	1.386	1.594
1977	0.725	1.278	0.875	0.499	0.418	0.278	0.339	1.544	1.01	0.568	0.452	1.641	1.244	0.889	0.323	0.41	1.091	0.572	1.059	0.648	0.876	0.622	NA	0.608	0.756	0.598	0.486	0.523	0.611	0.882
