# Lloyd - Twelvemile Summit below treeline - PCGL - ITRDB AK042
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3894
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3894.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak042-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak042-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak042.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak042.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Lloyd - Twelvemile Summit below treeline - PCGL - ITRDB AK042
#--------------------
# Investigators
#   Investigators: Lloyd, A.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Twelvemile Summit below treeline
#   Location: Alaska
#   Northernmost_Latitude: 65.37
#   Southernmost_Latitude: 65.37
#   Easternmost_Longitude: -145.93
#   Westernmost_Longitude: -145.93
#   Elevation_m: 945
#--------------------
# Data_Collection
#   Collection_Name: AK042
#   First_Year: 1739
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TW0-08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TW0-9_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TW0-9; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TW0-08_raw	TW0-10_raw	TW0-11_raw	TW0-1A_raw	TW0-2_raw	TW0-3_raw	TW0-4_raw	TW0-5_raw	TW0-6_raw	TW0-7A_raw	TW0-7B_raw	TW0-9_raw
1808	0.282	NA	NA	NA	NA	0.115	NA	NA	0.39	NA	0.398	0.125
1809	0.175	NA	NA	NA	NA	0.167	NA	NA	0.265	NA	0.318	0.083
1810	0.232	NA	NA	NA	NA	0.106	0.247	NA	0.266	NA	0.364	0.083
1811	0.273	NA	NA	NA	NA	0.165	0.338	NA	0.341	NA	0.391	0.107
1812	0.235	NA	NA	NA	NA	0.168	0.26	NA	0.215	NA	0.297	0.08
1813	0.27	0.288	NA	NA	NA	0.158	0.439	NA	0.193	NA	0.275	0.089
1814	0.181	0.179	NA	NA	NA	0.136	0.226	NA	0.208	NA	0.136	0.07
1815	0.153	0.171	NA	NA	NA	0.144	0.135	NA	0.105	NA	0.142	0.06
1816	0.166	0.203	NA	NA	NA	0.183	0.183	NA	0.096	NA	0.12	0.06
1817	0.165	0.173	NA	NA	NA	0.162	0.179	NA	0.098	NA	0.114	0.065
1818	0.209	0.187	NA	NA	NA	0.175	0.307	NA	0.174	NA	0.164	0.096
1819	0.139	0.061	NA	NA	NA	0.165	0.258	NA	0.086	NA	0.093	0.07
1820	0.136	0.078	NA	NA	NA	0.23	0.303	NA	0.162	NA	0.12	0.06
1821	0.154	0.089	NA	NA	NA	0.22	0.452	NA	0.371	NA	0.088	0.056
1822	0.155	0.144	NA	NA	NA	0.111	0.313	NA	0.29	NA	0.04	0.075
1823	0.204	0.211	NA	NA	NA	0.146	0.407	NA	0.265	NA	0.12	0.115
1824	0.199	0.17	NA	NA	NA	0.232	0.413	NA	0.178	NA	0.145	0.146
1825	0.113	0.119	NA	NA	NA	0.284	0.336	NA	0.147	NA	0.302	0.067
1826	0.065	0.126	NA	NA	NA	0.392	0.238	NA	0.134	NA	0.362	0.066
1827	0.112	0.12	NA	NA	NA	0.314	0.291	NA	0.187	NA	0.245	0.115
1828	0.199	0.129	NA	NA	NA	0.324	0.553	0.376	0.181	NA	0.292	0.155
1829	0.153	0.183	NA	NA	NA	0.395	0.447	0.241	0.179	NA	0.265	0.128
1830	0.129	0.179	NA	NA	NA	0.334	0.402	0.235	0.245	NA	0.217	0.067
1831	0.071	0.167	NA	NA	NA	0.326	0.32	0.283	0.214	NA	0.176	0.074
1832	0.292	0.057	NA	NA	NA	0.267	0.403	0.104	0.325	NA	0.281	0.132
1833	0.234	0.046	NA	NA	NA	0.454	0.273	0.376	0.161	NA	0.115	0.109
1834	0.174	0.059	NA	NA	NA	0.37	0.224	0.305	0.144	NA	0.128	0.036
1835	0.108	0.048	NA	NA	NA	0.106	0.142	0.131	0.091	0.137	0.121	0.037
1836	0.135	0.102	NA	NA	NA	0.107	0.244	0.235	0.096	0.158	0.183	0.042
1837	0.214	0.07	NA	NA	NA	0.134	0.287	0.262	0.116	0.197	0.197	0.01
1838	0.204	0.08	NA	NA	NA	0.177	0.304	0.243	0.184	0.195	0.287	0.028
1839	0.166	0.123	NA	NA	NA	0.138	0.356	0.301	0.232	0.232	0.249	0.041
1840	0.177	0.167	NA	NA	NA	0.175	0.383	0.407	0.253	0.196	0.282	0.086
1841	0.159	0.152	NA	NA	NA	0.175	0.303	0.476	0.275	0.226	0.242	0.06
1842	0.194	0.131	NA	NA	NA	0.236	0.393	0.384	0.326	0.278	0.256	0.087
1843	0.182	0.096	NA	NA	NA	0.119	0.416	0.383	0.371	0.266	0.241	0.036
1844	0.248	0.107	NA	NA	NA	0.156	0.416	0.478	0.298	0.34	0.352	0.06
1845	0.111	0.107	NA	NA	NA	0.118	0.305	0.344	0.193	0.271	0.287	0.01
1846	0.112	0.154	NA	NA	NA	0.112	0.425	0.507	0.367	0.302	0.341	0.028
1847	0.112	0.19	NA	NA	NA	0.11	0.486	0.482	0.204	0.188	0.165	0.032
1848	0.206	0.249	NA	NA	NA	0.163	0.555	0.554	0.265	0.286	0.213	0.046
1849	0.164	0.262	NA	NA	NA	0.167	0.374	0.12	0.232	0.226	0.176	0.042
1850	0.098	0.152	NA	NA	NA	0.108	0.347	0.185	0.212	0.164	0.157	0.049
1851	0.113	0.176	NA	NA	NA	0.128	0.372	0.247	0.253	0.164	0.135	0.038
1852	0.099	0.172	NA	NA	NA	0.171	0.299	0.355	0.322	0.285	0.222	0.044
1853	0.128	0.205	NA	NA	NA	0.209	0.469	0.391	0.392	0.428	0.432	0.055
1854	0.12	0.222	NA	NA	NA	0.195	0.504	0.371	0.491	0.39	0.47	0.07
1855	0.131	0.224	NA	NA	NA	0.228	0.452	0.444	0.343	0.335	0.36	0.101
1856	0.103	0.202	NA	NA	NA	0.218	0.387	0.426	0.279	0.338	0.336	0.052
1857	0.157	0.216	NA	0.25	NA	0.256	0.53	0.522	0.456	0.523	0.489	0.072
1858	0.135	0.226	NA	0.175	NA	0.232	0.518	0.5	0.297	0.383	0.421	0.081
1859	0.241	0.254	NA	0.166	NA	0.259	0.608	0.484	0.286	0.386	0.37	0.086
1860	0.15	0.214	NA	0.18	NA	0.208	0.489	0.49	0.284	0.29	0.329	0.09
1861	0.171	0.291	NA	0.245	NA	0.347	0.469	0.643	0.461	0.347	0.419	0.092
1862	0.164	0.264	NA	0.247	NA	0.288	0.503	0.624	0.401	0.364	0.423	0.098
1863	0.145	0.369	NA	0.317	NA	0.274	0.608	0.589	0.451	0.44	0.389	0.109
1864	0.111	0.337	NA	0.398	NA	0.255	0.428	0.53	0.362	0.291	0.399	0.134
1865	0.128	0.411	NA	0.42	NA	0.284	0.649	0.642	0.343	0.355	0.355	0.108
1866	0.14	0.55	NA	0.48	NA	0.286	0.545	0.648	0.334	0.353	0.433	0.129
1867	0.143	0.606	NA	0.473	0.175	0.272	0.916	0.696	0.303	0.395	0.388	0.147
1868	0.127	0.463	NA	0.371	0.107	0.167	0.444	0.525	0.246	0.241	0.292	0.122
1869	0.113	0.384	NA	0.355	0.235	0.193	0.323	0.522	0.202	0.319	0.359	0.095
1870	0.146	0.447	NA	0.252	0.238	0.218	0.361	0.464	0.201	0.39	0.347	0.111
1871	0.13	0.493	NA	0.284	0.169	0.249	0.297	0.549	0.168	0.345	0.363	0.113
1872	0.086	0.324	NA	0.237	0.233	0.199	0.222	0.546	0.12	0.277	0.285	0.018
1873	0.113	0.462	NA	0.304	0.222	0.283	0.233	0.766	0.121	0.366	0.336	0.098
1874	0.128	0.446	NA	0.257	0.122	0.342	0.286	0.567	0.117	0.31	0.312	0.107
1875	0.134	0.467	NA	0.323	0.13	0.45	0.275	0.621	0.13	0.448	0.481	0.082
1876	0.137	0.442	NA	0.317	0.15	0.583	0.191	0.77	0.171	0.445	0.473	0.116
1877	0.114	0.402	NA	0.441	0.127	0.428	0.254	0.653	0.155	0.364	0.424	0.141
1878	0.137	0.521	NA	0.261	0.089	0.419	0.251	0.678	0.169	0.308	0.395	0.148
1879	0.156	0.67	NA	0.286	0.135	0.353	0.292	0.622	0.245	0.377	0.403	0.157
1880	0.169	0.572	NA	0.342	0.173	0.436	0.254	0.644	0.202	0.345	0.355	0.154
1881	0.21	0.505	NA	0.328	0.133	0.453	0.323	0.681	0.199	0.438	0.416	0.147
1882	0.08	0.307	NA	0.195	0.035	0.147	0.314	0.421	0.229	0.243	0.289	0.109
1883	0.055	0.266	NA	0.213	0.149	0.123	0.225	0.403	0.138	0.178	0.194	0.091
1884	0.056	0.221	NA	0.161	0.138	0.097	0.26	0.394	0.219	0.184	0.215	0.057
1885	0.083	0.283	NA	0.229	0.115	0.171	0.297	0.406	0.157	0.239	0.262	0.115
1886	0.102	0.226	NA	0.288	0.068	0.274	0.239	0.46	0.218	0.238	0.312	0.125
1887	0.049	0.26	NA	0.279	0.076	0.25	0.325	0.46	0.167	0.235	0.281	0.097
1888	0.114	0.29	0.566	0.22	0.073	0.198	0.409	0.555	0.201	0.315	0.329	0.122
1889	0.15	0.329	0.681	0.264	0.13	0.202	0.324	0.51	0.183	0.338	0.361	0.131
1890	0.11	0.391	0.754	0.333	0.152	0.293	0.325	0.639	0.169	0.366	0.393	0.183
1891	0.121	0.47	0.799	0.242	0.176	0.187	0.325	0.55	0.183	0.456	0.454	0.146
1892	0.085	0.376	0.558	0.217	0.16	0.168	0.214	0.454	0.118	0.219	0.268	0.128
1893	0.072	0.388	0.56	0.216	0.163	0.276	0.187	0.51	0.114	0.283	0.313	0.151
1894	0.033	0.418	0.637	0.297	0.135	0.308	0.21	0.535	0.06	0.447	0.493	0.115
1895	0.106	0.556	0.701	0.391	0.145	0.485	0.308	0.749	0.19	0.538	0.565	0.186
1896	0.148	0.457	0.696	0.345	0.191	0.451	0.256	0.692	0.122	0.524	0.503	0.203
1897	0.103	0.67	1.038	0.364	0.273	0.428	0.307	0.868	0.171	0.705	0.696	0.155
1898	0.099	0.372	0.713	0.3	0.309	0.426	0.276	0.83	0.148	0.478	0.503	0.133
1899	0.063	0.354	0.713	0.247	0.26	0.473	0.209	0.733	0.112	0.407	0.443	0.1
1900	0.098	0.504	0.791	0.305	0.372	0.645	0.363	0.684	0.146	0.483	0.445	0.167
1901	0.139	0.565	0.921	0.363	0.29	0.615	0.47	0.914	0.193	0.567	0.596	0.144
1902	0.136	0.497	1.135	0.372	0.412	0.563	0.489	0.941	0.192	0.708	0.678	0.193
1903	0.174	0.58	0.964	0.523	0.341	0.468	0.474	0.922	0.226	0.645	0.637	0.233
1904	0.145	0.636	0.754	0.375	0.346	0.487	0.401	0.827	0.224	0.494	0.506	0.159
1905	0.177	0.685	0.695	0.329	0.313	0.56	0.4	0.65	0.238	0.507	0.423	0.192
1906	0.244	0.876	0.868	0.513	0.357	0.809	0.724	1.046	0.328	0.882	0.758	0.27
1907	0.234	0.839	0.86	0.504	0.436	0.645	0.579	0.908	0.334	0.731	0.544	0.223
1908	0.224	1.05	0.986	0.63	0.507	0.766	0.608	1.077	0.418	0.847	0.722	0.264
1909	0.191	0.839	1.107	0.574	0.52	0.841	0.512	1.142	0.358	0.807	0.742	0.303
1910	0.191	0.865	0.902	0.55	0.366	0.656	0.479	0.966	0.316	0.739	0.721	0.269
1911	0.191	0.893	0.959	0.606	0.443	0.598	0.535	1.063	0.31	0.795	0.811	0.354
1912	0.095	0.473	0.677	0.327	0.388	0.429	0.2	0.691	0.239	0.339	0.366	0.179
1913	0.161	0.912	0.882	0.442	0.426	0.587	0.352	0.936	0.277	0.72	0.65	0.298
1914	0.165	0.78	0.715	0.542	0.406	0.615	0.34	0.832	0.229	0.551	0.502	0.255
1915	0.179	0.78	0.471	0.488	0.613	0.553	0.606	0.907	0.237	0.551	0.505	0.257
1916	0.149	0.645	0.271	0.479	0.48	0.468	0.432	0.802	0.096	0.439	0.428	0.239
1917	0.148	0.515	0.305	0.412	0.516	0.534	0.384	0.737	0.12	0.492	0.421	0.283
1918	0.142	0.78	0.351	0.542	0.602	0.771	0.742	0.926	0.102	0.852	0.767	0.271
