# Woodhouse - Disappointment Valley - PIED - ITRDB CO661
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27455
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27455.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co661-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co661-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co661.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co661.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-17
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-17
#--------------------
# Title
#   Study_Name: Woodhouse - Disappointment Valley - PIED - ITRDB CO661
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Losleben, M.V.; Chowanski, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: Upper Missouri River Basin Streamflow project NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Disappointment Valley
#   Location: Colorado
#   Northernmost_Latitude: 37.9
#   Southernmost_Latitude: 37.9
#   Easternmost_Longitude: -108.616667
#   Westernmost_Longitude: -108.616667
#   Elevation_m: 1920
#--------------------
# Data_Collection
#   Collection_Name: CO661
#   First_Year: 1604
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dis022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## diso21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: diso21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis222_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis222; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis232_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis232; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis241_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis241; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis111a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis111a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis251_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis251; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis231_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis231; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis252_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis252; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis262_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis262; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis271_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis271; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dis261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dis261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dis022_raw	diso21_raw	dis152_raw	dis151_raw	dis052_raw	dis051_raw	dis031_raw	dis032_raw	dis141_raw	dis142_raw	dis042_raw	dis041_raw	dis222_raw	dis221_raw	dis131_raw	dis132_raw	dis061_raw	dis011_raw	dis232_raw	dis122_raw	dis121_raw	dis241_raw	dis242_raw	dis072_raw	dis112_raw	dis111_raw	dis111a_raw	dis171_raw	dis071_raw	dis172_raw	dis212_raw	dis251_raw	dis231_raw	dis252_raw	dis062_raw	dis262_raw	dis271_raw	dis261_raw
1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.246	NA	NA	0.498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	0.878	NA	NA	NA	NA	NA	NA	NA	NA	1.024	NA
1616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.451	NA	NA	0.969	NA	NA	NA	NA	NA	NA	NA	NA	1.406	NA
1617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.319	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	1.333	NA
1618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.732	NA	NA	1.355	NA	NA	NA	NA	NA	NA	NA	NA	1.675	NA
1619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.388	NA	NA	0.948	NA	NA	NA	NA	NA	NA	NA	NA	0.848	NA
1620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.267	NA	NA	1.044	NA	NA	NA	NA	NA	NA	NA	NA	1.082	NA
1621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681	NA	NA	1.024	NA	NA	NA	NA	NA	NA	NA	NA	1.026	NA
1622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.627	NA	NA	0.755	NA	NA	NA	NA	NA	NA	NA	NA	0.621	NA
1623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.553	0.64	NA	0.418	NA	NA	NA	NA	NA	NA	NA	NA	0.329	NA
1624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.105	0.358	NA	0.266	NA	NA	NA	NA	NA	NA	NA	NA	0.496	NA
1625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.229	0.43	NA	0.555	NA	NA	NA	NA	NA	NA	NA	NA	0.727	NA
1626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.229	0.468	NA	0.393	NA	NA	NA	NA	NA	NA	NA	NA	0.432	NA
1627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.428	0.839	NA	0.362	NA	NA	NA	NA	NA	NA	NA	NA	1.024	NA
1628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.236	0.393	NA	0.159	NA	NA	NA	NA	NA	NA	NA	NA	0.425	NA
1629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.511	0.865	NA	0.553	NA	NA	NA	NA	NA	NA	NA	NA	0.907	NA
1630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.743	1.035	NA	1.031	0.669	NA	0.412	NA	NA	NA	NA	1.116	1.022	NA
1631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.378	0.499	NA	0.54	0.271	NA	0.138	NA	NA	NA	NA	0.639	0.632	NA
1632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.372	0.39	NA	0.456	0.22	NA	0.164	NA	NA	NA	NA	0.273	0.381	NA
1633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.647	1.264	NA	0.837	0.527	NA	0.515	NA	NA	NA	NA	0.862	0.854	NA
1634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.894	1.308	NA	0.727	0.622	NA	0.422	NA	NA	NA	NA	0.934	0.525	NA
1635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.832	NA	0.909	0.902	NA	0.782	NA	NA	NA	NA	1.181	0.683	NA
1636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562	0.935	NA	0.877	0.569	NA	0.49	NA	NA	NA	NA	0.87	0.413	NA
1637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.758	1.225	NA	0.908	0.736	0.851	0.745	NA	NA	NA	NA	0.868	0.451	NA
1638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.241	1.477	NA	1.117	0.713	0.685	1.098	NA	NA	NA	NA	0.919	0.435	NA
1639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.212	1.114	NA	0.822	0.574	0.866	0.927	NA	NA	NA	NA	0.881	0.516	NA
1640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.172	1.052	NA	1.013	0.54	0.7	1.061	NA	NA	NA	NA	0.798	0.447	NA
1641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.861	0.804	NA	0.812	0.408	0.768	0.928	NA	NA	NA	NA	1.171	0.404	NA
1642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.186	1.112	NA	0.885	0.459	0.706	1.275	NA	NA	NA	NA	1.09	0.5	NA
1643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875	0.935	NA	0.892	0.534	0.589	1.003	NA	NA	NA	NA	1.116	0.366	NA
1644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.994	NA	0.819	0.393	0.674	0.805	NA	NA	NA	NA	0.765	0.371	NA
1645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	0.885	NA	0.989	0.517	0.525	0.93	NA	NA	NA	NA	0.722	0.267	NA
