# Griffin - Tejon Valley Transect Low Upland - QULO - ITRDB CA731
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39042
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39042.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca731-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca731.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca731.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-02-13
#--------------------
# File_Last_Modified_Date
#   Date: 2024-02-13
#--------------------
# Title
#   Study_Name: Griffin - Tejon Valley Transect Low Upland - QULO - ITRDB CA731
#--------------------
# Investigators
#   Investigators: Griffin, Daniel; Trumper, Matthew L.; White, Michael D.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Trumper et al. 2024. Landscape position mediates drought vulnerability in California valley oak (Quercus lobata). Environmental Research Letters, In minor revision
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: #1903504
#--------------------
# Site_Information
#   Site_Name: Tejon Valley Transect Low Upland
#   Location: California
#   Northernmost_Latitude: 35.048
#   Southernmost_Latitude: 35.048
#   Easternmost_Longitude: 118.728
#   Westernmost_Longitude: 118.728
#   Elevation_m: 442
#--------------------
# Data_Collection
#   Collection_Name: CA731
#   First_Year: 1871
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus lobata Née
#   Common_Name: valley oak
#   Tree_Species_Code: QULO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TVTB120A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB120A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB121A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB121A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB121C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB121C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB123A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB123A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB123C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB123C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB124A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB124A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB125A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB125A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB126A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB126A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB127A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB127A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB128A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB128A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB129A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB129A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB130A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB130A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB131A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB131A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB131C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB131C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB132A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB132A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB133A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB133A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTB134A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTB134A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TVTB120A_raw	TVTB121A_raw	TVTB121C_raw	TVTB123A_raw	TVTB123C_raw	TVTB124A_raw	TVTB125A_raw	TVTB126A_raw	TVTB127A_raw	TVTB128A_raw	TVTB129A_raw	TVTB130A_raw	TVTB131A_raw	TVTB131C_raw	TVTB132A_raw	TVTB133A_raw	TVTB134A_raw
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.003	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.718	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.719	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.866	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.526	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	2.701	NA	NA	NA	NA	NA	NA	1.645	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	2.992	NA	NA	NA	NA	NA	NA	1.581	6.044	NA	NA	NA	NA	NA	NA
1878	NA	NA	3.43	NA	NA	NA	NA	5.272	NA	2.067	7.674	NA	NA	NA	NA	NA	NA
1879	NA	NA	4.553	NA	NA	NA	NA	2.587	NA	2.275	7.13	NA	NA	NA	NA	NA	NA
1880	NA	NA	4.498	NA	NA	NA	NA	2.845	NA	3.017	6.447	NA	NA	NA	NA	NA	NA
1881	NA	NA	5.806	NA	NA	NA	NA	2.15	NA	3.444	6.956	NA	NA	NA	NA	NA	NA
1882	NA	NA	4.761	NA	4.667	NA	NA	2.932	NA	2.582	4.776	NA	NA	NA	NA	NA	NA
1883	NA	NA	4.048	NA	6.802	NA	NA	4.583	NA	2.785	8.562	NA	NA	NA	NA	NA	NA
1884	NA	NA	5.612	NA	8.661	NA	NA	5.899	NA	2.678	8.724	NA	NA	NA	NA	NA	NA
1885	NA	NA	6.61	NA	7.239	NA	NA	5.569	NA	1.343	5.668	NA	NA	NA	NA	NA	5.734
1886	NA	NA	4.44	NA	3.945	NA	NA	3.132	NA	1.611	5.917	NA	NA	NA	NA	NA	4.728
1887	NA	NA	2.832	NA	4.704	NA	NA	2.339	NA	3.178	4.484	NA	NA	NA	4.69	NA	3.212
1888	NA	NA	2.457	NA	5.754	NA	NA	2.088	NA	2.207	2.156	NA	NA	NA	6.357	NA	2.734
1889	NA	NA	2.333	NA	3.88	NA	NA	2.34	NA	1.738	2.286	NA	NA	NA	4.146	NA	3.513
1890	NA	NA	3.749	NA	7.903	NA	NA	3.811	4.801	2.229	2.287	NA	NA	NA	4.103	NA	4.788
1891	NA	NA	1.156	NA	4.557	NA	NA	2.316	4.724	2.408	2.241	NA	NA	NA	3.008	NA	3.928
1892	NA	NA	0.389	NA	3.085	NA	NA	3.186	5.088	2.473	3.194	NA	NA	NA	1.889	NA	4.238
1893	NA	NA	0.75	NA	4.175	8.068	NA	2.993	4.48	2.406	3.042	NA	NA	NA	2.848	NA	3.964
1894	NA	NA	2.269	NA	5.489	6.111	NA	1.855	4.063	3.421	3.37	NA	NA	NA	3.752	NA	6.305
1895	NA	NA	2.443	NA	4.523	6.76	NA	2.884	4.563	2.492	3.131	NA	NA	NA	3.972	NA	5.346
1896	NA	NA	1.9	NA	5.82	5.094	NA	2.199	4.858	2.003	2.412	NA	NA	NA	3.134	NA	4.452
1897	NA	NA	2.253	NA	5.183	3.779	3.583	2.17	3.474	2.064	2.6	NA	NA	NA	2.424	NA	4.263
1898	NA	NA	2.699	NA	3.683	3.587	3.963	2.356	4.433	2.721	3.896	NA	NA	NA	2.296	NA	4.187
1899	NA	NA	1.821	NA	2.661	3.493	3.888	3.158	3.673	2.577	4.35	NA	NA	NA	2.443	NA	4.366
1900	NA	NA	1.725	NA	4.234	3.833	4.503	4.011	4.415	3.225	4.581	NA	NA	NA	2.901	2.958	3.665
1901	NA	NA	1.394	NA	3.425	3.304	3.72	2.156	3.188	1.979	2.865	NA	NA	NA	2.467	3.739	2.512
1902	NA	NA	1.288	NA	1.993	2.272	2.833	1.921	2.65	3.13	2.068	NA	NA	NA	2.41	2.759	2.05
1903	NA	NA	1.363	NA	2.032	2.769	2.747	2.449	2.975	2.962	2.423	NA	NA	NA	2.37	4.785	1.841
1904	NA	NA	1.076	NA	1.941	4.72	3.122	1.988	2.147	2.484	2.02	1.574	NA	NA	2.213	2.56	1.123
1905	6.588	NA	1.94	NA	2.575	4.354	5.321	3.797	4.311	2.346	3.464	3.046	NA	NA	3.844	3.454	2.066
1906	7.71	NA	3.901	NA	4.746	4.168	7.085	4.199	6.534	2.227	2.92	3.827	NA	NA	5.348	4.68	4.684
1907	7.833	NA	3.623	NA	4.521	6.897	6.197	6.344	7.204	4.089	3.163	5.721	NA	9.097	5.016	2.864	5.478
1908	4.923	NA	1.772	NA	4.195	4.628	3.519	3.63	4.539	2.551	2.232	3.914	NA	8.777	2.998	3.182	4.745
1909	2.987	NA	2.275	NA	2.83	3.978	3.791	5.176	3.911	3.232	3.907	5.428	NA	8.267	2.937	2.136	3.977
1910	5.249	NA	2.987	NA	2.704	2.813	5.039	6.004	5.054	2.948	3.437	5.426	NA	7.755	3.122	3.101	3.949
1911	3.846	NA	2.269	NA	2.558	2.407	3.469	4.913	4.175	2.163	1.843	5.163	NA	4.869	2.882	2.864	3.474
1912	3.176	NA	2.256	3.991	2.216	2.331	3.074	4.315	3.457	1.709	1.365	6.695	NA	4.337	1.95	2.892	2.654
1913	3.37	NA	2.524	4.09	2.366	2.924	3.864	4.099	4.066	2.81	1.311	4.84	NA	3.813	2.273	4.012	2.481
1914	6.177	NA	4.108	5.646	3.778	3.268	5.669	4.025	4.287	2.296	3.045	5.622	NA	6.085	2.951	5.094	3.661
1915	5.696	NA	2.075	6.152	3.395	2.167	5	3.349	4.284	1.505	2.309	5.36	NA	5.026	2.846	4.173	5.038
1916	3.711	NA	1.748	4.58	2.833	2.58	5.101	5.47	4.537	2.8	2.063	4.232	NA	8.276	2.815	2.836	4.414
1917	3.259	NA	1.694	5.137	2.611	1.701	2.628	3.703	3.318	2.245	1.932	2.714	NA	7.414	2.702	3.385	3.533
1918	2.701	NA	1.567	3.759	1.978	1.158	2.316	4.225	4.05	1.716	1.701	3.211	NA	5.052	2.364	2.372	3.368
1919	2.937	NA	1.684	3.743	1.789	1.03	2.13	2.863	2.973	1.858	1.467	4.775	NA	4.538	3.149	2.969	2.651
1920	2.722	NA	1.479	3.336	1.255	0.751	1.451	2.3	2.295	1.625	1.132	3.752	NA	3.473	2.478	2.272	2.329
1921	3.574	6.099	1.905	4.261	1.904	0.805	1.41	2.26	3.02	1.946	1.287	2.698	NA	4.412	2.572	4.282	2.643
1922	2.909	5.753	1.569	2.908	1.625	0.538	1.306	1.504	2.532	2.05	1.495	2.722	NA	4.11	2.308	3.466	2.092
1923	2.168	5.017	1.621	3.407	2.142	0.872	2.047	1.464	2.459	2.889	1.121	2.296	NA	3.352	2.688	2.702	1.705
1924	1.682	3.88	1.362	2.795	1.641	0.806	1.565	1.718	2.349	1.658	0.831	1.578	NA	3.806	2.501	2.512	1.699
1925	2.553	4.564	1.636	2.999	2.224	2.139	1.899	1.894	2.734	1.664	1.114	2.16	NA	3.313	2.403	2.001	2.183
1926	2.211	3.406	1.165	2.435	2.11	2.032	1.378	1.35	2.472	1.453	0.704	1.621	3.296	3.484	2.367	2.054	1.136
1927	1.879	2.707	0.924	1.935	1.264	2.248	1.197	0.966	1.758	1.31	0.575	1.247	3.043	3.294	1.641	1.305	1.425
1928	2.089	3.4	0.608	1.816	1.21	1.078	0.844	0.834	1.564	0.941	0.451	1.192	2.383	2.729	1.379	1.596	0.96
1929	1.459	2.045	0.5	1.335	0.807	0.621	0.632	0.486	0.743	0.918	0.446	0.984	1.471	1.243	1.013	0.901	0.51
1930	1.404	2.967	0.384	1.263	0.867	0.548	0.585	0.655	0.869	0.822	0.455	0.86	1.55	1.508	1.217	0.884	0.45
1931	1.695	3.139	0.658	0.726	0.568	0.397	0.508	0.659	0.854	0.657	0.521	0.921	1.171	1.504	1.252	0.508	0.364
1932	2.577	4.674	1.13	1.276	0.983	0.95	1.174	0.96	1.705	1.004	0.531	1.003	2.877	2.876	1.571	0.93	0.837
1933	2.426	5.049	1.537	1.792	1.144	0.888	0.991	1.136	1.555	0.93	0.77	0.942	3.066	3.042	1.418	1.185	0.907
1934	0.897	3.73	1.288	1.191	0.803	0.388	0.833	0.775	0.536	0.475	0.577	0.633	1.956	1.685	1.079	0.731	0.448
1935	1.746	3.359	1.305	1.618	1.066	0.339	0.724	0.609	0.749	0.532	0.556	0.57	1.307	1.303	1.268	0.486	0.578
1936	1.555	2.527	0.917	1.641	0.826	0.339	0.9	0.273	0.688	0.477	0.287	0.25	2.434	1.425	1.509	0.735	0.702
1937	2.403	3.745	1.462	2.044	1.907	0.715	1.068	0.478	1.008	0.701	0.576	0.665	2.276	2.194	1.598	1.034	0.755
1938	2.399	3.916	1.702	2.062	2.437	0.995	1.583	0.523	1.881	1.337	0.932	0.781	3.176	3.366	2.051	1.534	1.255
1939	2.037	3.916	1.855	2.295	2.205	1.211	1.62	0.504	2.503	1.647	0.867	1.341	3.715	3.306	2.238	2.332	1.492
1940	2.153	2.824	1.575	3.158	2.337	1.12	1.481	0.797	2.174	1.723	1.105	3.535	3.757	3.805	2.351	1.798	1.727
1941	4.092	6.163	1.76	5.261	3.047	1.705	4.883	1.608	3.202	2.095	1.431	5.67	6.239	6.637	4.107	4.818	4.72
1942	1.987	3.694	1.459	3.271	1.635	0.941	3.224	1.26	1.777	1.247	0.991	2.788	3.928	4.382	2.705	1.704	2.637
1943	2.204	3.36	1.08	2.776	1.569	0.714	3.035	1.246	1.723	1.212	0.781	2.204	3.216	3.697	2.045	1.555	2.568
1944	1.771	3.382	1.816	3.557	2.672	1.046	3.096	1.348	2.41	1.722	0.695	2.159	3.216	3.508	1.856	2.439	2.401
1945	1.713	3.531	2.097	2.863	2.087	0.849	1.621	1.22	1.738	1.229	1.025	1.405	2.657	2.617	1.787	1.532	1.662
1946	1.903	3.671	2.838	3.011	1.961	0.64	1.461	1.051	2.041	1.156	0.966	1.201	4.609	3.918	1.715	3.05	1.535
1947	1.735	3.492	2.082	2.744	2.091	0.56	1.274	1.228	2.241	1.053	0.834	1.228	4.84	4.002	1.417	1.63	1.266
1948	2.534	5.313	3.256	3.654	1.97	1.439	0.997	1.097	2.057	1.533	0.652	1.16	4.671	5.685	1.767	2.92	1.159
1949	1.835	2.764	2.051	2.005	1.288	1.63	0.979	0.898	1.363	0.987	0.529	0.762	2.933	3.195	1.333	1.88	0.904
1950	0.977	2.185	2.09	2.096	1.279	2.29	1.061	0.791	1.305	1.009	0.615	0.978	2.646	3.211	1.264	1.838	0.865
1951	1.405	2.839	1.894	2.709	1.412	2.501	1.057	0.689	1.311	1.427	0.575	2.18	2.25	3.012	1.305	2.283	0.699
1952	1.909	2.609	1.878	2.345	1.449	1.133	1.838	1.251	1.445	0.984	0.696	1.702	2.74	3.283	1.5	1.93	1.061
1953	1.947	2.869	1.685	3.812	2.188	3.254	1.853	1.351	1.656	0.933	0.789	2.223	3.074	3.3	1.909	2.309	1.683
1954	2.282	2.401	1.992	2.821	2.082	1.516	1.705	1.378	1.786	0.99	0.731	2.748	2.766	3.441	1.512	2.036	1.555
1955	2.173	2.372	1.724	2.576	1.757	1.084	1.41	1.195	1.429	0.895	0.88	2.419	2.624	2.822	1.586	1.011	1.28
1956	1.875	2.536	1.687	2.382	1.443	1.19	1.241	0.981	1.681	0.818	0.576	1.767	2.559	2.911	1.247	1.587	1.265
1957	2.21	2.089	1.819	1.798	1.131	0.786	0.904	1.031	1.267	0.709	0.616	1.159	1.85	2.133	1.354	1.417	1.053
1958	3.202	2.403	2.109	2.2	1.325	0.764	1.265	0.906	1.419	0.838	0.532	1.4	1.824	2.228	1.4	1.566	1.142
1959	2.545	1.709	1.874	1.707	1.104	0.758	1.369	0.756	1.119	0.799	0.522	0.834	2.082	1.903	1.38	1.855	0.924
1960	1.944	2.185	1.477	1.678	1.337	0.949	1.004	0.71	1.113	0.654	0.695	0.949	1.81	1.733	1.352	1.067	1.032
1961	1.406	1.888	0.98	1.277	0.775	1.084	0.851	0.603	0.911	0.671	0.555	0.751	1.589	1.503	1.197	1.315	0.912
1962	1.506	2.148	1.077	1.548	0.79	1.039	0.789	0.494	0.775	0.665	0.348	0.717	1.79	1.752	1.347	1.431	0.856
1963	2.012	1.722	1.058	1.261	0.59	0.68	0.775	0.462	0.846	0.435	0.414	0.777	1.711	2.033	1.636	1.38	0.586
1964	1.685	1.515	0.746	1.191	0.515	0.848	0.609	0.498	0.771	0.316	0.215	0.671	1.674	1.708	1.582	1.417	0.774
1965	1.207	1.246	0.984	0.834	0.424	0.402	0.401	0.41	0.785	0.416	0.365	0.497	1.138	1.221	1.287	0.699	0.761
1966	0.806	0.883	0.698	0.794	0.503	0.42	0.47	0.44	0.792	0.303	0.311	0.329	0.98	0.972	1.047	0.764	0.387
1967	1.314	1.021	0.583	0.817	0.284	0.375	0.432	0.529	0.682	0.254	0.327	0.238	1.023	0.794	1.21	0.825	0.462
1968	0.77	0.946	0.593	0.691	0.284	0.338	0.204	0.442	0.597	0.215	0.252	0.214	1.001	0.876	0.881	0.601	0.329
1969	1.046	1.202	0.71	0.874	0.384	0.497	0.554	0.476	0.596	0.285	0.275	0.28	1.289	1.121	1.015	0.639	0.548
1970	0.827	1.077	0.69	0.842	0.306	0.569	0.536	0.444	0.536	0.245	0.317	0.2	1.376	1.021	1.044	0.793	0.405
1971	0.997	1.597	0.926	1.115	0.417	0.546	0.354	0.386	0.652	0.315	0.439	0.18	1.412	1.229	1.426	0.676	0.357
1972	0.642	1.252	0.759	0.792	0.361	0.334	0.49	0.256	0.426	0.232	0.284	0.099	0.967	0.905	0.929	0.569	0.319
1973	1.108	1.403	1.228	1.11	0.554	0.38	0.392	0.392	0.514	0.184	0.3	0.231	1.63	1.41	1.207	0.763	0.424
1974	0.8	1.484	1.032	0.916	0.453	0.255	0.387	0.452	0.477	0.15	0.242	0.337	1.484	1.258	1.414	0.662	0.352
