# Maxwell - Donaldson Woods - LITU - ITRDB IN008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30553
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30553.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in008-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in008-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in008.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in008.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Donaldson Woods - LITU - ITRDB IN008
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Van Aken, K.; Matheus, T.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Eastern Deciduous Forest, Climate response, Palmer Drought Severity Index. NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Maxwell, J. T. and Harley, G.L.
#   Journal_Name: Climate Dynamics
#   Published_Title: Increased tree-ring network density reveals more precise estimations of sub-regional hydroclimate variability and climate dynamics in the Midwest, USA
#   Published_Date_or_Year: 2017
#   Volume: 49
#   Pages: 1479-1493
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00382-016-3396-9
#   Full_Citation: None
#   Abstract: Understanding the historic variability in the hydroclimate provides important information on possible extreme dry or wet periods that in turn inform water management plans. Tree rings have long provided historical context of hydroclimate variability of the U.S. However, the tree-ring network used to create these countrywide gridded reconstructions is sparse in certain locations, such as the Midwest. Here, we increase (n = 20) the spatial resolution of the tree-ring network in southern Indiana and compare a summer (June-August) Palmer Drought Severity Index (PDSI) reconstruction to existing gridded reconstructions of PDSI for this region. We find both droughts and pluvials that were previously unknown that rival the most intense PDSI values during the instrumental period. Additionally, historical drought occurred in Indiana that eclipsed instrumental conditions with regard to severity and duration. During the period 1962-2004 CE, we find that teleconnections of drought conditions through the Atlantic Meridional Overturning Circulation have a strong influence (r = -0.60, p < 0.01) on secondary tree growth in this region for the late spring-early summer season. These findings highlight the importance of continuing to increase the spatial resolution of the tree-ring network used to infer past climate dynamics to capture the sub-regional spatial variability. Increasing the spatial resolution of the tree-ring network for a given region can better identify sub-regional variability, improve the accuracy of regional tree-ring PDSI reconstructions, and provide better information for climatic teleconnections.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Donaldson Woods
#   Location: Indiana
#   Northernmost_Latitude: 38.727
#   Southernmost_Latitude: 38.727
#   Easternmost_Longitude: -86.4085
#   Westernmost_Longitude: -86.4085
#   Elevation_m: 195
#--------------------
# Data_Collection
#   Collection_Name: IN008
#   First_Year: 1708
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Liriodendron tulipifera L.
#   Common_Name: tuliptree
#   Tree_Species_Code: LITU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DWT01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DWT10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DWT10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DWT01A_raw	DWT01B_raw	DWT02A_raw	DWT02B_raw	DWT03A_raw	DWT03B_raw	DWT04A_raw	DWT04B_raw	DWT05A_raw	DWT07A_raw	DWT07B_raw	DWT07C_raw	DWT08A_raw	DWT08B_raw	DWT09A_raw	DWT09B_raw	DWT10A_raw	DWT10B_raw
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.641	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.196	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.903	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.478	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.141	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.588	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.531	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.037	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.188	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.212	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.893	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.536	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.457	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.151	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.849	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.686	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.058	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.858	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.163	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.198	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.848	2.257	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.505	2.946	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.272	4.152	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.648	3.921	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.784	3.399	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.673	1.573	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.511	1.998	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.135	1.007	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.175	1.078	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.892	1.637	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.565	1.337	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.708	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.059	1.882	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.478	1.145	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18	1.819	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.205	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	1.098	NA	NA
1746	NA	NA	NA	NA	NA	1.986	NA	NA	NA	NA	NA	NA	NA	NA	2.304	1.736	NA	NA
1747	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	1.732	1.422	NA	NA
1748	NA	NA	NA	NA	NA	1.168	NA	NA	NA	NA	NA	NA	NA	NA	1.837	1.79	NA	NA
1749	NA	NA	NA	NA	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	2.577	2.076	NA	NA
1750	NA	NA	NA	NA	NA	2.431	NA	NA	NA	NA	NA	NA	NA	NA	1.206	1.023	NA	NA
1751	NA	NA	NA	NA	NA	0.653	NA	NA	NA	NA	NA	NA	NA	NA	1.102	0.827	NA	NA
1752	NA	NA	NA	NA	NA	0.517	NA	NA	NA	NA	NA	NA	NA	NA	0.558	0.655	NA	NA
1753	NA	NA	NA	NA	NA	0.709	NA	NA	NA	NA	NA	NA	NA	0.52	0.622	0.641	1.616	1.158
1754	NA	NA	NA	NA	NA	0.504	NA	NA	NA	NA	NA	NA	NA	0.663	0.489	0.461	1.305	0.832
1755	NA	NA	NA	NA	NA	0.876	NA	NA	NA	NA	NA	NA	NA	0.563	1.881	0.906	0.757	0.644
1756	NA	NA	NA	NA	NA	1.371	NA	NA	NA	NA	NA	NA	NA	0.465	1.301	0.742	0.858	0.769
1757	NA	NA	NA	NA	NA	1.755	NA	NA	NA	NA	NA	NA	NA	0.362	1.906	1.141	0.63	0.67
1758	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	0.521	1.634	1.263	0.889	0.754
1759	NA	NA	NA	NA	NA	0.743	NA	NA	NA	NA	NA	NA	NA	1.048	1.249	1.117	0.889	0.767
1760	NA	NA	NA	NA	NA	1.316	NA	NA	NA	NA	NA	NA	NA	0.648	1.55	1.408	0.571	0.777
1761	NA	NA	NA	NA	NA	1.732	NA	NA	NA	NA	NA	NA	NA	0.398	0.976	0.827	0.918	0.653
1762	NA	NA	NA	NA	NA	1.463	NA	NA	NA	NA	NA	NA	NA	0.496	1.084	1.005	0.645	0.595
1763	NA	NA	NA	NA	NA	1.322	NA	NA	NA	NA	NA	NA	NA	0.776	1.323	0.914	0.529	0.506
1764	NA	NA	NA	NA	0.655	0.86	NA	NA	NA	NA	NA	NA	NA	1.471	0.87	0.851	0.477	0.45
1765	NA	NA	NA	NA	0.456	0.384	NA	NA	NA	NA	NA	NA	NA	1.152	1.999	2.292	0.496	0.328
1766	NA	NA	NA	NA	1.059	0.687	NA	NA	NA	NA	NA	NA	NA	1.482	1.014	1.166	0.91	0.838
1767	NA	NA	NA	NA	2.001	1.491	NA	NA	NA	NA	NA	NA	NA	2.352	1.624	1.859	0.568	0.538
1768	NA	NA	NA	NA	2.021	1.747	NA	NA	NA	NA	NA	2.3	NA	2.941	1.258	1.333	0.486	0.389
1769	NA	NA	NA	NA	0.443	0.358	NA	NA	NA	NA	NA	2.225	NA	2.042	0.774	0.552	0.858	0.649
1770	NA	NA	NA	NA	0.686	0.949	NA	NA	NA	NA	NA	0.568	NA	1.154	1.644	1.321	0.398	0.453
1771	NA	NA	NA	NA	1.16	1.932	NA	NA	NA	NA	NA	0.91	NA	1.202	2.032	1.801	0.814	0.693
1772	NA	NA	NA	NA	0.799	2.006	NA	NA	NA	NA	NA	1.148	NA	0.441	1.044	0.776	0.671	0.576
1773	NA	NA	NA	NA	1.391	0.131	NA	NA	NA	NA	NA	1.378	NA	0.293	0.65	0.45	0.18	0.267
1774	NA	NA	NA	NA	1.138	2.729	NA	NA	NA	NA	NA	1.437	NA	2.236	1.418	0.919	0.505	0.535
