# Larson - Duck Egg County Forest - QUMA - ITRDB WI028
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33929
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33929.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi028-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi028-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi028.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi028.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Duck Egg County Forest - QUMA - ITRDB WI028
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Duck Egg County Forest
#   Location: Wisconsin
#   Northernmost_Latitude: 43.592
#   Southernmost_Latitude: 43.592
#   Easternmost_Longitude: -91.017
#   Westernmost_Longitude: -91.017
#   Elevation_m: 339
#--------------------
# Data_Collection
#   Collection_Name: WI028
#   First_Year: 1747
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DEG001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DEG007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DEG007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DEG001A_raw	DEG001B_raw	DEG002A_raw	DEG002B_raw	DEG003A_raw	DEG003B_raw	DEG004A_raw	DEG004B_raw	DEG005A_raw	DEG005B_raw	DEG006A_raw	DEG006B_raw	DEG007A_raw	DEG007B_raw
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.418
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.452
1750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.339
1751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.463
1752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.647
1753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333
1754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.502
1755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.711
1756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555
1757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.749	0.493
1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.145	0.655
1759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.624	0.373
1760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.524	0.291
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.603	0.377
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.39
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.593	0.385
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.407
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681	0.44
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.872	0.796
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.912	0.766
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.653	0.798
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795	0.933
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545	0.605
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.459	0.448
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.376	0.48
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.659	0.627
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	0.724
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.743	0.773
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.495	0.605
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.582	0.666
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.924	0.387
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.778	0.458
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.935	0.437
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.944	0.799
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.755	0.723
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655	0.55
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.704
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.007	0.947
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.645	0.731
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.584	0.639
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.501	0.703
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632	0.586
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.709	0.513
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.442	0.495
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545	0.705
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.721	0.82
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.528	0.541
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.568	0.703
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.41
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.77
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.441	0.526
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.504	0.491
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.389	0.401
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384	0.525
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.565	0.445
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.501	0.484
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.363	0.793
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.362	0.485
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.321	0.303
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.335	0.443
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.331	0.348
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.356	0.49
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.436	0.387
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.433	0.396
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.531	0.363
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.452	0.39
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.391	0.392
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.436	0.438
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.356	0.334
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.523	0.463
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.547	0.441
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.378	0.418
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.315	0.396
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.377	0.372
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.395	0.48
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.313	0.352
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.375	0.331
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.395	0.372
1826	NA	NA	1.354	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.496	0.371
1827	NA	NA	1.141	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.477
