# Maxwell - Pioneer Mothers Memorial Forest - CYOV - ITRDB IN043
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34652
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34652.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in043-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in043-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in043.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in043.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-06
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-06
#--------------------
# Title
#   Study_Name: Maxwell - Pioneer Mothers Memorial Forest - CYOV - ITRDB IN043
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Au, T.F.(https://orcid.org/0000-0003-0591-9342); Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Matheus, T.J.; Strange, B.M.; Bregy, J.C.(https://orcid.org/0000-0002-3483-595X); Therrell, M.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Density of tree-ring network influence on drought reconstruction NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Justin T. Maxwell, Grant L. Harley, Trevis J. Matheus, Brandon M. Strange, Kayla Van Aken, Tsun Fung Au, Joshua C. Bregy
#   Journal_Name: Climate of the Past
#   Published_Title: Sampling density and date along with species selection influence spatial representation of tree-ring reconstructions
#   Published_Date_or_Year: 2020
#   Volume: 16
#   Pages: 1901-1916
#   Issue: 5
#   Report_Number: 
#   DOI: 10.5194/cp-16-1901-2020
#   Full_Citation: None
#   Abstract: Our understanding of the natural variability of hydroclimate before the instrumental period (ca. 1900 CE in the United States) is largely dependent on tree-ring-based reconstructions. Large-scale soil moisture reconstructions from a network of tree-ring chronologies have greatly improved our understanding of the spatial and temporal variability in hydroclimate conditions, particularly extremes of both drought and pluvial (wet) events. However, certain regions within these large-scale network reconstructions in the US are modeled by few tree-ring chronologies. Further, many of the chronologies currently publicly available on the International Tree-Ring Data Bank (ITRDB) were collected in the 1980s and 1990s, and thus our understanding of the sensitivity of radial growth to soil moisture in the US is based on a period that experienced multiple extremely severe droughts and neglects the impacts of recent, rapid global change. In this study, we expanded the tree-ring network of the Ohio River valley in the US, a region with sparse coverage. We used a total of 72 chronologies across 15 species to examine how increasing the density of the tree-ring network influences the representation of reconstructing the Palmer Meteorological Drought Index (PMDI). Further, we tested how the sampling date and therefore the calibration period influenced the reconstruction models by creating reconstructions that ended in the year 1980 and compared them to reconstructions ending in 2010 from the same chronologies. We found that increasing the density of the tree-ring network resulted in reconstructed values that better matched the spatial variability of instrumentally recorded droughts and, to a lesser extent, pluvials. By extending the calibration period to 2010 compared to 1980, the sensitivity of tree rings to PMDI decreased in the southern portion of our region where severe drought conditions have been absent over recent decades. We emphasize the need of building a high-density tree-ring network to better represent the spatial variability of past droughts and pluvials. Further, chronologies on the ITRDB need updating regularly to better understand how the sensitivity of tree rings to climate may vary through time.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Pioneer Mothers Memorial Forest
#   Location: Indiana
#   Northernmost_Latitude: 38.536
#   Southernmost_Latitude: 38.536
#   Easternmost_Longitude: -86.455
#   Westernmost_Longitude: -86.455
#   Elevation_m: 221
#--------------------
# Data_Collection
#   Collection_Name: IN043
#   First_Year: 1886
#   Last_Year: 2012
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Carya ovata (Mill.) K. Koch
#   Common_Name: shagbark hickory
#   Tree_Species_Code: CYOV
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PMO1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO2B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO4B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO4B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PMO6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PMO6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PMO1A_raw	PMO1B_raw	PMO2A_raw	PMO2B_raw	PMO3A_raw	PMO3B_raw	PMO4A_raw	PMO4B_raw	PMO5A_raw	PMO5B_raw	PMO6A_raw	PMO6B_raw
1886	NA	NA	NA	NA	NA	NA	NA	0.025	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	0.332	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	0.266	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	0.538	NA	0.568	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	0.82	NA	0.869	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	0.861	1.521	1.087	1.684	NA
1892	NA	NA	NA	NA	NA	NA	NA	1.36	1.832	1.093	3.147	NA
1893	NA	NA	NA	NA	NA	NA	NA	0.961	1.218	0.894	1.852	NA
1894	NA	NA	NA	NA	NA	NA	NA	1.348	0.91	0.586	1.638	NA
1895	NA	NA	NA	NA	NA	NA	NA	1.036	1.232	0.692	2.812	NA
1896	NA	NA	NA	NA	NA	NA	NA	0.852	0.938	0.567	3.534	2.976
1897	NA	NA	NA	NA	NA	NA	0.907	1.3	0.784	0.653	3.124	1.995
1898	NA	NA	NA	NA	NA	1.429	0.789	1.052	0.513	0.369	2.217	1.366
1899	NA	NA	NA	NA	NA	1.625	1.539	0.683	0.617	0.654	2.502	2.199
1900	2.577	2.655	NA	NA	NA	1.88	1.633	1.339	0.808	0.68	3.474	2.431
1901	1.527	1.553	NA	NA	NA	1.009	1.862	1.23	0.844	0.689	1.6	1.335
1902	2.732	1.809	NA	NA	NA	1.703	3.705	2.3	1.485	1.299	2.103	1.792
1903	1.797	1.538	NA	NA	NA	1.712	2.741	2.977	2.036	2.15	2.365	1.959
1904	2.29	1.633	NA	NA	NA	1.884	3.05	2.028	1.257	1.359	1.876	1.282
1905	2.305	1.794	NA	NA	NA	2.441	0.368	3.317	1.811	1.026	2.459	1.663
1906	2.078	1.453	NA	NA	1.177	1.28	2.299	2.651	1.469	0.449	1.319	1.013
1907	4.28	2.486	NA	NA	0.78	1.041	2.942	2.936	1.963	0.852	1.901	1.689
1908	1.545	1.183	0.547	NA	0.879	1.26	1.976	1.548	1.337	0.669	0.751	0.859
1909	2.001	1.68	1.324	NA	0.842	1.425	2.328	2.284	1.825	0.838	1.791	1.8
1910	2.558	2.609	4.021	NA	0.738	1.535	4.438	3.891	0.994	0.845	3.173	2.916
1911	1.255	1.34	0.468	NA	1.82	0.602	1.982	1.877	0.403	0.396	1.733	1.939
1912	1.637	2.206	1.528	NA	3.058	4.597	3.554	2.572	1.08	0.796	3.112	3.466
1913	1.558	1.856	2.312	NA	1.887	2.497	2.266	1.863	0.662	0.582	1.905	2.046
1914	1.168	1.304	2.082	NA	1.657	2.274	2.752	2.299	0.702	0.401	1.441	1.533
1915	2.953	4.071	3.52	NA	5.244	3.812	3.879	3.093	1.44	0.786	3.201	2.881
1916	4.492	4.81	3.672	NA	2.644	3.65	3.3	3.672	1.327	0.883	2.181	2.34
1917	2.49	1.833	3.589	NA	2.836	2.98	2.976	3.634	1.794	1.16	2.93	2.416
1918	1.466	1.226	2.102	NA	2.114	1.855	1.777	3.266	1.126	1.172	1.65	1.215
1919	1.79	1.483	1.817	2.422	1.903	1.958	2.539	3.223	1.223	1.153	2.085	1.696
1920	2.416	1.169	2.187	1.854	1.973	2.178	2	2.278	0.888	1.063	1.723	2.345
1921	1.542	1.129	1.214	0.9	1.204	1.397	2.034	1.63	0.381	0.475	1.376	1.471
1922	1.699	1.41	2.039	1.585	1.957	1.72	2.911	2.679	0.506	0.632	2.319	2.462
1923	1.629	1.201	2.383	2.525	2.093	1.845	3.22	2.503	0.632	0.803	1.843	1.541
1924	2.412	1.693	2.549	2.085	1.978	2.002	2.422	2.074	1.035	0.957	2.135	1.978
1925	1.203	0.963	1.432	1.06	1.521	1.572	1.871	2.117	0.388	0.752	1.204	1.075
1926	1.038	0.619	2.322	1.966	2.925	3.022	2.504	3.299	1.772	0.851	1.408	1.248
1927	2.268	1.024	2.465	2.756	3.538	4.002	3.637	2.767	1.973	1.248	2.641	2.224
1928	1.836	1.287	1.991	2.498	3.268	3.403	3.978	2.927	1.861	1.377	2.577	1.853
1929	1.644	0.858	1.249	2.026	2.399	2.931	2.446	1.667	1.808	1.094	2.402	2.24
1930	1.326	0.789	1.509	1.84	1.948	2.082	1.581	1.58	1.444	1.338	1.658	1.494
1931	0.973	0.691	1.161	1.101	1.341	1.367	1.809	1.952	1.539	1.183	1.513	1.283
1932	1.252	0.886	1.866	2.056	3.139	3.706	2.334	1.941	1.659	1.329	2.059	1.73
1933	1.042	0.816	1.223	1.571	2.152	2.781	1.555	1.542	0.952	1.107	1.703	1.41
1934	0.899	0.607	1.144	1.636	2.563	3.2	2.198	1.579	0.939	1.308	1.46	1.082
1935	1.201	0.876	1.687	2.107	3.135	2.957	2.164	1.752	1.421	1.246	2.293	1.44
1936	0.817	0.537	0.796	1.162	2.525	2.492	0.98	1.151	0.942	0.859	1.217	0.956
1937	0.606	0.348	0.829	0.892	1.243	1.068	1.513	1.522	1.104	1.407	1.024	0.884
1938	0.973	0.534	3.798	4.181	4.327	4.661	2.921	2.08	1.277	1.402	2.772	1.779
1939	1.294	0.663	2.71	2.803	3.234	3.448	2.75	2.004	1.225	0.971	2.507	1.492
1940	1.225	0.687	2.352	2.907	2.841	3.028	2.2	1.898	1.006	0.852	1.747	1.162
1941	0.79	0.646	1.695	1.819	2.228	2.058	1.46	1.44	1.208	0.742	1.224	0.925
1942	1.029	0.632	2.021	2.483	4.488	3.698	2.073	1.785	1.331	0.838	1.957	2.058
1943	1.268	0.725	1.404	2.159	2.737	2.367	1.565	1.648	0.462	0.451	1.597	1.328
1944	0.677	0.731	1.652	1.518	1.779	1.607	1.259	1.5	0.567	0.569	1.247	1.165
1945	1.213	0.882	2.012	2.765	4.627	3.658	2.295	2.278	0.917	1.076	1.516	2.251
1946	1.349	0.816	2.407	4.064	3.667	2.595	2.259	1.939	0.561	0.468	1.846	2.148
1947	1.214	0.75	2.595	2.469	2.939	2.847	1.964	1.657	0.427	0.603	1.832	1.512
1948	1.079	0.955	3.289	3.24	3.292	3.399	2.264	1.695	0.813	0.669	1.795	1.9
1949	1.011	0.967	3.438	2.87	2.927	2.836	1.778	1.299	0.7	0.559	1.322	1.692
1950	1.143	0.77	2.27	2.833	3.326	2.379	2.359	1.589	0.381	0.501	1.65	1.893
1951	1.423	1.267	2.229	2.307	3.472	3.018	1.627	1.149	0.618	0.624	1.364	1.434
1952	1.113	0.953	2.044	1.838	2.448	2.183	1.09	0.704	0.365	0.403	1.669	2.096
1953	0.745	0.673	1.158	1.227	2.284	2.201	1.132	1.387	0.351	0.391	1.238	1.212
1954	0.842	0.718	1.003	1.987	2.973	2.595	1.597	1.113	0.548	0.655	1.383	1.534
1955	1.187	0.781	1.267	2.32	2.92	2.296	1.471	0.939	0.998	0.847	1.206	1.134
1956	1.053	0.93	1.04	1.574	3.778	2.954	0.753	0.753	0.449	0.4	1.682	1.363
1957	0.786	0.75	1.782	3.578	1.893	1.726	0.791	0.942	0.904	0.348	1.362	1.436
1958	0.998	0.714	2.218	3.965	3.71	3.34	0.906	1.215	1.495	0.626	1.661	1.809
1959	1.102	0.772	1.574	2.357	3.001	2.852	0.861	1.091	1.615	0.81	1.385	1.391
1960	1.401	0.871	2.137	2.782	3.225	2.843	1.395	1.568	1.656	1.048	1.545	2.114
1961	0.755	0.806	1.133	1.316	1.404	1.236	1.226	1.082	0.75	0.592	0.804	0.996
1962	1.263	0.954	1.155	1.672	2.573	2.514	1.378	1.415	1.387	0.466	1.083	1.871
1963	1.087	0.718	1.021	1.909	1.768	1.726	1.285	1.017	1.818	0.639	0.662	1.272
