# Maxwell - Canterbury Woods - LITU - ITRDB IN007
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30552
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30552.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in007-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in007-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in007.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in007.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Canterbury Woods - LITU - ITRDB IN007
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Rudolf, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Streamflow, Eastern Deciduous Forest. NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Brandon M. Strange, Justin T. Maxwell, Scott M. Robeson, Grant L. Harley, Matthew D. Therrell, Darren L. Ficklin
#   Journal_Name: Journal of Hydrology
#   Published_Title: Comparing three approaches to reconstructing streamflow using tree rings in the Wabash River basin in the Midwestern, US.
#   Published_Date_or_Year: 2020
#   Volume: 573
#   Pages: 829-840
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.jhydrol.2019.03.057
#   Full_Citation: None
#   Abstract: Tree-ring reconstructions of streamflow can provide long-term perspectives of flow variability that may be useful in management strategies for water resources. Relative to other portions of the United States, there is a dearth of tree-ring based streamflow reconstructions in the Midwest. The Wabash River is an important water resource in Indiana and Illinois where many sectors rely on it. Here, to better understand the historic hydroclimate within the Wabash River Basin, we reconstructed June-September streamflow for a tributary of the Wabash River using three statistical approaches: the traditional basin approach, and the recently-developed climate-footprint, and drought-reconstruction approaches. Our reconstructions explained 53-71% of the variance for the common period (1941-1984). We find that in our three reconstructions, there are extreme droughts and pluvials that exceed those during the instrumental period, including a sustained five-decade low-flow event in the early 19th century. Overall, we find that the traditional basin approach produced the most robust model but had the shortest reconstruction length of the three approaches, as it requires the predictor chronologies to be derived from within the basin. Our results indicate that there are merits and drawbacks to each approach with the general pattern of sacrificing variance explained for reconstruction length.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Canterbury Woods
#   Location: Indiana
#   Northernmost_Latitude: 41.126197
#   Southernmost_Latitude: 41.126197
#   Easternmost_Longitude: -85.109915
#   Westernmost_Longitude: -85.109915
#   Elevation_m: 253
#--------------------
# Data_Collection
#   Collection_Name: IN007
#   First_Year: 1893
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Liriodendron tulipifera L.
#   Common_Name: tuliptree
#   Tree_Species_Code: LITU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CFT01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CFT12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CFT12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CFT01A_raw	CFT01B_raw	CFT02A_raw	CFT02B_raw	CFT03A_raw	CFT03B_raw	CFT04A_raw	CFT04B_raw	CFT05A_raw	CFT05B_raw	CFT06A_raw	CFT06B_raw	CFT07A_raw	CFT07B_raw	CFT08A_raw	CFT08B_raw	CFT09A_raw	CFT09B_raw	CFT10A_raw	CFT10B_raw	CFT11A_raw	CFT11B_raw	CFT12A_raw	CFT12B_raw
1893	NA	NA	2.311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	3.272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	2.367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.111	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	3.699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.903	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	3.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.242	6.35	NA	NA	NA	NA	NA	NA
1898	NA	NA	3.007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.953	6.337	NA	NA	NA	NA	NA	NA
1899	5.464	NA	3.316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.223	4.406	NA	4.686	NA	NA	NA	NA
1900	5.834	NA	5.399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.507	5.038	NA	5.2	NA	NA	NA	NA
1901	7.008	NA	4.547	NA	NA	NA	NA	NA	NA	NA	2.712	NA	NA	NA	NA	NA	5.36	4.272	NA	6.436	NA	NA	NA	5.325
1902	8.879	NA	4.415	NA	NA	NA	NA	NA	NA	NA	3.785	NA	NA	NA	1.385	NA	6.526	6.387	NA	8.986	NA	NA	NA	4.842
1903	7.291	NA	4.036	NA	NA	NA	NA	NA	NA	NA	2.141	NA	NA	NA	1.38	NA	4.206	3.193	NA	6.302	NA	NA	NA	3.977
1904	6.992	4.844	3.923	NA	NA	4.44	NA	NA	NA	NA	3.256	NA	NA	NA	0.831	NA	5.475	3.899	NA	6.102	NA	NA	NA	3.548
1905	6.841	6.335	3.566	4.656	NA	4.448	NA	NA	NA	8.109	2.641	NA	NA	NA	1.561	NA	3.543	3.379	9.321	6.892	4.671	NA	NA	4.522
1906	6.169	6.422	5.15	3.675	NA	4.969	NA	NA	NA	6.082	2.396	NA	NA	NA	1.953	NA	2.928	2.567	8.951	5.656	4.241	6.055	NA	3.019
1907	6.341	5.052	4.246	4.966	NA	4.498	NA	NA	NA	6.134	2.907	NA	NA	3.111	3.111	NA	2.803	2.251	6.382	4.745	4.864	6.955	NA	3.167
1908	6.338	4.338	4.668	3.652	NA	4.615	NA	NA	NA	4.78	3.09	5.9	NA	3.499	2.402	NA	2.352	2.357	6.167	4.484	5.036	5.979	NA	3.255
1909	7.237	3.676	3.904	3.484	NA	4.777	NA	NA	5.239	4.072	3.776	6.006	NA	3.1	2.616	NA	4.122	2.622	5.537	6.068	5.169	6.431	NA	2.829
1910	3.821	2.55	2.137	2.621	NA	3.469	NA	NA	3.575	2.552	2.374	3.283	1.589	2.046	1.333	NA	2.344	1.591	3.637	3.287	5.435	6.45	2.092	1.806
1911	6.552	2.809	2.664	3.555	NA	5.26	NA	NA	2.711	3.127	3.048	4.811	2.141	2.611	2.621	NA	2.475	1.751	4.826	3.862	2.26	6.064	3.198	3.045
1912	6.827	5.155	4.432	4.01	NA	6.226	NA	NA	3.624	4.15	3.686	5.234	3.326	4.322	3.386	NA	3.575	3.144	6.361	5.88	5.027	7.018	3.754	3.688
1913	6.176	3.586	4.143	4.287	NA	6.734	NA	NA	2.942	3.123	2.462	3.735	2.234	2.69	2.381	4.073	3.07	3.019	4.246	6.72	5.846	7.344	2.953	3.484
1914	5.019	3.111	3.934	6.298	NA	6.578	NA	NA	3.32	4.09	2.6	4.154	2.335	2.864	2.03	3.27	2.441	4.193	3.412	5.58	3.731	4.371	3.132	3.342
1915	7.883	7.882	7.209	7.741	NA	9.178	NA	NA	4.059	4.475	6.459	7.563	6.479	9.048	5.334	6.9	4.866	6.525	5.168	8.857	5.654	4.149	1.909	2.833
1916	7.329	8.734	5.745	10.059	NA	7.991	NA	4.842	5.827	5.976	10.647	11.483	5.074	7.402	6.365	7.8	5.009	7.449	8.32	11.371	8.036	8.995	5.235	4.938
1917	5.919	4.422	4.942	4.799	NA	4.373	NA	5.015	4.489	4.617	8.617	10.347	5.017	6.71	5.135	6.316	3.077	4.34	6.865	5.606	9.826	8.472	5.39	5.03
1918	4.441	3.046	2.691	3.464	NA	2.594	NA	4.151	3.035	3.054	5.467	8.592	3.096	4.523	3.259	4.327	3.258	2.987	5.524	3.888	7.021	6.676	4.214	3.011
1919	3.459	2.833	2.619	3.835	NA	3.807	NA	4.226	3.203	3.572	6.186	6.385	2.84	2.243	3.119	3.454	3.61	1.973	3.901	3.919	5.054	4.485	2.516	2.155
1920	3.884	2.713	1.581	5.032	NA	3.731	6.945	4.715	2.469	3.773	6.553	5.128	3.301	3.042	4.68	5.792	3.037	3.138	3.44	5.167	2.905	2.533	3.104	2.7
1921	3.015	3.835	2.408	4.602	NA	3.009	6.553	3.129	3.06	3.026	5.512	4.282	2.169	1.934	2.823	3.391	3.062	3.374	2.659	6.703	2.692	2.899	4.351	2.333
1922	6.098	4.854	4.109	3.153	NA	4.91	8.868	5.834	4.763	3.556	8.114	7.224	3.174	3.863	5.116	4.606	3.109	4.164	2.725	8.556	2.932	3.651	5.499	2.712
1923	6.987	3.538	2.538	2.174	NA	3.991	5.284	3.59	3.341	2.9	4.593	3.945	2.847	3.073	3.886	4.015	2.982	4.178	2.136	6.497	4.596	5.714	3.835	2.216
1924	7.477	4.382	5.638	4.219	NA	5.273	5.467	3.865	4.161	3.646	6.654	5.52	2.971	3.113	4.963	3.99	3.194	4.522	4.954	5.17	3.046	4.053	4.648	3.11
1925	5.387	3.667	4.116	3.84	NA	4.928	4.428	3.524	2.651	2.891	4.959	4.393	2.939	3.069	4.143	3.391	2.5	2.602	4.359	4.134	4.936	5.124	3.686	2.845
1926	6.175	3.265	4.411	5.974	NA	5.528	6.963	3.884	3.624	4.294	6.031	4.795	3.42	3.878	4.445	3.235	2.047	2.947	5.191	6.012	3.337	3.222	3.886	3.661
1927	5.466	4.251	5.305	6.794	NA	5.177	5.026	3.866	4.209	4.476	6.086	5.002	4.064	4.51	5.11	4.309	3.188	3.928	6.366	6.541	5.794	5.194	4.63	3.157
1928	3.161	3.043	4.918	5.076	NA	3.391	4.739	3.101	4.223	3.404	5.633	4.417	3.378	2.97	4.027	3.555	2.713	3.247	4.036	5.457	4.971	5.75	3.975	2.897
1929	4.373	2.736	5.268	4.074	2.334	2.707	4.289	2.661	4.169	3.19	3.871	3.55	2.125	1.99	3.61	2.764	1.196	2.544	2.191	4.643	3.893	4.259	3.101	2.09
1930	3.857	3.467	5.948	3.482	2.207	1.973	3.397	2.379	3.304	2.323	3.349	2.95	2.255	2.175	3.054	2.608	1.18	1.946	2.138	3.367	2.69	2.403	3.138	2.305
1931	4.38	2.3	3.975	2.187	1.279	1.359	2.972	1.867	2.861	1.863	2.316	2.431	1.852	2.189	2.388	2.673	1.412	1.477	1.186	3.391	2.693	2.979	2.156	1.87
1932	4.383	2.37	2.063	2.763	1.217	1.48	3.613	2.194	2.298	1.227	3.461	1.901	2.829	2.494	3.057	2.94	2.128	2.031	0.947	4.585	2.089	2.278	2.12	1.881
1933	3.624	2.127	1.541	2.872	1.641	1.805	3.035	1.789	2.463	1.097	3.19	1.671	2.083	2.348	2.504	2.941	1.201	1.596	1.288	3.807	2.611	2.185	2.113	1.661
1934	2.962	2.461	3.398	1.636	1.331	1.035	2.725	1.246	1.992	1.762	2.03	1.452	1.795	1.517	2.017	1.601	0.909	1.621	2.578	1.983	2.814	1.817	1.689	1.775
1935	5.044	3.86	6.328	4.255	0.836	3.19	4.864	3.034	3.096	3.187	3.803	3.323	3.791	2.904	3.169	2.766	2.086	2.339	5.461	3.964	4.241	3.275	3.696	3.671
1936	3.26	1.81	6.119	3.086	2.477	1.556	3.106	1.784	1.707	2.304	2.073	2.446	1.854	1.905	1.828	1.826	2.163	1.963	3.525	3.517	2.885	3.721	4.036	2.361
1937	3.339	3.989	6.858	3.731	1.512	2.82	5.012	3.405	2.314	3.572	3.491	3.581	4.021	3.463	2.883	2.863	3.062	2.236	5.844	4.271	2.858	3.526	3.442	2.452
1938	4.095	5.451	8.455	6.511	2.18	4.013	6.443	3.729	5.79	4.705	6.213	5.915	4.102	3.494	4.192	4.404	3.997	3.09	6.641	6.476	4.002	5.79	4.845	3.522
1939	2.779	4.335	4.612	4.932	3.908	2.753	4.172	2.857	3.741	2.735	4.679	3.237	3.375	2.485	3.756	3.473	2.679	2.238	3.532	2.302	2.943	2.802	3.142	2.994
1940	2.661	3.28	2.9	4.987	2.349	2.202	3.278	1.41	2.058	1.977	2.859	1.573	2.055	1.406	2.061	2.496	1.365	1.901	2.809	1.974	2.601	2.89	2.438	2.503
1941	2.099	2.958	1.506	4.071	1.434	2.825	2.56	1.576	2.061	1.912	1.62	1.344	2.013	1.434	2.338	2.484	1.401	3.132	3.344	1.439	2.585	1.701	1.823	2.099
