# Peltier - Southwest Ecological Memory Project Site P2 - PIED - ITRDB AZ614
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35497
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35497.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az614-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az614-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az614.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az614.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site P2 - PIED - ITRDB AZ614
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site P2
#   Location: Arizona
#   Northernmost_Latitude: 35.9
#   Southernmost_Latitude: 35.9
#   Easternmost_Longitude: -111.8
#   Westernmost_Longitude: -111.8
#   Elevation_m: 1937
#--------------------
# Data_Collection
#   Collection_Name: AZ614
#   First_Year: 1891
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AZP0201A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0201A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0201B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0201B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0202B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0202B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0202C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0202C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0203A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0203A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0203B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0203B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0204A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0204A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0204C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0204C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0205A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0205A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0205C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0205C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0206A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0206A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0206B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0206B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0207A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0207A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0207B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0207B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0208A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0208A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0208B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0208B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0209B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0209B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0210B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0210B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0211A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0211A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0211B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0211B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0212A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0212A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0212B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0212B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0213A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0213A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0213B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0213B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0214A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0214A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0214B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0214B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0215A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0215A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZP0215B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZP0215B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AZP0201A_raw	AZP0201B_raw	AZP0202B_raw	AZP0202C_raw	AZP0203A_raw	AZP0203B_raw	AZP0204A_raw	AZP0204C_raw	AZP0205A_raw	AZP0205C_raw	AZP0206A_raw	AZP0206B_raw	AZP0207A_raw	AZP0207B_raw	AZP0208A_raw	AZP0208B_raw	AZP0209A_raw	AZP0209B_raw	AZP0210A_raw	AZP0210B_raw	AZP0211A_raw	AZP0211B_raw	AZP0212A_raw	AZP0212B_raw	AZP0213A_raw	AZP0213B_raw	AZP0214A_raw	AZP0214B_raw	AZP0215A_raw	AZP0215B_raw
1891	NA	NA	NA	NA	NA	NA	NA	NA	0.411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	0.544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	0.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	0.323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	0.954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	0.279	NA	0.362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	0.661	NA	0.357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	0.705	NA	0.511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	0.261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	0.545	NA	0.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	0.735	NA	0.417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	0.478	NA	0.308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	1.231	NA	0.581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	0.226	NA	0.169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	0.658	NA	0.469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	0.815	NA	0.463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	1.606	NA	0.751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	1.088	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	1.108	NA	0.888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	0.434	0.553	0.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	0.825	0.954	0.605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	0.704	1.168	0.819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	0.852	1.227	0.618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	1.115	1.264	0.842	1.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	0.936	1.495	0.911	1.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	1.086	1.935	0.89	1.163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	1.323	1.797	1.186	1.149	0.552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	0.853	1.272	1.009	0.992	0.576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	1.058	1.003	1.068	0.852	0.748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	1.116	0.91	1.547	1.095	0.549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	0.697	0.52	0.715	0.65	0.611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	1.14	0.9	0.942	0.695	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	0.991	1.463	0.785	0.865	0.528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	0.526	0.834	0.646	0.492	0.499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	0.085	0.208	0.34	0.328	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	0.329	0.428	0.579	0.634	0.313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	0.396	0.593	0.393	0.536	0.222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	0.478	0.756	0.872	0.782	0.794	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	0.407	0.563	0.664	0.61	0.452	NA	NA	NA	0.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	0.318	0.501	0.648	0.566	0.441	NA	NA	NA	0.182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	0.204	0.352	0.211	0.22	0.314	NA	NA	NA	0.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	NA	NA	NA	NA	NA	NA	0.209	0.169	0.134	0.108	0.432	NA	NA	NA	0.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	NA	NA	NA	NA	NA	NA	NA	NA	0.381	0.319	0.224	0.301	0.327	NA	NA	NA	0.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	NA	NA	NA	NA	NA	NA	0.402	0.519	0.474	0.428	0.456	NA	NA	NA	0.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	NA	NA	NA	NA	NA	NA	NA	0.495	0.455	0.307	0.481	0.461	NA	NA	NA	0.824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	NA	NA	NA	NA	NA	NA	NA	0.351	0.302	0.18	0.376	0.367	NA	NA	NA	0.648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1937	NA	NA	NA	NA	NA	NA	NA	NA	0.557	0.55	0.594	0.619	0.429	NA	NA	NA	0.907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1938	NA	NA	NA	NA	NA	NA	NA	NA	0.352	0.546	0.653	0.5	0.416	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1939	NA	NA	NA	NA	NA	NA	NA	NA	0.232	0.369	0.596	0.362	0.144	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1940	NA	NA	NA	NA	NA	NA	NA	NA	0.277	0.738	0.775	0.647	0.343	NA	NA	NA	0.471	NA	NA	NA	NA	0.359	NA	NA	NA	NA	NA	NA	NA	NA
1941	NA	NA	NA	NA	NA	NA	NA	NA	0.404	0.611	0.47	0.724	0.242	NA	NA	NA	1.172	NA	NA	NA	NA	0.386	NA	NA	NA	NA	NA	NA	NA	NA
1942	NA	NA	NA	NA	NA	NA	NA	NA	0.507	0.756	0.601	0.62	0.399	NA	NA	NA	0.887	NA	NA	NA	NA	0.355	0.494	NA	NA	NA	NA	NA	NA	NA
1943	NA	NA	NA	NA	NA	NA	NA	NA	0.471	0.81	0.579	0.791	0.42	NA	NA	NA	0.906	NA	NA	NA	NA	0.348	0.755	NA	NA	NA	NA	NA	NA	NA
1944	NA	NA	NA	NA	NA	NA	NA	NA	0.491	0.698	0.668	0.91	0.445	NA	NA	NA	1.093	NA	NA	NA	NA	0.334	0.684	NA	NA	NA	NA	NA	NA	NA
1945	NA	NA	NA	NA	NA	NA	NA	NA	0.399	0.496	0.403	0.595	0.401	NA	NA	NA	1.209	NA	NA	NA	NA	0.486	0.586	NA	NA	NA	NA	NA	NA	NA
1946	NA	NA	NA	NA	NA	NA	NA	NA	0.477	0.509	0.444	0.886	0.313	NA	NA	NA	1.488	NA	NA	NA	NA	0.472	0.506	NA	NA	NA	NA	NA	NA	NA
1947	NA	NA	NA	NA	NA	NA	NA	NA	0.536	0.452	0.39	0.807	0.301	NA	NA	NA	0.757	NA	NA	NA	NA	0.673	1.091	NA	NA	NA	NA	NA	NA	NA
