# Baker - Bent Creek Experimental Forest - QUAL - ITRDB NC021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13817
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13817.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc021-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc021-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-05-22
#--------------------
# Title
#   Study_Name: Baker - Bent Creek Experimental Forest - QUAL - ITRDB NC021
#--------------------
# Investigators
#   Investigators: Baker, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Some raw data here have values of -8888 for years where the rings 
# # were distorted or otherwise not useful for dendroclimatology. 
# # The latest version of ARSTAN reads these as dummy variables 
# # and can in-fill these gaps. 
# # 
# # These data were combined with QUMO data from Bent Creek to create 
# # the Bent Creek Q. leucobalanus chronology used in the final reconstruction. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, T.A. Knight, C. Leland, N. Malcomb, K.J. Anchukaitis, K. Tackett, J. Scheff, A. Brice, B. Catron, W. Blozan, and J. Riddle
#   Journal_Name: Environmental Research Letters
#   Published_Title: A long-term perspective on a modern drought in the American Southeast
#   Published_Date_or_Year: 2012
#   Volume: 7
#   Pages: 
#   Issue: 1
#   Report_Number: 014034
#   DOI: 10.1088/1748-9326/7/1/014034
#   Full_Citation: None
#   Abstract: The depth of the 2006-9 drought in the humid, southeastern US left several metropolitan areas with only a 60-120 day water supply. To put the region's recent drought variability in a long-term perspective, a dense and diverse tree-ring network-including the first records throughout the Apalachicola-Chattahoochee-Flint river basin - is used to reconstruct drought from 1665 to 2010 CE. The network accounts for up to 58.1% of the annual variance in warm-season drought during the 20th century and captures wet eras during the middle to late 20th century. The reconstruction shows that the recent droughts are not unprecedented over the last 346 years. Indeed, droughts of extended duration occurred more frequently between 1696 and 1820. Our results indicate that the era in which local and state water supply decisions were developed and the period of instrumental data upon which it is based are amongst the wettest since at least 1665. Given continued growth and subsequent industrial, agricultural and metropolitan demand throughout the southeast, insights from paleohydroclimate records suggest that the threat of water-related conflict in the region has potential to grow more intense in the decades to come.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bent Creek Experimental Forest
#   Location: North Carolina
#   Northernmost_Latitude: 35.5
#   Southernmost_Latitude: 35.5
#   Easternmost_Longitude: -82.625
#   Westernmost_Longitude: -82.625
#   Elevation_m: 790
#--------------------
# Data_Collection
#   Collection_Name: NC021
#   First_Year: 1733
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HT106a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT106a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT109a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT109a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT123a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT123a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT131a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT131a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT221a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT221a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT221b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT221b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT222a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT222a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT224a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT224a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP101a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP101a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP106a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP106a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP106b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP106b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP116a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP116a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP126a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP126a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP144a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP144a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP152a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP152a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP152b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP152b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP153a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP153a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HT106a_raw	HT109a_raw	HT123a_raw	HT131a_raw	HT221a_raw	HT221b_raw	HT222a_raw	HT224a_raw	RP101a_raw	RP106a_raw	RP106b_raw	RP116a_raw	RP126a_raw	RP144a_raw	RP152a_raw	RP152b_raw	RP153a_raw
1798	NA	NA	1.01	NA	0.39	0.504	1.689	1.644	1.179	1.192	1.209	NA	NA	NA	NA	1.823	NA
1799	NA	NA	0.766	NA	0.254	0.415	1.517	1.452	0.759	0.992	0.91	NA	NA	NA	NA	1.794	NA
1800	NA	NA	1.206	NA	0.164	0.453	2.021	1.799	1.558	1.085	0.93	NA	NA	NA	NA	1.88	NA
1801	NA	NA	1.224	NA	0.247	0.321	2.157	1.624	2.38	1.042	0.749	NA	NA	NA	NA	1.987	NA
1802	NA	NA	1.202	NA	0.209	0.334	1.761	1.889	2.078	1.345	1.105	NA	NA	NA	NA	1.765	NA
1803	NA	NA	1.141	NA	0.283	0.314	1.31	1.823	2.048	1.397	1.481	NA	NA	NA	NA	1.861	NA
1804	NA	NA	1.266	NA	0.185	0.274	1.459	1.814	1.705	1.218	1.272	NA	NA	NA	NA	1.64	NA
1805	NA	NA	1.145	NA	0.297	0.278	2.4	1.861	1.263	1.212	1.145	NA	NA	NA	NA	1.687	NA
1806	NA	NA	0.578	NA	0.301	0.236	2.697	1.514	1.709	0.662	0.764	NA	NA	NA	NA	1.415	NA
1807	NA	NA	0.4	NA	0.312	0.282	2.5	1.522	1.76	0.891	0.695	NA	NA	NA	NA	1.518	NA
1808	NA	NA	0.284	NA	0.226	0.255	1.775	1.535	1.665	0.739	0.89	NA	NA	NA	NA	1.58	NA
1809	NA	NA	0.311	NA	0.231	0.288	1.931	1.708	1.744	1.254	1.087	NA	NA	NA	NA	2.215	NA
1810	NA	NA	0.404	NA	0.27	0.282	2.498	1.781	1.602	0.958	1.123	NA	NA	NA	NA	1.913	NA
1811	NA	NA	0.434	NA	0.256	0.402	2.274	1.759	1.671	1.102	1.061	NA	NA	NA	NA	1.841	NA
1812	NA	NA	0.701	NA	0.258	0.184	2.206	1.481	0.933	0.794	0.676	NA	NA	NA	NA	1.195	NA
1813	NA	NA	0.653	NA	0.21	0.304	1.943	1.345	1.631	0.792	0.858	NA	NA	NA	1.275	1.342	NA
1814	NA	NA	0.921	NA	0.391	0.245	2.833	1.479	1.185	0.897	0.991	NA	NA	NA	1.772	1.693	NA
1815	NA	NA	0.897	NA	0.29	0.355	2.111	1.66	1.595	0.867	1.035	NA	NA	NA	1.796	2.147	NA
1816	NA	NA	0.666	NA	0.27	0.405	1.647	1.34	1.225	0.516	0.563	NA	NA	0.869	1.235	1.448	NA
1817	NA	NA	0.762	NA	0.383	0.392	1.703	1.398	1.588	1.047	0.9	NA	NA	0.946	1.466	1.968	NA
1818	NA	NA	0.768	NA	0.327	0.395	1.545	1.252	1.313	0.632	0.613	NA	NA	0.448	1.174	1.19	NA
1819	NA	NA	0.598	NA	0.349	0.408	1.387	1.15	0.77	0.583	0.316	NA	NA	0.25	0.891	1.068	NA
1820	NA	NA	0.87	NA	0.32	0.409	1.973	1.298	0.953	1.006	0.819	NA	NA	0.559	1.265	1.334	NA
1821	NA	NA	0.783	NA	0.257	0.366	1.403	1.082	0.762	0.742	0.58	NA	NA	0.843	1.119	1.129	NA
1822	NA	NA	0.927	NA	0.314	0.58	1.537	1.25	0.911	0.838	0.878	NA	NA	0.766	1.616	1.158	NA
1823	NA	NA	1.048	NA	0.317	0.466	1.617	1.368	0.866	0.927	1.064	NA	NA	0.597	1.613	1.548	NA
1824	NA	NA	1.093	NA	0.345	0.689	1.436	1.064	0.933	0.962	0.842	NA	NA	0.971	1.58	1.372	NA
1825	NA	NA	0.966	NA	0.347	0.42	1.424	1.278	0.704	0.799	0.766	NA	NA	0.888	1.388	1.418	NA
1826	NA	NA	0.856	NA	0.41	0.376	1.171	1.07	0.958	0.987	0.803	NA	NA	0.779	1.342	1.369	NA
1827	NA	NA	0.99	NA	0.534	0.725	1.832	1.294	0.907	1.033	0.979	NA	NA	0.756	1.575	1.477	NA
1828	NA	NA	1.213	NA	0.549	1.664	1.84	1.221	1.012	0.846	1.083	NA	NA	0.734	1.174	1.301	NA
1829	NA	NA	1.169	NA	0.375	0.76	1.979	1.079	0.769	0.678	0.951	NA	NA	0.98	0.996	1.244	NA
1830	NA	NA	0.89	NA	0.345	0.637	1.553	1.166	0.792	0.801	1.051	0.915	NA	0.824	1.035	1.535	NA
1831	NA	NA	0.941	NA	0.4	0.704	1.553	1.08	0.85	0.95	1.068	1.348	NA	1.169	1.484	1.891	NA
1832	NA	NA	1.195	NA	0.285	0.587	1.496	1.178	0.811	1.035	1.176	0.783	NA	0.854	1.281	1.747	NA
1833	NA	NA	0.966	NA	0.37	0.57	1.293	0.975	0.816	0.895	0.96	0.447	NA	0.814	1.454	1.588	NA
1834	NA	NA	1.126	NA	0.33	0.334	1.409	1.08	0.877	0.802	0.793	0.516	NA	0.681	1.432	1.61	NA
1835	NA	NA	0.987	NA	0.373	0.58	1.343	NA	0.924	0.813	0.81	0.431	NA	0.801	1.49	1.534	NA
1836	NA	NA	1.007	NA	0.335	0.51	1.326	NA	0.804	0.735	0.643	0.305	NA	0.88	1.151	1.475	NA
1837	NA	NA	0.935	NA	0.388	0.635	0.953	NA	0.581	0.684	0.747	0.389	NA	0.772	1.052	1.323	NA
1838	NA	NA	0.832	NA	0.417	0.465	0.974	NA	0.749	0.514	0.421	0.38	NA	0.799	0.942	1.234	0.829
1839	NA	NA	0.826	NA	0.416	1.002	1.07	NA	0.591	0.613	0.591	0.466	NA	0.591	0.897	1.163	0.755
1840	NA	NA	1.465	NA	0.288	0.923	1.252	NA	0.663	0.781	0.925	0.707	NA	0.892	1.456	1.462	1.073
1841	NA	NA	1.201	NA	0.496	0.589	1.27	NA	0.769	0.583	0.775	0.534	NA	0.691	1.18	1.416	0.952
1842	NA	NA	1.309	NA	0.407	0.66	1.117	NA	0.691	1.027	1.361	0.326	NA	0.878	1.082	1.304	0.836
1843	NA	NA	1.239	NA	0.402	0.503	1.051	NA	0.63	0.714	0.953	0.374	NA	0.872	1.049	1.474	0.675
1844	NA	NA	1.157	NA	0.372	0.56	1.156	NA	0.537	0.839	0.983	0.313	NA	0.743	1.276	1.321	0.925
1845	NA	NA	1.346	NA	0.365	0.527	1.029	NA	0.532	0.818	0.886	0.312	NA	0.923	1.005	1.154	0.901
1846	NA	NA	1.425	NA	0.91	0.723	1.198	NA	0.592	1.052	0.888	0.448	NA	1.215	1.465	1.571	1.334
1847	NA	NA	1.874	NA	0.547	0.551	1.231	NA	0.802	1.168	0.976	0.561	NA	1.351	1.469	1.948	1.089
1848	NA	NA	2.004	NA	0.522	0.55	1.104	NA	0.644	1.168	0.714	0.406	NA	1.046	1.522	1.641	1.095
1849	NA	NA	1.8	NA	0.449	0.567	1.371	NA	0.68	0.908	0.478	0.843	NA	1.17	1.371	1.517	1.172
1850	NA	NA	1.657	NA	0.387	0.642	1.28	NA	0.728	1.138	0.605	1.13	1.014	1.11	1.302	1.292	1.218
1851	NA	NA	1.68	NA	0.425	0.558	1.184	NA	0.536	1.089	0.81	1.062	0.862	0.917	1.189	1.341	1.115
1852	NA	NA	1.77	NA	0.47	0.662	1.131	NA	0.84	1.279	0.948	1.089	0.943	0.959	1.573	1.534	1.349
1853	NA	NA	1.847	NA	0.344	0.692	1.105	NA	0.644	1.689	1.066	1.132	1.109	1.312	1.549	1.783	1.319
1854	NA	NA	2.251	NA	0.477	0.926	1.161	NA	0.694	1.178	1.243	1.614	1.371	1.51	1.388	1.565	1.492
1855	NA	NA	2.337	NA	0.61	0.746	1.337	NA	0.716	1.23	1.309	1.852	1.295	1.707	1.349	1.638	1.808
1856	NA	NA	1.513	NA	0.559	0.688	1.256	NA	0.632	1.051	1.104	1.196	0.996	1.245	1.329	1.193	1.357
1857	NA	NA	2.047	NA	0.635	0.65	1.196	NA	0.882	1.354	1.477	1.184	1.174	2.203	1.47	1.525	1.22
1858	NA	NA	1.618	NA	0.436	0.645	1.113	NA	0.66	1.103	0.963	1.207	1.19	1.656	1.528	1.332	0.962
1859	NA	NA	1.348	NA	0.352	0.756	0.956	NA	0.515	0.758	0.477	1.04	1.473	1.636	1.204	1.291	0.861
1860	NA	NA	1.65	NA	0.597	0.777	1.138	NA	0.701	1.246	0.753	0.809	1.606	1.92	1.314	1.363	1.012
1861	NA	NA	1.874	NA	0.492	0.597	1.098	NA	0.618	1.249	0.76	1.022	1.709	1.952	1.349	1.273	1.285
1862	NA	NA	1.828	NA	0.6	0.881	1.225	NA	0.815	1.54	1.111	1.607	1.327	2.257	1.169	1.404	1.06
1863	NA	NA	1.485	NA	0.794	0.918	1.033	NA	0.716	1.407	1.567	1.598	1.18	2.276	1.296	1.467	1.276
1864	NA	NA	1.412	NA	0.527	0.823	0.943	NA	0.805	1.192	1.221	1.52	0.964	1.926	1.178	1.297	1.031
1865	NA	NA	1.444	NA	0.56	0.897	1.081	NA	0.763	1.282	1.103	1.01	0.808	2.024	1.27	1.385	1.28
1866	NA	NA	1.295	NA	0.566	0.881	1.045	NA	0.752	1.447	0.945	0.937	0.832	1.838	1.181	1.352	1.018
1867	NA	NA	1.378	NA	0.6	NA	0.94	NA	0.663	1.125	1.032	0.899	0.349	2.26	1.476	1.226	1.104
1868	NA	NA	1.356	NA	0.456	NA	1.081	NA	0.683	1.098	0.94	1.059	0.13	2.285	1.302	1.129	1.074
1869	NA	NA	1.452	NA	0.633	NA	1.112	NA	0.634	0.937	0.893	1.284	0.274	1.919	1.136	1.167	0.915
1870	NA	NA	1.635	NA	0.61	NA	0.99	NA	0.629	0.76	0.943	1.435	0.247	1.778	1.006	1.164	0.867
1871	NA	NA	1.748	NA	0.704	NA	0.964	NA	0.491	0.892	0.791	1.091	0.195	1.83	1.223	1.173	0.966
1872	NA	NA	1.7	NA	0.47	NA	1.024	NA	0.616	0.757	0.635	0.837	0.336	1.982	0.972	1.017	0.977
1873	NA	NA	1.543	NA	0.528	NA	1.07	NA	0.527	0.947	0.7	0.78	0.245	2.137	1.021	1.031	0.945
1874	NA	NA	1.234	NA	0.567	NA	0.918	NA	0.523	0.516	0.584	0.378	0.26	1.537	0.845	0.981	0.9
1875	NA	NA	2.1	NA	0.527	NA	1.04	NA	0.457	0.733	0.671	1.043	0.229	2.387	0.985	1.088	1.491
1876	NA	NA	1.997	NA	0.762	NA	1.395	NA	0.852	1.183	0.958	1.481	0.352	3.314	1.071	1.584	1.558
1877	NA	NA	1.667	NA	0.63	NA	1.209	NA	0.61	0.923	0.635	1.074	0.336	1.916	1.029	1.258	1.334
1878	NA	NA	1.453	NA	0.608	NA	1.33	NA	0.649	1.058	1.05	0.962	0.288	1.788	1.191	1.401	1.458
1879	NA	NA	1.257	NA	0.515	NA	1.093	NA	0.601	0.84	0.622	0.867	0.355	1.897	0.862	1.115	0.986
1880	NA	NA	0.867	1.696	0.458	NA	1.01	NA	0.563	0.875	0.697	0.732	0.355	1.666	1.168	1.159	1.113
1881	NA	NA	0.811	1.275	0.702	NA	1.014	NA	0.605	0.923	0.686	1.06	0.339	1.935	1.057	1.349	1.457
1882	0.692	NA	1.468	1.076	0.859	NA	1.292	NA	0.704	1.022	0.698	1.477	0.449	2.143	1.302	1.363	1.809
1883	0.574	NA	1.637	1.148	0.628	NA	1.167	NA	0.501	1.01	0.732	1.342	0.382	1.884	1.103	1.456	1.626
1884	0.561	NA	1.538	0.757	0.692	NA	1.114	NA	0.538	0.964	0.665	1.381	0.443	2.053	1.348	1.467	1.786
1885	0.397	NA	1.526	0.891	0.677	NA	1.109	NA	0.412	0.767	0.634	1.236	0.413	2.097	1.036	1.209	1.567
1886	0.548	NA	1.411	1.147	0.611	NA	1.225	NA	0.541	0.738	0.494	1.252	0.527	1.881	0.932	1.011	1.711
1887	0.513	NA	1.651	1.82	0.734	NA	1.121	NA	0.601	0.735	0.551	1.137	0.427	1.63	1.128	1.221	1.681
1888	0.558	NA	1.588	1.994	0.707	NA	1.328	NA	0.492	0.761	0.772	1.516	0.53	1.965	1.03	1.457	1.595
1889	0.783	NA	2.098	3.174	0.93	NA	1.447	NA	0.754	0.763	0.623	1.828	0.583	2.04	1.22	1.51	1.935
1890	0.506	NA	1.983	1.623	1.109	NA	1.437	NA	0.575	0.997	0.64	1.383	0.349	1.789	0.96	1.3	1.743
1891	0.603	NA	1.637	1.711	0.834	NA	1.344	NA	0.62	0.807	0.665	1.653	0.432	1.868	1.081	1.393	1.738
1892	0.528	NA	1.659	1.243	0.963	NA	1.448	NA	0.598	0.691	0.527	1.732	0.559	1.872	1.259	1.366	1.889
1893	0.454	NA	1.236	1.039	0.92	NA	1.114	NA	0.627	0.783	0.639	1.206	0.506	1.784	1.13	1.48	1.686
1894	1.365	2.625	1.928	1.422	0.684	NA	1.6	NA	0.899	0.862	0.659	1.234	0.66	1.172	1.104	1.128	1.695
1895	1.854	2.109	1.461	1.587	0.93	NA	1.538	NA	0.606	0.652	0.665	1.013	1	1.2	1.08	1.469	1.884
1896	1.274	1.388	1.699	1.316	0.669	NA	1.247	NA	0.632	0.67	0.637	1.005	0.778	1.118	0.845	1.238	1.464
1897	1.404	1.375	1.452	1.84	0.869	NA	1.608	NA	0.786	0.768	0.552	1.422	1.085	1.413	1.064	1.638	2.316
1898	1.535	1.918	1.48	1.423	0.841	NA	1.226	NA	0.461	0.693	0.554	1.103	0.629	1.415	0.899	1.05	1.708
1899	1.589	1.7	1.689	1.182	0.862	NA	1.209	NA	0.491	0.711	0.515	0.814	0.726	1.448	0.914	1.026	1.302
1900	1.581	1.535	1.893	1.558	0.865	NA	1.19	NA	0.436	0.619	0.436	1.005	0.717	2.13	0.786	1.09	1.403
1901	2.206	1.462	2.058	1.908	0.951	NA	1.43	NA	0.58	0.582	0.475	1.099	0.915	1.78	0.848	1.293	1.632
1902	1.986	1.485	2.371	1.472	0.963	NA	1.428	NA	0.507	0.711	0.4	1.56	0.902	1.205	0.84	1.551	2.003
1903	2.438	1.512	2.723	1.633	1.407	NA	1.626	NA	0.627	0.52	0.523	1.687	0.984	1.514	0.78	1.231	1.789
1904	2.255	1.5	1.854	2.207	1.156	NA	1.561	NA	0.552	0.701	0.528	1.765	0.886	1.947	0.79	1.286	1.788
1905	2.189	1.284	2.473	1.715	1.26	NA	1.407	NA	0.614	0.667	0.421	1.364	0.844	1.533	0.798	1.248	1.807
1906	2.598	1.516	1.983	2.393	1.287	NA	1.519	NA	0.716	0.892	0.554	1.526	1.382	1.58	0.938	1.334	1.993
1907	2.249	1.895	2.061	2.438	1.389	NA	1.244	NA	0.653	0.712	0.443	1.198	1.242	1.275	0.589	1.104	1.836
1908	1.9	1.721	1.384	1.947	1.199	NA	1.173	NA	0.677	0.836	0.611	1.437	1.074	1.31	0.887	1.298	1.058
1909	2.679	3.168	2.551	2.516	1.278	NA	1.634	NA	0.812	0.77	0.454	1.049	0.874	1.324	0.839	1.234	1.308
1910	3.045	3.564	2.498	2.586	1.354	NA	1.787	NA	0.555	0.662	0.567	1.939	1.131	1.38	0.813	1.414	1.404
1911	1.252	1.986	1.61	1.771	0.839	NA	1.043	NA	0.404	0.627	0.402	0.714	0.784	0.936	0.547	0.916	0.933
1912	1.612	1.811	2.203	3.401	1.146	NA	1.13	NA	0.67	0.825	0.469	1.504	1.559	1.192	0.713	1.294	1.07
1913	1.748	2.154	2.648	3.667	1.021	NA	1.17	NA	0.52	0.719	0.428	1.246	1.689	1.031	0.715	1.188	1.353
1914	1.59	1.744	2.381	3.23	0.821	NA	1.423	NA	0.57	0.741	0.61	0.768	1.41	0.974	0.77	1.08	1.047
1915	2.41	2.739	2.979	3.945	0.899	NA	1.641	NA	0.666	0.888	0.823	1.028	2.304	1.319	1.105	1.496	1.781
1916	2.542	3.22	2.727	3.016	0.922	NA	2.102	NA	0.637	0.84	0.928	1.283	2.18	NA	0.893	1.373	1.606
1917	2.891	3.681	2.39	2.943	1.156	NA	1.793	NA	0.624	1.014	0.859	1.051	2.123	NA	0.947	1.343	1.462
1918	2.469	3.59	2.163	2.416	1.156	NA	1.361	NA	0.594	0.857	0.517	1.018	1.606	NA	0.775	1.133	1.221
1919	2.258	3.371	2.165	2.399	1.285	NA	1.333	NA	0.844	1.009	0.669	0.997	1.657	NA	0.775	1.196	1.559
1920	1.632	2.686	1.797	2.045	1.162	NA	1.214	NA	0.542	0.81	0.644	0.656	1.514	NA	0.667	1.037	1.25
1921	2.602	3.797	1.851	3.061	1.169	NA	1.133	NA	0.864	0.957	0.549	0.913	1.425	NA	0.749	1.013	1.363
1922	2.867	3.44	2.22	2.967	1.131	NA	1.536	NA	0.907	1.188	0.63	0.828	1.706	NA	0.731	1.157	1.373
1923	2.959	4.178	1.878	2.944	1.379	NA	1.414	NA	1.043	1.235	0.749	0.861	2.273	NA	0.865	1.254	1.664
1924	2.799	4.384	1.809	2.333	1.312	NA	1.32	NA	0.929	1.102	0.619	0.931	1.653	NA	0.81	0.943	1.476
1925	1.696	2.338	1.354	1.518	1.014	NA	1.003	NA	0.657	0.772	0.579	0.786	1.179	NA	0.56	0.753	1.152
1926	0.864	1.226	1.189	1.62	0.942	NA	1.122	NA	0.52	0.93	0.603	0.724	1.019	NA	0.617	0.932	0.955
1927	1.526	2.053	1.775	2.371	1.127	NA	1.418	NA	0.872	0.969	0.75	1.311	1.062	NA	0.741	1.055	1.133
1928	2.344	2.466	1.851	2.307	1.242	NA	1.639	NA	0.99	1.13	0.89	1.155	1.23	NA	0.813	0.984	1.46
1929	2.529	2.447	1.001	1.918	0.953	NA	1.171	NA	0.597	1.808	0.634	0.917	0.998	NA	0.749	0.815	1.103
1930	2.182	2.491	1.327	1.399	1.151	NA	1.245	NA	0.649	1.374	0.634	0.823	0.904	NA	0.63	0.767	1.036
1931	2.12	2.376	1.103	1.62	1.253	NA	1.115	NA	0.561	1.283	0.577	0.851	0.918	NA	0.798	0.805	1.085
1932	2.864	2.494	1.397	1.951	1.507	NA	1.33	NA	0.631	1.294	0.672	0.895	1.105	NA	0.829	1.112	1.346
1933	2.684	2.567	1.363	1.776	1.233	NA	1.313	NA	0.675	1.047	0.666	1.041	1.315	NA	0.709	0.941	1.344
1934	3.451	3.022	1.93	1.772	1.522	NA	1.533	NA	0.769	1.007	0.729	1.122	1.227	NA	0.751	0.921	1.518
1935	3.385	2.691	1.513	1.728	1.259	NA	1.497	NA	1.019	1.247	1.037	1.667	2.223	NA	0.798	1.067	1.377
1936	2.242	1.802	1.174	1.461	1.155	NA	1.244	NA	1.09	1.075	0.871	1.297	1.987	NA	0.736	0.959	1.213
1937	2.941	2.574	1.934	1.933	1.573	NA	1.855	NA	1.491	1.283	0.897	1.611	3.043	NA	0.868	0.997	1.583
1938	2.825	2.107	1.692	1.693	1.392	NA	1.915	NA	1.168	1.386	0.923	1.368	2.423	NA	1.125	1.323	1.532
1939	2.626	2.601	1.91	1.545	1.693	NA	1.842	NA	1.217	1.59	0.716	1.12	2.763	NA	0.903	1.106	1.447
1940	3.425	3.333	1.459	1.965	1.297	NA	1.639	NA	1.129	1.283	0.91	1.273	2.494	NA	0.897	1.099	1.291
1941	3.268	3.242	2.15	1.63	1.284	NA	1.836	NA	1.063	1.428	0.668	1.124	2.416	NA	0.797	0.927	1.087
1942	2.558	2.5	1.942	1.268	1.336	NA	1.64	NA	0.914	0.967	0.847	0.926	1.975	NA	0.95	1.04	1.153
1943	3.443	2.958	2.053	1.357	1.454	NA	1.939	NA	1.174	0.981	0.77	0.91	2.351	NA	0.842	1.031	1.163
1944	2.949	2.362	1.27	1.314	1.201	NA	1.461	NA	1.009	0.818	0.827	0.736	1.861	NA	0.832	0.889	1.133
1945	2.413	2.464	1.226	1.079	1.047	NA	1.88	NA	1.24	1.354	1.185	1.13	2.378	NA	1.017	1.129	1.421
1946	2.557	2.768	1.678	1.195	1.297	NA	2.006	NA	1.205	1.378	1.111	0.98	2.441	NA	0.87	0.885	1.31
1947	2.088	2.255	1.178	0.979	1.149	NA	1.482	NA	0.8	1.356	0.989	0.711	2.251	NA	0.968	1.103	1.151
1948	2.23	2.136	1.07	1.271	1.085	NA	1.62	NA	0.476	1.378	1.287	0.902	2.97	NA	0.794	0.745	1.145
