# Meko - Frawley Dairy Farm - QUMA - ITRDB SD009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3942
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3942.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Frawley Dairy Farm - QUMA - ITRDB SD009
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Frawley Dairy Farm
#   Location: South Dakota
#   Northernmost_Latitude: 44.47
#   Southernmost_Latitude: 44.47
#   Easternmost_Longitude: -103.67
#   Westernmost_Longitude: -103.67
#   Elevation_m: 1130
#--------------------
# Data_Collection
#   Collection_Name: SD009
#   First_Year: 1807
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FDF01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FDF06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FDF06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FDF01A_raw	FDF01B_raw	FDF02A_raw	FDF02B_raw	FDF03A_raw	FDF03B_raw	FDF04A_raw	FDF04B_raw	FDF05A_raw	FDF05B_raw	FDF06A_raw	FDF06B_raw
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.87	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.27	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.98	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.74	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.74	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	0.68	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	0.79	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	0.92	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.02	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	0.72	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.58	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	0.77	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	0.98	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	0.65	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.65	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.17	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	0.86	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	0.59	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.51	NA
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	0.7	NA
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	0.91	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.42	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.47	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	0.88	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.66	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	0.7	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.73	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.79	NA
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.73	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	0.85	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.01	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.48	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.5	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.72	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.68	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.09	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.11	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	1.22	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	1.11	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.09	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.89	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.15	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.66	NA
1864	NA	NA	NA	NA	NA	NA	NA	1.17	NA	0.75	0.7	NA
1865	NA	NA	NA	NA	NA	NA	NA	0.67	NA	0.6	0.47	0.5
1866	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.59	0.39	0.39
1867	NA	NA	NA	NA	NA	NA	NA	0.69	NA	0.43	0.52	0.39
1868	NA	NA	NA	NA	NA	NA	NA	0.95	NA	0.62	0.56	0.35
1869	NA	NA	NA	NA	NA	NA	NA	1.26	NA	0.57	0.55	0.46
1870	NA	NA	NA	NA	NA	NA	NA	1.26	NA	0.61	0.6	0.54
1871	NA	NA	NA	NA	NA	NA	NA	1.2	NA	0.58	0.44	0.36
1872	NA	NA	NA	NA	NA	NA	NA	1.35	NA	0.64	0.46	0.57
1873	NA	NA	NA	NA	NA	NA	NA	1.73	NA	0.66	0.59	0.51
1874	NA	NA	NA	NA	NA	NA	NA	1.11	NA	0.52	0.59	0.65
1875	NA	NA	NA	NA	NA	NA	NA	1.04	NA	0.6	0.44	0.5
